ticker,MPWR US Equity,MPWR US Equity,MPWR US Equity,MPWR US Equity,MPWR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2010-07-23,18.59,18.47,18.594,18.9684,21.3255,UP,1
2010-07-26,19.4,18.69,18.668,18.9402,21.3126,UP,1
2010-07-27,19.69,19.55,18.9,18.9238,21.3045,DOWN,0
2010-07-28,19.17,19.6,19.086,18.9034,21.292,DOWN,0
2010-07-29,18.23,19.64,19.016,18.8764,21.2766,DOWN,0
2010-07-30,17.62,18.02,18.822,18.8282,21.2579,DOWN,0
2010-08-02,17.18,17.7,18.378,18.7854,21.2327,DOWN,0
2010-08-03,17.04,17.23,17.848,18.7246,21.2065,UP,1
2010-08-04,17.24,17.09,17.462,18.6806,21.1831,UP,1
2010-08-05,17.6,17.21,17.336,18.6454,21.1603,UP,1
2010-08-06,17.95,17.3,17.402,18.615,21.1391,UP,1
2010-08-09,18.38,18.13,17.642,18.5832,21.1236,DOWN,0
2010-08-10,17.97,18.15,17.828,18.5588,21.1035,DOWN,0
2010-08-11,17.1,17.17,17.8,18.524,21.0854,UP,1
2010-08-12,17.27,16.75,17.734,18.4834,21.0702,DOWN,0
2010-08-13,17.16,17.17,17.576,18.432,21.0545,DOWN,0
2010-08-16,17.12,17.08,17.324,18.396,21.0424,UP,1
2010-08-17,17.32,17.3,17.194,18.3828,21.028,DOWN,0
2010-08-18,17.2,17.34,17.214,18.3756,21.014,DOWN,0
2010-08-19,17.01,17.35,17.162,18.3568,21.0016,UP,1
2010-08-20,17.45,17.13,17.22,18.3388,20.9901,DOWN,0
2010-08-23,17.15,17.91,17.226,18.3106,20.98,DOWN,0
2010-08-24,16.95,17.36,17.152,18.2774,20.9678,UP,1
2010-08-25,17.55,17.0,17.222,18.2322,20.9588,DOWN,0
2010-08-26,17.23,17.83,17.266,18.1676,20.9449,UP,1
2010-08-27,17.69,17.71,17.314,18.1048,20.9335,DOWN,0
2010-08-30,17.45,18.42,17.374,18.0464,20.9178,DOWN,0
2010-08-31,16.41,17.38,17.266,17.9764,20.8998,UP,1
2010-09-01,16.79,16.69,17.114,17.9324,20.8811,UP,1
2010-09-02,17.36,16.88,17.14,17.9052,20.8546,DOWN,0
2010-09-03,17.33,17.53,17.068,17.889,20.8293,DOWN,0
2010-09-07,16.52,17.31,16.882,17.852,20.7997,DOWN,0
2010-09-08,16.45,16.58,16.89,17.8132,20.7732,UP,1
2010-09-09,16.89,16.65,16.91,17.7924,20.7488,DOWN,0
2010-09-10,16.23,16.9,16.684,17.7598,20.7171,UP,1
2010-09-13,17.1,16.33,16.638,17.748,20.6917,UP,1
2010-09-14,17.56,17.03,16.846,17.7478,20.6679,DOWN,0
2010-09-15,17.44,18.1,17.044,17.7494,20.6462,DOWN,0
2010-09-16,16.89,17.31,17.044,17.725,20.6232,DOWN,0
2010-09-17,16.73,17.12,17.144,17.6946,20.5916,DOWN,0
2010-09-20,16.68,16.7,17.06,17.6604,20.5557,DOWN,0
2010-09-21,16.44,16.66,16.836,17.6138,20.5189,DOWN,0
2010-09-22,15.7,16.38,16.488,17.5432,20.4769,UP,1
2010-09-23,15.81,15.54,16.272,17.4788,20.435,UP,1
2010-09-24,16.36,15.99,16.198,17.426,20.3976,DOWN,0
2010-09-27,16.26,16.31,16.114,17.3808,20.3603,UP,1
2010-09-28,16.8,16.21,16.186,17.3362,20.3285,DOWN,0
2010-09-29,16.45,16.8,16.336,17.2946,20.2959,DOWN,0
2010-09-30,16.33,16.62,16.44,17.2564,20.2583,DOWN,0
2010-10-01,16.15,16.52,16.398,17.2078,20.2202,UP,1
2010-10-04,16.18,16.08,16.382,17.1596,20.1813,UP,1
2010-10-05,16.27,16.37,16.276,17.097,20.144,DOWN,0
2010-10-06,15.92,16.22,16.17,17.0216,20.1045,UP,1
2010-10-07,16.09,16.03,16.122,16.96,20.063,UP,1
2010-10-08,16.3,16.09,16.152,16.9214,20.0211,UP,1
2010-10-11,16.41,16.29,16.198,16.8972,19.9801,UP,1
2010-10-12,16.86,16.4,16.316,16.8908,19.9423,DOWN,0
2010-10-13,16.61,16.9,16.454,16.8822,19.9047,DOWN,0
2010-10-14,16.08,16.57,16.452,16.859,19.8643,UP,1
2010-10-15,16.13,16.3,16.418,16.8296,19.8234,DOWN,0
2010-10-18,16.11,16.1,16.358,16.7928,19.7841,DOWN,0
2010-10-19,15.71,15.89,16.128,16.7394,19.7426,DOWN,0
2010-10-20,15.22,15.72,15.85,16.6844,19.6992,DOWN,0
2010-10-21,15.09,15.23,15.652,16.6442,19.6592,UP,1
2010-10-22,15.1,15.1,15.446,16.6008,19.6209,UP,1
2010-10-25,15.91,15.19,15.406,16.5758,19.5854,UP,1
2010-10-26,16.08,15.76,15.48,16.555,19.552,UP,1
2010-10-27,16.18,15.9,15.672,16.5322,19.5226,DOWN,0
2010-10-28,15.82,16.15,15.818,16.5046,19.4916,UP,1
2010-10-29,16.07,15.7,16.012,16.4858,19.4607,UP,1
2010-11-01,16.11,16.2,16.052,16.459,19.4323,UP,1
2010-11-02,16.52,16.26,16.14,16.4464,19.4043,UP,1
2010-11-03,16.85,16.51,16.274,16.4444,19.3785,DOWN,0
2010-11-04,15.4,15.01,16.19,16.4014,19.3455,UP,1
2010-11-05,15.475,15.44,16.071,16.3663,19.3158,DOWN,0
2010-11-08,15.14,15.49,15.877,16.3153,19.2842,UP,1
2010-11-09,15.57,15.19,15.687,16.2777,19.2563,UP,1
2010-11-10,16.33,15.43,15.583,16.2761,19.2296,DOWN,0
2010-11-11,15.98,16.09,15.699,16.2599,19.205,UP,1
2010-11-12,16.01,15.89,15.806,16.2329,19.182,UP,1
2010-11-15,16.2,16.1,16.018,16.2103,19.1579,DOWN,0
2010-11-16,15.59,16.06,16.022,16.1917,19.1284,UP,1
2010-11-17,15.76,15.66,15.908,16.1779,19.1078,UP,1
2010-11-18,16.14,15.9,15.94,16.1629,19.0936,DOWN,0
2010-11-19,15.83,16.17,15.904,16.1549,19.0756,UP,1
2010-11-22,15.95,15.65,15.854,16.1319,19.0577,UP,1
2010-11-23,16.3,15.8,15.996,16.1067,19.0382,UP,1
2010-11-24,16.54,16.43,16.152,16.0887,19.0185,UP,1
2010-11-26,16.59,16.45,16.242,16.0827,18.9952,DOWN,0
2010-11-29,16.53,16.48,16.382,16.0787,18.9703,DOWN,0
2010-11-30,16.13,16.37,16.418,16.0677,18.9427,UP,1
2010-12-01,16.51,16.33,16.46,16.0691,18.9176,UP,1
2010-12-02,17.01,16.44,16.554,16.0953,18.8945,UP,1
2010-12-03,17.43,16.98,16.722,16.1277,18.8757,DOWN,0
2010-12-06,17.29,17.4,16.874,16.1463,18.8575,UP,1
2010-12-07,18.26,17.4,17.3,16.1863,18.846,DOWN,0
2010-12-08,17.75,18.28,17.548,16.2053,18.8306,DOWN,0
2010-12-09,17.44,17.92,17.634,16.2251,18.8142,DOWN,0
2010-12-10,17.15,17.44,17.578,16.2415,18.7984,DOWN,0
2010-12-13,17.01,17.15,17.522,16.2587,18.7792,DOWN,0
2010-12-14,16.8,17.11,17.23,16.2711,18.7574,DOWN,0
2010-12-15,16.3,16.85,16.94,16.2717,18.7343,UP,1
2010-12-16,16.59,16.28,16.77,16.2851,18.7125,DOWN,0
2010-12-17,16.38,16.63,16.616,16.2909,18.6902,DOWN,0
2010-12-20,16.15,16.3,16.444,16.2879,18.665,UP,1
2010-12-21,16.17,16.23,16.318,16.2831,18.6415,DOWN,0
2010-12-22,16.11,16.15,16.28,16.2681,18.6175,UP,1
2010-12-23,16.23,16.11,16.208,16.2605,18.5953,UP,1
2010-12-27,16.26,16.26,16.184,16.2641,18.5748,UP,1
2010-12-28,16.44,16.26,16.242,16.2703,18.5546,UP,1
2010-12-29,16.61,16.44,16.33,16.2803,18.5334,DOWN,0
2010-12-30,16.4,16.65,16.388,16.2941,18.5076,UP,1
2010-12-31,16.52,16.42,16.446,16.3201,18.4817,UP,1
2011-01-03,16.89,16.6,16.572,16.3561,18.459,DOWN,0
2011-01-04,15.77,16.6,16.438,16.3695,18.4252,UP,1
2011-01-05,15.87,16.48,16.29,16.3687,18.3892,UP,1
2011-01-06,16.11,15.95,16.232,16.3693,18.3564,DOWN,0
2011-01-07,16.06,16.21,16.14,16.3669,18.3222,DOWN,0
2011-01-10,15.97,16.01,15.956,16.3699,18.2916,DOWN,0
2011-01-11,15.96,16.08,15.994,16.3677,18.2619,UP,1
2011-01-12,16.03,16.01,16.026,16.3661,18.2302,DOWN,0
2011-01-13,15.92,15.96,15.988,16.3541,18.1983,UP,1
2011-01-14,15.98,15.94,15.972,16.3367,18.1649,DOWN,0
2011-01-18,15.85,16.01,15.948,16.3457,18.13,DOWN,0
2011-01-19,15.58,15.84,15.872,16.3478,18.094,DOWN,0
2011-01-20,15.305,15.5,15.727,16.3511,18.0565,DOWN,0
2011-01-21,15.1,15.34,15.563,16.3417,18.0179,UP,1
2011-01-24,15.29,15.08,15.425,16.3209,17.9798,DOWN,0
2011-01-25,15.01,15.17,15.257,16.3015,17.939,UP,1
2011-01-26,15.08,15.0,15.157,16.2829,17.896,DOWN,0
2011-01-27,15.01,15.13,15.098,16.2591,17.8473,DOWN,0
2011-01-28,14.65,14.99,15.008,16.2403,17.7978,UP,1
2011-01-31,14.67,14.73,14.884,16.2185,17.7501,UP,1
2011-02-01,14.96,14.63,14.874,16.1949,17.7044,DOWN,0
2011-02-02,14.79,15.0,14.816,16.1741,17.6565,UP,1
2011-02-03,14.81,14.73,14.776,16.1513,17.6086,UP,1
2011-02-04,15.64,16.48,14.974,16.1381,17.5637,UP,1
2011-02-07,15.77,15.6,15.194,16.1227,17.5191,DOWN,0
2011-02-08,15.69,15.73,15.34,16.1047,17.4746,DOWN,0
2011-02-09,15.61,15.7,15.504,16.0863,17.4318,UP,1
2011-02-10,15.8,15.71,15.702,16.0797,17.389,UP,1
2011-02-11,15.91,15.69,15.756,16.0677,17.344,DOWN,0
2011-02-14,15.84,15.87,15.77,16.0443,17.3,DOWN,0
2011-02-15,15.45,15.78,15.722,16.0047,17.2565,UP,1
2011-02-16,15.63,15.5,15.726,15.9715,17.2201,UP,1
2011-02-17,15.8,15.59,15.726,15.9223,17.1862,UP,1
2011-02-18,16.24,15.92,15.792,15.8921,17.1583,DOWN,0
2011-02-22,15.67,16.05,15.758,15.8567,17.1335,DOWN,0
2011-02-23,14.9,15.62,15.648,15.8117,17.0981,DOWN,0
2011-02-24,14.81,14.91,15.484,15.7677,17.0642,UP,1
2011-02-25,15.41,14.73,15.406,15.7399,17.0348,UP,1
2011-02-28,15.45,15.41,15.248,15.7229,17.008,DOWN,0
2011-03-01,15.02,15.54,15.118,15.6915,16.9805,UP,1
2011-03-02,15.04,14.97,15.146,15.6647,16.9548,UP,1
2011-03-03,15.31,15.28,15.246,15.6479,16.9334,DOWN,0
2011-03-04,15.1,15.42,15.184,15.6265,16.9088,DOWN,0
2011-03-07,14.39,15.17,14.972,15.5921,16.8841,UP,1
2011-03-08,14.48,14.41,14.864,15.5571,16.8561,DOWN,0
2011-03-09,13.875,14.4,14.631,15.5094,16.8283,DOWN,0
2011-03-10,13.71,13.69,14.311,15.4548,16.8,UP,1
2011-03-11,13.89,13.71,14.069,15.4004,16.7721,DOWN,0
2011-03-14,13.8,13.74,13.951,15.3484,16.7413,DOWN,0
2011-03-15,13.4,13.38,13.735,15.286,16.7123,DOWN,0
2011-03-16,13.26,13.36,13.612,15.2134,16.6844,DOWN,0
2011-03-17,13.13,13.5,13.496,15.1606,16.6536,UP,1
2011-03-18,13.31,13.28,13.38,15.1094,16.6215,UP,1
2011-03-21,13.4,13.48,13.3,15.0552,16.5939,DOWN,0
2011-03-22,13.185,13.45,13.257,14.9977,16.5699,UP,1
2011-03-23,13.84,13.05,13.373,14.9551,16.5513,UP,1
2011-03-24,14.0725,13.96,13.5615,14.9173,16.5319,DOWN,0
2011-03-25,14.01,14.17,13.7015,14.8769,16.5102,UP,1
2011-03-28,14.06,14.05,13.8335,14.8397,16.4877,UP,1
2011-03-29,14.23,14.06,14.0425,14.8047,16.4658,UP,1
2011-03-30,14.32,14.31,14.1385,14.7741,16.4384,DOWN,0
2011-03-31,14.19,14.35,14.162,14.7463,16.407,DOWN,0
2011-04-01,13.98,14.29,14.156,14.7198,16.3728,DOWN,0
2011-04-04,13.63,13.97,14.07,14.6904,16.3391,UP,1
2011-04-05,14.48,13.75,14.12,14.6742,16.3119,UP,1
2011-04-06,14.57,14.58,14.17,14.6654,16.2898,UP,1
2011-04-07,14.82,14.61,14.296,14.6602,16.2703,DOWN,0
2011-04-08,14.63,14.97,14.426,14.6526,16.2528,DOWN,0
2011-04-11,14.6,14.58,14.62,14.6516,16.2339,DOWN,0
2011-04-12,14.3,14.51,14.584,14.6442,16.2135,DOWN,0
2011-04-13,14.23,14.36,14.516,14.6296,16.195,UP,1
2011-04-14,14.27,14.13,14.406,14.6192,16.177,DOWN,0
2011-04-15,14.23,14.22,14.326,14.6076,16.1597,DOWN,0
2011-04-18,14.12,13.94,14.23,14.5772,16.1425,UP,1
2011-04-19,14.52,14.12,14.274,14.5522,16.1283,UP,1
2011-04-20,15.39,14.89,14.506,14.5462,16.1147,UP,1
2011-04-21,15.46,15.48,14.744,14.5432,16.1007,DOWN,0
2011-04-25,15.4,15.43,14.978,14.5352,16.0858,UP,1
2011-04-26,15.95,15.47,15.344,14.536,16.0717,UP,1
2011-04-27,16.09,15.95,15.658,14.541,16.056,DOWN,0
2011-04-28,16.0,15.99,15.78,14.552,16.0408,UP,1
2011-04-29,16.98,16.98,16.084,14.579,16.0307,DOWN,0
2011-05-02,16.72,17.15,16.348,14.5974,16.0217,DOWN,0
2011-05-03,16.34,16.57,16.426,14.5994,16.0083,DOWN,0
2011-05-04,16.05,16.32,16.418,14.607,15.9959,UP,1
2011-05-05,16.23,15.9,16.464,14.6336,15.9858,DOWN,0
2011-05-06,16.21,16.3,16.31,14.6616,15.974,UP,1
2011-05-09,16.26,16.24,16.218,14.6786,15.9623,UP,1
2011-05-10,16.38,16.14,16.226,14.6972,15.9472,DOWN,0
2011-05-11,16.25,16.36,16.266,14.7218,15.93,UP,1
2011-05-12,16.54,16.18,16.328,14.7518,15.9169,DOWN,0
2011-05-13,16.27,16.75,16.34,14.771,15.9071,DOWN,0
2011-05-16,16.25,16.21,16.338,14.794,15.9002,DOWN,0
2011-05-17,16.25,16.11,16.312,14.8312,15.8956,UP,1
2011-05-18,16.62,16.34,16.386,14.874,15.8935,UP,1
2011-05-19,16.77,16.63,16.432,14.9319,15.8911,DOWN,0
2011-05-20,16.61,16.65,16.5,14.9899,15.8862,DOWN,0
2011-05-23,16.15,16.35,16.48,15.0351,15.8772,UP,1
2011-05-24,16.16,16.19,16.462,15.0823,15.8661,UP,1
2011-05-25,16.21,16.11,16.38,15.1385,15.8573,UP,1
2011-05-26,16.705,16.19,16.367,15.2074,15.8553,UP,1
2011-05-27,17.0,16.75,16.445,15.2848,15.8539,UP,1
2011-05-31,17.3,17.17,16.675,15.3646,15.8546,DOWN,0
2011-06-01,16.64,17.17,16.771,15.4294,15.8522,UP,1
2011-06-02,16.7,16.61,16.869,15.4997,15.8491,DOWN,0
2011-06-03,16.25,16.44,16.778,15.5479,15.8444,DOWN,0
2011-06-06,16.09,16.22,16.596,15.5883,15.8398,UP,1
2011-06-07,16.22,16.23,16.38,15.6325,15.8336,DOWN,0
2011-06-08,15.9,16.15,16.232,15.6693,15.8274,DOWN,0
2011-06-09,15.47,15.99,15.986,15.6941,15.82,DOWN,0
2011-06-10,15.18,15.41,15.772,15.7113,15.8081,DOWN,0
2011-06-13,15.1,15.18,15.574,15.7295,15.7975,UP,1
2011-06-14,15.3,15.27,15.39,15.7559,15.7855,DOWN,0
2011-06-15,14.78,15.13,15.166,15.7789,15.7722,DOWN,0
2011-06-16,14.77,14.75,15.026,15.7847,15.764,DOWN,0
2011-06-17,14.28,14.84,14.846,15.7789,15.7514,UP,1
2011-06-20,14.34,14.28,14.694,15.7693,15.7363,UP,1
2011-06-21,14.7,14.43,14.574,15.7707,15.7232,DOWN,0
2011-06-22,14.49,14.6,14.516,15.7685,15.713,UP,1
2011-06-23,15.05,14.28,14.572,15.7835,15.706,UP,1
2011-06-24,15.14,15.05,14.744,15.8017,15.6973,DOWN,0
2011-06-27,15.05,15.08,14.886,15.8173,15.6914,UP,1
2011-06-28,15.21,15.07,14.988,15.8369,15.6819,DOWN,0
2011-06-29,15.14,15.25,15.118,15.8573,15.6698,UP,1
2011-06-30,15.42,15.1,15.192,15.8753,15.6597,UP,1
2011-07-01,15.46,15.43,15.256,15.8767,15.6526,DOWN,0
2011-07-05,15.34,15.44,15.314,15.8743,15.6456,DOWN,0
2011-07-06,15.07,15.33,15.286,15.8677,15.6376,UP,1
2011-07-07,15.3,15.19,15.318,15.8547,15.6319,DOWN,0
2011-07-08,14.81,15.08,15.196,15.8291,15.6274,DOWN,0
2011-07-11,14.8,14.62,15.064,15.8051,15.6224,DOWN,0
2011-07-12,13.99,14.67,14.794,15.7453,15.6105,UP,1
2011-07-13,14.25,14.04,14.63,15.6959,15.6005,DOWN,0
2011-07-14,13.78,14.2,14.326,15.6447,15.5854,DOWN,0
2011-07-15,13.6,13.82,14.084,15.5957,15.5711,DOWN,0
2011-07-18,13.6,13.55,13.844,15.5431,15.5575,UP,1
2011-07-19,13.66,13.72,13.778,15.4921,15.545,DOWN,0
2011-07-20,13.5,13.69,13.628,15.4369,15.5316,UP,1
2011-07-21,13.65,13.5,13.602,15.3823,15.5185,UP,1
2011-07-22,13.94,13.68,13.67,15.3361,15.5086,DOWN,0
2011-07-25,13.69,13.74,13.688,15.2791,15.4966,UP,1
2011-07-26,14.23,13.73,13.802,15.2383,15.4863,DOWN,0
2011-07-27,13.65,14.09,13.832,15.1863,15.4725,DOWN,0
2011-07-28,13.65,13.63,13.832,15.1343,15.4564,DOWN,0
2011-07-29,13.49,13.42,13.742,15.0717,15.4408,DOWN,0
2011-08-01,13.23,13.55,13.65,15.0009,15.4266,DOWN,0
2011-08-02,12.76,12.95,13.356,14.9239,15.4097,UP,1
2011-08-03,13.89,14.17,13.404,14.8787,15.3986,DOWN,0
2011-08-04,13.11,13.7,13.296,14.8177,15.3856,DOWN,0
2011-08-05,12.8,13.31,13.158,14.7495,15.3735,DOWN,0
2011-08-08,11.73,12.54,12.858,14.65,15.3567,UP,1
2011-08-09,12.29,11.96,12.764,14.5558,15.3427,DOWN,0
2011-08-10,11.86,11.8,12.358,14.447,15.3224,UP,1
2011-08-11,12.45,11.96,12.226,14.3632,15.3043,DOWN,0
2011-08-12,12.36,12.59,12.138,14.2764,15.2852,UP,1
2011-08-15,12.53,12.45,12.298,14.202,15.2687,DOWN,0
2011-08-16,12.48,12.41,12.336,14.1298,15.2508,UP,1
2011-08-17,12.55,12.51,12.474,14.0564,15.233,DOWN,0
2011-08-18,11.6,12.15,12.304,13.9704,15.2084,DOWN,0
2011-08-19,11.46,11.42,12.124,13.8902,15.1814,UP,1
2011-08-22,11.54,11.77,11.926,13.8174,15.1621,UP,1
2011-08-23,12.45,11.6,11.92,13.7644,15.147,UP,1
2011-08-24,12.47,12.45,11.904,13.7078,15.1337,DOWN,0
2011-08-25,12.14,12.34,12.012,13.655,15.1165,UP,1
2011-08-26,12.4,12.02,12.2,13.6076,15.0969,UP,1
2011-08-29,12.8,12.51,12.452,13.578,15.081,DOWN,0
2011-08-30,12.77,12.7,12.516,13.5466,15.0648,DOWN,0
2011-08-31,12.63,12.79,12.548,13.5052,15.0469,DOWN,0
2011-09-01,12.01,12.6,12.522,13.4556,15.029,DOWN,0
2011-09-02,11.44,11.73,12.33,13.3834,15.0074,DOWN,0
2011-09-06,11.28,11.1,12.026,13.3062,14.9831,UP,1
2011-09-07,11.7,11.48,11.812,13.2392,14.9625,DOWN,0
2011-09-08,11.42,11.63,11.57,13.1634,14.9398,DOWN,0
2011-09-09,11.22,11.3,11.412,13.085,14.9144,UP,1
2011-09-12,11.64,11.02,11.452,13.0094,14.8899,UP,1
2011-09-13,11.95,11.66,11.586,12.9392,14.8667,UP,1
2011-09-14,12.41,12.03,11.728,12.8806,14.8461,UP,1
2011-09-15,12.79,12.46,12.002,12.835,14.8294,DOWN,0
2011-09-16,12.67,12.86,12.292,12.7824,14.8102,DOWN,0
2011-09-19,12.21,12.38,12.406,12.7304,14.7862,DOWN,0
2011-09-20,11.54,12.23,12.324,12.6652,14.7568,DOWN,0
2011-09-21,10.96,11.1,12.034,12.6046,14.7251,DOWN,0
2011-09-22,10.7,10.61,11.616,12.5336,14.6873,UP,1
2011-09-23,11.0,10.7,11.282,12.478,14.6536,DOWN,0
2011-09-26,10.99,11.1,11.038,12.4258,14.6213,UP,1
2011-09-27,11.12,11.24,10.954,12.3762,14.5912,DOWN,0
2011-09-28,10.44,11.15,10.85,12.3118,14.5583,UP,1
2011-09-29,10.57,10.7,10.824,12.2532,14.5272,DOWN,0
2011-09-30,10.18,10.39,10.66,12.1838,14.4966,DOWN,0
2011-10-03,9.67,10.08,10.396,12.0984,14.462,UP,1
2011-10-04,10.3,9.56,10.232,12.0306,14.4316,UP,1
2011-10-05,10.6,10.29,10.264,11.958,14.4038,UP,1
2011-10-06,10.75,10.61,10.3,11.9,14.3767,UP,1
2011-10-07,10.9,10.8,10.444,11.845,14.3507,UP,1
2011-10-10,11.11,11.11,10.732,11.7974,14.3251,DOWN,0
2011-10-11,11.01,10.98,10.874,11.753,14.2988,UP,1
2011-10-12,11.18,11.12,10.99,11.7214,14.2725,UP,1
2011-10-13,11.74,11.09,11.188,11.6784,14.2482,UP,1
2011-10-14,11.96,11.9,11.4,11.6554,14.226,DOWN,0
2011-10-17,11.3,11.83,11.438,11.6254,14.1999,UP,1
2011-10-18,11.7,11.32,11.576,11.6248,14.1739,DOWN,0
2011-10-19,11.28,11.67,11.596,11.6046,14.1515,DOWN,0
2011-10-20,11.23,11.27,11.494,11.592,14.1283,UP,1
2011-10-21,11.57,11.45,11.416,11.5744,14.1056,UP,1
2011-10-24,12.18,11.65,11.592,11.5708,14.0862,DOWN,0
2011-10-25,11.82,12.04,11.616,11.5566,14.0654,UP,1
2011-10-26,12.31,12.0,11.822,11.5532,14.0472,UP,1
2011-10-27,12.75,12.58,12.126,11.5572,14.0308,UP,1
2011-10-28,12.76,11.66,12.364,11.5804,14.015,DOWN,0
2011-10-31,12.46,12.5,12.42,11.6004,13.9974,DOWN,0
2011-11-01,12.03,11.91,12.462,11.6102,13.9783,DOWN,0
2011-11-02,12.03,11.95,12.406,11.6018,13.9605,UP,1
2011-11-03,12.19,12.17,12.294,11.5962,13.9449,UP,1
2011-11-04,12.48,12.08,12.238,11.603,13.9318,DOWN,0
2011-11-07,12.47,12.45,12.24,11.6044,13.9177,UP,1
2011-11-08,12.68,12.56,12.37,11.602,13.9061,DOWN,0
2011-11-09,11.97,12.33,12.358,11.586,13.8905,UP,1
2011-11-10,12.09,11.9,12.338,11.5752,13.8759,UP,1
2011-11-11,12.63,12.21,12.368,11.5876,13.8658,DOWN,0
2011-11-14,12.3,12.54,12.334,11.6048,13.854,UP,1
2011-11-15,12.78,12.25,12.354,11.6348,13.8431,DOWN,0
2011-11-16,12.7,12.61,12.5,11.6548,13.8326,DOWN,0
2011-11-17,12.05,12.64,12.492,11.6674,13.8188,DOWN,0
2011-11-18,11.96,12.07,12.358,11.6822,13.8004,DOWN,0
2011-11-21,11.62,11.75,12.222,11.6818,13.7797,DOWN,0
2011-11-22,11.29,11.59,11.924,11.6686,13.7577,DOWN,0
2011-11-23,11.07,11.17,11.598,11.6418,13.735,DOWN,0
2011-11-25,10.85,11.02,11.358,11.603,13.7102,UP,1
2011-11-28,11.46,11.31,11.258,11.5788,13.688,DOWN,0
2011-11-29,11.27,11.41,11.188,11.56,13.6651,UP,1
2011-11-30,12.04,11.75,11.338,11.57,13.6481,UP,1
2011-12-01,12.36,12.0,11.596,11.598,13.6317,DOWN,0
2011-12-02,12.32,12.51,11.89,11.6304,13.6143,UP,1
2011-12-05,13.18,12.88,12.234,11.674,13.599,UP,1
2011-12-06,13.55,13.18,12.69,11.7252,13.5884,UP,1
2011-12-07,14.11,13.48,13.104,11.785,13.5845,DOWN,0
2011-12-08,14.01,13.92,13.434,11.8564,13.5805,DOWN,0
2011-12-09,13.93,13.98,13.756,11.9236,13.5731,DOWN,0
2011-12-12,13.52,13.64,13.824,11.9904,13.5634,UP,1
2011-12-13,13.66,13.65,13.846,12.0702,13.5566,DOWN,0
2011-12-14,13.36,13.58,13.696,12.1314,13.5482,UP,1
2011-12-15,13.43,13.59,13.58,12.188,13.5388,UP,1
2011-12-16,14.23,13.55,13.64,12.2576,13.5345,DOWN,0
2011-12-19,13.71,14.3,13.678,12.3138,13.5311,UP,1
2011-12-20,14.54,14.04,13.854,12.3824,13.5314,UP,1
2011-12-21,14.58,14.54,14.098,12.4538,13.5349,UP,1
2011-12-22,15.29,14.6,14.47,12.536,13.5428,UP,1
2011-12-23,15.53,15.38,14.73,12.6118,13.551,UP,1
2011-12-27,15.57,15.46,15.102,12.684,13.5599,DOWN,0
2011-12-28,15.08,15.56,15.21,12.7596,13.5683,UP,1
2011-12-29,15.31,15.1,15.356,12.8318,13.5785,DOWN,0
2011-12-30,15.07,15.26,15.312,12.9076,13.5882,UP,1
2012-01-03,15.2,15.45,15.246,12.987,13.5977,DOWN,0
2012-01-04,14.86,15.08,15.104,13.0528,13.605,UP,1
2012-01-05,15.2,14.81,15.128,13.1132,13.615,DOWN,0
2012-01-06,15.2,15.16,15.106,13.1808,13.6218,UP,1
2012-01-09,15.6,15.27,15.212,13.2466,13.6295,UP,1
2012-01-10,15.63,15.8,15.298,13.3042,13.6376,UP,1
2012-01-11,15.65,15.5,15.456,13.362,13.6455,DOWN,0
2012-01-12,15.65,15.72,15.546,13.4258,13.6526,DOWN,0
2012-01-13,15.25,15.5,15.556,13.4902,13.6573,UP,1
2012-01-17,15.3,15.39,15.496,13.5556,13.6628,UP,1
2012-01-18,16.5,15.45,15.67,13.6418,13.6754,UP,1
2012-01-19,16.75,16.55,15.89,13.7272,13.691,UP,1
2012-01-20,17.59,16.71,16.278,13.8296,13.7066,DOWN,0
2012-01-23,17.12,17.6,16.652,13.9184,13.7193,DOWN,0
2012-01-24,17.07,17.06,17.006,14.0204,13.7306,DOWN,0
2012-01-25,16.66,17.08,17.038,14.1118,13.7407,UP,1
2012-01-26,16.7,16.66,17.028,14.1932,13.7512,DOWN,0
2012-01-27,16.69,16.6,16.848,14.281,13.7632,DOWN,0
2012-01-30,16.4,16.47,16.704,14.3534,13.774,DOWN,0
2012-01-31,16.39,16.54,16.568,14.4272,13.7846,UP,1
2012-02-01,16.93,16.58,16.622,14.5248,13.7981,DOWN,0
2012-02-02,16.58,16.74,16.598,14.6172,13.8104,UP,1
2012-02-03,17.04,16.78,16.668,14.7256,13.823,DOWN,0
2012-02-06,16.46,16.91,16.68,14.829,13.8284,DOWN,0
2012-02-07,16.3,16.42,16.662,14.9336,13.8326,UP,1
2012-02-08,16.31,16.35,16.538,15.0428,13.8371,DOWN,0
2012-02-09,16.27,16.44,16.476,15.139,13.8387,UP,1
2012-02-10,17.0,16.42,16.468,15.2536,13.8433,UP,1
2012-02-13,17.56,17.32,16.688,15.364,13.8511,UP,1
2012-02-14,17.58,17.16,16.944,15.4684,13.8541,UP,1
2012-02-15,17.61,17.63,17.204,15.5742,13.8585,UP,1
2012-02-16,18.48,17.6,17.646,15.6802,13.8692,DOWN,0
2012-02-17,18.22,18.58,17.89,15.7736,13.8801,DOWN,0
2012-02-21,17.68,18.1,17.914,15.845,13.8873,UP,1
