ticker,CHRW US Equity,CHRW US Equity,CHRW US Equity,CHRW US Equity,CHRW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2007-04-11,47.85,48.56,46.0054,48.626,50.1644,UP,1
2007-04-12,49.1,47.87,46.0071,48.646,50.2712,UP,1
2007-04-13,49.83,49.2,46.0094,48.844,50.2038,UP,1
2007-04-16,51.5,49.84,46.0255,49.394,50.1818,DOWN,0
2007-04-17,50.82,51.51,46.0385,49.82,50.1404,UP,1
2007-04-18,51.11,50.79,46.0344,50.472,50.1196,UP,1
2007-04-19,51.31,50.4,46.0244,50.914,50.1062,UP,1
2007-04-20,51.85,52.98,46.0097,51.318,50.0862,DOWN,0
2007-04-23,51.76,51.7,46.0048,51.37,50.0714,DOWN,0
2007-04-24,51.15,51.8,45.9953,51.436,50.0586,UP,1
2007-04-25,56.76,56.49,46.0195,52.566,50.1654,DOWN,0
2007-04-26,55.52,57.2,46.0378,53.408,50.2424,DOWN,0
2007-04-27,55.21,55.34,46.0553,54.08,50.2842,DOWN,0
2007-04-30,53.46,55.06,46.0685,54.42,50.3028,UP,1
2007-05-01,53.9,53.64,46.0963,54.97,50.3266,UP,1
2007-05-02,55.26,55.0,46.1401,54.67,50.3512,UP,1
2007-05-03,55.57,55.6,46.1861,54.68,50.375,DOWN,0
2007-05-04,55.31,55.91,46.2294,54.7,50.4014,UP,1
2007-05-07,55.75,55.94,46.2683,55.158,50.4382,UP,1
2007-05-08,56.31,55.48,46.3292,55.64,50.5164,DOWN,0
2007-05-09,55.76,55.96,46.3854,55.74,50.5986,DOWN,0
2007-05-10,53.63,55.66,46.4222,55.352,50.652,DOWN,0
2007-05-11,53.6,53.44,46.4618,55.01,50.7046,DOWN,0
2007-05-14,53.13,53.58,46.501,54.486,50.7678,DOWN,0
2007-05-15,52.73,53.21,46.5457,53.77,50.823,UP,1
2007-05-16,53.1,53.06,46.5792,53.238,50.8758,DOWN,0
2007-05-17,52.13,52.88,46.6109,52.938,50.907,UP,1
2007-05-18,52.36,52.25,46.6499,52.69,50.9324,UP,1
2007-05-21,52.46,52.3,46.6843,52.556,51.0092,DOWN,0
2007-05-22,52.09,52.16,46.706,52.428,51.0822,UP,1
2007-05-23,52.15,52.29,46.7317,52.238,51.1904,DOWN,0
2007-05-24,51.0,52.31,46.7544,52.012,51.2682,UP,1
2007-05-25,51.09,51.07,46.7825,51.758,51.3392,UP,1
2007-05-29,51.63,51.05,46.8225,51.592,51.4222,UP,1
2007-05-30,52.42,51.55,46.8543,51.658,51.5186,UP,1
2007-05-31,54.18,52.44,46.9012,52.064,51.6482,UP,1
2007-06-01,54.28,54.16,46.947,52.72,51.7508,DOWN,0
2007-06-04,53.65,54.22,46.98,53.232,51.8522,DOWN,0
2007-06-05,52.64,53.65,47.0037,53.434,51.9176,DOWN,0
2007-06-06,51.73,52.49,47.0217,53.296,51.973,DOWN,0
2007-06-07,51.3,51.8,47.0386,52.72,52.0316,UP,1
2007-06-08,52.4,51.4,47.0607,52.344,52.1264,UP,1
2007-06-11,52.67,52.23,47.0887,52.148,52.2282,DOWN,0
2007-06-12,51.5,52.26,47.1186,51.92,52.2972,UP,1
2007-06-13,53.02,51.54,47.1551,52.178,52.4076,UP,1
2007-06-14,54.08,53.03,47.2001,52.734,52.5068,UP,1
2007-06-15,54.76,54.7,47.2397,53.206,52.622,DOWN,0
2007-06-18,53.33,54.14,47.2729,53.338,52.7118,UP,1
2007-06-19,53.56,53.33,47.3138,53.75,52.808,DOWN,0
2007-06-20,53.04,53.77,47.3499,53.754,52.895,UP,1
2007-06-21,53.99,53.0,47.3897,53.736,53.0178,DOWN,0
2007-06-22,53.32,53.51,47.4312,53.448,53.1022,DOWN,0
2007-06-25,53.09,53.36,47.4802,53.4,53.1674,UP,1
2007-06-26,53.1,53.56,47.5271,53.308,53.1994,UP,1
2007-06-27,53.26,52.64,47.5772,53.352,53.2482,DOWN,0
2007-06-28,53.16,53.26,47.6224,53.186,53.2892,DOWN,0
2007-06-29,52.52,53.17,47.6561,53.026,53.3134,UP,1
2007-07-02,52.63,52.76,47.6861,52.934,53.329,UP,1
2007-07-03,53.25,52.78,47.7255,52.964,53.3588,DOWN,0
2007-07-05,52.0,53.43,47.7579,52.712,53.3758,DOWN,0
2007-07-06,52.0,52.0,47.7947,52.48,53.2806,DOWN,0
2007-07-09,51.87,51.93,47.8293,52.35,53.2076,DOWN,0
2007-07-10,51.38,51.9,47.861,52.1,53.131,UP,1
2007-07-11,52.05,51.2,47.8996,51.86,53.1028,UP,1
2007-07-12,52.25,52.11,47.9438,51.91,53.0698,UP,1
2007-07-13,52.28,52.07,47.9868,51.966,53.0102,UP,1
2007-07-16,53.27,52.42,48.0287,52.246,52.9642,UP,1
2007-07-17,53.55,53.35,48.07,52.68,52.929,UP,1
2007-07-18,53.72,53.5,48.1161,53.014,52.8884,UP,1
2007-07-19,54.53,53.91,48.1658,53.47,52.8528,DOWN,0
2007-07-20,54.02,54.73,48.221,53.818,52.818,DOWN,0
2007-07-23,53.86,54.31,48.2724,53.936,52.8226,DOWN,0
2007-07-24,52.51,53.98,48.3099,53.728,52.8008,DOWN,0
2007-07-25,50.03,52.52,48.3321,52.99,52.7388,DOWN,0
2007-07-26,49.7,49.49,48.3601,52.024,52.6782,DOWN,0
2007-07-27,49.29,50.48,48.3874,51.078,52.602,UP,1
2007-07-30,50.2,49.35,48.4164,50.346,52.5634,DOWN,0
2007-07-31,48.65,50.03,48.4441,49.574,52.4892,UP,1
2007-08-01,49.16,48.51,48.4737,49.4,52.4232,UP,1
2007-08-02,49.54,49.28,48.5058,49.368,52.3722,DOWN,0
2007-08-03,47.04,49.33,48.5228,48.918,52.27,UP,1
2007-08-06,49.14,47.42,48.5594,48.706,52.2328,UP,1
2007-08-07,49.5,48.74,48.6034,48.876,52.201,UP,1
2007-08-08,51.42,49.33,48.6448,49.328,52.1968,UP,1
2007-08-09,51.6,50.59,48.6855,49.74,52.1804,DOWN,0
2007-08-10,49.72,51.61,48.7205,50.276,52.0912,DOWN,0
2007-08-13,49.13,50.06,48.7534,50.274,51.9882,DOWN,0
2007-08-14,47.37,49.33,48.7709,49.848,51.8626,DOWN,0
2007-08-15,46.65,47.535,48.7855,48.894,51.7428,UP,1
2007-08-16,47.09,46.97,48.8072,47.992,51.65,UP,1
2007-08-17,48.27,48.27,48.8337,47.702,51.5894,DOWN,0
2007-08-20,48.21,48.09,48.8661,47.518,51.5056,DOWN,0
2007-08-21,47.56,47.95,48.8965,47.556,51.4034,UP,1
2007-08-22,49.18,47.73,48.9361,48.062,51.357,DOWN,0
2007-08-23,48.8,49.39,48.974,48.404,51.2726,UP,1
2007-08-24,49.59,48.77,49.0119,48.668,51.1828,DOWN,0
2007-08-27,48.8,49.6,49.0448,48.786,51.0636,DOWN,0
2007-08-28,47.59,48.66,49.0737,48.792,50.9488,UP,1
2007-08-29,48.77,47.89,49.1126,48.71,50.853,DOWN,0
2007-08-30,48.36,48.6,49.1463,48.622,50.7594,UP,1
2007-08-31,49.04,48.8,49.1782,48.512,50.6604,UP,1
2007-09-04,50.1,49.12,49.2165,48.772,50.596,DOWN,0
2007-09-05,49.35,49.82,49.2487,49.124,50.5212,UP,1
2007-09-06,50.13,49.7,49.2791,49.396,50.4618,DOWN,0
2007-09-07,48.15,49.55,49.3019,49.354,50.3596,UP,1
2007-09-10,48.7,48.48,49.3317,49.286,50.2704,UP,1
2007-09-11,50.53,49.05,49.3702,49.372,50.2306,DOWN,0
2007-09-12,50.2,50.51,49.4077,49.542,50.182,UP,1
2007-09-13,50.61,50.71,49.4477,49.638,50.1292,UP,1
2007-09-14,51.75,50.14,49.4855,50.358,50.1242,DOWN,0
2007-09-17,50.76,51.35,49.518,50.77,50.0994,UP,1
2007-09-18,53.19,51.01,49.5628,51.302,50.1258,UP,1
2007-09-19,54.0,53.44,49.6127,52.062,50.1782,DOWN,0
2007-09-20,53.09,53.58,49.6608,52.558,50.199,UP,1
2007-09-21,53.95,53.49,49.7156,52.998,50.233,UP,1
2007-09-24,53.97,53.81,49.7705,53.64,50.2668,UP,1
2007-09-25,55.3,53.64,49.8326,54.062,50.3074,DOWN,0
2007-09-26,55.14,55.3,49.8959,54.29,50.3392,UP,1
2007-09-27,55.32,55.53,49.9621,54.736,50.3712,DOWN,0
2007-09-28,54.29,55.44,50.0209,54.804,50.3664,UP,1
2007-10-01,55.03,54.4,50.0829,55.016,50.3866,UP,1
2007-10-02,55.33,54.86,50.1485,55.022,50.416,DOWN,0
2007-10-03,53.66,55.17,50.2,54.726,50.439,DOWN,0
2007-10-04,53.08,53.69,50.2505,54.278,50.5,UP,1
2007-10-05,54.25,53.36,50.314,54.27,50.591,DOWN,0
2007-10-08,53.09,54.06,50.3745,53.882,50.667,UP,1
2007-10-09,53.51,53.49,50.4369,53.518,50.7332,DOWN,0
2007-10-10,52.13,53.39,50.494,53.212,50.8028,DOWN,0
2007-10-11,51.96,52.12,50.5566,52.988,50.8588,UP,1
2007-10-12,53.72,52.22,50.6227,52.882,50.9424,DOWN,0
2007-10-15,53.44,53.56,50.686,52.952,51.0704,DOWN,0
2007-10-16,52.9,53.29,50.7459,52.83,51.1456,UP,1
2007-10-17,53.24,53.49,50.8076,53.052,51.2204,UP,1
2007-10-18,54.09,53.15,50.8616,53.478,51.2738,DOWN,0
2007-10-19,51.76,54.01,50.9029,53.086,51.277,UP,1
2007-10-22,53.08,51.75,50.9531,53.014,51.3442,DOWN,0
2007-10-23,51.84,53.01,50.9957,52.802,51.3984,DOWN,0
2007-10-24,51.16,51.7,51.0343,52.386,51.4742,DOWN,0
2007-10-25,50.99,51.17,51.0733,51.766,51.561,DOWN,0
2007-10-26,50.54,51.62,51.1057,51.522,51.63,DOWN,0
2007-10-29,49.4,50.53,51.1297,50.786,51.6526,DOWN,0
2007-10-30,49.08,49.18,51.1531,50.234,51.67,UP,1
2007-10-31,49.92,49.2,51.1818,49.986,51.7172,DOWN,0
2007-11-01,47.48,49.13,51.1988,49.284,51.6832,DOWN,0
2007-11-02,47.44,47.96,51.2134,48.664,51.656,DOWN,0
2007-11-05,47.33,47.33,51.2317,48.25,51.6108,UP,1
2007-11-06,47.36,47.15,51.251,47.906,51.582,DOWN,0
2007-11-07,46.4,47.06,51.2639,47.202,51.5582,UP,1
2007-11-08,47.49,46.4,51.2869,47.204,51.5326,DOWN,0
2007-11-09,46.0,46.07,51.3022,46.916,51.4854,DOWN,0
2007-11-12,45.17,45.92,51.3127,46.484,51.408,UP,1
2007-11-13,46.4,45.5,51.3259,46.292,51.334,UP,1
2007-11-14,46.52,46.15,51.2925,46.316,51.2774,UP,1
2007-11-15,46.77,46.45,51.2633,46.172,51.2102,DOWN,0
2007-11-16,46.62,46.7,51.232,46.296,51.1796,DOWN,0
2007-11-19,45.85,46.33,51.2005,46.432,51.1226,UP,1
2007-11-20,45.91,45.85,51.1701,46.334,51.0302,UP,1
2007-11-21,46.4,45.53,51.1379,46.31,50.9542,UP,1
2007-11-23,46.89,46.54,51.1098,46.334,50.8798,DOWN,0
2007-11-26,46.44,46.56,51.0831,46.298,50.7736,UP,1
2007-11-27,48.19,46.79,51.0669,46.766,50.7222,UP,1
2007-11-28,50.58,48.44,51.0615,47.7,50.67,DOWN,0
2007-11-29,50.27,50.41,51.0472,48.474,50.5954,UP,1
2007-11-30,51.55,50.06,51.0423,49.406,50.5646,DOWN,0
2007-12-03,51.22,51.63,51.0349,50.362,50.51,UP,1
2007-12-04,53.03,50.7,51.0299,51.33,50.4912,UP,1
2007-12-05,53.46,52.79,51.0253,51.906,50.4544,DOWN,0
2007-12-06,53.04,53.4,51.0205,52.46,50.4124,UP,1
2007-12-07,53.88,53.31,51.0204,52.926,50.3836,UP,1
2007-12-10,54.25,53.48,51.0296,53.532,50.3828,DOWN,0
2007-12-11,52.28,54.25,51.0328,53.382,50.3278,UP,1
2007-12-12,52.69,52.57,51.0414,53.228,50.275,DOWN,0
2007-12-13,52.5,52.81,51.0491,53.12,50.2518,DOWN,0
2007-12-14,51.52,52.01,51.0568,52.648,50.2206,DOWN,0
2007-12-17,51.5,52.03,51.0645,52.098,50.1656,UP,1
2007-12-18,51.94,52.05,51.0719,52.03,50.1426,DOWN,0
2007-12-19,51.68,51.97,51.0774,51.828,50.106,UP,1
2007-12-20,52.95,52.24,51.0867,51.918,50.1224,UP,1
2007-12-21,54.0,53.32,51.1136,52.414,50.1632,UP,1
2007-12-24,54.1,54.25,51.1419,52.934,50.1708,UP,1
2007-12-26,54.49,53.84,51.1807,53.444,50.1918,DOWN,0
2007-12-27,53.77,54.45,51.214,53.862,50.2092,UP,1
2007-12-28,54.02,54.42,51.2464,54.076,50.2248,UP,1
2007-12-31,54.12,53.76,51.2796,54.1,50.2254,DOWN,0
2008-01-02,51.88,54.24,51.301,53.656,50.2278,UP,1
2008-01-03,51.95,51.79,51.3222,53.148,50.2052,DOWN,0
2008-01-04,49.97,51.7,51.3263,52.388,50.1678,UP,1
2008-01-07,50.62,50.51,51.3365,51.708,50.157,DOWN,0
2008-01-08,47.36,50.56,51.3265,50.356,50.0844,UP,1
2008-01-09,48.09,47.45,51.3221,49.598,50.0354,UP,1
2008-01-10,48.43,47.59,51.3224,48.894,50.016,DOWN,0
2008-01-11,47.45,48.1,51.3214,48.39,49.9834,UP,1
2008-01-14,48.36,47.98,51.3253,47.938,49.9522,DOWN,0
2008-01-15,47.83,47.9,51.3242,48.032,49.9592,UP,1
2008-01-16,49.0,47.82,51.3317,48.214,49.9904,DOWN,0
2008-01-17,47.37,48.84,51.3229,48.002,49.9912,UP,1
2008-01-18,48.56,47.01,51.3207,48.224,50.0152,DOWN,0
2008-01-22,47.42,46.91,51.3136,48.036,50.0356,UP,1
2008-01-23,51.01,46.45,51.3249,48.672,50.106,DOWN,0
2008-01-24,49.74,50.94,51.3302,48.82,50.1808,DOWN,0
2008-01-25,49.62,49.7,51.339,49.27,50.2698,UP,1
2008-01-28,50.3,49.51,51.345,49.618,50.3478,UP,1
2008-01-29,50.81,50.16,51.3499,50.296,50.4336,UP,1
2008-01-30,53.95,51.5,51.3622,50.884,50.5772,UP,1
2008-01-31,55.54,53.38,51.3858,52.044,50.7556,UP,1
2008-02-01,56.27,54.86,51.4116,53.374,50.964,DOWN,0
2008-02-04,54.85,56.47,51.4293,54.284,51.1428,DOWN,0
2008-02-05,54.75,54.01,51.4438,55.072,51.3098,DOWN,0
2008-02-06,54.14,55.77,51.4557,55.11,51.4548,UP,1
2008-02-07,55.6,54.01,51.4779,55.122,51.638,DOWN,0
2008-02-08,54.06,55.32,51.4644,54.68,51.7554,UP,1
2008-02-11,54.44,54.0,51.459,54.598,51.8326,UP,1
2008-02-12,54.64,54.94,51.4562,54.576,51.92,UP,1
2008-02-13,55.0,55.06,51.4639,54.748,51.989,DOWN,0
2008-02-14,54.03,54.78,51.4645,54.434,52.0452,DOWN,0
2008-02-15,53.83,53.77,51.4574,54.388,52.0612,UP,1
2008-02-19,53.89,54.5,51.449,54.278,52.0698,UP,1
2008-02-20,54.29,53.7,51.4439,54.208,52.0948,DOWN,0
2008-02-21,52.65,54.78,51.4284,53.738,52.0702,DOWN,0
2008-02-22,52.46,52.91,51.4091,53.424,52.0344,UP,1
2008-02-25,53.02,52.55,51.3954,53.262,52.0492,UP,1
2008-02-26,53.51,52.77,51.3948,53.186,52.0656,UP,1
2008-02-27,53.85,53.52,51.3961,53.098,52.0926,DOWN,0
2008-02-28,52.95,53.44,51.3952,53.158,52.1212,DOWN,0
2008-02-29,50.77,52.15,51.3854,52.82,52.1066,UP,1
2008-03-03,51.4,50.78,51.3769,52.496,52.0958,UP,1
2008-03-04,51.64,51.0,51.3744,52.122,52.095,UP,1
2008-03-05,52.8,51.65,51.3766,51.912,52.092,DOWN,0
2008-03-06,52.08,52.79,51.3747,51.738,52.0536,DOWN,0
2008-03-07,51.99,51.79,51.3742,51.982,52.0114,DOWN,0
2008-03-10,49.86,52.0,51.3628,51.674,51.9188,UP,1
2008-03-11,52.68,50.11,51.3712,51.882,51.897,UP,1
2008-03-12,52.8,52.63,51.3797,51.882,51.8726,UP,1
2008-03-13,53.67,52.23,51.3899,52.2,51.8636,DOWN,0
2008-03-14,52.66,54.15,51.3911,52.334,51.8792,DOWN,0
2008-03-17,51.53,53.52,51.3779,52.668,51.8708,UP,1
2008-03-18,54.5,52.4,51.379,53.032,51.9614,DOWN,0
2008-03-19,53.2,54.76,51.3767,53.112,52.013,UP,1
2008-03-20,55.02,54.16,51.3886,53.382,52.1662,UP,1
2008-03-24,57.85,54.99,51.4192,54.42,52.3614,DOWN,0
2008-03-25,57.03,56.71,51.4479,55.52,52.5334,DOWN,0
2008-03-26,56.24,56.91,51.4671,55.868,52.7092,DOWN,0
2008-03-27,55.06,55.98,51.479,56.24,52.8432,DOWN,0
2008-03-28,54.59,55.56,51.4945,56.154,52.9784,DOWN,0
2008-03-31,54.4,54.58,51.5014,55.464,53.0864,UP,1
2008-04-01,57.24,55.25,51.5172,55.506,53.2838,UP,1
2008-04-02,58.62,57.2,51.5365,55.982,53.485,DOWN,0
2008-04-03,57.44,58.4,51.557,56.458,53.6854,UP,1
2008-04-04,58.95,57.9,51.584,57.33,53.8442,UP,1
2008-04-07,59.83,58.4,51.6179,58.416,54.046,DOWN,0
2008-04-08,58.67,59.53,51.6413,58.702,54.227,DOWN,0
2008-04-09,57.96,58.52,51.6645,58.57,54.3802,DOWN,0
2008-04-10,57.75,58.1,51.6878,58.632,54.519,DOWN,0
2008-04-11,57.39,57.95,51.7093,58.32,54.5878,UP,1
2008-04-14,57.58,57.27,51.7309,57.87,54.6286,UP,1
2008-04-15,58.25,57.73,51.7563,57.786,54.6682,UP,1
2008-04-16,59.83,58.42,51.7929,58.16,54.7678,DOWN,0
2008-04-17,58.56,59.7,51.8225,58.322,54.844,UP,1
2008-04-18,60.21,60.02,51.8573,58.886,54.9654,DOWN,0
2008-04-21,59.24,59.91,51.8935,59.218,55.0382,UP,1
2008-04-22,59.36,59.1,51.9303,59.44,55.1442,UP,1
2008-04-23,62.33,61.31,51.9826,59.94,55.302,UP,1
2008-04-24,63.13,62.4,52.0414,60.854,55.4718,DOWN,0
2008-04-25,62.32,62.99,52.0927,61.276,55.6182,UP,1
2008-04-28,62.47,61.7,52.1438,61.922,55.787,UP,1
2008-04-29,62.67,62.34,52.1958,62.584,55.9638,UP,1
2008-04-30,62.68,62.97,52.2428,62.654,56.1396,UP,1
2008-05-01,65.61,63.14,52.3031,63.15,56.366,DOWN,0
2008-05-02,65.46,66.15,52.3618,63.778,56.6222,UP,1
2008-05-05,65.75,65.5,52.4179,64.434,56.888,UP,1
2008-05-06,67.27,66.24,52.4842,65.354,57.173,DOWN,0
2008-05-07,63.79,67.02,52.5338,65.576,57.3786,UP,1
2008-05-08,64.34,64.36,52.593,65.322,57.5884,DOWN,0
2008-05-09,63.92,63.6,52.6624,65.014,57.8078,UP,1
2008-05-12,64.92,63.93,52.7385,64.848,58.0908,UP,1
2008-05-13,65.08,65.0,52.8175,64.41,58.3644,UP,1
2008-05-14,65.69,65.21,52.8949,64.79,58.6454,DOWN,0
2008-05-15,65.47,65.36,52.979,65.016,58.8988,DOWN,0
2008-05-16,64.15,65.73,53.054,65.062,59.1402,UP,1
2008-05-19,65.57,64.74,53.1341,65.192,59.4118,DOWN,0
2008-05-20,64.82,65.17,53.223,65.14,59.711,DOWN,0
2008-05-21,63.57,65.17,53.2952,64.716,59.9288,UP,1
2008-05-22,64.09,63.6,53.3681,64.44,60.1546,DOWN,0
2008-05-23,62.38,63.39,53.4229,64.086,60.3288,UP,1
2008-05-27,63.29,62.5,53.4814,63.63,60.5414,UP,1
2008-05-28,63.55,63.76,53.5505,63.376,60.7818,UP,1
2008-05-29,64.73,63.79,53.6285,63.608,60.9864,DOWN,0
2008-05-30,64.5,65.28,53.7142,63.69,61.2124,DOWN,0
2008-06-02,63.21,64.51,53.797,63.856,61.3762,DOWN,0
2008-06-03,62.76,63.83,53.8753,63.75,61.4744,UP,1
2008-06-04,63.51,62.05,53.9515,63.742,61.604,UP,1
2008-06-05,64.05,63.05,54.0307,63.606,61.7602,DOWN,0
2008-06-06,61.07,63.4,54.0983,62.92,61.8804,UP,1
2008-06-09,61.31,61.03,54.1589,62.54,62.0148,UP,1
2008-06-10,61.58,60.98,54.2228,62.304,62.1584,DOWN,0
2008-06-11,58.82,61.17,54.269,61.366,62.19,UP,1
2008-06-12,59.27,59.54,54.3213,60.41,62.203,UP,1
2008-06-13,60.15,59.99,54.3841,60.226,62.2572,DOWN,0
2008-06-16,59.94,59.26,54.44,59.952,62.277,DOWN,0
2008-06-17,59.51,59.43,54.4957,59.538,62.2706,DOWN,0
2008-06-18,59.06,59.0,54.5458,59.586,62.2784,UP,1
2008-06-19,61.3,59.19,54.6018,59.992,62.3452,DOWN,0
2008-06-20,58.88,60.68,54.6495,59.738,62.3678,DOWN,0
2008-06-23,57.52,59.38,54.6864,59.254,62.3704,DOWN,0
2008-06-24,56.97,57.4,54.7305,58.746,62.3582,UP,1
2008-06-25,57.38,57.03,54.7739,58.41,62.3408,DOWN,0
2008-06-26,55.88,56.33,54.8007,57.326,62.2618,DOWN,0
2008-06-27,55.26,56.34,54.826,56.602,62.1958,DOWN,0
2008-06-30,54.84,55.07,54.8471,56.066,62.0884,DOWN,0
2008-07-01,54.35,54.21,54.8601,55.542,61.9906,DOWN,0
2008-07-02,52.51,54.75,54.8689,54.568,61.8536,DOWN,0
2008-07-03,52.37,52.77,54.8648,53.866,61.6544,UP,1
2008-07-07,53.26,52.91,54.8611,53.466,61.457,UP,1
2008-07-08,55.7,53.38,54.8741,53.638,61.3246,DOWN,0
2008-07-09,55.36,55.59,54.8812,53.84,61.1824,DOWN,0
2008-07-10,55.24,55.58,54.8875,54.386,61.0338,DOWN,0
2008-07-11,54.65,54.72,54.8843,54.842,60.8732,DOWN,0
2008-07-14,54.62,55.55,54.8817,55.114,60.6534,DOWN,0
2008-07-15,53.79,54.02,54.874,54.732,60.42,UP,1
2008-07-16,56.9,53.8,54.8871,55.04,60.243,DOWN,0
2008-07-17,55.84,55.66,54.8911,55.16,60.0144,UP,1
2008-07-18,57.1,55.5,54.9,55.65,59.8806,DOWN,0
2008-07-21,56.92,56.89,54.9163,56.11,59.7322,UP,1
2008-07-22,58.75,57.28,54.9446,57.102,59.6288,DOWN,0
2008-07-23,49.56,51.538,54.9212,55.634,59.3216,DOWN,0
2008-07-24,48.02,49.25,54.8958,54.07,58.9804,UP,1
2008-07-25,49.81,48.57,54.8773,52.612,58.6628,DOWN,0
2008-07-28,47.84,49.36,54.8559,50.796,58.3102,UP,1
2008-07-29,49.48,48.32,54.8435,48.942,58.0168,DOWN,0
2008-07-30,48.58,49.38,54.8178,48.746,57.677,DOWN,0
2008-07-31,48.2,48.08,54.7916,48.782,57.3446,DOWN,0
2008-08-01,47.8,48.89,54.7661,48.38,57.0292,UP,1
2008-08-04,47.99,47.82,54.7398,48.41,56.7072,UP,1
2008-08-05,51.09,48.47,54.7248,48.732,56.4814,DOWN,0
2008-08-06,50.47,50.85,54.7184,49.11,56.225,DOWN,0
2008-08-07,50.21,50.4,54.704,49.512,55.9582,UP,1
2008-08-08,51.98,50.26,54.7047,50.348,55.7032,DOWN,0
2008-08-11,51.57,51.82,54.7068,51.064,55.4446,DOWN,0
2008-08-12,51.5,51.49,54.7093,51.146,55.2104,UP,1
2008-08-13,51.55,51.19,54.7144,51.362,54.9862,UP,1
2008-08-14,52.52,51.01,54.73,51.824,54.7664,DOWN,0
2008-08-15,51.88,52.73,54.744,51.804,54.523,DOWN,0
2008-08-18,51.49,52.28,54.7518,51.788,54.3314,DOWN,0
2008-08-19,50.79,51.46,54.7684,51.646,54.121,DOWN,0
2008-08-20,50.24,51.49,54.7824,51.384,53.8942,DOWN,0
2008-08-21,49.82,50.35,54.7948,50.844,53.7142,UP,1
2008-08-22,51.28,49.36,54.8144,50.724,53.5544,DOWN,0
2008-08-25,50.6,50.88,54.8354,50.546,53.3634,UP,1
2008-08-26,50.84,50.51,54.8522,50.556,53.1814,UP,1
2008-08-27,51.49,50.8,54.8796,50.806,53.021,UP,1
2008-08-28,53.01,51.65,54.9188,51.444,52.9,DOWN,0
2008-08-29,52.11,52.41,54.9474,51.61,52.7162,DOWN,0
2008-09-02,52.04,53.5,54.975,51.898,52.5794,DOWN,0
2008-09-03,51.65,52.01,54.9994,52.06,52.462,DOWN,0
2008-09-04,50.4,51.26,55.0183,51.842,52.3306,DOWN,0
2008-09-05,49.85,50.19,55.0383,51.21,52.18,UP,1
2008-09-08,50.5,50.18,55.0612,50.888,52.0724,UP,1
2008-09-09,50.85,50.96,55.0835,50.65,51.9842,UP,1
2008-09-10,52.98,51.61,55.1139,50.916,51.947,UP,1
2008-09-11,55.26,52.67,55.158,51.888,51.9652,UP,1
2008-09-12,55.53,54.99,55.1947,53.024,52.0256,DOWN,0
2008-09-15,54.62,54.56,55.2149,53.848,52.0706,UP,1
2008-09-16,55.11,55.92,55.2391,54.7,52.1076,DOWN,0
2008-09-17,52.34,53.53,55.2431,54.572,52.0404,UP,1
2008-09-18,56.01,54.0,55.267,54.722,52.0534,UP,1
2008-09-19,56.29,57.49,55.2833,54.874,52.0744,DOWN,0
2008-09-22,53.37,55.97,55.2829,54.624,52.0488,DOWN,0
2008-09-23,52.8,53.66,55.2817,54.162,52.0124,UP,1
2008-09-24,52.92,52.8,55.2769,54.278,51.995,DOWN,0
2008-09-25,52.69,53.65,55.2691,53.614,51.9108,DOWN,0
2008-09-26,52.19,52.01,55.2686,52.794,51.8378,DOWN,0
2008-09-29,48.7,51.21,55.2487,51.86,51.6698,UP,1
2008-09-30,50.96,48.43,55.241,51.492,51.5506,UP,1
2008-10-01,50.99,49.44,55.2383,51.106,51.3954,DOWN,0
2008-10-02,46.84,50.51,55.215,49.936,51.341,DOWN,0
2008-10-03,46.76,47.87,55.1891,48.85,51.3158,UP,1
2008-10-06,46.87,45.55,55.1651,48.484,51.257,DOWN,0
2008-10-07,45.3,46.99,55.1268,47.352,51.2062,DOWN,0
2008-10-08,44.19,45.36,55.0778,45.992,51.1004,DOWN,0
2008-10-09,39.88,44.39,55.0067,44.6,50.9264,UP,1
2008-10-10,41.39,39.03,54.9412,43.526,50.7902,UP,1
2008-10-13,43.95,42.29,54.8921,42.942,50.7132,UP,1
2008-10-14,45.34,45.54,54.8487,42.95,50.6602,DOWN,0
2008-10-15,40.0,44.76,54.7781,42.112,50.4384,UP,1
2008-10-16,42.5,40.0,54.7312,42.636,50.279,DOWN,0
2008-10-17,40.65,41.27,54.6747,42.488,50.0878,UP,1
2008-10-20,42.14,41.2,54.6355,42.126,49.891,DOWN,0
2008-10-21,40.07,41.88,54.5828,41.072,49.661,UP,1
2008-10-22,43.89,41.8475,54.5654,41.85,49.5088,UP,1
2008-10-23,45.15,44.12,54.5507,42.38,49.3808,DOWN,0
2008-10-24,44.16,42.16,54.5294,43.082,49.2136,UP,1
2008-10-27,44.75,43.03,54.5159,43.604,49.071,UP,1
2008-10-28,48.64,46.07,54.5173,45.318,49.014,DOWN,0
2008-10-29,48.64,49.1,54.5213,46.268,48.971,UP,1
2008-10-30,50.84,49.83,54.5305,47.406,48.983,UP,1
2008-10-31,51.78,50.73,54.5526,48.93,49.0222,UP,1
2008-11-03,53.58,51.87,54.5777,50.696,49.0682,UP,1
2008-11-04,55.65,55.06,54.6188,52.098,49.1692,DOWN,0
2008-11-05,52.09,55.08,54.6242,52.788,49.1942,DOWN,0
2008-11-06,50.54,51.38,54.6282,52.728,49.1752,UP,1
