ticker,MAR US Equity,MAR US Equity,MAR US Equity,MAR US Equity,MAR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-11-14,116.3,117.35,130.9268,116.374,121.3936,UP,1
2018-11-15,118.31,115.24,130.7807,116.654,121.2602,UP,1
2018-11-16,118.65,117.22,130.6681,116.976,121.101,DOWN,0
2018-11-19,116.5,118.45,130.5689,117.262,120.8774,DOWN,0
2018-11-20,115.56,114.26,130.4466,117.064,120.6416,UP,1
2018-11-21,117.17,116.1,130.3342,117.238,120.4336,UP,1
2018-11-23,117.26,116.51,130.2511,117.028,120.188,UP,1
2018-11-26,119.9,118.99,130.1692,117.278,119.9774,UP,1
2018-11-27,119.97,120.0,130.0735,117.972,119.7814,UP,1
2018-11-28,122.19,119.99,129.9814,119.298,119.629,DOWN,0
2018-11-29,121.84,121.37,129.8644,120.232,119.4412,DOWN,0
2018-11-30,115.03,113.6,129.7331,119.786,119.0982,UP,1
2018-12-03,119.53,116.0,129.6383,119.712,118.8708,DOWN,0
2018-12-04,113.5,119.0,129.5036,118.418,118.536,UP,1
2018-12-06,115.32,111.68,129.3704,117.044,118.257,DOWN,0
2018-12-07,111.25,114.85,129.2236,114.926,117.8624,DOWN,0
2018-12-10,110.81,111.44,129.0668,114.082,117.4102,DOWN,0
2018-12-11,110.03,112.33,128.9102,112.182,116.9702,UP,1
2018-12-12,110.07,110.19,128.77,111.496,116.6046,DOWN,0
2018-12-13,108.85,110.57,128.6082,110.202,116.2622,DOWN,0
2018-12-14,107.66,108.0,128.4588,109.484,115.9236,DOWN,0
2018-12-17,107.66,107.92,128.2992,108.854,115.6328,UP,1
2018-12-18,108.24,108.71,128.1617,108.496,115.3686,DOWN,0
2018-12-19,106.39,108.76,128.0056,107.76,115.085,DOWN,0
2018-12-20,104.19,106.24,127.8317,106.828,114.7734,DOWN,0
2018-12-21,102.88,104.39,127.6493,105.872,114.5014,DOWN,0
2018-12-24,100.99,102.52,127.4378,104.538,114.2286,UP,1
2018-12-26,105.58,101.7,127.2567,104.006,113.9904,UP,1
2018-12-27,106.63,104.27,127.0811,104.054,113.8128,UP,1
2018-12-28,107.24,107.19,126.9101,104.664,113.5986,UP,1
2018-12-31,108.56,107.61,126.7443,105.8,113.4106,DOWN,0
2019-01-02,107.46,106.72,126.5763,107.094,113.254,DOWN,0
2019-01-03,101.74,106.35,126.3859,106.326,113.048,UP,1
2019-01-04,107.81,103.14,126.2222,106.562,112.9744,UP,1
2019-01-07,108.01,107.41,126.0601,106.716,112.8876,UP,1
2019-01-08,109.76,108.86,125.9227,106.956,112.9402,DOWN,0
2019-01-09,109.2,109.93,125.7999,107.304,112.8934,UP,1
2019-01-10,110.05,108.32,125.6555,108.966,112.8398,DOWN,0
2019-01-11,109.42,109.27,125.5247,109.288,112.7726,DOWN,0
2019-01-14,108.13,108.63,125.3958,109.312,112.6298,UP,1
2019-01-15,110.18,108.28,125.2668,109.396,112.4956,DOWN,0
2019-01-16,109.28,109.87,125.1529,109.412,112.2594,DOWN,0
2019-01-17,108.47,108.8,125.0327,109.096,112.0102,UP,1
2019-01-18,109.05,109.8,124.8989,109.022,111.7776,DOWN,0
2019-01-22,107.26,108.71,124.763,108.848,111.6318,UP,1
2019-01-23,108.09,107.45,124.6488,108.43,111.4708,UP,1
2019-01-24,108.24,108.06,124.5364,108.222,111.2974,UP,1
2019-01-25,109.85,109.18,124.4365,108.498,111.1536,UP,1
2019-01-28,110.53,109.11,124.329,108.794,111.0628,UP,1
2019-01-29,111.12,110.47,124.2195,109.566,110.9542,UP,1
2019-01-30,113.64,111.75,124.1324,110.676,110.901,UP,1
2019-01-31,114.53,113.6,124.0377,111.934,110.8254,UP,1
2019-02-01,114.57,114.79,123.9265,112.878,110.7438,UP,1
2019-02-04,115.65,114.68,123.8132,113.902,110.7268,UP,1
2019-02-05,116.91,115.97,123.7097,115.06,110.7538,UP,1
2019-02-06,117.27,116.77,123.6086,115.786,110.7558,DOWN,0
2019-02-07,115.52,116.42,123.4981,115.984,110.721,DOWN,0
2019-02-08,115.48,114.58,123.391,116.166,110.6326,UP,1
2019-02-11,115.65,115.86,123.283,116.166,110.5462,DOWN,0
2019-02-12,114.74,116.41,123.1679,115.732,110.3972,UP,1
2019-02-13,118.86,116.0,123.0751,116.05,110.3376,DOWN,0
2019-02-14,118.62,118.14,122.9848,116.67,110.4094,UP,1
2019-02-15,121.05,119.8,122.9021,117.784,110.4398,UP,1
2019-02-19,122.03,120.29,122.8414,119.06,110.6104,UP,1
2019-02-20,126.97,122.54,122.8031,121.506,110.8434,UP,1
2019-02-21,127.37,127.04,122.7607,123.208,111.1658,UP,1
2019-02-22,128.84,127.93,122.7217,125.252,111.5264,DOWN,0
2019-02-25,128.48,129.69,122.6675,126.738,111.8954,UP,1
2019-02-26,128.57,128.19,122.6209,128.046,112.2654,DOWN,0
2019-02-27,126.93,127.65,122.5627,128.038,112.627,DOWN,0
2019-02-28,125.27,126.76,122.4899,127.618,112.9792,DOWN,0
2019-03-01,124.45,125.49,122.4154,126.74,113.315,DOWN,0
2019-03-04,123.94,126.49,122.3408,125.832,113.629,UP,1
2019-03-05,125.22,124.0,122.2647,125.162,114.0056,DOWN,0
2019-03-06,125.12,125.18,122.1989,124.8,114.4242,DOWN,0
2019-03-07,122.22,125.13,122.1174,124.19,114.811,DOWN,0
2019-03-08,120.7,121.19,122.0269,123.44,115.2052,DOWN,0
2019-03-11,120.25,120.86,121.9392,122.702,115.4986,UP,1
2019-03-12,120.69,120.5,121.8547,121.796,115.7798,DOWN,0
2019-03-13,120.19,121.14,121.7663,120.81,116.0388,DOWN,0
2019-03-14,119.62,120.0,121.6746,120.29,116.26,UP,1
2019-03-15,122.32,120.02,121.6134,120.614,116.5572,UP,1
2019-03-18,124.96,124.99,121.5569,121.556,117.0216,UP,1
2019-03-19,125.75,124.97,121.5088,122.568,117.3804,DOWN,0
2019-03-20,123.67,125.39,121.4355,123.264,117.6936,UP,1
2019-03-21,125.06,123.37,121.3673,124.352,117.9996,DOWN,0
2019-03-22,124.5,124.37,121.2987,124.788,118.3056,DOWN,0
2019-03-25,123.66,124.01,121.2092,124.528,118.5778,DOWN,0
2019-03-26,123.56,122.89,121.1298,124.09,118.8606,DOWN,0
2019-03-27,122.17,123.72,121.0487,123.79,119.1414,UP,1
2019-03-28,124.08,122.28,120.9734,123.594,119.4194,UP,1
2019-03-29,125.09,124.01,120.8996,123.712,119.7356,UP,1
2019-04-01,127.45,126.24,120.8451,124.47,120.1152,UP,1
2019-04-02,128.5,127.23,120.7938,125.458,120.5042,UP,1
2019-04-03,131.59,129.45,120.7576,127.342,120.9908,UP,1
2019-04-04,132.2,131.55,120.7253,128.966,121.473,UP,1
2019-04-05,134.06,132.57,120.7127,130.76,121.9894,UP,1
2019-04-08,134.91,133.88,120.7073,132.252,122.4906,DOWN,0
2019-04-09,132.65,134.13,120.7019,133.082,122.933,UP,1
2019-04-10,132.75,132.99,120.7026,133.314,123.3656,UP,1
2019-04-11,133.25,133.42,120.7233,133.524,123.7578,UP,1
2019-04-12,134.65,133.49,120.7494,133.642,124.1602,DOWN,0
2019-04-15,134.37,134.5,120.7866,133.534,124.5562,UP,1
2019-04-16,135.8,134.4,120.8393,134.164,124.9592,UP,1
2019-04-17,135.93,136.27,120.8859,134.8,125.3396,DOWN,0
2019-04-18,134.41,136.74,120.9255,135.032,125.6824,UP,1
2019-04-22,135.86,133.65,120.9822,135.274,126.0892,UP,1
2019-04-23,136.28,136.28,121.0312,135.656,126.5052,DOWN,0
2019-04-24,135.48,134.66,121.0703,135.592,126.9018,UP,1
2019-04-25,135.68,134.92,121.0979,135.542,127.3206,UP,1
2019-04-26,136.45,136.25,121.1265,135.95,127.6724,DOWN,0
2019-04-29,135.97,136.45,121.1571,135.972,128.0194,UP,1
2019-04-30,136.42,136.35,121.1853,136.0,128.3268,UP,1
2019-05-01,138.86,137.8,121.2246,136.676,128.6634,DOWN,0
2019-05-02,136.89,138.55,121.2551,136.918,128.8618,UP,1
2019-05-03,140.14,137.79,121.3035,137.656,129.1172,DOWN,0
2019-05-06,137.75,137.46,121.3266,138.012,129.2954,DOWN,0
2019-05-07,135.15,136.16,121.3364,137.758,129.4288,DOWN,0
2019-05-08,134.77,134.42,121.345,136.94,129.5528,UP,1
2019-05-09,135.47,133.93,121.3622,136.656,129.7236,DOWN,0
2019-05-10,131.71,130.88,121.3706,134.97,129.8524,DOWN,0
2019-05-13,126.01,129.47,121.3432,132.622,129.8836,UP,1
2019-05-14,129.87,126.68,121.3377,131.566,130.0022,UP,1
2019-05-15,131.83,128.79,121.3541,130.978,130.1344,UP,1
2019-05-16,132.51,132.07,121.3871,130.386,130.2822,DOWN,0
2019-05-17,130.91,132.15,121.4024,130.226,130.456,DOWN,0
2019-05-20,127.86,128.75,121.4024,130.596,130.5992,UP,1
2019-05-21,129.43,128.71,121.4039,130.508,130.7828,DOWN,0
2019-05-22,127.77,128.83,121.4018,129.696,130.9244,DOWN,0
2019-05-23,123.91,125.98,121.3749,127.976,130.9988,UP,1
2019-05-24,125.0,124.63,121.3778,126.794,131.1064,DOWN,0
2019-05-28,123.7,125.15,121.3881,125.962,131.134,UP,1
2019-05-29,124.42,123.29,121.4063,124.96,131.1232,UP,1
2019-05-30,124.65,124.71,121.4287,124.336,131.1012,UP,1
2019-05-31,124.84,123.45,121.4506,124.522,131.1246,DOWN,0
2019-06-03,124.36,124.76,121.4644,124.394,131.1106,UP,1
2019-06-04,128.18,126.3,121.5031,125.29,131.1842,DOWN,0
2019-06-05,127.55,128.55,121.5301,125.916,131.262,UP,1
2019-06-06,128.6,127.62,121.5539,126.706,131.3628,UP,1
2019-06-07,132.52,129.5,121.5945,128.242,131.5698,UP,1
2019-06-10,132.75,133.13,121.6324,129.92,131.7432,UP,1
2019-06-11,134.52,134.14,121.6865,131.188,131.9318,DOWN,0
2019-06-12,132.7,134.87,121.7391,132.218,132.0368,UP,1
2019-06-13,133.62,133.26,121.7916,133.222,132.1392,UP,1
2019-06-14,133.68,133.63,121.8386,133.454,132.181,DOWN,0
2019-06-17,132.85,134.04,121.8794,133.474,132.194,UP,1
2019-06-18,134.96,135.0,121.9195,133.562,132.212,UP,1
2019-06-19,135.68,135.0,121.9668,134.158,132.2274,UP,1
2019-06-20,137.19,136.9,122.0204,134.872,132.3182,DOWN,0
2019-06-21,137.07,136.54,122.073,135.55,132.4046,DOWN,0
2019-06-24,136.76,137.4,122.1318,136.332,132.4748,DOWN,0
2019-06-25,133.28,136.71,122.1733,135.996,132.4474,UP,1
2019-06-26,135.65,134.15,122.2185,135.99,132.473,UP,1
2019-06-27,138.29,135.92,122.2715,136.21,132.5228,UP,1
2019-06-28,140.29,138.45,122.3362,136.854,132.61,UP,1
2019-07-01,141.23,142.41,122.4045,137.748,132.7464,UP,1
2019-07-02,141.26,140.81,122.4631,139.344,132.8544,UP,1
2019-07-03,141.75,141.79,122.5197,140.564,132.9638,UP,1
2019-07-05,142.01,140.89,122.5809,141.308,133.0944,DOWN,0
2019-07-08,141.3,141.74,122.6384,141.51,133.2068,DOWN,0
2019-07-09,139.52,138.63,122.6798,141.168,133.2682,UP,1
2019-07-10,141.57,139.43,122.7268,141.23,133.3802,UP,1
2019-07-11,141.9,142.25,122.7818,141.26,133.4898,UP,1
2019-07-12,142.55,142.23,122.8433,141.368,133.5636,UP,1
2019-07-15,142.78,142.08,122.9109,141.664,133.6814,UP,1
2019-07-16,143.96,142.99,122.9758,142.552,133.7578,DOWN,0
2019-07-17,141.24,143.94,123.0149,142.486,133.8276,DOWN,0
2019-07-18,139.8,140.68,123.0537,142.066,133.9206,DOWN,0
2019-07-19,137.73,140.23,123.1006,141.102,133.9798,DOWN,0
2019-07-22,136.06,137.5,123.1511,139.758,133.9916,UP,1
2019-07-23,140.69,137.32,123.2316,139.104,134.1712,DOWN,0
2019-07-24,139.79,140.08,123.3195,138.814,134.4468,UP,1
2019-07-25,140.72,139.66,123.4159,138.998,134.6638,DOWN,0
2019-07-26,140.27,141.29,123.5144,139.506,134.8326,UP,1
2019-07-29,141.23,139.94,123.6217,140.54,135.007,DOWN,0
2019-07-30,140.81,140.33,123.7433,140.564,135.205,DOWN,0
2019-07-31,139.06,140.98,123.8655,140.418,135.429,DOWN,0
2019-08-01,136.87,138.99,123.9624,139.648,135.5778,DOWN,0
2019-08-02,135.98,136.76,124.0647,138.79,135.742,DOWN,0
2019-08-05,130.34,134.09,124.1267,136.612,135.8706,DOWN,0
2019-08-06,128.49,126.58,124.1793,134.148,135.9404,DOWN,0
2019-08-07,127.82,126.27,124.242,131.9,136.0228,UP,1
2019-08-08,130.34,129.11,124.3335,130.594,136.1412,UP,1
2019-08-09,132.46,131.34,124.4383,129.89,136.2974,DOWN,0
2019-08-12,130.01,131.2,124.5266,129.824,136.4008,UP,1
2019-08-13,132.41,130.19,124.653,130.608,136.5618,DOWN,0
2019-08-14,126.85,130.36,124.7296,130.414,136.5352,DOWN,0
2019-08-15,126.7,128.89,124.7994,129.686,136.5182,UP,1
2019-08-16,128.82,127.94,124.8796,128.958,136.5226,UP,1
2019-08-19,130.57,130.89,124.9561,129.07,136.4836,UP,1
2019-08-20,130.68,130.03,125.0251,128.724,136.4422,DOWN,0
2019-08-21,128.35,131.58,125.0614,129.024,136.3188,DOWN,0
2019-08-22,128.19,128.83,125.0977,129.322,136.2286,DOWN,0
2019-08-23,125.1,127.26,125.1198,128.578,136.0582,UP,1
2019-08-26,126.23,126.43,125.1782,127.71,135.9092,DOWN,0
2019-08-27,125.35,127.02,125.2242,126.644,135.7592,DOWN,0
2019-08-28,125.34,125.17,125.2664,126.042,135.5668,UP,1
2019-08-29,125.73,127.2,125.3098,125.55,135.3678,UP,1
2019-08-30,126.06,126.3,125.3648,125.742,135.1452,DOWN,0
2019-09-03,124.27,124.94,125.4034,125.35,134.8892,UP,1
2019-09-04,125.69,125.61,125.4503,125.418,134.6678,UP,1
2019-09-05,128.46,126.89,125.5011,126.042,134.5714,UP,1
2019-09-06,129.43,128.5,125.555,126.782,134.447,UP,1
2019-09-09,129.91,129.79,125.622,127.552,134.2794,UP,1
2019-09-10,131.69,130.0,125.7027,129.036,134.1074,UP,1
2019-09-11,133.09,131.39,125.7823,130.516,133.9446,DOWN,0
2019-09-12,132.51,133.5,125.8585,131.326,133.7696,UP,1
2019-09-13,133.99,132.98,125.929,132.238,133.6144,DOWN,0
2019-09-16,130.48,132.8,125.9815,132.352,133.3838,UP,1
2019-09-17,130.56,130.68,126.0234,132.126,133.169,DOWN,0
2019-09-18,130.19,130.13,126.0651,131.546,132.9824,DOWN,0
2019-09-19,129.55,130.49,126.1377,130.954,132.742,DOWN,0
2019-09-20,126.97,129.07,126.1749,129.55,132.4434,DOWN,0
2019-09-23,125.85,126.25,126.2367,128.624,132.1094,DOWN,0
2019-09-24,122.27,126.11,126.2714,126.966,131.6992,UP,1
2019-09-25,123.03,122.5,126.3303,125.534,131.2806,DOWN,0
2019-09-26,121.67,122.36,126.3846,123.958,130.8892,DOWN,0
2019-09-27,120.77,122.48,126.4383,122.718,130.5086,UP,1
2019-09-30,124.37,121.88,126.5098,122.422,130.2414,DOWN,0
2019-10-01,123.4,125.05,126.5826,122.648,129.9882,DOWN,0
2019-10-02,120.33,122.3,126.6459,122.108,129.581,DOWN,0
2019-10-03,119.02,120.29,126.7027,121.578,129.1656,UP,1
2019-10-04,120.86,119.96,126.7658,121.596,128.7684,DOWN,0
2019-10-07,119.2,120.08,126.8299,120.562,128.347,DOWN,0
2019-10-08,117.67,118.2,126.8973,119.416,127.8758,UP,1
2019-10-09,118.49,118.59,126.9753,119.048,127.4294,DOWN,0
2019-10-10,118.19,118.57,127.0613,118.882,127.012,UP,1
2019-10-11,121.18,119.73,127.1393,118.946,126.6982,DOWN,0
2019-10-14,120.1,120.79,127.2067,119.126,126.3806,UP,1
2019-10-15,121.11,120.33,127.276,119.814,126.196,DOWN,0
2019-10-16,121.09,121.18,127.3387,120.334,126.048,DOWN,0
2019-10-17,120.57,120.81,127.4042,120.81,125.903,UP,1
2019-10-18,121.05,120.4,127.5008,120.784,125.7172,UP,1
2019-10-21,123.0,122.26,127.5767,121.364,125.528,DOWN,0
2019-10-22,122.05,122.62,127.6469,121.552,125.3688,UP,1
2019-10-23,123.49,121.46,127.7156,122.032,125.1904,UP,1
2019-10-24,124.3,123.93,127.7911,122.778,125.1394,UP,1
2019-10-25,126.18,123.77,127.8717,123.804,125.129,UP,1
2019-10-28,126.6,126.03,127.9576,124.524,125.0846,DOWN,0
2019-10-29,126.53,126.77,128.0496,125.42,125.0038,DOWN,0
2019-10-30,126.44,126.37,128.1309,126.01,124.919,UP,1
2019-10-31,126.55,125.96,128.2173,126.46,124.883,UP,1
2019-11-01,128.08,128.24,128.3153,126.84,124.8808,UP,1
2019-11-04,130.16,128.86,128.4209,127.552,124.982,UP,1
2019-11-05,133.69,128.01,128.553,128.984,125.1312,DOWN,0
2019-11-06,132.58,133.42,128.6755,130.212,125.2758,UP,1
2019-11-07,133.06,132.55,128.7996,131.514,125.4302,UP,1
2019-11-08,133.2,132.84,128.9163,132.538,125.5796,DOWN,0
2019-11-11,131.75,132.25,129.0224,132.856,125.6934,UP,1
2019-11-12,132.53,132.16,129.1295,132.624,125.8586,UP,1
2019-11-13,133.65,132.23,129.2295,132.838,126.0178,UP,1
2019-11-14,134.55,133.42,129.3296,133.136,126.1396,UP,1
2019-11-15,135.52,134.91,129.4344,133.6,126.2614,UP,1
2019-11-18,135.68,135.17,129.5345,134.386,126.3768,DOWN,0
2019-11-19,135.47,136.12,129.6273,134.974,126.4524,DOWN,0
2019-11-20,132.71,133.86,129.7045,134.786,126.4448,UP,1
2019-11-21,132.98,133.16,129.7918,134.472,126.4542,UP,1
2019-11-22,136.25,133.61,129.8957,134.618,126.4994,UP,1
2019-11-25,137.98,137.0,130.0073,135.078,126.6494,UP,1
2019-11-26,140.08,138.15,130.134,136.0,126.8398,UP,1
2019-11-27,141.34,140.18,130.2464,137.726,127.0628,DOWN,0
2019-11-29,140.36,140.77,130.3551,139.202,127.279,UP,1
2019-12-02,140.43,140.68,130.452,140.038,127.5482,DOWN,0
2019-12-03,138.56,138.9,130.5347,140.154,127.8024,UP,1
2019-12-04,139.26,138.46,130.5961,139.99,128.1422,UP,1
2019-12-05,140.3,139.97,130.6608,139.782,128.4876,UP,1
2019-12-06,142.29,141.31,130.728,140.168,128.9,DOWN,0
2019-12-09,141.35,142.22,130.7924,140.352,129.3116,DOWN,0
2019-12-10,140.57,141.09,130.8524,140.754,129.6356,UP,1
2019-12-11,142.75,141.28,130.9315,141.452,130.0226,UP,1
2019-12-12,145.1,142.64,131.0306,142.412,130.518,UP,1
2019-12-13,146.16,145.05,131.1392,143.186,131.0608,UP,1
2019-12-16,147.9,147.6,131.259,144.496,131.6016,UP,1
2019-12-17,148.91,147.86,131.3774,146.164,132.1958,UP,1
2019-12-18,149.55,148.92,131.4996,147.524,132.8334,UP,1
2019-12-19,150.04,149.16,131.6387,148.512,133.4644,UP,1
2019-12-20,150.8,151.28,131.7892,149.44,134.1166,UP,1
2019-12-23,151.24,151.0,131.9441,150.108,134.7178,UP,1
2019-12-24,151.5,151.17,132.0982,150.626,135.3458,UP,1
2019-12-26,153.13,151.76,132.2629,151.342,135.9862,DOWN,0
2019-12-27,152.73,153.38,132.4284,151.88,136.619,DOWN,0
2019-12-30,151.87,153.0,132.5762,152.094,137.245,DOWN,0
2019-12-31,151.43,151.69,132.7085,152.132,137.8526,UP,1
2020-01-02,151.49,151.5,132.8372,152.13,138.4224,DOWN,0
2020-01-03,149.27,149.19,132.9652,151.358,138.9668,DOWN,0
2020-01-06,147.34,147.9,133.0766,150.28,139.4438,DOWN,0
2020-01-07,144.94,146.74,133.1788,148.894,139.8566,UP,1
2020-01-08,146.73,145.13,133.2942,147.954,140.2676,DOWN,0
2020-01-09,146.45,147.46,133.4086,146.946,140.6646,DOWN,0
2020-01-10,145.39,146.2,133.5247,146.17,141.0418,UP,1
2020-01-13,146.8,145.76,133.6383,146.062,141.449,UP,1
2020-01-14,147.15,146.41,133.7486,146.504,141.861,UP,1
2020-01-15,147.3,146.77,133.8479,146.618,142.2454,UP,1
2020-01-16,149.02,147.98,133.9505,147.132,142.6226,UP,1
2020-01-17,150.26,149.19,134.0438,148.106,142.954,DOWN,0
2020-01-21,144.37,148.08,134.1047,147.62,143.1898,DOWN,0
2020-01-22,144.12,145.0,134.155,147.014,143.411,UP,1
2020-01-23,144.96,142.43,134.2052,146.546,143.6462,DOWN,0
2020-01-24,141.02,144.97,134.2471,144.946,143.8316,DOWN,0
2020-01-27,138.0,137.73,134.2733,142.494,143.941,UP,1
2020-01-28,141.25,138.71,134.3133,141.87,144.093,UP,1
2020-01-29,142.61,141.5,134.3531,141.568,144.2542,UP,1
2020-01-30,143.31,140.535,134.3978,141.238,144.41,DOWN,0
2020-01-31,140.06,142.15,134.4191,141.046,144.4976,UP,1
2020-02-03,141.48,141.7,134.4469,141.742,144.6178,UP,1
2020-02-04,147.4,144.47,134.5118,142.972,144.9116,UP,1
2020-02-05,147.71,149.72,134.5711,143.992,145.2062,DOWN,0
2020-02-06,146.22,148.29,134.6208,144.574,145.4056,DOWN,0
2020-02-07,144.07,144.91,134.6637,145.376,145.5274,UP,1
2020-02-10,145.73,143.01,134.714,146.226,145.6404,UP,1
2020-02-11,147.19,145.87,134.7677,146.184,145.7574,UP,1
2020-02-12,150.78,148.04,134.8417,146.798,145.9658,DOWN,0
2020-02-13,146.72,149.45,134.8932,146.898,146.0916,DOWN,0
2020-02-14,144.9,146.98,134.9234,147.064,146.2184,UP,1
2020-02-18,144.94,144.23,134.9637,146.906,146.332,UP,1
2020-02-19,147.63,144.56,135.0011,146.994,146.4786,DOWN,0
2020-02-20,146.84,147.53,135.0466,146.206,146.5696,DOWN,0
2020-02-21,143.24,145.38,135.087,145.51,146.6074,DOWN,0
2020-02-24,134.83,136.82,135.0873,143.496,146.4926,DOWN,0
2020-02-25,124.08,135.99,135.0304,139.324,146.1192,DOWN,0
2020-02-26,120.19,126.29,134.9728,133.836,145.621,DOWN,0
2020-02-27,119.64,117.0,134.9409,128.396,145.0906,UP,1
2020-02-28,124.0,116.25,134.9116,124.548,144.6126,DOWN,0
2020-03-02,122.96,123.07,134.8672,122.174,144.0936,DOWN,0
2020-03-03,114.28,122.76,134.7761,120.214,143.3882,UP,1
2020-03-04,118.33,115.49,134.7132,119.842,142.754,DOWN,0
2020-03-05,110.22,113.79,134.625,117.958,141.9424,UP,1
2020-03-06,110.66,104.64,134.5311,115.29,141.1308,DOWN,0
2020-03-09,104.19,102.0,134.4132,111.536,140.1846,UP,1
2020-03-10,109.98,108.83,134.3436,110.676,139.3216,DOWN,0
2020-03-11,100.11,106.2,134.2191,107.032,138.2692,DOWN,0
2020-03-12,93.71,90.0,134.0692,103.73,137.106,UP,1
2020-03-13,95.61,98.23,133.9251,100.72,135.9896,DOWN,0
2020-03-16,86.42,84.68,133.734,97.166,134.6882,DOWN,0
2020-03-17,75.24,87.52,133.486,90.218,133.2076,DOWN,0
2020-03-18,63.81,67.15,133.1832,82.958,131.537,UP,1
2020-03-19,66.8,61.18,132.8763,77.576,129.9742,UP,1
2020-03-20,74.58,73.71,132.6115,73.37,128.5312,DOWN,0
2020-03-23,70.13,75.02,132.3191,70.112,127.0048,UP,1
2020-03-24,79.14,76.05,132.0522,70.892,125.6798,UP,1
2020-03-25,85.25,83.505,131.8147,75.18,124.4488,DOWN,0
2020-03-26,82.81,87.6,131.5562,78.382,123.162,DOWN,0
2020-03-27,78.85,78.7,131.2869,79.236,121.793,DOWN,0
2020-03-30,76.16,76.71,130.9996,80.442,120.3358,DOWN,0
2020-03-31,74.81,74.98,130.7053,79.576,118.8268,DOWN,0
2020-04-01,69.15,70.0,130.3868,76.356,117.3224,DOWN,0
2020-04-02,63.0,69.29,130.027,72.394,115.7,DOWN,0
2020-04-03,59.08,64.36,129.644,68.44,113.9824,UP,1
2020-04-06,70.59,64.55,129.311,67.326,112.5738,UP,1
2020-04-07,73.82,78.305,128.9947,67.128,111.2902,UP,1
2020-04-08,82.53,75.24,128.7236,69.804,110.1158,DOWN,0
2020-04-09,81.31,86.036,128.4637,73.466,108.8898,DOWN,0
2020-04-13,78.09,81.56,128.1759,77.268,107.5854,UP,1
2020-04-14,82.68,81.0,127.8979,79.686,106.4378,DOWN,0
2020-04-15,80.73,78.02,127.6001,81.068,105.2228,DOWN,0
2020-04-16,80.39,80.09,127.2959,80.64,103.8826,UP,1
2020-04-17,84.26,85.2952,127.0109,81.23,102.6136,DOWN,0
2020-04-20,79.77,81.61,126.701,81.566,101.2846,UP,1
2020-04-21,79.9,77.63,126.3904,81.01,100.0012,UP,1
2020-04-22,80.02,81.43,126.084,80.868,98.687,UP,1
2020-04-23,81.1,80.45,125.7919,81.01,97.3652,DOWN,0
2020-04-24,80.71,81.25,125.4876,80.3,95.9638,UP,1
2020-04-27,85.27,82.38,125.2045,81.4,94.7348,UP,1
2020-04-28,87.42,87.4105,124.9288,82.904,93.5852,UP,1
2020-04-29,95.99,90.97,124.6949,86.098,92.6062,DOWN,0
2020-04-30,90.94,93.6,124.4298,88.066,91.4724,DOWN,0
2020-05-01,84.75,87.09,124.1473,88.874,90.2306,DOWN,0
2020-05-04,82.58,81.79,123.8612,88.336,89.0174,UP,1
2020-05-05,83.66,85.12,123.5909,87.584,87.994,DOWN,0
2020-05-06,81.11,84.32,123.3161,84.608,87.1346,UP,1
2020-05-07,85.98,83.35,123.0426,83.616,86.4504,UP,1
2020-05-08,87.17,88.08,122.7795,84.1,85.801,DOWN,0
2020-05-11,82.31,84.3,122.4874,84.046,84.9672,DOWN,0
2020-05-12,79.33,82.96,122.1827,83.18,84.0946,DOWN,0
2020-05-13,75.26,79.0648,121.8529,82.01,83.3142,UP,1
2020-05-14,79.25,73.0,121.5451,80.664,82.5326,UP,1
2020-05-15,79.76,78.47,121.2486,79.182,81.9234,UP,1
2020-05-18,93.62,85.06,121.0323,81.444,81.5826,DOWN,0
2020-05-19,90.67,92.27,120.8058,83.712,81.3122,UP,1
2020-05-20,92.68,92.36,120.6175,87.196,80.9662,DOWN,0
2020-05-21,91.35,91.97,120.4318,89.616,80.791,DOWN,0
2020-05-22,91.05,92.18,120.2479,91.874,80.7378,UP,1
2020-05-26,94.92,97.885,120.0708,92.134,80.724,UP,1
2020-05-27,97.96,98.64,119.8983,93.592,80.9548,DOWN,0
2020-05-28,91.64,97.61,119.7065,93.384,81.2828,DOWN,0
2020-05-29,88.5,91.21,119.4869,92.814,81.7766,UP,1
2020-06-01,95.03,89.73,119.3278,93.61,82.3412,UP,1
2020-06-02,95.61,97.23,119.1724,93.748,82.7618,UP,1
2020-06-03,99.9,97.3,119.0278,94.136,83.3572,UP,1
2020-06-04,104.82,100.14,118.899,96.772,83.8708,UP,1
2020-06-05,107.96,114.38,118.7854,100.664,84.325,UP,1
2020-06-08,113.14,113.46,118.7094,104.286,84.9316,DOWN,0
2020-06-09,107.32,109.7992,118.605,106.628,85.501,DOWN,0
2020-06-10,102.62,106.03,118.4926,107.172,86.0302,DOWN,0
2020-06-11,91.44,95.05,118.3187,104.496,86.3628,UP,1
2020-06-12,92.26,97.61,118.1532,101.356,86.825,DOWN,0
2020-06-15,90.79,88.0,117.9805,96.886,87.3808,UP,1
2020-06-16,93.99,96.34,117.8218,94.22,88.079,DOWN,0
2020-06-17,91.13,93.52,117.6471,91.922,88.4898,UP,1
2020-06-18,92.75,90.5,117.4895,92.184,88.8684,DOWN,0
