ticker,LDOS US Equity,LDOS US Equity,LDOS US Equity,LDOS US Equity,LDOS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-05-23,76.13,76.45,76.218,68.1934,64.5868,UP,1
2019-05-24,76.27,76.74,76.274,68.464,64.6192,DOWN,0
2019-05-28,74.98,76.08,76.216,68.707,64.6395,DOWN,0
2019-05-29,74.8,74.85,75.83,68.9332,64.6603,UP,1
2019-05-30,74.83,74.93,75.402,69.1638,64.6817,UP,1
2019-05-31,75.33,74.14,75.242,69.4052,64.7069,UP,1
2019-06-03,75.92,75.33,75.172,69.6486,64.7312,UP,1
2019-06-04,78.0,76.58,75.776,69.9488,64.7681,UP,1
2019-06-05,78.12,78.47,76.44,70.2586,64.8047,UP,1
2019-06-06,78.7,77.92,77.214,70.5652,64.8396,UP,1
2019-06-07,79.42,79.0,78.032,70.8882,64.8791,DOWN,0
2019-06-10,79.17,79.8,78.682,71.197,64.915,DOWN,0
2019-06-11,78.33,79.54,78.748,71.4818,64.9499,UP,1
2019-06-12,79.25,78.4,78.974,71.769,64.9985,DOWN,0
2019-06-13,78.42,79.35,78.918,72.0646,65.0396,UP,1
2019-06-14,78.84,78.24,78.802,72.3678,65.0794,DOWN,0
2019-06-17,78.25,78.8,78.618,72.6532,65.1186,UP,1
2019-06-18,78.63,78.55,78.678,72.9338,65.1561,DOWN,0
2019-06-19,78.63,78.59,78.554,73.2104,65.1942,UP,1
2019-06-20,79.66,79.29,78.802,73.5236,65.2387,DOWN,0
2019-06-21,78.92,79.13,78.818,73.8096,65.2771,UP,1
2019-06-24,78.96,78.98,78.96,74.0838,65.3183,UP,1
2019-06-25,79.13,79.24,79.06,74.3596,65.3592,DOWN,0
2019-06-26,78.51,79.37,79.036,74.6306,65.4026,UP,1
2019-06-27,79.39,78.81,78.982,74.9158,65.4495,UP,1
2019-06-28,79.85,79.55,79.168,75.2108,65.4977,UP,1
2019-07-01,80.17,80.63,79.41,75.5092,65.5475,DOWN,0
2019-07-02,80.14,80.1,79.612,75.804,65.5938,UP,1
2019-07-03,81.4,80.44,80.19,76.1018,65.645,UP,1
2019-07-05,82.02,81.02,80.716,76.4116,65.7022,DOWN,0
2019-07-08,81.41,81.83,81.028,76.712,65.758,UP,1
2019-07-09,81.52,80.38,81.298,77.0114,65.8234,DOWN,0
2019-07-10,81.5,81.96,81.57,77.304,65.8872,UP,1
2019-07-11,81.94,81.64,81.678,77.4732,65.9481,UP,1
2019-07-12,82.43,82.13,81.76,77.6648,66.0202,DOWN,0
2019-07-15,82.34,82.75,81.946,77.8488,66.0877,DOWN,0
2019-07-16,82.04,82.23,82.05,78.0006,66.1582,DOWN,0
2019-07-17,80.77,82.11,81.904,78.1338,66.2199,UP,1
2019-07-18,80.96,80.67,81.708,78.2824,66.2789,DOWN,0
2019-07-19,79.59,81.36,81.14,78.3908,66.3376,DOWN,0
2019-07-22,79.58,79.85,80.588,78.482,66.3928,UP,1
2019-07-23,80.83,80.12,80.346,78.589,66.4584,UP,1
2019-07-24,81.6,80.65,80.512,78.7456,66.5279,DOWN,0
2019-07-25,81.15,81.71,80.55,78.8826,66.5961,UP,1
2019-07-26,82.43,81.24,81.118,79.0302,66.6723,UP,1
2019-07-29,83.32,82.57,81.866,79.1708,66.7529,UP,1
2019-07-30,84.38,80.66,82.576,79.3386,66.8446,DOWN,0
2019-07-31,82.1,84.39,82.676,79.4752,66.9314,UP,1
2019-08-01,83.41,82.48,83.128,79.6088,67.023,DOWN,0
2019-08-02,81.86,81.6,83.014,79.7066,67.1029,DOWN,0
2019-08-05,78.98,80.62,82.146,79.7636,67.1596,UP,1
2019-08-06,80.04,79.49,81.278,79.839,67.2213,UP,1
2019-08-07,80.57,79.5,80.972,79.9508,67.2906,UP,1
2019-08-08,83.9,81.28,81.07,80.1328,67.3723,DOWN,0
2019-08-09,83.06,83.06,81.31,80.2974,67.4519,DOWN,0
2019-08-12,83.05,83.2,82.124,80.4518,67.5348,UP,1
2019-08-13,84.27,82.84,82.97,80.6188,67.6431,DOWN,0
2019-08-14,82.82,83.42,83.42,80.7152,67.7511,UP,1
2019-08-15,82.91,83.0,83.222,80.811,67.8595,UP,1
2019-08-16,83.82,83.56,83.374,80.9134,67.9695,UP,1
2019-08-19,85.08,85.0,83.78,81.0266,68.0793,DOWN,0
2019-08-20,84.47,85.13,83.82,81.1326,68.1777,UP,1
2019-08-21,85.54,85.47,84.364,81.2768,68.2886,UP,1
2019-08-22,85.56,85.86,84.894,81.403,68.4044,DOWN,0
2019-08-23,83.41,85.17,84.812,81.5028,68.5086,UP,1
2019-08-26,84.3,83.84,84.656,81.612,68.6126,UP,1
2019-08-27,85.03,84.87,84.768,81.7476,68.7095,UP,1
2019-08-28,85.72,84.57,84.804,81.8894,68.8089,UP,1
2019-08-29,87.2,86.31,85.132,82.0608,68.9188,UP,1
2019-08-30,87.36,87.83,85.922,82.2148,69.0337,DOWN,0
2019-09-03,86.35,86.81,86.332,82.3634,69.1431,UP,1
2019-09-04,87.62,87.12,86.85,82.5366,69.2648,UP,1
2019-09-05,88.82,88.58,87.47,82.7304,69.3871,DOWN,0
2019-09-06,87.62,88.99,87.554,82.9126,69.5018,DOWN,0
2019-09-09,84.92,87.78,87.066,83.0232,69.6068,DOWN,0
2019-09-10,83.99,84.63,86.594,83.106,69.7146,UP,1
2019-09-11,85.24,83.9,86.118,83.2074,69.8256,UP,1
2019-09-12,86.35,85.89,85.624,83.3316,69.9428,DOWN,0
2019-09-13,85.82,86.27,85.264,83.42,70.0529,UP,1
2019-09-16,86.3,85.53,85.54,83.5056,70.1707,UP,1
2019-09-17,86.7,86.47,86.082,83.6114,70.2881,UP,1
2019-09-18,87.6,86.57,86.554,83.733,70.4157,DOWN,0
2019-09-19,87.37,87.8,86.758,83.8504,70.5375,DOWN,0
2019-09-20,86.33,87.74,86.86,83.9382,70.6563,DOWN,0
2019-09-23,85.69,85.98,86.738,84.0034,70.79,UP,1
2019-09-24,86.01,86.31,86.6,84.0768,70.9187,UP,1
2019-09-25,87.04,86.17,86.488,84.1768,71.0596,UP,1
2019-09-26,87.13,87.11,86.44,84.304,71.1978,DOWN,0
2019-09-27,85.02,87.52,86.178,84.3852,71.33,UP,1
2019-09-30,85.88,85.02,86.216,84.511,71.462,DOWN,0
2019-10-01,84.78,86.12,85.97,84.615,71.5937,DOWN,0
2019-10-02,82.96,84.0,85.154,84.6576,71.7233,UP,1
2019-10-03,83.0,83.02,84.328,84.6856,71.8607,UP,1
2019-10-04,83.63,83.45,84.05,84.7352,72.0016,UP,1
2019-10-07,83.8,83.63,83.634,84.7626,72.1482,DOWN,0
2019-10-08,81.84,83.14,83.046,84.733,72.2892,UP,1
2019-10-09,82.7,82.46,82.994,84.6994,72.4457,UP,1
2019-10-10,83.05,82.77,83.004,84.7184,72.6082,UP,1
2019-10-11,83.16,83.71,82.91,84.7134,72.7621,DOWN,0
2019-10-14,82.46,83.47,82.642,84.7254,72.9116,DOWN,0
2019-10-15,82.23,82.6,82.72,84.7904,73.0607,DOWN,0
2019-10-16,81.34,81.76,82.448,84.8164,73.2038,UP,1
2019-10-17,81.71,81.64,82.18,84.8392,73.3521,DOWN,0
2019-10-18,81.62,81.53,81.872,84.7936,73.5036,DOWN,0
2019-10-21,80.84,81.75,81.548,84.7492,73.6409,DOWN,0
2019-10-22,79.29,80.88,80.96,84.674,73.7698,DOWN,0
2019-10-23,79.24,79.1,80.54,84.5734,73.8965,UP,1
2019-10-24,80.04,79.42,80.206,84.5178,74.0238,DOWN,0
2019-10-25,79.98,79.78,79.878,84.4592,74.1492,UP,1
2019-10-28,80.81,80.42,79.872,84.399,74.2761,UP,1
2019-10-29,86.39,83.6,81.292,84.4252,74.4314,UP,1
2019-10-30,86.69,86.91,82.782,84.4696,74.5879,DOWN,0
2019-10-31,86.23,86.82,84.02,84.4834,74.7427,DOWN,0
2019-11-01,85.33,86.24,85.09,84.4788,74.8889,UP,1
2019-11-04,85.78,85.49,86.084,84.5262,75.0334,DOWN,0
2019-11-05,83.18,85.85,85.442,84.5038,75.1687,UP,1
2019-11-06,85.13,83.11,85.13,84.5058,75.3136,UP,1
2019-11-07,86.0,85.67,85.084,84.5114,75.4618,UP,1
2019-11-08,87.2,85.77,85.458,84.5114,75.6125,UP,1
2019-11-11,87.67,86.4,85.836,84.5176,75.7654,UP,1
2019-11-12,89.01,87.49,87.002,84.5708,75.9229,UP,1
2019-11-13,89.49,88.93,87.874,84.6082,76.0794,UP,1
2019-11-14,90.44,89.62,88.762,84.6406,76.2416,UP,1
2019-11-15,91.03,90.86,89.528,84.7088,76.4011,UP,1
2019-11-18,91.39,90.56,90.272,84.8382,76.5544,UP,1
2019-11-19,91.71,91.75,90.812,84.9926,76.7066,DOWN,0
2019-11-20,91.66,91.36,91.246,85.121,76.8576,DOWN,0
2019-11-21,90.05,91.66,91.168,85.195,76.9942,DOWN,0
2019-11-22,88.5,90.08,90.662,85.2486,77.1263,UP,1
2019-11-25,90.03,88.68,90.39,85.3232,77.2668,UP,1
2019-11-26,90.71,90.02,90.19,85.4034,77.4102,UP,1
2019-11-27,90.98,90.98,90.054,85.471,77.554,DOWN,0
2019-11-29,90.84,90.93,90.212,85.5404,77.6966,DOWN,0
2019-12-02,89.85,90.64,90.482,85.6108,77.829,DOWN,0
2019-12-03,89.66,88.72,90.408,85.6902,77.9657,UP,1
2019-12-04,89.74,89.79,90.214,85.7648,78.106,UP,1
2019-12-05,89.95,89.92,90.008,85.823,78.241,UP,1
2019-12-06,90.68,90.47,89.976,85.894,78.372,DOWN,0
2019-12-09,90.1,90.59,90.026,85.9956,78.4992,DOWN,0
2019-12-10,89.64,90.22,90.022,86.0708,78.6296,UP,1
2019-12-11,92.08,91.11,90.49,86.2168,78.7704,DOWN,0
2019-12-12,91.19,91.9,90.738,86.3814,78.9034,UP,1
2019-12-13,91.84,90.6,90.97,86.5582,79.0377,DOWN,0
2019-12-16,91.64,92.44,91.278,86.7184,79.1754,DOWN,0
2019-12-17,91.53,91.62,91.656,86.873,79.3152,UP,1
2019-12-18,95.68,93.46,92.376,87.1498,79.4784,UP,1
2019-12-19,96.28,95.44,93.394,87.4214,79.6477,UP,1
2019-12-20,98.01,97.24,94.628,87.7206,79.8255,DOWN,0
2019-12-23,97.82,98.39,95.864,88.0138,79.9987,UP,1
2019-12-24,98.03,97.57,97.164,88.3252,80.1737,UP,1
2019-12-26,98.53,97.95,97.734,88.6512,80.3496,DOWN,0
2019-12-27,98.23,98.71,98.124,88.989,80.5271,DOWN,0
2019-12-30,98.07,98.13,98.136,89.3162,80.7033,DOWN,0
2019-12-31,97.89,97.71,98.15,89.6416,80.8753,UP,1
2020-01-02,98.62,98.44,98.268,89.9972,81.0519,UP,1
2020-01-03,99.48,97.54,98.458,90.401,81.233,UP,1
2020-01-06,100.36,99.0,98.884,90.8234,81.416,DOWN,0
2020-01-07,99.99,99.91,99.268,91.2224,81.601,DOWN,0
2020-01-08,99.87,99.99,99.664,91.6202,81.7872,UP,1
2020-01-09,101.08,99.85,100.156,92.0256,81.9758,DOWN,0
2020-01-10,101.02,101.47,100.464,92.3182,82.1645,UP,1
2020-01-13,101.15,101.41,100.622,92.6074,82.3516,DOWN,0
2020-01-14,100.79,101.45,100.782,92.8986,82.5351,UP,1
2020-01-15,102.14,101.12,101.236,93.2348,82.7214,UP,1
2020-01-16,102.29,102.61,101.478,93.565,82.9147,UP,1
2020-01-17,103.39,102.41,101.952,93.9692,83.1132,DOWN,0
2020-01-21,103.27,102.93,102.376,94.332,83.3097,DOWN,0
2020-01-22,102.47,104.01,102.712,94.6614,83.499,UP,1
2020-01-23,102.63,102.55,102.81,94.97,83.6882,DOWN,0
2020-01-24,101.62,102.79,102.676,95.249,83.8763,DOWN,0
2020-01-27,100.77,100.15,102.152,95.4842,84.057,UP,1
2020-01-28,102.31,101.27,101.96,95.7406,84.2423,DOWN,0
2020-01-29,101.83,102.65,101.832,95.9684,84.4248,UP,1
2020-01-30,102.58,101.27,101.822,96.1994,84.6129,DOWN,0
2020-01-31,100.47,102.57,101.592,96.381,84.7896,UP,1
2020-02-03,102.46,101.67,101.93,96.596,84.9764,UP,1
2020-02-04,105.31,103.19,102.53,96.869,85.1767,UP,1
2020-02-05,106.63,105.54,103.49,97.2006,85.3828,UP,1
2020-02-06,109.96,113.2,104.966,97.6298,85.6001,UP,1
2020-02-07,110.11,109.47,106.894,98.0314,85.818,UP,1
2020-02-10,110.6,110.02,108.522,98.4292,86.039,UP,1
2020-02-11,112.14,111.03,109.888,98.8524,86.267,DOWN,0
2020-02-12,111.0,112.12,110.762,99.2556,86.4876,UP,1
2020-02-13,113.1,110.48,111.39,99.7206,86.6857,DOWN,0
2020-02-14,112.81,113.65,111.93,100.1836,86.8855,UP,1
2020-02-18,123.22,116.9,114.454,100.8532,87.1359,DOWN,0
2020-02-19,120.33,124.0,116.092,101.4608,87.3653,DOWN,0
2020-02-20,119.27,120.48,117.746,102.0326,87.5911,DOWN,0
2020-02-21,117.22,118.79,118.57,102.575,87.8096,DOWN,0
2020-02-24,113.83,114.11,118.774,103.0588,88.0079,DOWN,0
2020-02-25,109.15,113.93,115.96,103.4002,88.1785,UP,1
2020-02-26,110.82,110.0,114.058,103.7928,88.3552,DOWN,0
2020-02-27,105.11,108.68,111.226,104.0582,88.5119,DOWN,0
2020-02-28,102.65,103.04,108.312,104.2784,88.6537,UP,1
2020-03-02,110.06,104.28,107.558,104.649,88.8287,DOWN,0
2020-03-03,109.33,112.63,107.594,104.922,88.9939,UP,1
2020-03-04,112.33,111.15,107.896,105.243,89.1756,DOWN,0
2020-03-05,107.57,109.67,108.388,105.4342,89.3371,DOWN,0
2020-03-06,105.68,103.74,108.994,105.5914,89.4819,DOWN,0
2020-03-09,97.53,98.58,106.488,105.5814,89.5847,UP,1
2020-03-10,102.79,100.41,105.18,105.6666,89.718,DOWN,0
2020-03-11,97.97,99.72,102.308,105.6614,89.8265,DOWN,0
2020-03-12,85.8,90.87,97.954,105.416,89.8806,UP,1
2020-03-13,90.31,90.14,94.88,105.2644,89.9581,DOWN,0
2020-03-16,78.0,78.8,90.974,104.852,89.974,UP,1
2020-03-17,81.38,79.57,86.692,104.49,90.0042,DOWN,0
2020-03-18,77.76,75.21,82.65,104.038,90.0134,DOWN,0
2020-03-19,75.91,76.39,80.672,103.5564,90.003,DOWN,0
2020-03-20,72.51,77.18,77.112,103.0092,89.9749,DOWN,0
2020-03-23,70.83,71.43,75.678,102.4042,89.9356,UP,1
2020-03-24,78.46,75.36,75.094,101.953,89.9308,UP,1
2020-03-25,86.12,79.38,76.766,101.6524,89.9655,UP,1
2020-03-26,92.56,87.36,80.096,101.4878,90.0367,UP,1
2020-03-27,93.44,89.25,84.282,101.3138,90.1076,DOWN,0
2020-03-30,93.43,93.52,88.802,101.1366,90.1827,DOWN,0
2020-03-31,91.65,93.12,91.44,100.9018,90.2467,DOWN,0
2020-04-01,87.15,88.1,91.646,100.5794,90.2912,UP,1
2020-04-02,88.63,86.51,90.86,100.3026,90.3412,DOWN,0
2020-04-03,87.94,88.0,89.76,100.0088,90.3878,UP,1
2020-04-06,94.89,92.33,90.052,99.8742,90.4639,DOWN,0
2020-04-07,92.6,99.19,90.242,99.7108,90.5323,UP,1
2020-04-08,95.44,93.11,91.9,99.5734,90.6147,UP,1
2020-04-09,95.46,96.22,93.266,99.446,90.6964,DOWN,0
2020-04-13,92.08,94.67,94.094,99.236,90.7642,UP,1
2020-04-14,95.57,93.8,94.23,99.138,90.8451,DOWN,0
2020-04-15,92.71,93.01,94.252,98.943,90.9094,UP,1
2020-04-16,92.85,92.85,93.734,98.6938,90.9728,UP,1
2020-04-17,99.28,94.85,94.498,98.5468,91.0685,DOWN,0
2020-04-20,98.6,98.69,95.802,98.3196,91.1545,DOWN,0
2020-04-21,94.56,96.18,95.6,98.0086,91.2172,UP,1
2020-04-22,97.61,96.54,96.58,97.7488,91.2982,UP,1
2020-04-23,98.86,98.15,97.782,97.4832,91.3849,UP,1
2020-04-24,101.95,99.52,98.316,97.3022,91.4872,UP,1
2020-04-27,102.8,102.79,99.156,97.0962,91.5915,DOWN,0
2020-04-28,102.32,103.82,100.708,96.8864,91.6909,UP,1
2020-04-29,102.96,104.14,101.778,96.4812,91.794,DOWN,0
2020-04-30,98.81,101.82,101.768,96.0508,91.8779,DOWN,0
2020-05-01,97.89,97.03,100.956,95.6232,91.9635,UP,1
2020-05-04,98.91,97.89,100.178,95.257,92.0532,DOWN,0
2020-05-05,98.44,95.0,99.402,94.9492,92.1475,DOWN,0
2020-05-06,97.18,98.44,98.246,94.7098,92.2355,UP,1
2020-05-07,100.38,98.45,98.56,94.501,92.3332,UP,1
2020-05-08,102.7,101.75,99.522,94.4528,92.4387,DOWN,0
2020-05-11,102.07,101.61,100.154,94.4412,92.5433,DOWN,0
2020-05-12,99.91,102.35,100.448,94.2382,92.6307,DOWN,0
2020-05-13,95.51,98.92,100.114,93.9618,92.6917,UP,1
2020-05-14,95.83,93.85,99.204,93.6318,92.7489,UP,1
2020-05-15,96.82,95.17,98.028,93.4168,92.8225,UP,1
2020-05-18,98.73,98.9,97.36,93.2778,92.8991,DOWN,0
2020-05-19,97.82,98.74,96.942,93.2836,92.9789,UP,1
2020-05-20,98.91,98.37,97.622,93.206,93.0786,UP,1
2020-05-21,99.4,98.52,98.336,93.2346,93.1754,UP,1
2020-05-22,100.96,99.89,99.164,93.5378,93.2773,UP,1
2020-05-26,102.25,102.93,99.868,93.7766,93.3691,UP,1
2020-05-27,102.76,102.47,100.856,94.2718,93.4676,UP,1
2020-05-28,104.36,103.59,101.946,94.7314,93.5741,UP,1
2020-05-29,105.29,104.46,103.124,95.282,93.6792,UP,1
2020-06-01,105.98,105.19,104.128,95.8834,93.795,DOWN,0
2020-06-02,104.53,106.04,104.584,96.5238,93.9031,UP,1
2020-06-03,107.26,104.81,105.484,97.2524,94.0203,DOWN,0
2020-06-04,105.97,106.46,105.806,97.8026,94.1248,UP,1
2020-06-05,106.05,107.6,105.958,98.2012,94.2327,UP,1
2020-06-08,106.54,105.26,106.07,98.4808,94.3377,DOWN,0
2020-06-09,105.69,105.98,106.302,98.7258,94.4383,DOWN,0
2020-06-10,104.77,105.96,105.804,98.9526,94.5451,DOWN,0
2020-06-11,100.37,103.68,104.684,99.127,94.6255,DOWN,0
2020-06-12,98.91,102.56,103.256,99.3622,94.6949,DOWN,0
2020-06-15,98.62,96.98,101.672,99.562,94.7594,UP,1
2020-06-16,100.29,101.38,100.592,99.809,94.8248,DOWN,0
2020-06-17,100.19,101.01,99.676,99.915,94.889,DOWN,0
2020-06-18,99.33,99.48,99.468,100.0496,94.9539,DOWN,0
2020-06-19,96.7,101.42,99.026,100.0748,94.9993,UP,1
2020-06-22,96.89,96.29,98.68,100.1034,95.0396,DOWN,0
2020-06-23,96.17,98.2,97.856,100.1852,95.0824,DOWN,0
2020-06-24,93.25,95.72,96.468,100.1388,95.124,DOWN,0
2020-06-25,92.72,92.6,95.146,100.139,95.1677,DOWN,0
2020-06-26,89.78,92.28,93.762,100.0776,95.1904,UP,1
2020-06-29,92.2,90.1,92.824,99.936,95.2196,UP,1
2020-06-30,93.67,92.07,92.324,99.8374,95.2589,DOWN,0
2020-07-01,93.31,93.73,92.336,99.8124,95.2939,UP,1
2020-07-02,93.64,94.62,92.52,99.733,95.3286,DOWN,0
2020-07-06,88.45,94.78,92.254,99.5248,95.3329,DOWN,0
2020-07-07,87.89,87.88,91.392,99.2436,95.3355,UP,1
2020-07-08,88.06,88.13,90.27,98.9488,95.3441,DOWN,0
2020-07-09,86.41,88.0,88.89,98.6306,95.3477,UP,1
2020-07-10,87.91,86.58,87.744,98.3296,95.3572,DOWN,0
2020-07-13,85.04,88.55,87.062,98.0542,95.3472,UP,1
2020-07-14,86.2,84.66,86.724,97.8204,95.3426,UP,1
2020-07-15,87.82,87.71,86.676,97.5986,95.3566,DOWN,0
2020-07-16,86.58,87.13,86.71,97.3614,95.3601,UP,1
2020-07-17,88.17,87.15,86.762,97.1812,95.377,UP,1
2020-07-20,88.64,87.7,87.482,96.9464,95.4054,UP,1
2020-07-21,89.11,88.71,88.064,96.6746,95.436,UP,1
2020-07-22,91.37,89.08,88.774,96.4606,95.4747,DOWN,0
2020-07-23,90.67,91.33,89.592,96.2758,95.509,UP,1
2020-07-24,91.07,90.36,90.172,96.187,95.5552,DOWN,0
2020-07-27,90.16,90.66,90.476,96.0736,95.5925,UP,1
2020-07-28,90.18,90.0,90.69,95.9408,95.6281,UP,1
2020-07-29,91.97,90.86,90.81,95.8056,95.6722,UP,1
2020-07-30,92.36,91.01,91.148,95.6964,95.7217,UP,1
2020-07-31,95.16,92.37,91.966,95.6214,95.7863,UP,1
2020-08-03,98.3,95.36,93.594,95.5994,95.8711,DOWN,0
2020-08-04,92.27,98.41,94.012,95.4256,95.9239,DOWN,0
2020-08-05,89.73,92.11,93.564,95.1752,95.9645,UP,1
2020-08-06,91.01,89.95,93.294,94.9402,96.0153,UP,1
2020-08-07,93.21,91.21,92.904,94.7172,96.0849,UP,1
2020-08-10,94.42,92.87,92.128,94.4998,96.1608,UP,1
2020-08-11,95.95,94.86,92.864,94.2992,96.2404,DOWN,0
2020-08-12,94.41,96.21,93.8,94.0968,96.3125,DOWN,0
2020-08-13,94.39,94.0,94.476,93.8394,96.3804,UP,1
2020-08-14,94.72,94.33,94.778,93.6144,96.4221,DOWN,0
2020-08-17,92.24,94.79,94.342,93.3382,96.4498,DOWN,0
2020-08-18,91.81,92.25,93.514,93.0436,96.4777,UP,1
2020-08-19,92.6,91.83,93.152,92.7818,96.5141,DOWN,0
2020-08-20,91.02,91.88,92.478,92.5068,96.5403,DOWN,0
2020-08-21,89.17,91.2,91.368,92.2828,96.5702,UP,1
2020-08-24,90.81,89.59,91.082,92.1208,96.5986,DOWN,0
2020-08-25,90.62,90.96,90.844,91.9608,96.6217,DOWN,0
2020-08-26,90.54,90.45,90.432,91.7658,96.6384,UP,1
2020-08-27,91.68,90.85,90.564,91.5956,96.6585,DOWN,0
2020-08-28,91.31,92.22,90.992,91.4352,96.67,DOWN,0
2020-08-31,90.49,90.83,90.928,91.311,96.675,DOWN,0
2020-09-01,89.7,90.06,90.744,91.1672,96.6713,UP,1
2020-09-02,91.64,89.82,90.964,91.0766,96.6743,DOWN,0
2020-09-03,89.01,91.75,90.43,90.9918,96.6624,DOWN,0
2020-09-04,88.49,89.26,89.866,90.9072,96.6463,DOWN,0
2020-09-08,86.55,87.13,89.078,90.8426,96.6208,UP,1
2020-09-09,87.17,87.43,88.572,90.742,96.6064,DOWN,0
2020-09-10,85.9,87.59,87.424,90.5866,96.5934,UP,1
2020-09-11,87.17,86.76,87.056,90.4638,96.5791,UP,1
2020-09-14,88.34,87.66,87.026,90.3578,96.5672,UP,1
2020-09-15,88.74,88.72,87.464,90.3636,96.556,UP,1
2020-09-16,89.1,88.97,87.85,90.3878,96.5473,UP,1
2020-09-17,90.23,88.8,88.716,90.4312,96.5492,DOWN,0
2020-09-18,90.06,90.03,89.294,90.5042,96.5512,DOWN,0
2020-09-21,88.43,88.29,89.312,90.5146,96.5447,UP,1
2020-09-22,91.6,90.04,89.884,90.6458,96.5529,DOWN,0
2020-09-23,90.0,93.02,90.064,90.7218,96.5495,DOWN,0
2020-09-24,88.03,89.12,89.624,90.726,96.5392,UP,1
2020-09-25,91.98,87.78,90.008,90.834,96.5509,DOWN,0
2020-09-28,91.57,92.55,90.636,90.902,96.5483,DOWN,0
2020-09-29,90.57,91.54,90.43,90.9406,96.5452,DOWN,0
2020-09-30,89.15,90.58,90.26,90.9414,96.5318,UP,1
2020-10-01,90.42,89.83,90.738,90.9224,96.5257,DOWN,0
2020-10-02,90.39,88.85,90.42,90.9168,96.52,DOWN,0
2020-10-05,89.82,90.64,90.07,90.8918,96.4907,DOWN,0
2020-10-06,89.01,89.98,89.758,90.8688,96.4543,DOWN,0
2020-10-07,88.48,89.35,89.624,90.8348,96.4067,UP,1
2020-10-08,89.19,89.16,89.378,90.7792,96.3635,UP,1
2020-10-09,90.87,90.11,89.474,90.7494,96.3277,DOWN,0
2020-10-12,89.71,91.14,89.452,90.6404,96.2836,DOWN,0
2020-10-13,88.19,89.5,89.288,90.4382,96.2334,UP,1
2020-10-14,88.49,88.27,89.29,90.3626,96.1855,DOWN,0
2020-10-15,87.78,87.73,89.008,90.3236,96.135,UP,1
2020-10-16,87.83,88.33,88.4,90.26,96.081,DOWN,0
2020-10-19,86.36,88.02,87.73,90.123,96.0154,DOWN,0
2020-10-20,86.13,86.78,87.318,89.9572,95.9443,DOWN,0
2020-10-21,84.56,85.61,86.532,89.7294,95.8671,UP,1
2020-10-22,85.81,84.88,86.138,89.5574,95.7968,DOWN,0
2020-10-23,85.8,86.46,85.732,89.3856,95.7204,DOWN,0
2020-10-26,83.44,85.13,85.148,89.16,95.6325,DOWN,0
2020-10-27,82.7,83.58,84.462,88.9692,95.5403,DOWN,0
2020-10-28,79.34,81.18,83.418,88.7198,95.433,UP,1
2020-10-29,81.25,79.4,82.506,88.4928,95.3286,UP,1
2020-10-30,83.0,81.28,81.946,88.3324,95.2321,UP,1
2020-11-02,85.73,84.95,82.404,88.2636,95.1438,UP,1
2020-11-03,87.96,86.13,83.456,88.2066,95.0673,UP,1
2020-11-04,92.32,88.69,86.052,88.2406,95.0165,DOWN,0
2020-11-05,91.4,92.95,88.082,88.2578,94.9604,DOWN,0
2020-11-06,90.47,90.91,89.576,88.2336,94.9046,UP,1
2020-11-09,94.63,94.37,91.356,88.3,94.8739,UP,1
2020-11-10,94.94,94.43,92.752,88.389,94.8371,UP,1
2020-11-11,94.99,95.58,93.286,88.4948,94.8029,DOWN,0
2020-11-12,94.16,94.37,93.838,88.5452,94.7608,UP,1
2020-11-13,98.47,95.07,95.438,88.7344,94.7508,UP,1
2020-11-16,100.63,99.2,96.638,88.9772,94.7416,DOWN,0
2020-11-17,100.28,99.77,97.706,89.2518,94.7165,DOWN,0
2020-11-18,99.53,100.16,98.614,89.499,94.681,UP,1
2020-11-19,100.34,99.34,99.85,89.7878,94.6329,UP,1
2020-11-20,100.37,100.39,100.23,90.0518,94.5842,UP,1
2020-11-23,102.38,100.28,100.58,90.3326,94.5431,UP,1
2020-11-24,102.57,102.68,101.038,90.6092,94.4952,UP,1
2020-11-25,102.64,102.8,101.66,90.88,94.4534,DOWN,0
2020-11-27,102.28,102.34,102.048,91.121,94.3993,DOWN,0
2020-11-30,100.7,101.68,102.114,91.3338,94.3388,UP,1
2020-12-01,101.64,101.14,101.966,91.598,94.2309,UP,1
2020-12-02,103.1,101.53,102.072,91.828,94.1447,DOWN,0
2020-12-03,102.89,102.5,102.122,92.0858,94.0628,UP,1
2020-12-04,104.81,103.0,102.628,92.4214,94.0008,DOWN,0
2020-12-07,103.5,103.78,103.188,92.6518,93.9491,UP,1
2020-12-08,103.95,102.89,103.65,92.8994,93.9231,UP,1
2020-12-09,104.11,103.96,103.852,93.1702,93.8896,UP,1
2020-12-10,104.82,103.2,104.238,93.4836,93.8881,UP,1
2020-12-11,105.42,104.03,104.36,93.7836,93.902,DOWN,0
2020-12-14,104.13,105.49,104.486,94.0584,93.8723,UP,1
2020-12-15,104.84,104.73,104.664,94.3588,93.8499,UP,1
2020-12-16,105.09,105.3,104.86,94.6804,93.8137,DOWN,0
2020-12-17,104.83,105.14,104.862,95.0074,93.8,UP,1
2020-12-18,105.67,104.94,104.912,95.337,93.7999,DOWN,0
2020-12-21,103.13,104.23,104.712,95.5822,93.8279,DOWN,0
