ticker,DLTR US Equity,DLTR US Equity,DLTR US Equity,DLTR US Equity,DLTR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2007-11-02,12.1667,12.2833,13.042,12.4847,13.4565,DOWN,0
2007-11-05,11.3533,12.01,13.0463,12.256,13.4219,UP,1
2007-11-06,11.57,11.4567,13.0518,12.012,13.3872,DOWN,0
2007-11-07,11.16,11.43,13.0549,11.6907,13.3513,DOWN,0
2007-11-08,10.5633,11.09,13.0565,11.3627,13.2894,DOWN,0
2007-11-09,9.5467,10.2333,13.0528,10.8387,13.2106,UP,1
2007-11-12,9.56,9.5133,13.0485,10.48,13.1121,UP,1
2007-11-13,9.6967,9.6133,13.0451,10.1053,13.0178,DOWN,0
2007-11-14,9.3167,9.7667,13.0393,9.7367,12.9226,DOWN,0
2007-11-15,9.1367,9.2933,13.0322,9.4513,12.8253,DOWN,0
2007-11-16,8.8767,9.13,13.0237,9.3173,12.7274,DOWN,0
2007-11-19,8.7367,8.8033,13.0147,9.1527,12.6267,UP,1
2007-11-20,9.04,9.1467,13.0072,9.0213,12.5287,DOWN,0
2007-11-21,8.9733,8.87,12.9991,8.9527,12.4324,DOWN,0
2007-11-23,8.9333,8.7233,12.988,8.912,12.3313,UP,1
2007-11-26,8.9667,9.0267,12.9773,8.93,12.2313,UP,1
2007-11-27,9.07,8.9433,12.9677,8.9967,12.1379,DOWN,0
2007-11-28,8.96,9.2667,12.957,8.9807,12.0326,UP,1
2007-11-29,9.49,9.5,12.9477,9.084,11.9375,UP,1
2007-11-30,9.5533,9.5,12.9386,9.208,11.8491,UP,1
2007-12-03,9.8067,9.5233,12.9307,9.376,11.7678,DOWN,0
2007-12-04,9.62,9.6867,12.9212,9.486,11.6855,UP,1
2007-12-05,9.74,9.6667,12.9123,9.642,11.6053,DOWN,0
2007-12-06,9.41,9.6167,12.9023,9.626,11.5163,UP,1
2007-12-07,9.7467,9.3333,12.8943,9.6647,11.4334,UP,1
2007-12-10,9.79,9.78,12.8863,9.6613,11.3589,DOWN,0
2007-12-11,9.3767,9.79,12.8782,9.6127,11.2715,DOWN,0
2007-12-12,9.2833,9.52,12.8677,9.5213,11.1776,DOWN,0
2007-12-13,9.28,9.25,12.8569,9.4953,11.0827,DOWN,0
2007-12-14,8.8667,9.2267,12.8441,9.3193,10.9899,DOWN,0
2007-12-17,8.6133,8.8433,12.831,9.084,10.8864,UP,1
2007-12-18,8.7267,8.53,12.8169,8.954,10.7868,UP,1
2007-12-19,8.7333,8.65,12.8024,8.844,10.6855,UP,1
2007-12-20,8.7667,8.7267,12.7871,8.7413,10.5839,UP,1
2007-12-21,8.82,8.9733,12.7718,8.732,10.4811,UP,1
2007-12-24,9.1033,8.8533,12.7562,8.83,10.3881,DOWN,0
2007-12-26,8.9067,8.9767,12.741,8.866,10.2951,DOWN,0
2007-12-27,8.7733,8.8367,12.7256,8.874,10.2079,DOWN,0
2007-12-28,8.71,8.68,12.7092,8.8627,10.1198,DOWN,0
2007-12-31,8.64,8.68,12.6931,8.8267,10.0325,DOWN,0
2008-01-02,8.4367,8.64,12.6752,8.6933,9.9515,DOWN,0
2008-01-03,8.11,8.43,12.6554,8.534,9.8677,DOWN,0
2008-01-04,7.71,8.04,12.6325,8.3213,9.7782,DOWN,0
2008-01-07,7.69,7.6567,12.6081,8.1173,9.6871,DOWN,0
2008-01-08,7.42,7.68,12.5815,7.8733,9.5934,DOWN,0
2008-01-09,7.3,7.4167,12.5545,7.646,9.4861,UP,1
2008-01-10,7.6133,7.1767,12.5298,7.5467,9.3885,DOWN,0
2008-01-11,7.4167,7.5467,12.5048,7.488,9.281,DOWN,0
2008-01-14,7.3767,7.5567,12.4794,7.4253,9.1732,DOWN,0
2008-01-15,7.1,7.2833,12.4512,7.3613,9.0711,UP,1
2008-01-16,7.6033,7.0433,12.4259,7.422,8.9799,UP,1
2008-01-17,7.6967,7.62,12.4,7.4387,8.9067,UP,1
2008-01-18,7.8333,7.71,12.3754,7.522,8.832,UP,1
2008-01-22,8.1533,7.3733,12.3527,7.6773,8.7719,UP,1
2008-01-23,8.4567,7.9567,12.3316,7.9487,8.7297,UP,1
2008-01-24,8.6133,8.4567,12.3104,8.1507,8.7111,DOWN,0
2008-01-25,8.6,8.63,12.2894,8.3313,8.6919,UP,1
2008-01-28,8.8367,8.5667,12.2682,8.532,8.6747,UP,1
2008-01-29,8.9333,8.8867,12.2485,8.688,8.667,DOWN,0
2008-01-30,8.54,8.87,12.2264,8.7047,8.6551,UP,1
2008-01-31,9.3367,8.48,12.2086,8.8493,8.6643,DOWN,0
2008-02-01,9.2633,9.3333,12.1908,8.982,8.6748,DOWN,0
2008-02-04,8.8633,9.2133,12.1709,8.9873,8.6713,DOWN,0
2008-02-05,8.5,8.7667,12.1475,8.9007,8.6618,DOWN,0
2008-02-06,8.2767,8.5067,12.1232,8.848,8.6487,UP,1
2008-02-07,8.6633,8.2333,12.1016,8.7133,8.6426,DOWN,0
2008-02-08,8.45,8.6333,12.0779,8.5507,8.6302,UP,1
2008-02-11,8.7833,8.44,12.0557,8.5347,8.6267,UP,1
2008-02-12,8.81,8.8333,12.0326,8.5967,8.6131,UP,1
2008-02-13,8.8933,8.9133,12.0116,8.72,8.5999,DOWN,0
2008-02-14,8.44,8.9233,11.9888,8.6753,8.5725,DOWN,0
2008-02-15,8.39,8.41,11.9653,8.6633,8.5479,DOWN,0
2008-02-19,8.1967,8.5,11.9402,8.546,8.5171,UP,1
2008-02-20,8.5933,8.14,11.9167,8.5027,8.5007,DOWN,0
2008-02-21,8.32,8.6,11.8918,8.388,8.4722,UP,1
2008-02-22,8.5067,8.3,11.8683,8.4013,8.4465,UP,1
2008-02-25,8.5667,8.4667,11.844,8.4367,8.4303,UP,1
2008-02-26,8.8033,8.4467,11.819,8.558,8.4207,UP,1
2008-02-27,9.7067,9.2833,11.798,8.7807,8.4293,DOWN,0
2008-02-28,9.4367,9.5767,11.776,9.004,8.4407,DOWN,0
2008-02-29,8.9433,9.4333,11.7526,9.0913,8.4473,UP,1
2008-03-03,9.2933,8.87,11.7305,9.2367,8.4586,DOWN,0
2008-03-04,9.2867,9.16,11.7083,9.3333,8.4697,UP,1
2008-03-05,9.4734,9.3633,11.6868,9.2867,8.4838,DOWN,0
2008-03-06,9.0167,9.4967,11.6622,9.2027,8.4877,DOWN,0
2008-03-07,8.8867,8.93,11.6368,9.1913,8.4834,DOWN,0
2008-03-10,8.6833,8.8833,11.6096,9.0693,8.4789,UP,1
2008-03-11,8.8733,8.88,11.5846,8.9867,8.4809,UP,1
2008-03-12,8.97,8.8733,11.5602,8.886,8.4861,UP,1
2008-03-13,9.1733,8.99,11.5345,8.9173,8.4968,DOWN,0
2008-03-14,8.91,9.2667,11.5072,8.922,8.5063,DOWN,0
2008-03-17,8.6067,8.74,11.4798,8.9067,8.5162,UP,1
2008-03-18,9.0433,8.74,11.4543,8.9407,8.5429,DOWN,0
2008-03-19,8.9233,9.0333,11.4281,8.9313,8.5675,UP,1
2008-03-20,9.6,8.9433,11.4035,9.0167,8.6111,UP,1
2008-03-24,10.0067,9.6533,11.3776,9.236,8.6653,DOWN,0
2008-03-25,9.8,9.9,11.3538,9.4747,8.709,DOWN,0
2008-03-26,9.5467,9.7667,11.3289,9.5753,8.7516,DOWN,0
2008-03-27,9.17,9.5667,11.3011,9.6247,8.7875,DOWN,0
2008-03-28,9.0,9.2167,11.2745,9.5047,8.8255,UP,1
2008-03-31,9.1967,8.99,11.248,9.3427,8.8573,UP,1
2008-04-01,9.71,9.3033,11.2232,9.3247,8.8976,UP,1
2008-04-02,10.0233,9.9233,11.2011,9.42,8.9414,DOWN,0
2008-04-03,9.9433,9.9633,11.1782,9.5747,8.9772,DOWN,0
2008-04-04,9.7667,9.9267,11.1556,9.728,9.0034,DOWN,0
2008-04-07,9.6767,9.72,11.1336,9.824,9.0247,DOWN,0
2008-04-08,9.4567,9.6267,11.1098,9.7733,9.0418,DOWN,0
2008-04-09,9.22,9.5633,11.0859,9.6127,9.0495,UP,1
2008-04-10,9.54,9.25,11.0636,9.532,9.0616,DOWN,0
2008-04-11,9.4833,9.4233,11.0394,9.4753,9.0805,UP,1
2008-04-14,9.5267,9.5433,11.013,9.4453,9.0843,UP,1
2008-04-15,9.6167,9.58,10.9872,9.4773,9.0913,UP,1
2008-04-16,9.6633,9.6667,10.9629,9.566,9.1073,DOWN,0
2008-04-17,9.5867,9.62,10.9378,9.5753,9.1291,UP,1
2008-04-18,10.18,9.77,10.9161,9.7147,9.1671,UP,1
2008-04-21,10.2267,10.0333,10.8944,9.8547,9.1984,DOWN,0
2008-04-22,9.8833,10.1667,10.8701,9.908,9.2271,UP,1
2008-04-23,10.0767,9.85,10.8479,9.9907,9.2529,UP,1
2008-04-24,10.2733,10.1333,10.8294,10.128,9.2822,UP,1
2008-04-25,10.4967,10.4167,10.8103,10.1913,9.3143,DOWN,0
2008-04-28,10.2733,10.48,10.7891,10.2007,9.3509,UP,1
2008-04-29,10.36,10.25,10.7682,10.296,9.3903,UP,1
2008-04-30,10.5333,10.4,10.7486,10.3873,9.4371,DOWN,0
2008-05-01,10.5333,10.5333,10.7306,10.4393,9.4759,DOWN,0
2008-05-02,10.31,10.63,10.7117,10.402,9.5157,DOWN,0
2008-05-05,10.3,10.32,10.6927,10.4073,9.5515,UP,1
2008-05-06,10.3567,10.2733,10.6757,10.4067,9.5873,DOWN,0
2008-05-07,10.1,10.33,10.6573,10.32,9.6133,UP,1
2008-05-08,11.14,10.33,10.6455,10.4413,9.6419,UP,1
2008-05-09,11.5133,11.0267,10.6359,10.682,9.6835,UP,1
2008-05-12,11.8333,11.6633,10.6315,10.9887,9.7413,UP,1
2008-05-13,11.8967,11.76,10.6262,11.2967,9.7933,DOWN,0
2008-05-14,11.83,11.97,10.6199,11.6427,9.8442,UP,1
2008-05-15,11.85,11.8133,10.6154,11.7847,9.8917,DOWN,0
2008-05-16,11.66,11.9167,10.6092,11.814,9.9446,DOWN,0
2008-05-19,11.3933,11.64,10.5992,11.726,9.9947,DOWN,0
2008-05-20,11.2633,11.2867,10.5913,11.5993,10.0463,DOWN,0
2008-05-21,10.9367,11.2367,10.5795,11.4207,10.0876,UP,1
2008-05-22,11.0067,11.0033,10.5663,11.252,10.1283,UP,1
2008-05-23,11.0233,10.99,10.5507,11.1247,10.1653,UP,1
2008-05-27,11.26,11.06,10.5415,11.098,10.2123,UP,1
2008-05-28,12.1,11.5833,10.5369,11.2653,10.2822,UP,1
2008-05-29,12.6633,12.0,10.5366,11.6107,10.3546,DOWN,0
2008-05-30,12.3,12.7867,10.5356,11.8693,10.4221,DOWN,0
2008-06-02,12.14,12.3,10.5351,12.0927,10.4729,UP,1
2008-06-03,12.2333,12.1567,10.5364,12.2873,10.5175,UP,1
2008-06-04,12.3367,12.1567,10.5361,12.3347,10.5682,UP,1
2008-06-05,12.4533,12.3633,10.5347,12.2927,10.6263,DOWN,0
2008-06-06,12.0467,12.3267,10.532,12.242,10.6839,UP,1
2008-06-09,12.07,12.02,10.5274,12.228,10.7453,DOWN,0
2008-06-10,11.98,11.9633,10.5237,12.1773,10.8009,DOWN,0
2008-06-11,11.8367,11.95,10.5174,12.0773,10.8435,UP,1
2008-06-12,11.98,11.9467,10.5108,11.9827,10.8826,UP,1
2008-06-13,12.3133,12.09,10.5076,12.036,10.93,UP,1
2008-06-16,12.3433,12.2467,10.501,12.0907,10.9815,DOWN,0
2008-06-17,12.1733,12.3333,10.4945,12.1293,11.0315,DOWN,0
2008-06-18,11.9133,12.0,10.4816,12.1447,11.0806,UP,1
2008-06-19,12.36,11.8767,10.4713,12.2207,11.1434,DOWN,0
2008-06-20,11.75,12.2667,10.4597,12.108,11.1876,DOWN,0
2008-06-23,11.4633,11.78,10.447,11.932,11.2272,DOWN,0
2008-06-24,11.23,11.4367,10.4343,11.7433,11.2613,UP,1
2008-06-25,11.4433,11.2167,10.4227,11.6493,11.2978,DOWN,0
2008-06-26,11.1067,11.3167,10.4085,11.3987,11.3267,DOWN,0
2008-06-27,10.8367,11.15,10.3937,11.216,11.3517,UP,1
2008-06-30,10.8967,10.6833,10.3783,11.1027,11.366,UP,1
2008-07-01,11.0267,10.8,10.3636,11.062,11.382,UP,1
2008-07-02,11.6433,11.47,10.3531,11.102,11.4172,DOWN,0
2008-07-03,11.4467,11.66,10.3392,11.17,11.4446,UP,1
2008-07-07,11.4767,11.4867,10.3254,11.298,11.4687,UP,1
2008-07-08,11.9267,11.4433,10.3151,11.504,11.4973,DOWN,0
2008-07-09,11.89,12.0467,10.3052,11.6767,11.5296,DOWN,0
2008-07-10,11.5733,11.8533,10.2944,11.6627,11.5539,DOWN,0
2008-07-11,11.39,11.44,10.2826,11.6513,11.571,DOWN,0
2008-07-14,11.13,11.4933,10.269,11.582,11.5829,UP,1
2008-07-15,11.3067,11.16,10.256,11.458,11.6029,UP,1
2008-07-16,12.13,11.32,10.2491,11.506,11.6395,UP,1
2008-07-17,12.6167,12.2333,10.2435,11.7147,11.6847,DOWN,0
2008-07-18,12.2967,12.45,10.2351,11.896,11.7286,DOWN,0
2008-07-21,12.1033,12.31,10.2254,12.0907,11.7479,UP,1
2008-07-22,12.69,11.95,10.2214,12.3673,11.7714,UP,1
2008-07-23,12.8033,12.37,10.2164,12.502,11.7908,DOWN,0
2008-07-24,12.3333,12.8067,10.2096,12.4453,11.7995,DOWN,0
2008-07-25,12.1467,12.3467,10.2013,12.4153,11.8059,DOWN,0
2008-07-28,11.85,12.22,10.1913,12.3647,11.8059,UP,1
2008-07-29,12.2633,11.79,10.1829,12.2793,11.8179,DOWN,0
2008-07-30,12.2333,12.3233,10.1753,12.1653,11.8347,UP,1
2008-07-31,12.5,12.2533,10.17,12.1987,11.8595,DOWN,0
2008-08-01,12.4233,12.4233,10.1664,12.254,11.8892,UP,1
2008-08-04,12.5933,12.45,10.1638,12.4027,11.9209,UP,1
2008-08-05,13.08,12.6833,10.1642,12.566,11.9621,DOWN,0
2008-08-06,12.63,12.93,10.1649,12.6453,11.9895,UP,1
2008-08-07,12.8767,12.5,10.1678,12.7207,12.005,UP,1
2008-08-08,13.4533,12.94,10.1741,12.9267,12.0208,DOWN,0
2008-08-11,13.44,13.43,10.1801,13.096,12.0436,DOWN,0
2008-08-12,13.3167,13.3833,10.1862,13.1433,12.0671,DOWN,0
2008-08-13,12.9767,13.2533,10.1877,13.2127,12.082,UP,1
2008-08-14,13.34,12.95,10.1919,13.3053,12.1021,DOWN,0
2008-08-15,13.3333,13.3767,10.1947,13.2813,12.1197,UP,1
2008-08-18,13.3833,13.4333,10.1977,13.27,12.1464,DOWN,0
2008-08-19,13.1733,13.2767,10.2026,13.2413,12.1685,DOWN,0
2008-08-20,13.0467,13.2567,10.207,13.2553,12.1898,UP,1
2008-08-21,13.1367,12.9467,10.2159,13.2147,12.2158,UP,1
2008-08-22,13.5,13.16,10.2256,13.248,12.2462,DOWN,0
2008-08-25,13.0,13.4567,10.2348,13.1713,12.2599,UP,1
2008-08-26,13.06,13.07,10.2472,13.1487,12.2743,DOWN,0
2008-08-27,12.6467,12.1333,10.2627,13.0687,12.2837,UP,1
2008-08-28,12.9667,12.6633,10.2798,13.0347,12.3048,DOWN,0
2008-08-29,12.7867,12.9267,10.2952,12.892,12.3133,UP,1
2008-09-02,12.9533,13.0,10.3134,12.8827,12.3374,DOWN,0
2008-09-03,12.88,12.8933,10.3321,12.8467,12.3657,DOWN,0
2008-09-04,12.8533,12.76,10.352,12.888,12.3982,UP,1
2008-09-05,12.9633,12.7067,10.3731,12.8873,12.4286,UP,1
2008-09-08,13.53,13.1133,10.3956,13.036,12.4771,DOWN,0
2008-09-09,13.3033,13.4167,10.4172,13.106,12.5264,UP,1
2008-09-10,13.3067,13.37,10.4391,13.1913,12.5746,UP,1
2008-09-11,13.69,13.1633,10.4627,13.3587,12.6279,DOWN,0
2008-09-12,13.2767,13.43,10.4838,13.4213,12.6605,UP,1
2008-09-15,13.3833,13.0133,10.5059,13.392,12.6993,DOWN,0
2008-09-16,13.2333,13.1033,10.5246,13.378,12.7344,DOWN,0
2008-09-17,12.6067,12.91,10.5399,13.238,12.748,UP,1
2008-09-18,12.7733,12.5133,10.5547,13.0547,12.7657,DOWN,0
2008-09-19,12.5267,13.2267,10.5692,12.9047,12.7847,DOWN,0
2008-09-22,12.0967,12.5433,10.581,12.6473,12.7989,UP,1
2008-09-23,12.1667,12.1033,10.5948,12.434,12.8196,DOWN,0
2008-09-24,12.0867,12.0233,10.6065,12.33,12.8352,UP,1
2008-09-25,12.3367,12.1667,10.6192,12.2427,12.8393,UP,1
2008-09-26,12.54,12.13,10.635,12.2453,12.8378,DOWN,0
2008-09-29,12.2667,12.3667,10.65,12.2793,12.8372,DOWN,0
2008-09-30,12.12,12.4,10.6642,12.27,12.8375,DOWN,0
2008-10-01,12.0433,12.2333,10.68,12.2613,12.8246,DOWN,0
2008-10-02,11.8233,11.8867,10.6961,12.1587,12.805,DOWN,0
2008-10-03,11.76,12.01,10.7113,12.0027,12.7935,UP,1
2008-10-06,12.08,11.6133,10.728,11.9653,12.7922,DOWN,0
2008-10-07,11.45,12.07,10.7414,11.8313,12.7842,UP,1
2008-10-08,11.8167,11.23,10.7564,11.786,12.7753,DOWN,0
2008-10-09,10.8733,11.9467,10.7652,11.596,12.7481,UP,1
2008-10-10,10.91,10.57,10.7753,11.426,12.7163,UP,1
2008-10-13,11.9167,11.4967,10.791,11.3933,12.7061,DOWN,0
2008-10-14,11.3667,11.9833,10.8043,11.3767,12.6816,UP,1
2008-10-15,11.6367,11.45,10.8192,11.3407,12.6527,UP,1
2008-10-16,12.1467,11.67,10.8378,11.5953,12.6431,DOWN,0
2008-10-17,11.5467,11.7867,10.855,11.7227,12.6165,UP,1
2008-10-20,11.55,11.7133,10.8742,11.6493,12.5784,UP,1
2008-10-21,11.6167,11.4967,10.8938,11.6993,12.5419,DOWN,0
2008-10-22,11.4333,11.5667,10.9139,11.6587,12.5043,UP,1
2008-10-23,11.5433,11.5267,10.9351,11.538,12.4756,UP,1
2008-10-24,11.5667,10.5267,10.9549,11.542,12.4401,DOWN,0
2008-10-27,11.4667,11.3833,10.9751,11.5253,12.4028,UP,1
2008-10-28,12.31,11.5967,10.9998,11.664,12.3813,UP,1
2008-10-29,12.84,12.3233,11.0285,11.9453,12.3747,UP,1
2008-10-30,12.8667,13.1767,11.0548,12.21,12.3711,DOWN,0
2008-10-31,12.6733,12.9133,11.0797,12.4313,12.3618,DOWN,0
2008-11-03,12.67,12.6967,11.1039,12.672,12.3452,DOWN,0
2008-11-04,12.6633,12.8133,11.1264,12.7427,12.3385,DOWN,0
2008-11-05,11.86,12.35,11.1434,12.5467,12.3145,UP,1
2008-11-06,12.7633,12.1933,11.1642,12.526,12.3168,DOWN,0
2008-11-07,12.6333,12.82,11.1843,12.518,12.3101,DOWN,0
2008-11-10,12.6133,12.9167,11.2032,12.5067,12.3067,UP,1
2008-11-11,12.8067,12.5433,11.2226,12.5353,12.3037,DOWN,0
2008-11-12,12.4767,12.8233,11.2423,12.6587,12.2957,UP,1
2008-11-13,13.3333,12.74,11.2623,12.7727,12.3053,DOWN,0
2008-11-14,12.8433,13.3667,11.2802,12.8147,12.3029,DOWN,0
2008-11-17,12.5167,12.7967,11.2984,12.7953,12.2826,UP,1
2008-11-18,12.5267,12.4167,11.3186,12.7393,12.2671,DOWN,0
2008-11-19,12.3067,12.4967,11.3387,12.7053,12.2471,DOWN,0
2008-11-20,11.3933,12.18,11.3524,12.3173,12.2011,UP,1
2008-11-21,11.76,11.5667,11.3689,12.1007,12.1708,UP,1
2008-11-24,12.76,11.8767,11.3888,12.1493,12.1583,UP,1
2008-11-25,13.9267,13.44,11.4144,12.4293,12.1722,DOWN,0
2008-11-26,13.87,13.5067,11.4393,12.742,12.1975,UP,1
2008-11-28,14.0967,14.0,11.4675,13.2827,12.2239,DOWN,0
2008-12-01,13.0433,14.0,11.4908,13.5393,12.2343,DOWN,0
2008-12-02,12.7133,13.3467,11.5134,13.53,12.2466,UP,1
2008-12-03,13.4967,12.5067,11.5379,13.444,12.2732,DOWN,0
2008-12-04,13.3633,13.5733,11.5631,13.3427,12.2987,UP,1
2008-12-05,14.1,13.4833,11.5911,13.3433,12.334,DOWN,0
2008-12-08,13.4533,13.9833,11.6155,13.4253,12.3523,DOWN,0
2008-12-09,13.3367,13.4733,11.6382,13.55,12.3737,UP,1
2008-12-10,13.7067,13.5967,11.6582,13.592,12.4054,DOWN,0
2008-12-11,13.62,13.5467,11.6791,13.6433,12.4369,UP,1
2008-12-12,13.87,13.2667,11.7037,13.5973,12.4779,DOWN,0
2008-12-15,13.6367,13.85,11.7255,13.634,12.5154,UP,1
2008-12-16,14.18,13.8567,11.7499,13.8027,12.5574,UP,1
2008-12-17,14.5833,13.9933,11.7755,13.978,12.6201,DOWN,0
2008-12-18,14.4467,14.7033,11.8026,14.1433,12.6727,UP,1
2008-12-19,14.57,14.4767,11.831,14.2833,12.7466,DOWN,0
2008-12-22,14.1533,14.0267,11.8584,14.3867,12.8115,DOWN,0
2008-12-23,13.8,14.1467,11.883,14.3107,12.8491,DOWN,0
2008-12-24,13.76,13.8,11.907,14.146,12.897,UP,1
2008-12-26,13.97,13.91,11.931,14.0507,12.9437,DOWN,0
2008-12-29,13.5667,13.74,11.9542,13.85,12.9721,UP,1
2008-12-30,13.61,13.7892,11.9793,13.7413,13.0133,UP,1
2008-12-31,13.8967,13.6533,12.0035,13.7607,13.0603,UP,1
2009-01-02,14.0167,13.9667,12.029,13.812,13.1083,DOWN,0
2009-01-05,13.94,14.08,12.0507,13.806,13.1584,DOWN,0
2009-01-06,13.2233,13.96,12.0668,13.7373,13.192,UP,1
2009-01-07,13.8467,13.6667,12.087,13.7847,13.2376,UP,1
2009-01-08,13.8767,13.7667,12.1087,13.7807,13.2858,DOWN,0
2009-01-09,13.6667,13.89,12.1311,13.7107,13.3129,DOWN,0
2009-01-12,13.6633,13.6033,12.1545,13.6553,13.3294,UP,1
2009-01-13,13.7333,13.5833,12.1771,13.7573,13.3467,DOWN,0
2009-01-14,13.6167,13.51,12.1967,13.7113,13.3656,UP,1
2009-01-15,14.5167,13.9567,12.2191,13.8393,13.4025,DOWN,0
2009-01-16,14.4433,14.6267,12.2416,13.9947,13.4381,DOWN,0
2009-01-20,14.23,14.3367,12.264,14.108,13.4855,UP,1
2009-01-21,14.3567,14.3333,12.2874,14.2327,13.5174,DOWN,0
2009-01-22,14.3467,14.23,12.3118,14.3787,13.5517,DOWN,0
2009-01-23,14.1633,14.2033,12.3365,14.308,13.5827,UP,1
2009-01-26,14.19,14.2433,12.3598,14.2573,13.6103,UP,1
2009-01-27,14.2767,14.3033,12.3837,14.2667,13.6463,UP,1
2009-01-28,14.57,14.4467,12.409,14.3093,13.6711,DOWN,0
2009-01-29,14.4233,14.5467,12.433,14.3247,13.7027,DOWN,0
2009-01-30,14.2367,14.4467,12.4559,14.3393,13.7371,UP,1
2009-02-02,14.2667,14.29,12.4793,14.3547,13.7719,UP,1
2009-02-03,14.6467,14.3133,12.5016,14.4287,13.8187,DOWN,0
2009-02-04,13.9167,14.3067,12.52,14.298,13.8691,DOWN,0
2009-02-05,11.6767,12.75,12.529,13.7487,13.8675,UP,1
2009-02-06,11.7967,12.01,12.5376,13.2607,13.8482,UP,1
2009-02-09,11.8,11.79,12.5452,12.7673,13.8057,DOWN,0
2009-02-10,11.68,11.8167,12.5512,12.174,13.7619,DOWN,0
2009-02-11,11.4267,11.69,12.5569,11.676,13.7085,UP,1
2009-02-12,11.5633,11.2,12.5629,11.6533,13.6789,DOWN,0
2009-02-13,11.2267,11.4467,12.5664,11.5393,13.6491,UP,1
2009-02-17,11.3933,11.01,12.5707,11.458,13.6071,DOWN,0
2009-02-18,11.3133,11.55,12.5757,11.3847,13.5661,UP,1
2009-02-19,11.4567,11.3167,12.5815,11.3907,13.5132,UP,1
2009-02-20,11.7267,11.4833,12.5884,11.4233,13.4787,DOWN,0
2009-02-23,11.5967,11.7667,12.5958,11.4973,13.4439,UP,1
2009-02-24,12.02,11.6167,12.6002,11.6227,13.4101,UP,1
2009-02-25,12.0933,12.13,12.6031,11.7787,13.3796,UP,1
2009-02-26,12.3533,12.5733,12.6057,11.958,13.3493,UP,1
2009-02-27,12.94,12.3233,12.611,12.2007,13.3353,UP,1
2009-03-02,13.0767,12.9167,12.6172,12.4967,13.3133,DOWN,0
2009-03-03,12.72,13.1667,12.6215,12.6367,13.276,UP,1
2009-03-04,13.0067,12.8767,12.6283,12.8193,13.2472,UP,1
2009-03-05,13.3667,13.1433,12.6381,13.022,13.2231,DOWN,0
2009-03-06,13.1933,13.4,12.6478,13.0727,13.2039,UP,1
2009-03-09,13.3333,13.0433,12.6598,13.124,13.1946,UP,1
2009-03-10,13.7533,13.4667,12.6735,13.3307,13.1945,DOWN,0
2009-03-11,13.63,13.75,12.6865,13.4553,13.1877,UP,1
2009-03-12,13.76,13.6033,12.699,13.534,13.1915,DOWN,0
2009-03-13,13.7367,13.6867,12.7072,13.6427,13.1941,DOWN,0
2009-03-16,13.3667,13.6733,12.7107,13.6493,13.1835,UP,1
2009-03-17,13.8567,13.32,12.7185,13.67,13.1803,UP,1
2009-03-18,13.8867,13.79,12.7273,13.7213,13.1792,DOWN,0
2009-03-19,13.8733,13.9167,12.7355,13.744,13.1922,DOWN,0
2009-03-20,13.6367,13.77,12.742,13.724,13.188,UP,1
2009-03-23,13.7933,13.67,12.7487,13.8093,13.1863,DOWN,0
2009-03-24,13.47,13.37,12.7558,13.732,13.1824,UP,1
2009-03-25,14.08,13.6,12.7658,13.7707,13.1907,UP,1
2009-03-26,14.5733,14.09,12.7788,13.9107,13.2075,UP,1
2009-03-27,14.61,14.4267,12.7927,14.1053,13.2274,UP,1
2009-03-30,14.9733,14.4567,12.8076,14.3413,13.2365,DOWN,0
2009-03-31,14.85,15.0067,12.8203,14.6173,13.2447,DOWN,0
2009-04-01,14.52,14.7267,12.8312,14.7053,13.2505,DOWN,0
2009-04-02,14.4167,14.6867,12.8424,14.674,13.2517,DOWN,0
2009-04-03,14.0833,13.8833,12.8533,14.5687,13.2464,UP,1
2009-04-06,14.14,13.9767,12.8622,14.402,13.2459,UP,1
2009-04-07,14.67,14.3033,12.8768,14.366,13.2555,DOWN,0
2009-04-08,14.5567,14.67,12.8922,14.3733,13.2611,UP,1
2009-04-09,14.6967,14.8767,12.9096,14.4293,13.2637,DOWN,0
2009-04-13,14.6267,14.6867,12.9255,14.538,13.2677,DOWN,0
2009-04-14,14.3533,14.5333,12.9417,14.5807,13.2701,DOWN,0
2009-04-15,14.22,14.49,12.9586,14.4907,13.2691,UP,1
2009-04-16,14.5267,14.27,12.9768,14.4847,13.2667,DOWN,0
2009-04-17,14.2233,14.5633,12.9928,14.39,13.2729,UP,1
2009-04-20,14.4333,14.1667,13.0067,14.3513,13.328,DOWN,0
2009-04-21,14.35,14.48,13.0212,14.3507,13.3791,UP,1
2009-04-22,14.4967,14.2133,13.0363,14.406,13.433,DOWN,0
2009-04-23,14.3067,14.46,13.0482,14.362,13.4855,DOWN,0
2009-04-24,14.1933,14.3333,13.0597,14.356,13.5409,UP,1
2009-04-27,14.3633,14.1833,13.0737,14.342,13.5969,UP,1
2009-04-28,14.6333,14.4167,13.0899,14.3987,13.665,DOWN,0
2009-04-29,14.3467,14.77,13.106,14.3687,13.7241,DOWN,0
2009-04-30,14.1133,14.48,13.12,14.33,13.7801,DOWN,0
2009-05-01,13.8433,14.31,13.1286,14.26,13.8278,UP,1
