ticker,CSGP US Equity,CSGP US Equity,CSGP US Equity,CSGP US Equity,CSGP US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2006-11-30,4.931,4.879,4.9269,4.9052,4.5728,4.878
2006-12-01,4.878,4.93,4.9279,4.8836,4.5909,5.01
2006-12-04,5.01,4.903,4.929,4.91,4.6137,5.027
2006-12-05,5.027,5.035,4.9298,4.9428,4.6347,5.01
2006-12-06,5.01,5.013,4.9292,4.9712,4.6554,5.07
2006-12-07,5.07,4.988,4.9288,4.999,4.6768,5.117
2006-12-08,5.117,5.067,4.9287,5.0468,4.6989,5.141
2006-12-11,5.141,5.103,4.9285,5.073,4.719,5.192
2006-12-12,5.192,5.157,4.9287,5.106,4.7408,5.261
2006-12-13,5.261,5.24,4.929,5.1562,4.763,5.461
2006-12-14,5.461,5.273,4.9309,5.2344,4.7861,5.42
2006-12-15,5.42,5.466,4.9326,5.295,4.8054,5.393
2006-12-18,5.393,5.443,4.9337,5.3454,4.8265,5.38
2006-12-19,5.38,5.358,4.9349,5.383,4.8477,5.461
2006-12-20,5.461,5.399,4.9363,5.423,4.8698,5.463
2006-12-21,5.463,5.456,4.9378,5.4234,4.8948,5.382
2006-12-22,5.382,5.4,4.9391,5.4158,4.9152,5.388
2006-12-26,5.388,5.356,4.9403,5.4148,4.9361,5.52
2006-12-27,5.52,5.372,4.9424,5.4428,4.957,5.491
2006-12-28,5.491,5.527,4.9444,5.4488,4.9749,5.356
2006-12-29,5.356,5.478,4.9457,5.4274,4.9901,5.215
2007-01-03,5.215,5.398,4.9467,5.394,5.0026,5.194
2007-01-04,5.194,5.186,4.9476,5.3552,5.0159,5.067
2007-01-05,5.067,5.16,4.9482,5.2646,5.0245,5.058
2007-01-08,5.058,5.058,4.9485,5.178,5.0369,4.999
2007-01-09,4.999,5.079,4.9483,5.1066,5.0462,5.041
2007-01-10,5.041,4.974,4.9482,5.0718,5.0551,5.086
2007-01-11,5.086,5.026,4.9484,5.0502,5.0629,5.176
2007-01-12,5.176,5.074,4.9486,5.072,5.0701,5.126
2007-01-16,5.126,5.195,4.946,5.0856,5.0779,5.067
2007-01-17,5.067,5.105,4.945,5.0992,5.0857,5.0
2007-01-18,5.0,5.062,4.944,5.091,5.0918,5.025
2007-01-19,5.025,4.993,4.9442,5.0788,5.0979,4.943
2007-01-22,4.943,5.02,4.9439,5.0322,5.0996,4.936
2007-01-23,4.936,4.945,4.9434,4.9942,5.102,4.957
2007-01-24,4.957,4.934,4.9434,4.9722,5.1061,4.837
2007-01-25,4.837,4.977,4.9431,4.9396,5.1091,4.826
2007-01-26,4.826,4.878,4.9427,4.8998,5.1106,4.825
2007-01-29,4.825,4.85,4.9425,4.8762,5.1116,4.784
2007-01-30,4.784,4.815,4.9418,4.8458,5.1081,4.747
2007-01-31,4.747,4.786,4.9407,4.8038,5.1009,4.792
2007-02-01,4.792,4.77,4.9399,4.7948,5.0955,4.811
2007-02-02,4.811,4.811,4.9384,4.7918,5.0904,4.754
2007-02-05,4.754,4.813,4.9366,4.7776,5.0846,4.848
2007-02-06,4.848,4.778,4.9352,4.7904,5.0812,4.842
2007-02-07,4.842,4.85,4.934,4.8094,5.0781,4.852
2007-02-08,4.852,4.821,4.9335,4.8214,5.0754,4.782
2007-02-09,4.782,4.84,4.9324,4.8156,5.0735,4.774
2007-02-12,4.774,4.779,4.9312,4.8196,5.0717,4.749
2007-02-13,4.749,4.775,4.9265,4.7998,5.0693,4.687
2007-02-14,4.687,4.75,4.9217,4.7688,5.0644,4.657
2007-02-15,4.657,4.709,4.9169,4.7298,5.06,4.695
2007-02-16,4.695,4.657,4.9119,4.7124,5.0537,4.781
2007-02-20,4.781,4.671,4.9066,4.7138,5.0488,4.659
2007-02-21,4.659,4.749,4.9005,4.6958,5.0418,5.062
2007-02-22,5.062,4.65,4.8963,4.7708,5.0416,5.084
2007-02-23,5.084,4.95,4.8917,4.8562,5.0409,5.057
2007-02-26,5.057,5.09,4.8874,4.9286,5.0393,4.928
2007-02-27,4.928,5.0,4.8832,4.958,5.034,4.687
2007-02-28,4.687,4.92,4.8782,4.9636,5.0225,4.615
2007-03-01,4.615,4.664,4.8735,4.8742,5.0056,4.437
2007-03-02,4.437,4.574,4.8676,4.7448,4.9859,4.344
2007-03-05,4.344,4.392,4.8611,4.6022,4.9649,4.494
2007-03-06,4.494,4.392,4.8555,4.5154,4.9472,4.445
2007-03-07,4.445,4.473,4.8501,4.467,4.9269,4.424
2007-03-08,4.424,4.482,4.845,4.4288,4.9061,4.462
2007-03-09,4.462,4.467,4.8407,4.4338,4.8877,4.446
2007-03-12,4.446,4.445,4.8359,4.4542,4.8689,4.403
2007-03-13,4.403,4.425,4.8306,4.436,4.8465,4.399
2007-03-14,4.399,4.384,4.8251,4.4268,4.8247,4.45
2007-03-15,4.45,4.417,4.8197,4.432,4.8066,4.452
2007-03-16,4.452,4.449,4.8151,4.43,4.7913,4.395
2007-03-19,4.395,4.461,4.8104,4.4198,4.7753,4.413
2007-03-20,4.413,4.402,4.8052,4.4218,4.7623,4.5
2007-03-21,4.5,4.409,4.7974,4.442,4.7511,4.519
2007-03-22,4.519,4.527,4.7899,4.4558,4.7415,4.556
2007-03-23,4.556,4.516,4.7821,4.4766,4.7318,4.549
2007-03-26,4.549,4.548,4.7742,4.5074,4.7211,4.461
2007-03-27,4.461,4.537,4.7662,4.517,4.7068,4.416
2007-03-28,4.416,4.45,4.7589,4.5002,4.6926,4.452
2007-03-29,4.452,4.456,4.7526,4.4868,4.6803,4.468
2007-03-30,4.468,4.457,4.747,4.4692,4.6696,4.495
2007-04-02,4.495,4.483,4.7414,4.4584,4.659,4.684
2007-04-03,4.684,4.507,4.7369,4.503,4.6538,4.629
2007-04-04,4.629,4.695,4.7322,4.5456,4.6477,4.724
2007-04-05,4.724,4.646,4.7283,4.6,4.643,4.706
2007-04-09,4.706,4.739,4.7249,4.6476,4.6404,4.757
2007-04-10,4.757,4.691,4.7213,4.7,4.639,4.695
2007-04-11,4.695,4.77,4.7172,4.7022,4.6364,4.758
2007-04-12,4.758,4.674,4.7143,4.728,4.6359,4.753
2007-04-13,4.753,4.751,4.7108,4.7338,4.636,4.866
2007-04-16,4.866,4.77,4.7083,4.7658,4.6375,4.842
2007-04-17,4.842,4.86,4.7052,4.7828,4.6381,4.753
2007-04-18,4.753,4.833,4.7003,4.7944,4.6381,4.658
2007-04-19,4.658,4.73,4.6937,4.7744,4.6343,4.628
2007-04-20,4.628,4.723,4.6865,4.7494,4.63,4.651
2007-04-23,4.651,4.611,4.6798,4.7064,4.626,4.568
2007-04-24,4.568,4.651,4.6727,4.6516,4.6217,4.535
2007-04-25,4.535,4.571,4.6663,4.608,4.617,4.937
2007-04-26,4.937,4.479,4.6624,4.6638,4.6207,4.912
2007-04-27,4.912,4.899,4.6581,4.7206,4.6252,4.881
2007-04-30,4.881,4.929,4.6543,4.7666,4.6297,4.946
2007-05-01,4.946,4.88,4.6515,4.8422,4.6347,4.97
2007-05-02,4.97,4.932,4.6488,4.9292,4.6385,4.926
2007-05-03,4.926,4.959,4.6465,4.927,4.6438,4.966
2007-05-04,4.966,4.947,4.6445,4.9378,4.6419,4.894
2007-05-07,4.894,4.955,4.6414,4.9404,4.6381,4.916
2007-05-08,4.916,4.895,4.639,4.9344,4.6353,4.926
2007-05-09,4.926,4.876,4.6368,4.9256,4.6353,4.77
2007-05-10,4.77,4.888,4.6332,4.8944,4.6369,4.874
2007-05-11,4.874,4.767,4.63,4.8761,4.6421,4.811
2007-05-14,4.811,4.861,4.6281,4.8595,4.6496,4.677
2007-05-15,4.677,4.797,4.6271,4.8117,4.6563,4.783
2007-05-16,4.783,4.701,4.6292,4.7831,4.662,4.738
2007-05-17,4.738,4.757,4.6312,4.7767,4.6679,4.876
2007-05-18,4.876,4.76,4.6341,4.777,4.6769,4.975
2007-05-21,4.975,4.856,4.6382,4.8098,4.6872,5.083
2007-05-22,5.083,4.992,4.643,4.891,4.6999,5.104
2007-05-23,5.104,5.098,4.6481,4.9552,4.714,5.271
2007-05-24,5.271,5.099,4.6541,5.0618,4.7314,5.288
2007-05-25,5.288,5.273,4.6603,5.1442,4.7482,5.303
2007-05-29,5.303,5.321,4.6673,5.2098,4.7652,5.427
2007-05-30,5.427,5.268,4.6749,5.2786,4.7858,5.426
2007-05-31,5.426,5.451,4.6826,5.343,4.8061,5.571
2007-06-01,5.571,5.44,4.6909,5.403,4.8275,5.474
2007-06-04,5.474,5.54,4.6983,5.4402,4.8466,5.412
2007-06-05,5.412,5.445,4.7046,5.462,4.8637,5.339
2007-06-06,5.339,5.355,4.7103,5.4444,4.8795,5.247
2007-06-07,5.247,5.307,4.7163,5.4086,4.8952,5.259
2007-06-08,5.259,5.24,4.7226,5.3462,4.9121,5.234
2007-06-11,5.234,5.247,4.7286,5.2982,4.9277,5.181
2007-06-12,5.181,5.218,4.735,5.252,4.942,5.246
2007-06-13,5.246,5.19,4.742,5.2334,4.957,5.215
2007-06-14,5.215,5.246,4.7483,5.227,4.9676,5.255
2007-06-15,5.255,5.287,4.7548,5.2262,4.9802,5.208
2007-06-18,5.208,5.258,4.7607,5.221,4.9898,5.236
2007-06-19,5.236,5.197,4.767,5.232,5.0004,5.172
2007-06-20,5.172,5.243,4.7727,5.2172,5.0087,5.437
2007-06-21,5.437,5.388,4.7796,5.2616,5.0236,5.266
2007-06-22,5.266,5.437,4.7857,5.2638,5.0337,5.298
2007-06-25,5.298,5.251,4.7926,5.2818,5.0446,5.341
2007-06-26,5.341,5.314,4.7996,5.3028,5.0541,5.487
2007-06-27,5.487,5.293,4.8073,5.3658,5.067,5.411
2007-06-28,5.411,5.493,4.8143,5.3606,5.0802,5.288
2007-06-29,5.288,5.441,4.8202,5.365,5.0928,5.511
2007-07-02,5.511,5.33,4.8271,5.4076,5.1105,5.622
2007-07-03,5.622,5.538,4.8348,5.4638,5.1299,5.643
2007-07-05,5.643,5.623,4.8421,5.495,5.1514,5.625
2007-07-06,5.625,5.63,4.8496,5.5378,5.1732,5.586
2007-07-09,5.586,5.632,4.8572,5.5974,5.1862,5.39
2007-07-10,5.39,5.562,4.8645,5.5732,5.1957,5.465
2007-07-11,5.465,5.377,4.872,5.5418,5.2074,5.677
2007-07-12,5.677,5.506,4.881,5.5486,5.222,5.723
2007-07-13,5.723,5.677,4.8898,5.5682,5.2371,5.722
2007-07-16,5.722,5.693,4.8985,5.5954,5.253,5.762
2007-07-17,5.762,5.727,4.9073,5.6698,5.2689,5.794
2007-07-18,5.794,5.732,4.9162,5.7356,5.2869,5.849
2007-07-19,5.849,5.804,4.9248,5.77,5.3056,5.731
2007-07-20,5.731,5.836,4.9329,5.7716,5.3217,5.679
2007-07-23,5.679,5.742,4.9406,5.763,5.3399,5.49
2007-07-24,5.49,5.653,4.9465,5.7086,5.3522,5.478
2007-07-25,5.478,5.547,4.9516,5.6454,5.3655,5.331
2007-07-26,5.331,5.354,4.9566,5.5418,5.3786,5.172
2007-07-27,5.172,5.302,4.9608,5.43,5.3864,5.132
2007-07-30,5.132,5.163,4.9647,5.3206,5.3942,5.1
2007-07-31,5.1,5.18,4.9691,5.2426,5.3987,5.07
2007-08-01,5.07,5.085,4.9727,5.161,5.4006,5.31
2007-08-02,5.31,5.079,4.9775,5.1568,5.4052,5.173
2007-08-03,5.173,5.306,4.981,5.157,5.4065,5.382
2007-08-06,5.382,5.204,4.9849,5.207,5.4088,5.522
2007-08-07,5.522,5.341,4.9896,5.2914,5.4134,5.7
2007-08-08,5.7,5.568,4.9951,5.4174,5.4214,5.722
2007-08-09,5.722,5.613,5.0011,5.4998,5.4273,5.57
2007-08-10,5.57,5.731,5.0057,5.5792,5.4302,5.559
2007-08-13,5.559,5.658,5.0114,5.6146,5.4299,5.538
2007-08-14,5.538,5.569,5.0164,5.6178,5.4312,5.6
2007-08-15,5.6,5.519,5.0214,5.5978,5.435,5.485
2007-08-16,5.485,5.594,5.0253,5.5504,5.4379,5.65
2007-08-17,5.65,5.704,5.0295,5.5664,5.4459,5.586
2007-08-20,5.586,5.674,5.0338,5.5718,5.4525,5.603
2007-08-21,5.603,5.528,5.0384,5.5848,5.4599,5.759
2007-08-22,5.759,5.654,5.0437,5.6166,5.4714,5.594
2007-08-23,5.594,5.793,5.0481,5.6384,5.4784,5.618
2007-08-24,5.618,5.586,5.0519,5.632,5.4864,5.464
2007-08-27,5.464,5.589,5.0551,5.6076,5.4906,5.343
2007-08-28,5.343,5.417,5.0581,5.5556,5.4933,5.453
2007-08-29,5.453,5.367,5.0619,5.4944,5.4977,5.464
2007-08-30,5.464,5.384,5.0655,5.4684,5.5035,5.503
2007-08-31,5.503,5.541,5.0691,5.4454,5.5048,5.521
2007-09-04,5.521,5.471,5.0719,5.4568,5.5099,5.43
2007-09-05,5.43,5.464,5.0735,5.4742,5.5126,5.299
2007-09-06,5.299,5.437,5.0747,5.4434,5.5117,5.171
2007-09-07,5.171,5.225,5.0753,5.3848,5.5054,5.157
2007-09-10,5.157,5.193,5.0758,5.3156,5.5003,5.156
2007-09-11,5.156,5.193,5.0765,5.2426,5.4977,5.247
2007-09-12,5.247,5.077,5.0777,5.206,5.4924,5.199
2007-09-13,5.199,5.282,5.0788,5.186,5.4839,5.275
2007-09-14,5.275,5.167,5.0808,5.2068,5.4766,5.142
2007-09-17,5.142,5.271,5.0822,5.2038,5.4669,5.447
2007-09-18,5.447,5.172,5.0851,5.262,5.4641,5.465
2007-09-19,5.465,5.498,5.0877,5.3056,5.4656,5.3
2007-09-20,5.3,5.45,5.0899,5.3258,5.4623,5.294
2007-09-21,5.294,5.305,5.0913,5.3296,5.4547,5.345
2007-09-24,5.345,5.282,5.0929,5.3702,5.4471,5.361
2007-09-25,5.361,5.301,5.0946,5.353,5.4399,5.365
2007-09-26,5.365,5.399,5.0961,5.333,5.432,5.435
2007-09-27,5.435,5.398,5.0977,5.36,5.4248,5.345
2007-09-28,5.345,5.423,5.0987,5.3702,5.4147,5.653
2007-10-01,5.653,5.347,5.101,5.4318,5.4131,5.9
2007-10-02,5.9,5.673,5.1042,5.5396,5.4176,5.844
2007-10-03,5.844,5.872,5.1061,5.6354,5.4246,5.915
2007-10-04,5.915,5.879,5.1086,5.7314,5.4334,6.097
2007-10-05,6.097,5.975,5.1121,5.8818,5.4487,6.096
2007-10-08,6.096,6.071,5.1157,5.9704,5.4672,6.16
2007-10-09,6.16,6.147,5.1192,6.0224,5.4877,6.121
2007-10-10,6.121,6.124,5.1225,6.0778,5.5082,6.052
2007-10-11,6.052,6.14,5.1258,6.1052,5.5278,6.05
2007-10-12,6.05,6.048,5.1291,6.0958,5.5426,6.017
2007-10-15,6.017,6.042,5.1316,6.08,5.5595,6.038
2007-10-16,6.038,6.014,5.1344,6.0556,5.5726,6.077
2007-10-17,6.077,6.108,5.138,6.0468,5.5837,6.165
2007-10-18,6.165,6.053,5.1427,6.0694,5.593,5.743
2007-10-19,5.743,6.154,5.1455,6.008,5.5934,5.849
2007-10-22,5.849,5.74,5.1494,5.9744,5.599,5.956
2007-10-23,5.956,5.907,5.1539,5.958,5.6069,6.128
2007-10-24,6.128,5.892,5.1595,5.9682,5.6187,5.735
2007-10-25,5.735,5.928,5.163,5.8822,5.6214,5.775
2007-10-26,5.775,5.836,5.1664,5.8886,5.6272,5.7
2007-10-29,5.7,5.81,5.169,5.8588,5.6282,5.525
2007-10-30,5.525,5.675,5.171,5.7726,5.627,5.75
2007-10-31,5.75,5.558,5.1745,5.697,5.63,5.48
2007-11-01,5.48,5.679,5.1769,5.646,5.6244,5.524
2007-11-02,5.524,5.536,5.1793,5.5958,5.623,5.422
2007-11-05,5.422,5.374,5.1817,5.5402,5.6191,5.596
2007-11-06,5.596,5.43,5.185,5.5544,5.6217,5.493
2007-11-07,5.493,5.508,5.1877,5.503,5.6247,5.421
2007-11-08,5.421,5.548,5.1906,5.4912,5.6241,5.384
2007-11-09,5.384,5.375,5.1934,5.4632,5.6225,5.49
2007-11-12,5.49,5.389,5.1968,5.4768,5.6222,5.539
2007-11-13,5.539,5.531,5.2005,5.4654,5.6226,5.532
2007-11-14,5.532,5.571,5.2045,5.4732,5.6246,5.505
2007-11-15,5.505,5.495,5.208,5.49,5.6287,5.431
2007-11-16,5.431,5.519,5.2111,5.4994,5.6339,5.125
2007-11-19,5.125,5.369,5.213,5.4264,5.6333,5.035
2007-11-20,5.035,5.145,5.2139,5.3256,5.6309,4.82
2007-11-21,4.82,4.991,5.2138,5.1832,5.6223,4.879
2007-11-23,4.879,4.88,5.2139,5.058,5.6159,4.711
2007-11-26,4.711,4.866,5.2136,4.914,5.6046,4.703
2007-11-27,4.703,4.735,5.2132,4.8296,5.5959,4.921
2007-11-28,4.921,4.68,5.2141,4.8068,5.5853,4.86
2007-11-29,4.86,4.9,5.215,4.8148,5.5732,4.819
2007-11-30,4.819,4.881,5.2158,4.8028,5.5636,4.605
2007-12-03,4.605,4.809,5.2153,4.7816,5.5498,4.7
2007-12-04,4.7,4.604,5.2149,4.781,5.5369,4.839
2007-12-05,4.839,4.79,5.2158,4.7646,5.5265,4.88
2007-12-06,4.88,4.849,5.2149,4.7686,5.5168,4.869
2007-12-07,4.869,4.9,5.2138,4.7786,5.5055,4.873
2007-12-10,4.873,4.871,5.2129,4.8322,5.496,4.623
2007-12-11,4.623,4.891,5.2114,4.8168,5.4754,4.639
2007-12-12,4.639,4.74,5.2111,4.7768,5.4502,4.618
2007-12-13,4.618,4.599,5.2112,4.7244,5.4257,4.501
2007-12-14,4.501,4.562,5.2115,4.6508,5.3974,4.448
2007-12-17,4.448,4.464,5.212,4.5658,5.3644,4.575
2007-12-18,4.575,4.497,5.2124,4.5562,5.334,4.542
2007-12-19,4.542,4.576,5.2129,4.5368,5.3017,4.723
2007-12-20,4.723,4.598,5.2144,4.5578,5.2737,4.777
2007-12-21,4.777,4.8,5.216,4.613,5.2482,4.824
2007-12-24,4.824,4.807,5.2178,4.6882,5.2237,4.829
2007-12-26,4.829,4.784,5.22,4.739,5.1999,4.631
2007-12-27,4.631,4.803,5.2211,4.7568,5.1718,4.65
2007-12-28,4.65,4.696,5.2221,4.7422,5.1432,4.725
2007-12-31,4.725,4.618,5.2235,4.7318,5.1144,4.531
2008-01-02,4.531,4.708,5.2242,4.6732,5.0902,4.356
2008-01-03,4.356,4.537,5.2239,4.5786,5.0603,4.124
2008-01-04,4.124,4.343,5.222,4.4772,5.0237,3.959
2008-01-07,3.959,4.126,5.2192,4.339,4.9803,4.055
2008-01-08,4.055,3.97,5.2167,4.205,4.9467,4.099
2008-01-09,4.099,4.054,5.2145,4.1186,4.9132,4.106
2008-01-10,4.106,4.046,5.2127,4.0686,4.8813,3.897
2008-01-11,3.897,4.072,5.2101,4.0232,4.8488,3.846
2008-01-14,3.846,3.93,5.2071,4.0006,4.8107,3.742
2008-01-15,3.742,3.825,5.2034,3.938,4.7759,3.822
2008-01-16,3.822,3.742,5.2001,3.8826,4.7419,3.8
2008-01-17,3.8,3.874,5.1956,3.8214,4.7094,3.741
2008-01-18,3.741,3.799,5.1912,3.7902,4.6723,3.816
2008-01-22,3.816,3.643,5.1867,3.7842,4.6388,4.019
2008-01-23,4.019,3.719,5.1832,3.8396,4.6108,3.907
2008-01-24,3.907,4.05,5.179,3.8566,4.5812,3.781
2008-01-25,3.781,3.956,5.1744,3.8528,4.547,3.894
2008-01-28,3.894,3.78,5.1701,3.8834,4.5141,4.004
2008-01-29,4.004,3.926,5.1663,3.921,4.4836,4.051
2008-01-30,4.051,4.004,5.1623,3.9274,4.4545,4.234
2008-01-31,4.234,3.96,5.1592,3.9928,4.4306,4.291
2008-02-01,4.291,4.259,5.1569,4.0948,4.4139,4.173
2008-02-04,4.173,4.291,5.1545,4.1506,4.3966,3.994
2008-02-05,3.994,4.125,5.1513,4.1486,4.3801,3.725
2008-02-06,3.725,3.988,5.1467,4.0834,4.357,3.655
2008-02-07,3.655,3.703,5.1421,3.9676,4.3359,3.66
2008-02-08,3.66,3.601,5.1378,3.8414,4.3151,3.687
2008-02-11,3.687,3.656,5.1315,3.7442,4.2904,3.77
2008-02-12,3.77,3.713,5.1258,3.6994,4.2686,3.81
2008-02-13,3.81,3.815,5.1204,3.7164,4.2484,3.704
2008-02-14,3.704,3.815,5.1142,3.7262,4.2304,3.897
2008-02-15,3.897,3.725,5.1089,3.7736,4.2143,3.93
2008-02-19,3.93,3.965,5.1039,3.8222,4.1961,3.852
2008-02-20,3.852,3.945,5.0983,3.8386,4.1756,4.049
2008-02-21,4.049,3.9,5.0941,3.8864,4.1592,3.927
2008-02-22,3.927,4.063,5.0891,3.931,4.1403,4.098
2008-02-25,4.098,4.12,5.085,3.9712,4.1298,4.282
2008-02-26,4.282,4.062,5.0826,4.0416,4.1226,4.399
2008-02-27,4.399,4.232,5.0802,4.151,4.1182,4.297
2008-02-28,4.297,4.381,5.0776,4.2006,4.1142,4.152
2008-02-29,4.152,4.237,5.075,4.2456,4.1082,4.165
2008-03-03,4.165,4.163,5.0719,4.259,4.1,4.177
2008-03-04,4.177,4.113,5.0691,4.238,4.0927,4.168
2008-03-05,4.168,4.195,5.0656,4.1918,4.0816,4.156
2008-03-06,4.156,4.137,5.0615,4.1636,4.0692,4.053
2008-03-07,4.053,4.107,5.0563,4.1438,4.0538,3.976
2008-03-10,3.976,4.076,5.0507,4.106,4.0367,4.1
2008-03-11,4.1,4.096,5.0448,4.0906,4.0261,4.035
2008-03-12,4.035,4.109,5.0385,4.064,4.0138,4.004
2008-03-13,4.004,3.98,5.0321,4.0336,3.9994,3.888
2008-03-14,3.888,4.031,5.0244,4.0006,3.9865,3.807
2008-03-17,3.807,3.842,5.0163,3.9668,3.9756,4.0
2008-03-18,4.0,3.924,5.0084,3.9468,3.9731,3.927
2008-03-19,3.927,4.022,5.0007,3.9252,3.9724,4.041
2008-03-20,4.041,3.979,4.9938,3.9326,3.9722,4.23
2008-03-24,4.23,4.065,4.9883,4.001,3.9748,4.355
2008-03-25,4.355,4.209,4.9838,4.1106,3.9798,4.363
2008-03-26,4.363,4.325,4.9793,4.1832,3.9891,4.305
2008-03-27,4.305,4.359,4.9747,4.2588,3.9983,4.281
2008-03-28,4.281,4.3,4.9702,4.3068,4.009,4.3
2008-03-31,4.3,4.296,4.9655,4.3208,4.0186,4.473
2008-04-01,4.473,4.3,4.9617,4.3444,4.0321,4.707
2008-04-02,4.707,4.49,4.959,4.4132,4.0514,4.771
2008-04-03,4.771,4.675,4.9568,4.5064,4.0705,4.692
2008-04-04,4.692,4.785,4.9541,4.5886,4.0839,4.735
2008-04-07,4.735,4.734,4.9519,4.6756,4.1005,4.88
2008-04-08,4.88,4.69,4.9491,4.757,4.1225,4.62
2008-04-09,4.62,4.876,4.9459,4.7396,4.137,4.645
2008-04-10,4.645,4.622,4.9426,4.7144,4.1498,4.592
2008-04-11,4.592,4.748,4.9389,4.6944,4.1606,4.493
2008-04-14,4.493,4.573,4.9339,4.646,4.1658,4.605
2008-04-15,4.605,4.515,4.9299,4.591,4.1721,4.586
2008-04-16,4.586,4.55,4.9264,4.5842,4.1804,4.539
2008-04-17,4.539,4.578,4.9215,4.563,4.1913,4.681
2008-04-18,4.681,4.6,4.9168,4.5808,4.2104,4.644
2008-04-21,4.644,4.634,4.9118,4.611,4.2302,4.513
2008-04-22,4.513,4.613,4.9063,4.5926,4.2472,4.65
2008-04-23,4.65,4.562,4.9016,4.6054,4.2665,4.852
2008-04-24,4.852,5.013,4.8989,4.668,4.2881,4.91
2008-04-25,4.91,4.869,4.8961,4.7138,4.3101,4.927
2008-04-28,4.927,4.951,4.8924,4.7704,4.3346,4.809
2008-04-29,4.809,4.937,4.8878,4.8296,4.3528,4.795
2008-04-30,4.795,4.814,4.8832,4.8586,4.3701,4.839
2008-05-01,4.839,4.786,4.8785,4.856,4.3899,4.87
2008-05-02,4.87,4.9,4.8739,4.848,4.4063,4.892
2008-05-05,4.892,4.844,4.8691,4.841,4.4256,5.051
2008-05-06,5.051,4.853,4.8657,4.8894,4.4446,5.136
2008-05-07,5.136,5.067,4.863,4.9576,4.4617,4.926
2008-05-08,4.926,5.047,4.8602,4.975,4.4723,4.937
2008-05-09,4.937,4.88,4.8575,4.9884,4.4851,4.942
2008-05-12,4.942,4.955,4.8556,4.9984,4.5009,4.798
2008-05-13,4.798,4.955,4.8537,4.9478,4.5135,4.811
2008-05-14,4.811,4.806,4.8521,4.8828,4.5262,4.845
2008-05-15,4.845,4.802,4.8508,4.8666,4.5397,4.823
2008-05-16,4.823,4.876,4.8496,4.8438,4.5531,4.768
2008-05-19,4.768,4.812,4.8469,4.809,4.5674,4.69
2008-05-20,4.69,4.766,4.8444,4.7874,4.5817,4.628
2008-05-21,4.628,4.711,4.8407,4.7508,4.5922,4.64
2008-05-22,4.64,4.654,4.8363,4.7098,4.6043,4.549
2008-05-23,4.549,4.609,4.8305,4.655,4.6152,4.692
2008-05-27,4.692,4.563,4.8254,4.6398,4.6313,4.736
2008-05-28,4.736,4.761,4.8212,4.649,4.6499,4.797
2008-05-29,4.797,4.737,4.8174,4.6828,4.6658,4.69
2008-05-30,4.69,4.811,4.8131,4.6928,4.6811,4.639
2008-06-02,4.639,4.708,4.8083,4.7108,4.693,4.766
2008-06-03,4.766,4.676,4.8047,4.7256,4.7038,4.866
2008-06-04,4.866,4.819,4.8008,4.7516,4.714,5.073
2008-06-05,5.073,4.865,4.7983,4.8068,4.7282,5.004
2008-06-06,5.004,5.02,4.7953,4.8696,4.7422,4.991
2008-06-09,4.991,5.006,4.7914,4.94,4.7564,4.937
2008-06-10,4.937,4.94,4.7881,4.9742,4.7691,4.771
2008-06-11,4.771,4.914,4.7839,4.9552,4.7751,4.891
2008-06-12,4.891,4.799,4.781,4.9188,4.7787,4.925
2008-06-13,4.925,4.95,4.7789,4.903,4.7818,4.995
2008-06-16,4.995,4.916,4.7767,4.9038,4.7879,5.039
2008-06-17,5.039,4.998,4.7745,4.9242,4.794,5.129
2008-06-18,5.129,5.029,4.7727,4.9958,4.7989,5.118
2008-06-19,5.118,5.126,4.7706,5.0412,4.8089,5.025
2008-06-20,5.025,5.137,4.7686,5.0612,4.8165,4.856
2008-06-23,4.856,5.066,4.7664,5.0334,4.8218,4.622
2008-06-24,4.622,4.817,4.7637,4.95,4.8244,4.614
2008-06-25,4.614,4.623,4.7609,4.847,4.8245,4.475
2008-06-26,4.475,4.545,4.7575,4.7184,4.8223,4.439
2008-06-27,4.439,4.489,4.7535,4.6012,4.8203,4.445
2008-06-30,4.445,4.452,4.7497,4.519,4.8156,4.46
2008-07-01,4.46,4.39,4.7457,4.4866,4.8119,4.357
2008-07-02,4.357,4.446,4.7417,4.4352,4.8088,4.41
2008-07-03,4.41,4.376,4.7365,4.4222,4.804,4.39
2008-07-07,4.39,4.447,4.7312,4.4124,4.7948,4.471
2008-07-08,4.471,4.406,4.727,4.4176,4.786,4.414
2008-07-09,4.414,4.463,4.7226,4.4084,4.7757,4.553
2008-07-10,4.553,4.4,4.7187,4.4476,4.7706,4.583
2008-07-11,4.583,4.505,4.7148,4.4822,4.7664,4.545
2008-07-14,4.545,4.638,4.7107,4.5132,4.7605,4.592
2008-07-15,4.592,4.454,4.7065,4.5374,4.7549,4.731
2008-07-16,4.731,4.8,4.7034,4.6008,4.7517,4.937
2008-07-17,4.937,4.76,4.6998,4.6776,4.7494,4.945
2008-07-18,4.945,4.943,4.695,4.75,4.7456,4.952
2008-07-21,4.952,4.983,4.6906,4.8314,4.7461,4.997
2008-07-22,4.997,4.815,4.686,4.9124,4.7473,5.023
2008-07-23,5.023,5.0,4.6806,4.9708,4.7489,4.854
