ticker,GOOG US Equity,GOOG US Equity,GOOG US Equity,GOOG US Equity,GOOG US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2022-07-07,119.306,116.008,113.372,113.5963,132.8626,120.169
2022-07-08,120.169,117.55,115.5312,113.6095,132.7652,116.523
2022-07-11,116.523,118.65,117.0195,113.6396,132.6431,114.849
2022-07-12,114.849,116.839,117.212,113.5483,132.5082,112.187
2022-07-13,112.187,112.639,116.6067,113.4927,132.356,111.44
2022-07-14,111.44,110.826,115.0335,113.3784,132.2057,112.767
2022-07-15,112.767,112.963,113.5532,113.2711,132.0886,109.91
2022-07-18,109.91,113.44,112.2307,113.0178,131.9656,114.62
2022-07-19,114.62,111.73,112.1848,112.9753,131.8723,114.7
2022-07-20,114.7,114.06,112.6874,112.9561,131.7635,115.04
2022-07-21,115.04,115.09,113.4074,112.9952,131.6699,108.36
2022-07-22,108.36,111.81,112.526,112.8707,131.5308,108.21
2022-07-25,108.21,108.88,112.186,112.7557,131.3851,105.44
2022-07-26,105.44,107.43,110.35,112.6013,131.2164,113.6
2022-07-27,113.6,109.6,110.13,112.543,131.0841,114.59
2022-07-28,114.59,112.8,110.04,112.5389,130.9628,116.64
2022-07-29,116.64,113.4,111.696,112.5377,130.8624,115.48
2022-08-01,115.48,115.53,113.15,112.5993,130.7503,115.9
2022-08-02,115.9,114.43,115.242,112.7024,130.6228,118.78
2022-08-03,118.78,116.34,116.278,112.8917,130.5083,118.87
2022-08-04,118.87,118.3,117.134,113.0358,130.3878,118.22
2022-08-05,118.22,116.93,117.45,113.2817,130.2598,118.14
2022-08-08,118.14,119.12,117.982,113.5277,130.1385,117.5
2022-08-09,117.5,117.99,118.302,113.7118,130.012,120.65
2022-08-10,120.65,119.59,118.676,113.8688,129.9222,119.82
2022-08-11,119.82,122.08,118.866,113.9844,129.8274,122.65
2022-08-12,122.65,121.16,119.752,114.1547,129.7423,122.88
2022-08-15,122.88,122.21,120.7,114.2573,129.6246,122.51
2022-08-16,122.51,122.32,121.702,114.4163,129.5065,120.32
2022-08-17,120.32,120.93,121.636,114.4824,129.3667,120.86
2022-08-18,120.86,120.23,121.844,114.5551,129.2521,118.12
2022-08-19,118.12,119.87,120.938,114.5727,129.1134,115.07
2022-08-22,115.07,116.1,119.376,114.5757,128.9548,114.77
2022-08-23,114.77,114.32,117.828,114.6426,128.7853,114.7
2022-08-24,114.7,114.45,116.704,114.7991,128.6126,117.7
2022-08-25,117.7,115.15,116.072,115.0092,128.4543,111.3
2022-08-26,111.3,115.81,114.708,115.0274,128.2646,110.34
2022-08-29,110.34,110.78,113.762,115.1014,128.0831,109.91
2022-08-30,109.91,111.03,112.79,115.1423,127.8989,109.15
2022-08-31,109.15,111.63,111.68,115.085,127.6965,110.55
2022-09-01,110.55,109.2,110.25,115.0554,127.5023,108.68
2022-09-02,108.68,111.34,109.726,114.9753,127.3003,107.48
2022-09-06,107.48,108.135,109.154,114.7541,127.0924,110.48
2022-09-07,110.48,107.76,109.268,114.6312,126.8912,109.42
2022-09-08,109.42,109.18,109.322,114.5682,126.6886,111.78
2022-09-09,111.78,110.05,109.568,114.5587,126.5121,111.87
2022-09-12,111.87,111.99,110.206,114.6086,126.3376,105.31
2022-09-13,105.31,108.89,109.772,114.5332,126.1306,105.87
2022-09-14,105.87,105.44,108.85,114.3729,125.9459,103.9
2022-09-15,103.9,105.01,107.746,114.1466,125.7349,103.63
2022-09-16,103.63,102.97,106.116,113.8331,125.5407,103.85
2022-09-19,103.85,102.54,104.512,113.5067,125.3519,101.83
2022-09-20,101.83,102.88,103.816,113.2129,125.1422,100.01
2022-09-21,100.01,102.24,102.644,112.9161,124.9296,100.57
2022-09-22,100.57,99.45,101.978,112.6837,124.7135,99.17
2022-09-23,99.17,100.06,101.086,112.4383,124.4692,98.81
2022-09-26,98.81,98.61,100.078,112.1592,124.2196,98.09
2022-09-27,98.09,99.91,99.33,111.9228,123.9695,100.74
2022-09-28,100.74,98.02,99.476,111.6452,123.7299,98.09
2022-09-29,98.09,99.3,98.98,111.313,123.4868,96.15
2022-09-30,96.15,97.73,98.376,110.9352,123.2427,99.3
2022-10-03,99.3,97.22,98.474,110.754,123.0023,102.41
2022-10-04,102.41,101.04,99.338,110.638,122.7902,102.22
2022-10-05,102.22,100.69,99.634,110.5736,122.5873,102.24
2022-10-06,102.24,101.5,100.464,110.3464,122.3865,99.57
2022-10-07,99.57,100.65,101.148,110.046,122.1632,98.71
2022-10-10,98.71,99.85,101.03,109.6874,121.922,98.05
2022-10-11,98.05,98.25,100.158,109.3388,121.6766,98.3
2022-10-12,98.3,98.27,99.374,108.9868,121.4277,99.71
2022-10-13,99.71,95.93,98.868,108.6054,121.194,97.18
2022-10-14,97.18,100.625,98.39,108.1716,120.9474,100.78
2022-10-17,100.78,99.52,98.804,107.8228,120.7213,101.39
2022-10-18,101.39,103.94,99.472,107.4878,120.5049,100.29
2022-10-19,100.29,100.7,99.87,107.1436,120.2809,100.53
2022-10-20,100.53,100.82,100.034,106.7412,120.0615,101.48
2022-10-21,101.48,98.46,100.894,106.3744,119.8806,102.97
2022-10-24,102.97,102.09,101.332,105.9808,119.7077,104.93
2022-10-25,104.93,103.3,102.04,105.6218,119.5474,94.82
2022-10-26,94.82,96.76,100.946,105.068,119.3286,92.6
2022-10-27,92.6,94.31,99.36,104.5136,119.0915,96.58
2022-10-28,96.58,92.53,98.38,104.028,118.8662,94.66
2022-10-31,94.66,95.78,96.718,103.5588,118.6438,90.5
2022-11-01,90.5,95.59,93.832,103.0674,118.3974,87.07
2022-11-02,87.07,90.91,92.282,102.5134,118.1513,83.49
2022-11-03,83.49,86.345,90.46,101.8892,117.8905,86.7
2022-11-04,86.7,85.51,88.484,101.2692,117.6564,88.65
2022-11-07,88.65,87.34,87.282,100.8162,117.4492,88.91
2022-11-08,88.91,89.16,86.964,100.3876,117.2419,87.4
2022-11-09,87.4,88.545,87.03,99.9374,117.0452,94.17
2022-11-10,94.17,92.34,89.166,99.6378,116.8699,96.73
2022-11-11,96.73,94.71,91.172,99.3614,116.7079,96.03
2022-11-14,96.03,95.5,92.648,99.1084,116.5216,98.72
2022-11-15,98.72,98.67,94.61,98.9332,116.3367,98.99
2022-11-16,98.99,98.02,96.928,98.7034,116.1423,98.5
2022-11-17,98.5,97.18,97.794,98.485,115.8946,97.8
2022-11-18,97.8,99.01,98.008,98.2054,115.6704,95.83
2022-11-21,95.83,97.56,97.968,97.8846,115.4344,97.33
2022-11-22,97.33,96.16,97.69,97.725,115.2264,98.82
2022-11-23,98.82,97.34,97.656,97.584,115.0244,97.6
2022-11-25,97.6,98.465,97.476,97.458,114.8052,96.25
2022-11-28,96.25,97.2,97.166,97.3104,114.5934,95.44
2022-11-29,95.44,96.0,97.088,97.1422,114.4,101.45
2022-11-30,101.45,95.12,97.912,97.1346,114.2307,101.28
2022-12-01,101.28,101.4,98.404,97.16,114.055,100.83
2022-12-02,100.83,99.37,99.05,97.1652,113.8717,99.87
2022-12-05,99.87,99.815,99.774,97.1792,113.7095,97.31
2022-12-06,97.31,99.67,100.148,97.1492,113.5437,95.15
2022-12-07,95.15,96.77,98.888,97.0904,113.3724,93.95
2022-12-08,93.95,95.69,97.422,96.9546,113.2043,93.07
2022-12-09,93.07,93.9,95.87,96.8542,113.0063,X
