ticker,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2011-06-21,12.337,12.192,12.3416,13.1969,14.2654,12.187
2011-06-22,12.187,12.298,12.2618,13.1516,14.2682,12.017
2011-06-23,12.017,12.065,12.1609,13.1064,14.2694,11.884
2011-06-24,11.884,12.029,12.1102,13.0557,14.2693,12.082
2011-06-27,12.082,11.861,12.1013,13.0078,14.2701,12.353
2011-06-28,12.353,12.112,12.1045,12.9892,14.2715,12.451
2011-06-29,12.451,12.426,12.1574,12.9746,14.2737,12.672
2011-06-30,12.672,12.562,12.2883,12.967,14.2769,13.038
2011-07-01,13.038,12.681,12.5193,12.9646,14.2819,13.324
2011-07-05,13.324,13.145,12.7677,12.9683,14.2872,13.397
2011-07-06,13.397,13.35,12.9765,12.9735,14.2906,13.678
2011-07-07,13.678,13.538,13.2219,12.9804,14.2947,13.313
2011-07-08,13.313,13.337,13.35,12.9775,14.2967,13.195
2011-07-11,13.195,13.217,13.3813,12.9721,14.2984,13.363
2011-07-12,13.363,13.217,13.3892,12.9671,14.2993,13.47
2011-07-13,13.47,13.438,13.4037,12.9669,14.3003,13.236
2011-07-14,13.236,13.491,13.3153,12.9644,14.3005,14.955
2011-07-15,14.955,14.952,13.6438,12.9954,14.3092,14.888
2011-07-18,14.888,14.827,13.9824,13.0258,14.3179,15.078
2011-07-19,15.078,14.918,14.3254,13.0594,14.3275,14.898
2011-07-20,14.898,15.069,14.6112,13.0883,14.3366,15.189
2011-07-21,15.189,14.865,15.0018,13.1205,14.3452,15.471
2011-07-22,15.471,15.149,15.1049,13.1619,14.3557,15.49
2011-07-25,15.49,15.349,15.2253,13.2039,14.3669,15.578
2011-07-26,15.578,15.466,15.3252,13.2504,14.3777,15.195
2011-07-27,15.195,15.444,15.3846,13.2949,14.3862,15.288
2011-07-28,15.288,15.144,15.4044,13.3352,14.3949,15.107
2011-07-29,15.107,15.12,15.3316,13.3721,14.4025,15.184
2011-08-01,15.184,15.295,15.2705,13.4099,14.4107,14.824
2011-08-02,14.824,15.165,15.1198,13.4441,14.4096,15.044
2011-08-03,15.044,14.871,15.0895,13.4856,14.4075,14.452
2011-08-04,14.452,14.877,14.9222,13.5152,14.4037,14.49
2011-08-05,14.49,14.578,14.7988,13.5449,14.4001,13.664
2011-08-08,13.664,14.088,14.4948,13.5589,14.3918,14.349
2011-08-09,14.349,14.039,14.3998,13.5852,14.3869,13.739
2011-08-10,13.739,14.048,14.1387,13.5952,14.3785,14.067
2011-08-11,14.067,13.859,14.0617,13.6135,14.3714,14.108
2011-08-12,14.108,14.251,13.9853,13.6313,14.3648,13.944
2011-08-15,13.944,13.849,14.0414,13.6484,14.3572,13.488
2011-08-16,13.488,13.824,13.8691,13.6574,14.3478,13.342
2011-08-17,13.342,13.514,13.7898,13.6645,14.3376,12.634
2011-08-18,12.634,13.099,13.5032,13.6573,14.3237,12.285
2011-08-19,12.285,12.496,13.1386,13.6444,14.3075,12.466
2011-08-22,12.466,12.612,12.843,13.6387,14.2918,12.983
2011-08-23,12.983,12.6,12.742,13.6458,14.2785,13.095
2011-08-24,13.095,12.996,12.6927,13.6533,14.2655,13.014
2011-08-25,13.014,13.272,12.7686,13.6618,14.2524,13.184
2011-08-26,13.184,13.012,12.9484,13.6751,14.2404,13.49
2011-08-29,13.49,13.377,13.1532,13.7021,14.2306,13.531
2011-08-30,13.531,13.468,13.2627,13.7302,14.2228,13.537
2011-08-31,13.537,13.632,13.3511,13.7542,14.216,13.325
2011-09-01,13.325,13.532,13.4135,13.777,14.2096,13.134
2011-09-02,13.134,13.124,13.4034,13.7993,14.2022,13.067
2011-09-06,13.067,12.782,13.3188,13.823,14.1929,13.364
2011-09-07,13.364,13.274,13.2854,13.8486,14.1858,13.387
2011-09-08,13.387,13.358,13.2554,13.8693,14.1788,13.134
2011-09-09,13.134,13.298,13.2171,13.883,14.1715,13.266
2011-09-12,13.266,12.962,13.2435,13.8948,14.1634,13.251
2011-09-13,13.251,13.313,13.2803,13.8991,14.1558,13.315
2011-09-14,13.315,13.328,13.2705,13.8989,14.1496,13.577
2011-09-15,13.577,13.4,13.3085,13.9025,14.1479,13.68
2011-09-16,13.68,13.633,13.4178,13.9026,14.1457,13.68
2011-09-19,13.68,13.522,13.5006,13.9099,14.1425,13.679
2011-09-20,13.679,13.748,13.5862,13.9196,14.1392,13.493
2011-09-21,13.493,13.706,13.6219,13.9222,14.1343,13.029
2011-09-22,13.029,13.169,13.5123,13.9134,14.126,13.15
2011-09-23,13.15,12.927,13.4063,13.9117,14.1179,13.31
2011-09-26,13.31,13.194,13.3323,13.8788,14.1104,13.497
2011-09-27,13.497,13.468,13.2959,13.8509,14.1038,13.234
2011-09-28,13.234,13.551,13.244,13.814,14.0956,13.2
2011-09-29,13.2,13.414,13.2783,13.7801,14.0872,12.888
2011-09-30,12.888,13.018,13.2259,13.7341,14.0777,12.4
2011-10-03,12.4,12.759,13.0438,13.6726,14.0657,12.56
2011-10-04,12.56,12.263,12.8565,13.6141,14.0546,12.63
2011-10-05,12.63,12.421,12.7356,13.5551,14.0433,12.88
2011-10-06,12.88,12.7,12.6716,13.5088,14.0322,12.89
2011-10-07,12.89,12.933,12.672,13.4608,14.0209,13.442
2011-10-10,13.442,13.142,12.8805,13.4275,14.0125,13.593
2011-10-11,13.593,13.349,13.0871,13.3957,14.0051,13.726
2011-10-12,13.726,13.717,13.3063,13.3737,13.9988,13.988
2011-10-13,13.988,13.764,13.5279,13.3526,13.9935,14.806
2011-10-14,14.806,15.001,13.9111,13.3597,13.9926,14.574
2011-10-17,14.574,14.607,14.1375,13.3614,13.9912,14.777
2011-10-18,14.777,14.519,14.3744,13.3837,13.9895,14.532
2011-10-19,14.532,14.698,14.5355,13.3873,13.9868,14.606
2011-10-20,14.606,14.562,14.6591,13.4047,13.9836,14.777
2011-10-21,14.777,14.752,14.6531,13.4189,13.9807,14.925
2011-10-24,14.925,14.682,14.7232,13.4352,13.9782,14.593
2011-10-25,14.593,14.842,14.6864,13.4482,13.9743,14.672
2011-10-26,14.672,14.753,14.7145,13.4719,13.9706,14.981
2011-10-27,14.981,14.975,14.7896,13.5046,13.9684,15.018
2011-10-28,15.018,14.877,14.8379,13.5523,13.9663,14.83
2011-10-31,14.83,14.892,14.819,13.6032,13.9623,14.48
2011-11-01,14.48,14.517,14.7964,13.6435,13.9547,14.635
2011-11-02,14.635,14.637,14.7889,13.6765,13.9488,14.952
2011-11-03,14.952,14.689,14.7831,13.7137,13.9452,14.918
2011-11-04,14.918,14.852,14.7631,13.7518,13.9432,15.223
2011-11-07,15.223,14.847,14.8416,13.7925,13.9429,15.323
2011-11-08,15.323,15.24,15.0102,13.8292,13.9419,15.038
2011-11-09,15.038,15.121,15.0909,13.8594,13.94,14.891
2011-11-10,14.891,15.163,15.0788,13.8864,13.9373,15.224
2011-11-11,15.224,15.047,15.1399,13.9244,13.9382,15.34
2011-11-14,15.34,15.215,15.1633,13.9685,13.9398,15.429
2011-11-15,15.429,15.335,15.1844,14.0158,13.9404,15.302
2011-11-16,15.302,15.317,15.2371,14.0545,13.9404,15.036
2011-11-17,15.036,15.266,15.266,14.0875,13.9392,14.886
2011-11-18,14.886,15.065,15.1986,14.1226,13.9372,14.538
2011-11-21,14.538,14.708,15.0382,14.148,13.933,14.514
2011-11-22,14.514,14.514,14.8552,14.1733,13.9282,14.267
2011-11-23,14.267,14.398,14.6482,14.1923,13.9224,14.089
2011-11-25,14.089,14.143,14.4587,14.2025,13.9157,14.719
2011-11-28,14.719,14.498,14.4252,14.2233,13.9112,14.587
2011-11-29,14.587,14.711,14.4351,14.2415,13.9055,14.999
2011-11-30,14.999,14.963,14.5322,14.2679,13.9024,15.359
2011-12-01,15.359,15.015,14.7507,14.3052,13.9011,15.524
2011-12-02,15.524,15.441,15.0378,14.3551,13.9005,15.656
2011-12-05,15.656,15.706,15.2253,14.4052,13.9,15.609
2011-12-06,15.609,15.59,15.4297,14.4512,13.9017,15.6
2011-12-07,15.6,15.557,15.5498,14.4932,13.9032,15.416
2011-12-08,15.416,15.541,15.5612,14.5369,13.9041,15.701
2011-12-09,15.701,15.465,15.5965,14.5869,13.9063,15.65
2011-12-12,15.65,15.562,15.5952,14.6421,13.9078,15.656
2011-12-13,15.656,15.734,15.6045,14.7073,13.9109,15.467
2011-12-14,15.467,15.561,15.5779,14.7654,13.913,15.504
2011-12-15,15.504,15.578,15.5954,14.8229,13.9143,15.664
2011-12-16,15.664,15.623,15.5881,14.8785,13.9174,15.561
2011-12-19,15.561,15.715,15.5702,14.932,13.9212,15.775
2011-12-20,15.775,15.715,15.594,14.9786,13.926,15.661
2011-12-21,15.661,15.766,15.6327,15.02,13.9302,15.758
2011-12-22,15.758,15.714,15.6836,15.0606,13.9364,15.844
2011-12-23,15.844,15.815,15.7195,15.0977,13.9435,16.022
2011-12-27,16.022,15.817,15.8117,15.122,13.9523,16.008
2011-12-28,16.008,16.084,15.8584,15.1507,13.961,16.076
2011-12-29,16.076,16.053,15.9414,15.1767,13.9717,16.163
2011-12-30,16.163,16.066,16.0225,15.2093,13.9823,16.651
2012-01-03,16.651,16.339,16.184,15.2502,13.9954,16.723
2012-01-04,16.723,16.642,16.3243,15.2891,14.0068,16.491
2012-01-05,16.491,16.569,16.4209,15.3205,14.0171,16.266
2012-01-06,16.266,16.495,16.459,15.3539,14.0256,15.577
2012-01-09,15.577,16.178,16.3417,15.372,14.03,15.594
2012-01-10,15.594,15.759,16.1302,15.3843,14.0354,15.664
2012-01-11,15.664,15.603,15.9184,15.3972,14.0418,15.756
2012-01-12,15.756,15.796,15.7714,15.4157,14.0478,15.64
2012-01-13,15.64,15.672,15.6461,15.4389,14.0532,15.73
2012-01-17,15.73,15.815,15.6767,15.4608,14.0584,15.838
2012-01-18,15.838,15.681,15.7256,15.4785,14.0635,16.005
2012-01-19,16.005,16.04,15.7938,15.5003,14.07,14.664
2012-01-20,14.664,14.778,15.5753,15.4891,14.0721,14.652
2012-01-23,14.652,14.664,15.3778,15.4757,14.0736,14.537
2012-01-24,14.537,14.672,15.1393,15.4656,14.0737,14.251
2012-01-25,14.251,14.452,14.8219,15.4528,14.0726,14.216
2012-01-26,14.216,14.313,14.4642,15.4327,14.0714,14.514
2012-01-27,14.514,14.283,14.4341,15.4162,14.0726,14.456
2012-01-30,14.456,14.465,14.3949,15.3967,14.0728,14.517
2012-01-31,14.517,14.589,14.3908,15.381,14.073,14.535
2012-02-01,14.535,14.638,14.4476,15.371,14.0793,14.642
2012-02-02,14.642,14.636,14.5327,15.3661,14.0865,14.923
2012-02-03,14.923,14.781,14.6145,15.3738,14.0959,15.242
2012-02-06,15.242,14.89,14.7717,15.3883,14.1063,15.184
2012-02-07,15.184,15.193,14.9051,15.4067,14.1166,15.261
2012-02-08,15.261,15.231,15.0503,15.4301,14.1272,15.301
2012-02-09,15.301,15.315,15.1822,15.4418,14.137,15.162
2012-02-10,15.162,15.212,15.2302,15.4533,14.1455,15.32
2012-02-13,15.32,15.277,15.2457,15.4597,14.1548,15.259
2012-02-14,15.259,15.303,15.2607,15.4577,14.163,15.154
2012-02-15,15.154,15.338,15.2392,15.4503,14.1714,15.178
2012-02-16,15.178,15.085,15.2145,15.4407,14.1805,15.131
2012-02-17,15.131,15.139,15.2081,15.4311,14.1891,15.365
2012-02-21,15.365,15.111,15.2171,15.4264,14.1991,15.213
2012-02-22,15.213,15.314,15.208,15.4224,14.2082,15.167
2012-02-23,15.167,15.19,15.2108,15.4117,14.2167,15.262
2012-02-24,15.262,15.198,15.2277,15.404,14.2252,15.248
2012-02-27,15.248,15.179,15.2511,15.3958,14.2344,15.475
2012-02-28,15.475,15.265,15.2731,15.396,14.2448,15.471
2012-02-29,15.471,15.48,15.3247,15.3953,14.2559,15.575
2012-03-01,15.575,15.572,15.4062,15.3935,14.2689,15.546
2012-03-02,15.546,15.565,15.463,15.3932,14.2803,15.371
2012-03-05,15.371,15.526,15.4877,15.3852,14.2909,15.139
2012-03-06,15.139,15.216,15.4205,15.3747,14.3001,15.185
2012-03-07,15.185,15.241,15.3632,15.3633,14.3104,15.193
2012-03-08,15.193,15.266,15.2868,15.3503,14.3215,15.021
2012-03-09,15.021,15.213,15.1817,15.3302,14.3318,15.143
2012-03-12,15.143,15.015,15.1362,15.3129,14.3425,15.459
2012-03-13,15.459,15.234,15.2003,15.3006,14.355,15.415
2012-03-14,15.415,15.39,15.2463,15.2857,14.3669,15.543
2012-03-15,15.543,15.43,15.3163,15.2635,14.3784,15.641
2012-03-16,15.641,15.537,15.4404,15.2419,14.3908,15.865
2012-03-19,15.865,15.593,15.5847,15.2293,14.4041,15.853
2012-03-20,15.853,15.788,15.6633,15.2211,14.4179,16.015
2012-03-21,16.015,15.881,15.7834,15.2298,14.4328,16.167
2012-03-22,16.167,15.978,15.9081,15.2413,14.4487,16.08
2012-03-23,16.08,16.181,15.996,15.2496,14.4641,16.249
2012-03-26,16.249,16.141,16.0728,15.2595,14.4807,16.191
2012-03-27,16.191,16.191,16.1405,15.2705,14.4979,16.41
2012-03-28,16.41,16.317,16.2195,15.2841,14.5168,16.226
2012-03-29,16.226,16.352,16.2313,15.2918,14.5343,16.047
2012-03-30,16.047,16.31,16.2245,15.2927,14.5516,16.189
2012-04-02,16.189,16.035,16.2125,15.3232,14.57,16.081
2012-04-03,16.081,16.151,16.1904,15.3518,14.5897,15.894
2012-04-04,15.894,15.977,16.0873,15.3789,14.6085,15.823
2012-04-05,15.823,15.821,16.0068,15.4103,14.626,15.786
2012-04-09,15.786,15.727,15.9547,15.4417,14.644,15.687
2012-04-10,15.687,15.853,15.8543,15.4652,14.6623,15.914
2012-04-11,15.914,15.865,15.821,15.4944,14.6825,16.291
2012-04-12,16.291,16.074,15.9004,15.5298,14.7035,15.63
2012-04-13,15.63,16.204,15.8617,15.5518,14.7199,15.166
2012-04-16,15.166,15.59,15.7378,15.5622,14.7335,15.254
2012-04-17,15.254,15.229,15.6512,15.5689,14.7464,15.201
2012-04-18,15.201,15.216,15.5085,15.5681,14.7572,14.997
2012-04-19,14.997,15.157,15.2497,15.5643,14.7656,14.916
2012-04-20,14.916,15.121,15.1069,15.5574,14.7731,14.954
2012-04-23,14.954,14.837,15.0645,15.5505,14.7795,15.046
2012-04-24,15.046,14.971,15.023,15.5482,14.7882,15.258
2012-04-25,15.258,15.115,15.0343,15.5469,14.7985,15.402
2012-04-26,15.402,15.288,15.1152,15.5498,14.8087,15.389
2012-04-27,15.389,15.39,15.2099,15.5545,14.8183,15.136
2012-04-30,15.136,15.34,15.2462,15.5536,14.8278,15.125
2012-05-01,15.125,15.109,15.262,15.5535,14.8287,15.196
2012-05-02,15.196,15.045,15.2497,15.5502,14.8302,15.29
2012-05-03,15.29,15.255,15.2275,15.5517,14.8313,14.939
2012-05-04,14.939,15.163,15.1373,15.5471,14.8315,15.203
2012-05-07,15.203,14.889,15.1508,15.546,14.8315,15.335
2012-05-08,15.335,15.153,15.1927,15.5477,14.8308,15.244
2012-05-09,15.244,15.185,15.2021,15.5431,14.8296,15.356
2012-05-10,15.356,15.339,15.2153,15.5408,14.8285,15.145
2012-05-11,15.145,15.274,15.2567,15.5322,14.8283,15.115
2012-05-14,15.115,15.034,15.2389,15.5236,14.8274,15.293
2012-05-15,15.293,15.148,15.2305,15.522,14.8283,15.739
2012-05-16,15.739,15.464,15.3295,15.534,14.8311,15.591
2012-05-17,15.591,15.861,15.3765,15.5421,14.8349,15.025
2012-05-18,15.025,15.643,15.3523,15.5387,14.8348,15.368
2012-05-21,15.368,15.027,15.4029,15.5457,14.8394,15.035
2012-05-22,15.035,15.351,15.3513,15.5435,14.8421,15.251
2012-05-23,15.251,15.056,15.2539,15.5393,14.8501,15.106
2012-05-24,15.106,15.244,15.1568,15.5332,14.8539,14.803
2012-05-25,14.803,15.04,15.1124,15.5183,14.8592,14.873
2012-05-29,14.873,14.91,15.0135,15.503,14.8632,14.72
2012-05-30,14.72,14.718,14.9506,15.4801,14.8663,14.536
2012-05-31,14.536,14.732,14.8074,15.4537,14.8692,14.288
2012-06-01,14.288,14.309,14.6439,15.4192,14.8732,14.479
2012-06-04,14.479,14.269,14.5791,15.3854,14.8789,14.274
2012-06-05,14.274,14.4,14.4594,15.3493,14.8871,14.528
2012-06-06,14.528,14.426,14.421,15.3149,14.8983,14.47
2012-06-07,14.47,14.704,14.4079,15.2805,14.9083,14.525
2012-06-08,14.525,14.41,14.4553,15.2428,14.9161,14.226
2012-06-11,14.226,14.619,14.4048,15.2028,14.9217,14.141
2012-06-12,14.141,14.258,14.3782,15.1647,14.9273,14.041
2012-06-13,14.041,14.057,14.2807,15.1217,14.9316,13.99
2012-06-14,13.99,14.046,14.1847,15.0799,14.9341,14.126
2012-06-15,14.126,14.022,14.1049,15.0446,14.9371,14.285
2012-06-18,14.285,14.079,14.1167,15.0138,14.9409,14.552
2012-06-19,14.552,14.354,14.1989,14.9891,14.947,14.452
2012-06-20,14.452,14.509,14.2811,14.9644,14.9536,14.144
2012-06-21,14.144,14.51,14.3119,14.929,14.959,14.301
2012-06-22,14.301,14.214,14.3468,14.8892,14.9636,14.031
2012-06-25,14.031,14.197,14.296,14.8572,14.9669,14.131
2012-06-26,14.131,14.083,14.2117,14.8365,14.9718,14.246
2012-06-27,14.246,14.206,14.1706,14.8163,14.9768,14.121
2012-06-28,14.121,14.161,14.1661,14.7948,14.9811,14.516
2012-06-29,14.516,14.388,14.2091,14.7851,14.9871,14.526
2012-07-02,14.526,14.56,14.308,14.7773,14.9919,14.71
2012-07-03,14.71,14.514,14.4239,14.7724,14.997,14.912
2012-07-05,14.912,14.733,14.5571,14.7698,15.0032,14.664
2012-07-06,14.664,14.826,14.6656,14.7579,15.0081,14.664
2012-07-09,14.664,14.638,14.6953,14.7431,15.0139,14.557
2012-07-10,14.557,14.769,14.7014,14.7265,15.0216,14.294
2012-07-11,14.294,14.421,14.6182,14.7096,15.0273,14.276
2012-07-12,14.276,14.192,14.4908,14.6926,15.0321,14.427
2012-07-13,14.427,14.318,14.4435,14.6773,15.0368,14.387
2012-07-16,14.387,14.423,14.388,14.6592,15.0425,14.432
2012-07-17,14.432,14.475,14.3631,14.6491,15.0487,14.533
2012-07-18,14.533,14.438,14.411,14.6357,15.0569,14.841
2012-07-19,14.841,14.668,14.524,14.6258,15.0691,15.285
2012-07-20,15.285,15.234,14.6957,14.6266,15.0828,15.403
2012-07-23,15.403,15.027,14.8988,14.6275,15.0966,15.204
2012-07-24,15.204,15.39,15.0532,14.6287,15.1082,15.214
2012-07-25,15.214,15.223,15.1895,14.6307,15.1199,15.349
2012-07-26,15.349,15.39,15.2911,14.6318,15.1294,15.889
2012-07-27,15.889,15.487,15.4119,14.6349,15.1409,15.823
2012-07-30,15.823,15.917,15.4959,14.6395,15.1514,15.84
2012-07-31,15.84,15.722,15.623,14.6558,15.1606,15.832
2012-08-01,15.832,15.948,15.7466,14.6651,15.1658,15.734
2012-08-02,15.734,15.653,15.8236,14.6791,15.1715,16.049
2012-08-03,16.049,16.016,15.8555,14.695,15.1779,16.086
2012-08-06,16.086,16.006,15.9082,14.7146,15.1857,16.029
2012-08-07,16.029,16.06,15.9461,14.7391,15.1928,16.071
2012-08-08,16.071,15.992,15.9938,14.7631,15.1993,16.074
2012-08-09,16.074,16.128,16.0619,14.7902,15.205,16.066
2012-08-10,16.066,15.98,16.0653,14.8208,15.2124,16.516
2012-08-13,16.516,16.201,16.1513,14.8654,15.2216,16.733
2012-08-14,16.733,16.497,16.292,14.9104,15.2304,16.705
2012-08-15,16.705,16.773,16.4187,14.959,15.2388,16.838
2012-08-16,16.838,16.704,16.5715,15.0052,15.2488,16.945
2012-08-17,16.945,16.869,16.7473,15.0547,15.2612,16.905
2012-08-20,16.905,16.904,16.8251,15.1023,15.2725,16.754
2012-08-21,16.754,16.844,16.8293,15.1529,15.2815,16.946
2012-08-22,16.946,16.701,16.8776,15.209,15.2917,16.936
2012-08-23,16.936,16.873,16.8972,15.2669,15.3002,16.982
2012-08-24,16.982,16.906,16.9047,15.3267,15.3085,16.747
2012-08-27,16.747,16.591,16.8731,15.3791,15.3171,16.948
2012-08-28,16.948,16.641,16.9118,15.4324,15.3273,17.217
2012-08-29,17.217,16.951,16.966,15.4857,15.3373,17.059
2012-08-30,17.059,17.123,16.9904,15.5378,15.3459,17.144
2012-08-31,17.144,17.117,17.0227,15.5978,15.3545,17.043
2012-09-04,17.043,17.13,17.0819,15.6527,15.3632,17.035
2012-09-05,17.035,17.016,17.0993,15.7127,15.3732,17.502
2012-09-06,17.502,17.166,17.1563,15.7802,15.3862,17.671
2012-09-07,17.671,17.517,17.2787,15.8486,15.4019,17.536
2012-09-10,17.536,17.761,17.3572,15.9169,15.417,17.322
2012-09-11,17.322,17.466,17.413,15.9731,15.4323,17.289
2012-09-12,17.289,17.252,17.4639,16.0283,15.4483,17.668
2012-09-13,17.668,17.344,17.4971,16.0875,15.463,17.759
2012-09-14,17.759,17.757,17.5148,16.1444,15.4789,17.767
2012-09-17,17.767,17.72,17.5609,16.2065,15.4927,17.974
2012-09-18,17.974,17.712,17.6914,16.2727,15.5058,18.205
2012-09-19,18.205,17.955,17.8747,16.3456,15.5192,18.221
2012-09-20,18.221,18.129,17.9852,16.4242,15.532,18.368
2012-09-21,18.368,18.323,18.1069,16.506,15.5458,18.753
2012-09-24,18.753,18.293,18.3041,16.5925,15.5616,18.747
2012-09-25,18.747,18.845,18.4586,16.6797,15.5783,18.855
2012-09-26,18.855,18.764,18.5885,16.7682,15.594,18.931
2012-09-27,18.931,19.017,18.7306,16.8561,15.6104,18.881
2012-09-28,18.881,18.872,18.8333,16.9369,15.6266,19.063
2012-10-01,19.063,18.995,18.8953,17.0125,15.6445,18.943
2012-10-02,18.943,19.149,18.9345,17.0833,15.6617,19.081
2012-10-03,19.081,18.911,18.9797,17.1608,15.6788,19.22
2012-10-04,19.22,19.087,19.0375,17.2409,15.6971,19.21
2012-10-05,19.21,19.286,19.1034,17.3182,15.7143,18.964
2012-10-08,18.964,19.043,19.0836,17.3797,15.7308,18.62
2012-10-09,18.62,19.01,19.0191,17.4356,15.7451,18.632
2012-10-10,18.632,18.564,18.9293,17.4915,15.7591,18.805
2012-10-11,18.805,18.841,18.8464,17.5509,15.773,18.637
2012-10-12,18.637,18.814,18.7318,17.609,15.7861,18.542
2012-10-15,18.542,18.566,18.6474,17.6589,15.7985,18.636
2012-10-16,18.636,18.521,18.6504,17.7098,15.8108,18.906
2012-10-17,18.906,18.617,18.7051,17.7674,15.8221,17.392
2012-10-18,17.392,18.907,18.4225,17.7938,15.8254,17.061
2012-10-19,17.061,17.657,18.1073,17.8135,15.8283,16.983
2012-10-22,16.983,17.042,17.7955,17.8319,15.8319,17.025
2012-10-23,17.025,16.817,17.4734,17.8421,15.8391,16.949
2012-10-24,16.949,17.187,17.0821,17.8464,15.8459,16.96
2012-10-25,16.96,17.016,16.9958,17.8515,15.8524,16.895
2012-10-26,16.895,16.929,16.9626,17.8526,15.8581,17.024
2012-10-31,17.024,17.013,16.9707,17.8542,15.865,17.206
2012-11-01,17.206,17.004,17.007,17.8602,15.8724,17.215
2012-11-02,17.215,17.387,17.0601,17.8695,15.8792,17.091
2012-11-05,17.091,17.129,17.0861,17.8724,15.8847,17.06
2012-11-06,17.06,17.154,17.119,17.8748,15.8967,16.694
2012-11-07,16.694,16.891,17.0531,17.8691,15.9069,16.323
2012-11-08,16.323,16.771,16.8764,17.8606,15.9158,16.592
2012-11-09,16.592,16.382,16.7518,17.8535,15.9275,16.664
2012-11-12,16.664,16.61,16.6665,17.8424,15.9397,16.492
2012-11-13,16.492,16.591,16.553,17.8311,15.9496,16.33
2012-11-14,16.33,16.533,16.4801,17.8148,15.959,16.197
2012-11-15,16.197,16.266,16.4549,17.7979,15.9674,16.195
2012-11-16,16.195,16.165,16.3756,17.7811,15.9757,16.721
2012-11-19,16.721,16.408,16.3871,17.7655,15.9861,16.765
2012-11-20,16.765,16.754,16.4418,17.7474,15.9953,16.663
2012-11-21,16.663,16.741,16.5084,17.7299,16.0024,16.715
2012-11-23,16.715,16.765,16.6121,17.7178,16.0101,16.545
2012-11-26,16.545,16.677,16.682,17.7029,16.0165,16.784
2012-11-27,16.784,16.52,16.6945,17.6852,16.0239,17.108
2012-11-28,17.108,16.716,16.7631,17.6722,16.0336,17.314
2012-11-29,17.314,17.211,16.8933,17.6632,16.0436,17.476
2012-11-30,17.476,17.3,17.0455,17.6532,16.0547,17.398
2012-12-03,17.398,17.573,17.2161,17.6371,16.0659,17.293
2012-12-04,17.293,17.392,17.3178,17.6185,16.0765,17.212
2012-12-05,17.212,17.321,17.3386,17.5954,16.0869,17.295
2012-12-06,17.295,17.206,17.3348,17.5662,16.0965,17.122
2012-12-07,17.122,17.392,17.2639,17.5337,16.1061,17.152
2012-12-10,17.152,17.151,17.2147,17.4997,16.116,17.439
2012-12-11,17.439,17.267,17.244,17.4698,16.1269,17.456
2012-12-12,17.456,17.498,17.2928,17.4413,16.1379,17.585
2012-12-13,17.585,17.915,17.3507,17.4118,16.1485,17.566
2012-12-14,17.566,17.496,17.4395,17.3842,16.159,18.037
2012-12-17,18.037,17.655,17.6165,17.3633,16.1713,18.044
2012-12-18,18.044,17.932,17.7376,17.3398,16.1838,18.02
2012-12-19,18.02,18.035,17.8504,17.316,16.197,18.077
2012-12-20,18.077,18.099,17.9488,17.2983,16.2117,17.908
2012-12-21,17.908,17.867,18.0172,17.284,16.2253,17.755
2012-12-24,17.755,17.88,17.9608,17.2665,16.2381,17.739
2012-12-26,17.739,17.719,17.8997,17.2452,16.2517,17.674
2012-12-27,17.674,17.696,17.8305,17.2259,16.2644,17.517
2012-12-28,17.517,17.559,17.7187,17.2054,16.2747,17.702
2012-12-31,17.702,17.517,17.6774,17.1867,16.2861,18.099
2013-01-02,18.099,18.003,17.7462,17.1706,16.2989,18.109
2013-01-03,18.109,18.141,17.8203,17.1849,16.3112,18.467
2013-01-04,18.467,18.251,17.9788,17.2131,16.3242,18.387
2013-01-07,18.387,18.404,18.1527,17.2411,16.3369,18.35
2013-01-08,18.35,18.406,18.2824,17.2676,16.3486,18.471
2013-01-09,18.471,18.325,18.3568,17.2981,16.3601,18.555
2013-01-10,18.555,18.589,18.446,17.33,16.3725,18.518
