ticker,BALL US Equity,BALL US Equity,BALL US Equity,BALL US Equity,BALL US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2005-07-01,8.89,9.0,10.2336,9.0495,9.4842,9.155
2005-07-05,9.155,8.875,10.2338,9.0555,9.466,9.2125
2005-07-06,9.2125,9.1375,10.2349,9.0565,9.4467,9.7075
2005-07-07,9.7075,9.325,10.2385,9.191,9.4459,9.77
2005-07-08,9.77,9.725,10.2426,9.347,9.4426,9.93
2005-07-11,9.93,9.8,10.2483,9.555,9.4463,9.76
2005-07-12,9.76,9.8875,10.2521,9.676,9.444,9.605
2005-07-13,9.605,9.675,10.255,9.7545,9.4395,9.5925
2005-07-14,9.5925,9.7375,10.2574,9.7315,9.4333,9.615
2005-07-15,9.615,9.5925,10.2602,9.7005,9.4266,9.515
2005-07-18,9.515,9.5875,10.261,9.6175,9.422,9.68
2005-07-19,9.68,9.5625,10.2625,9.6015,9.4197,9.775
2005-07-20,9.775,9.63,10.2642,9.6355,9.4182,9.64
2005-07-21,9.64,9.7125,10.2649,9.645,9.4185,9.785
2005-07-22,9.785,9.685,10.2656,9.679,9.4197,9.665
2005-07-25,9.665,9.8,10.2664,9.709,9.426,9.595
2005-07-26,9.595,9.7125,10.2673,9.692,9.4334,9.605
2005-07-27,9.605,9.675,10.2684,9.658,9.4392,9.5025
2005-07-28,9.5025,9.25,10.2693,9.6305,9.4435,9.4875
2005-07-29,9.4875,9.505,10.2712,9.571,9.4439,9.5075
2005-08-01,9.5075,9.4725,10.2723,9.5395,9.4481,9.6225
2005-08-02,9.6225,9.475,10.2733,9.545,9.4551,9.6025
2005-08-03,9.6025,9.585,10.2744,9.5445,9.4579,9.5075
2005-08-04,9.5075,9.5525,10.2757,9.5455,9.4583,9.475
2005-08-05,9.475,9.4525,10.276,9.543,9.4602,9.5575
2005-08-08,9.5575,9.4925,10.2762,9.553,9.4618,9.4925
2005-08-09,9.4925,9.575,10.2765,9.527,9.4619,9.6325
2005-08-10,9.6325,9.5875,10.2776,9.533,9.4668,9.7975
2005-08-11,9.7975,9.6875,10.2795,9.591,9.4748,9.7575
2005-08-12,9.7575,9.7275,10.2813,9.6475,9.4819,9.7475
2005-08-15,9.7475,9.7525,10.2799,9.6855,9.4891,9.555
2005-08-16,9.555,9.73,10.2779,9.698,9.4912,9.525
2005-08-17,9.525,9.5725,10.275,9.6765,9.4938,9.485
2005-08-18,9.485,9.5225,10.2722,9.614,9.4957,9.605
2005-08-19,9.605,9.555,10.2695,9.5835,9.5002,9.6025
2005-08-22,9.6025,9.6275,10.2655,9.5545,9.5049,9.4925
2005-08-23,9.4925,9.575,10.2605,9.542,9.5029,9.42
2005-08-24,9.42,9.45,10.2552,9.521,9.4988,9.47
2005-08-25,9.47,9.4375,10.2497,9.518,9.4975,9.4375
2005-08-26,9.4375,9.49,10.2441,9.4845,9.4942,9.42
2005-08-29,9.42,9.37,10.2379,9.448,9.4908,9.375
2005-08-30,9.375,9.3375,10.2309,9.4245,9.4911,9.3775
2005-08-31,9.3775,9.4125,10.2239,9.416,9.493,9.4775
2005-09-01,9.4775,9.3625,10.2177,9.4175,9.4988,9.4625
2005-09-02,9.4625,9.48,10.2113,9.4225,9.5052,9.47
2005-09-06,9.47,9.4875,10.2049,9.4325,9.5144,9.405
2005-09-07,9.405,9.42,10.1983,9.4385,9.52,9.3975
2005-09-08,9.3975,9.3625,10.1911,9.4425,9.5238,9.425
2005-09-09,9.425,9.4225,10.1848,9.432,9.5316,9.54
2005-09-12,9.54,9.3625,10.1784,9.4475,9.5426,9.4725
2005-09-13,9.4725,9.5525,10.1709,9.448,9.5543,9.2675
2005-09-14,9.2675,9.475,10.1627,9.4205,9.5565,9.25
2005-09-15,9.25,9.2625,10.153,9.391,9.5573,9.3475
2005-09-16,9.3475,9.2625,10.1442,9.3755,9.5501,9.225
2005-09-19,9.225,9.2875,10.1353,9.3125,9.5392,9.16
2005-09-20,9.16,9.2825,10.1266,9.25,9.5238,9.03
2005-09-21,9.03,9.07,10.1184,9.2025,9.5092,9.015
2005-09-22,9.015,9.075,10.1091,9.1555,9.4974,8.9875
2005-09-23,8.9875,9.02,10.0992,9.0835,9.4853,9.0775
2005-09-26,9.0775,9.0875,10.0903,9.054,9.4745,9.1725
2005-09-27,9.1725,9.1,10.0817,9.0565,9.4677,9.1525
2005-09-28,9.1525,9.2125,10.0717,9.081,9.4571,9.1775
2005-09-29,9.1775,9.135,10.0617,9.1135,9.4452,9.185
2005-09-30,9.185,9.155,10.0515,9.153,9.4361,9.1825
2005-10-03,9.1825,9.135,10.0418,9.174,9.424,9.165
2005-10-04,9.165,9.225,10.0332,9.1725,9.414,9.01
2005-10-05,9.01,9.07,10.023,9.144,9.4023,9.0125
2005-10-06,9.0125,8.9975,10.0124,9.111,9.3905,9.275
2005-10-07,9.275,9.1,10.0033,9.129,9.3859,9.1225
2005-10-10,9.1225,9.27,9.9936,9.117,9.3786,9.2075
2005-10-11,9.2075,9.1525,9.9847,9.1255,9.3726,9.055
2005-10-12,9.055,9.1825,9.9748,9.1345,9.3613,9.0175
2005-10-13,9.0175,9.0125,9.9647,9.1355,9.3496,9.0025
2005-10-14,9.0025,9.0075,9.9546,9.081,9.3395,9.1525
2005-10-17,9.1525,9.0,9.9454,9.087,9.333,9.0625
2005-10-18,9.0625,9.1625,9.9365,9.058,9.3231,9.165
2005-10-19,9.165,9.0125,9.9281,9.08,9.3166,8.9275
2005-10-20,8.9275,9.115,9.9198,9.062,9.3025,8.9375
2005-10-21,8.9375,8.9925,9.9111,9.049,9.2853,9.0875
2005-10-24,9.0875,8.9775,9.9036,9.036,9.2718,9.145
2005-10-25,9.145,9.115,9.8963,9.0525,9.2598,9.2625
2005-10-26,9.2625,9.095,9.8902,9.072,9.2539,9.435
2005-10-27,9.435,9.2875,9.885,9.1735,9.2521,9.9
2005-10-28,9.9,9.8,9.8816,9.366,9.2604,9.8425
2005-10-31,9.8425,9.9,9.8774,9.517,9.2652,9.7975
2005-11-01,9.7975,9.85,9.8725,9.6475,9.2691,9.8375
2005-11-02,9.8375,9.7875,9.8677,9.7625,9.276,9.8175
2005-11-03,9.8175,9.825,9.864,9.839,9.2839,9.7875
2005-11-04,9.7875,9.8,9.8594,9.8165,9.2903,9.725
2005-11-07,9.725,9.8375,9.8552,9.793,9.296,9.6125
2005-11-08,9.6125,9.7,9.8507,9.756,9.2999,9.71
2005-11-09,9.71,9.6125,9.847,9.7305,9.3066,9.6675
2005-11-10,9.6675,9.685,9.8424,9.7005,9.3124,9.775
2005-11-11,9.775,9.6625,9.8393,9.698,9.3183,9.6475
2005-11-14,9.6475,9.825,9.8342,9.6825,9.322,9.6675
2005-11-15,9.6675,9.6325,9.8284,9.6935,9.326,9.6375
2005-11-16,9.6375,9.6825,9.8216,9.679,9.3306,9.8075
2005-11-17,9.8075,9.6625,9.8156,9.707,9.3388,9.84
2005-11-18,9.84,9.87,9.8098,9.72,9.3471,10.09
2005-11-21,10.09,9.7725,9.8054,9.8085,9.3581,10.2325
2005-11-22,10.2325,10.1,9.8015,9.9215,9.3733,10.175
2005-11-23,10.175,10.1875,9.7981,10.029,9.3915,10.225
2005-11-25,10.225,10.2125,9.7945,10.1125,9.411,10.2125
2005-11-28,10.2125,10.225,9.7904,10.187,9.4283,10.33
2005-11-29,10.33,10.26,9.787,10.235,9.4504,10.305
2005-11-30,10.305,10.325,9.7834,10.2495,9.4733,10.425
2005-12-01,10.425,10.4125,9.7797,10.2995,9.5012,10.4225
2005-12-02,10.4225,10.3875,9.776,10.339,9.5293,10.3175
2005-12-05,10.3175,10.3625,9.7716,10.36,9.5559,10.345
2005-12-06,10.345,10.3975,9.7686,10.363,9.5813,10.2
2005-12-07,10.2,10.325,9.765,10.342,9.6018,10.17
2005-12-08,10.17,10.2375,9.7606,10.291,9.6222,10.1075
2005-12-09,10.1075,10.175,9.7554,10.228,9.6408,10.0575
2005-12-12,10.0575,10.175,9.7502,10.176,9.6582,10.0025
2005-12-13,10.0025,10.0,9.7455,10.1075,9.6746,9.9725
2005-12-14,9.9725,10.0025,9.7401,10.062,9.6908,9.905
2005-12-15,9.905,9.975,9.7341,10.009,9.7087,10.035
2005-12-16,10.035,9.945,9.7272,9.9945,9.7291,9.965
2005-12-19,9.965,10.015,9.7196,9.976,9.7429,9.9225
2005-12-20,9.9225,9.955,9.7121,9.96,9.7589,10.0475
2005-12-21,10.0475,9.97,9.7052,9.975,9.7757,10.07
2005-12-22,10.07,10.075,9.6989,10.008,9.796,10.1725
2005-12-23,10.1725,10.125,9.693,10.0355,9.8191,9.98
2005-12-27,9.98,10.1975,9.6858,10.0385,9.8387,9.9425
2005-12-28,9.9425,10.0,9.6791,10.0425,9.8545,9.93
2005-12-29,9.93,9.955,9.6725,10.019,9.8718,9.93
2005-12-30,9.93,9.88,9.6653,9.991,9.8871,10.0525
2006-01-03,10.0525,10.0625,9.6585,9.967,9.9096,10.495
2006-01-04,10.495,10.5625,9.6543,10.07,9.9408,10.455
2006-01-05,10.455,10.5125,9.6508,10.1725,9.9681,10.5275
2006-01-06,10.5275,10.5175,9.6476,10.292,9.9958,10.4125
2006-01-09,10.4125,10.5375,9.6442,10.3885,10.0188,10.3625
2006-01-10,10.3625,10.3375,9.6411,10.4505,10.0373,10.26
2006-01-11,10.26,10.425,9.6386,10.4035,10.0445,10.105
2006-01-12,10.105,10.1925,9.6375,10.3335,10.0498,10.255
2006-01-13,10.255,9.9025,9.6369,10.279,10.059,10.225
2006-01-17,10.225,10.3125,9.636,10.2415,10.0667,10.0675
2006-01-18,10.0675,10.225,9.6349,10.1825,10.0717,10.255
2006-01-19,10.255,10.125,9.6354,10.1815,10.0811,10.1075
2006-01-20,10.1075,10.255,9.6349,10.182,10.0887,10.1475
2006-01-23,10.1475,10.1,9.6341,10.1605,10.0994,10.315
2006-01-24,10.315,10.175,9.6346,10.1785,10.1115,10.53
2006-01-25,10.53,10.3625,9.638,10.271,10.1287,9.9625
2006-01-26,9.9625,10.4,9.6365,10.2125,10.1325,10.0625
2006-01-27,10.0625,10.05,9.6369,10.2035,10.1408,10.0425
2006-01-30,10.0425,10.0735,9.6381,10.1825,10.1483,10.125
2006-01-31,10.125,10.0375,9.6404,10.1445,10.1581,10.085
2006-02-01,10.085,10.08,9.6427,10.0555,10.1636,10.07
2006-02-02,10.07,10.0875,9.6433,10.077,10.1682,9.89
2006-02-03,9.89,10.075,9.6434,10.0425,10.1642,9.9375
2006-02-06,9.9375,9.925,9.6425,10.0215,10.1583,9.7325
2006-02-07,9.7325,9.895,9.6409,9.943,10.1495,9.9025
2006-02-08,9.9025,9.7325,9.6395,9.9065,10.143,9.925
2006-02-09,9.925,9.91,9.6404,9.8775,10.1373,10.0575
2006-02-10,10.0575,9.935,9.641,9.911,10.1318,9.7825
2006-02-13,9.7825,10.0375,9.6412,9.88,10.1214,10.1075
2006-02-14,10.1075,9.79,9.6423,9.955,10.115,10.5375
2006-02-15,10.5375,10.325,9.6459,10.082,10.1173,10.5825
2006-02-16,10.5825,10.5275,9.6493,10.2135,10.1226,10.4125
2006-02-17,10.4125,10.56,9.6516,10.2845,10.124,10.5875
2006-02-21,10.5875,10.425,9.6558,10.4455,10.1317,10.735
2006-02-22,10.735,10.67,9.6605,10.571,10.143,10.925
2006-02-23,10.925,10.77,9.6659,10.6485,10.1594,10.9675
2006-02-24,10.9675,10.9125,9.6726,10.7255,10.1775,10.665
2006-02-27,10.665,10.9425,9.6773,10.776,10.1908,10.65
2006-02-28,10.65,10.665,9.6838,10.7885,10.2043,10.635
2006-03-01,10.635,10.6425,9.6908,10.7685,10.219,10.87
2006-03-02,10.87,10.6,9.6986,10.7575,10.2356,10.825
2006-03-03,10.825,10.845,9.7063,10.729,10.2528,10.8125
2006-03-06,10.8125,10.7925,9.713,10.7585,10.2706,10.7525
2006-03-07,10.7525,10.75,9.7203,10.779,10.2847,10.7875
2006-03-08,10.7875,10.75,9.7279,10.8095,10.2991,10.81
2006-03-09,10.81,10.8,9.7346,10.7975,10.3118,10.83
2006-03-10,10.83,10.8125,9.7413,10.7985,10.3288,10.885
2006-03-13,10.885,10.825,9.7488,10.813,10.3477,10.9725
2006-03-14,10.9725,10.8875,9.7563,10.857,10.3685,11.05
2006-03-15,11.05,10.9725,9.7641,10.9095,10.3909,11.06
2006-03-16,11.06,11.07,9.7725,10.9595,10.4111,11.0825
2006-03-17,11.0825,11.1625,9.7809,11.01,10.4228,11.1975
2006-03-20,11.1975,11.075,9.7899,11.0725,10.4377,11.0925
2006-03-21,11.0925,11.1625,9.7984,11.0965,10.449,11.155
2006-03-22,11.155,11.1,9.807,11.1175,10.4638,11.1025
2006-03-23,11.1025,11.13,9.8155,11.126,10.4786,11.1
2006-03-24,11.1,11.1525,9.824,11.1295,10.4954,11.0
2006-03-27,11.0,11.05,9.8321,11.09,10.5133,10.95
2006-03-28,10.95,11.0,9.84,11.0615,10.5272,11.0375
2006-03-29,11.0375,10.885,9.8473,11.038,10.5435,11.0325
2006-03-30,11.0325,11.0625,9.8543,11.024,10.5628,10.9575
2006-03-31,10.9575,11.0225,9.8614,10.9955,10.5769,10.8325
2006-04-03,10.8325,11.0075,9.8676,10.962,10.5914,10.9075
2006-04-04,10.9075,10.8325,9.8742,10.9535,10.6066,10.8725
2006-04-05,10.8725,10.8875,9.8817,10.9205,10.6177,10.6875
2006-04-06,10.6875,10.8325,9.8887,10.8515,10.6208,10.6075
2006-04-07,10.6075,10.62,9.8958,10.7815,10.6337,10.48
2006-04-10,10.48,10.625,9.9025,10.711,10.6421,10.4675
2006-04-11,10.4675,10.475,9.9098,10.623,10.6506,10.5625
2006-04-12,10.5625,10.53,9.917,10.561,10.6593,10.505
2006-04-13,10.505,10.575,9.9235,10.5245,10.6677,10.55
2006-04-17,10.55,10.4825,9.9311,10.513,10.6773,11.01
2006-04-18,11.01,10.5475,9.9412,10.619,10.6997,10.85
2006-04-19,10.85,10.9375,9.951,10.6955,10.718,10.735
2006-04-20,10.735,10.7875,9.9589,10.73,10.738,10.8125
2006-04-21,10.8125,10.7625,9.9669,10.7915,10.7562,10.8825
2006-04-24,10.8825,10.8125,9.9727,10.858,10.7754,10.85
2006-04-25,10.85,10.8825,9.9781,10.826,10.7912,10.9225
2006-04-26,10.9225,10.8625,9.9831,10.8405,10.814,9.8
2006-04-27,9.8,10.5,9.9833,10.6535,10.8079,9.995
2006-04-28,9.995,9.975,9.9853,10.49,10.797,9.5125
2006-05-01,9.5125,9.92,9.9849,10.216,10.7756,9.3725
2006-05-02,9.3725,9.49,9.9836,9.9205,10.7548,9.6375
2006-05-03,9.6375,9.375,9.9843,9.6635,10.7358,9.9475
2006-05-04,9.9475,9.6375,9.9856,9.693,10.7201,9.7925
2006-05-05,9.7925,9.9575,9.9857,9.6525,10.6974,9.685
2006-05-08,9.685,9.725,9.9859,9.687,10.6718,9.7
2006-05-09,9.7,9.6725,9.9855,9.7525,10.6525,9.67
2006-05-10,9.67,9.6625,9.9855,9.759,10.6329,9.4375
2006-05-11,9.4375,9.65,9.9847,9.657,10.609,9.4675
2006-05-12,9.4675,9.3875,9.984,9.592,10.5809,9.33
2006-05-15,9.33,9.47,9.9832,9.521,10.551,9.2275
2006-05-16,9.2275,9.3125,9.9819,9.4265,10.5193,9.095
2006-05-17,9.095,9.1575,9.9798,9.3115,10.4861,9.0
2006-05-18,9.0,9.085,9.9767,9.224,10.4504,9.0525
2006-05-19,9.0525,9.0125,9.9739,9.141,10.4152,8.9225
2006-05-22,8.9225,8.99,9.971,9.0595,10.3771,8.8525
2006-05-23,8.8525,8.965,9.9679,8.9845,10.3364,8.8975
2006-05-24,8.8975,8.8,9.9646,8.945,10.2949,9.2875
2006-05-25,9.2875,9.5,9.9636,9.0025,10.2597,9.2875
2006-05-26,9.2875,9.375,9.9619,9.0495,10.2242,9.1825
2006-05-30,9.1825,9.2425,9.9588,9.1015,10.1862,9.355
2006-05-31,9.355,9.1925,9.9568,9.202,10.1494,9.3275
2006-06-01,9.3275,9.355,9.9547,9.288,10.1141,9.3
2006-06-02,9.3,9.3275,9.9534,9.2905,10.077,9.005
2006-06-05,9.005,9.295,9.9508,9.234,10.035,8.9975
2006-06-06,8.9975,8.9875,9.9484,9.197,9.993,8.955
2006-06-07,8.955,8.995,9.9451,9.117,9.9521,9.0275
2006-06-08,9.0275,8.92,9.9422,9.057,9.9136,8.9375
2006-06-09,8.9375,9.0225,9.9395,8.9845,9.8716,8.6775
2006-06-12,8.6775,8.9475,9.9357,8.919,9.8245,8.765
2006-06-13,8.765,8.68,9.9322,8.8725,9.7807,8.805
2006-06-14,8.805,8.75,9.9291,8.8425,9.7401,8.99
2006-06-15,8.99,8.805,9.9269,8.835,9.7018,8.92
2006-06-16,8.92,8.9675,9.9246,8.8315,9.6627,8.7475
2006-06-19,8.7475,8.9625,9.9215,8.8455,9.6239,8.8
2006-06-20,8.8,8.75,9.9181,8.8525,9.5878,8.9825
2006-06-21,8.9825,8.7875,9.9157,8.888,9.5578,9.0425
2006-06-22,9.0425,8.975,9.9136,8.8985,9.5293,9.02
2006-06-23,9.02,9.025,9.9116,8.9185,9.4985,9.0475
2006-06-26,9.0475,9.075,9.9099,8.9785,9.4693,8.9675
2006-06-27,8.9675,9.025,9.9076,9.012,9.4377,8.9775
2006-06-28,8.9775,9.0075,9.9048,9.011,9.397,9.255
2006-06-29,9.255,9.0,9.9037,9.0535,9.3651,9.26
2006-06-30,9.26,9.285,9.9037,9.1015,9.3356,9.24
2006-07-03,9.24,9.285,9.9036,9.14,9.3042,9.2
2006-07-05,9.2,9.19,9.9029,9.1865,9.2705,9.205
2006-07-06,9.205,9.19,9.9028,9.232,9.2376,9.0475
2006-07-07,9.0475,9.19,9.9022,9.1905,9.2001,9.135
2006-07-10,9.135,9.065,9.9027,9.1655,9.1868,9.045
2006-07-11,9.045,9.08,9.9029,9.1265,9.1678,9.0725
2006-07-12,9.0725,8.96,9.9033,9.101,9.159,8.91
2006-07-13,8.91,9.0725,9.9025,9.042,9.1498,8.9275
2006-07-14,8.9275,8.85,9.9012,9.018,9.1356,8.88
2006-07-17,8.88,8.8875,9.8999,8.967,9.1142,9.24
2006-07-18,9.24,8.975,9.9002,9.006,9.1032,9.4875
2006-07-19,9.4875,9.2875,9.9017,9.089,9.0992,9.25
2006-07-20,9.25,9.5,9.902,9.157,9.0902,9.235
2006-07-21,9.235,9.3,9.9024,9.2185,9.0815,9.41
2006-07-24,9.41,9.225,9.9044,9.3245,9.081,9.485
2006-07-25,9.485,9.3525,9.9068,9.3735,9.0813,9.5575
2006-07-26,9.5575,9.45,9.9082,9.3875,9.0859,9.6275
2006-07-27,9.6275,9.875,9.9107,9.463,9.0939,9.585
2006-07-28,9.585,9.645,9.9126,9.533,9.1037,9.575
2006-07-31,9.575,9.585,9.9152,9.566,9.1152,9.3975
2006-08-01,9.3975,9.525,9.9171,9.5485,9.1221,9.5175
2006-08-02,9.5175,9.46,9.9197,9.5405,9.134,9.8075
2006-08-03,9.8075,9.52,9.9229,9.5765,9.1531,9.715
2006-08-04,9.715,9.805,9.9262,9.6025,9.1694,9.71
2006-08-07,9.71,9.6725,9.9289,9.6295,9.1779,9.6725
2006-08-08,9.6725,9.7125,9.9326,9.6845,9.1856,9.5
2006-08-09,9.5,9.6975,9.9355,9.681,9.1919,9.7225
2006-08-10,9.7225,9.5,9.9386,9.664,9.1993,9.5575
2006-08-11,9.5575,9.7125,9.9407,9.6325,9.2039,9.585
2006-08-14,9.585,9.625,9.9423,9.6075,9.2096,9.725
2006-08-15,9.725,9.6625,9.9438,9.618,9.224,9.9275
2006-08-16,9.9275,9.725,9.9439,9.7035,9.2426,9.9
2006-08-17,9.9,9.9275,9.9442,9.739,9.2615,9.885
2006-08-18,9.885,9.9125,9.9446,9.8045,9.2786,9.8175
2006-08-21,9.8175,9.8625,9.9445,9.851,9.2962,9.84
2006-08-22,9.84,9.7875,9.9446,9.874,9.3195,9.675
2006-08-23,9.675,9.7825,9.9441,9.8235,9.3377,9.72
2006-08-24,9.72,9.67,9.944,9.7875,9.356,9.9425
2006-08-25,9.9425,9.72,9.9457,9.799,9.375,9.93
2006-08-28,9.93,9.9625,9.9468,9.8215,9.3952,10.0175
2006-08-29,10.0175,9.97,9.9485,9.857,9.4206,9.96
2006-08-30,9.96,9.985,9.9495,9.914,9.4438,10.085
2006-08-31,10.085,10.0,9.9517,9.987,9.4659,10.095
2006-09-01,10.095,10.1575,9.9538,10.0175,9.4869,10.06
2006-09-05,10.06,10.1125,9.9559,10.0435,9.5077,9.92
2006-09-06,9.92,10.0275,9.9565,10.024,9.5252,9.8825
2006-09-07,9.8825,9.875,9.9567,10.0085,9.5435,10.0
2006-09-08,10.0,9.9175,9.9562,9.9915,9.5639,9.9575
2006-09-11,9.9575,9.95,9.9549,9.964,9.578,10.145
2006-09-12,10.145,9.9875,9.9547,9.981,9.5957,10.165
2006-09-13,10.165,10.13,9.9544,10.03,9.6142,10.2425
2006-09-14,10.2425,10.1275,9.9546,10.102,9.635,10.2575
2006-09-15,10.2575,10.4375,9.9542,10.1535,9.6561,10.28
2006-09-18,10.28,10.25,9.9541,10.218,9.6807,10.13
2006-09-19,10.13,10.23,9.9526,10.215,9.7006,10.3125
2006-09-20,10.3125,10.16,9.952,10.2445,9.726,10.1825
2006-09-21,10.1825,10.3125,9.9514,10.2325,9.7482,10.1
2006-09-22,10.1,10.185,9.9501,10.201,9.772,10.1225
2006-09-25,10.1225,10.3198,9.9498,10.1695,9.7959,10.3425
2006-09-26,10.3425,10.1075,9.9506,10.212,9.8251,10.2375
2006-09-27,10.2375,10.3125,9.9513,10.197,9.8451,10.2
2006-09-28,10.2,10.2375,9.952,10.2005,9.8593,10.1125
2006-09-29,10.1125,10.21,9.9525,10.203,9.8766,10.0475
2006-10-02,10.0475,10.1125,9.9529,10.188,9.8928,10.1
2006-10-03,10.1,10.0025,9.9539,10.1395,9.9066,10.11
2006-10-04,10.11,10.0875,9.9543,10.114,9.9191,10.37
2006-10-05,10.37,10.1,9.9563,10.148,9.9354,10.3525
2006-10-06,10.3525,10.3425,9.9584,10.196,9.9499,10.3075
2006-10-09,10.3075,10.29,9.9597,10.248,9.9643,10.3775
2006-10-10,10.3775,10.3375,9.9613,10.3035,9.9804,10.4625
2006-10-11,10.4625,10.345,9.9627,10.374,10.0017,10.6175
2006-10-12,10.6175,10.5,9.9659,10.4235,10.0237,10.645
2006-10-13,10.645,10.5825,9.9694,10.482,10.0404,10.7075
2006-10-16,10.7075,10.645,9.9733,10.562,10.0603,10.4875
2006-10-17,10.4875,10.6725,9.9761,10.584,10.0758,10.455
2006-10-18,10.455,10.52,9.9781,10.5825,10.0915,10.5
2006-10-19,10.5,10.4375,9.9781,10.559,10.1115,10.3875
2006-10-20,10.3875,10.5325,9.9778,10.5075,10.1248,10.395
2006-10-23,10.395,10.3875,9.9771,10.445,10.1415,10.48
2006-10-24,10.48,10.375,9.9775,10.4435,10.1594,10.405
2006-10-25,10.405,10.505,9.9777,10.4335,10.173,10.255
2006-10-26,10.255,10.3575,9.9777,10.3845,10.1796,10.315
2006-10-27,10.315,10.255,9.9787,10.37,10.1879,10.3725
2006-10-30,10.3725,10.2725,9.9793,10.3655,10.1976,10.3975
2006-10-31,10.3975,10.3875,9.9802,10.349,10.2092,10.3275
2006-11-01,10.3275,10.4025,9.9815,10.3335,10.219,10.3575
2006-11-02,10.3575,10.3275,9.982,10.354,10.2326,10.3775
2006-11-03,10.3775,10.3975,9.9833,10.3665,10.2458,10.4975
2006-11-06,10.4975,10.4125,9.9851,10.3915,10.2569,10.4
2006-11-07,10.4,10.4975,9.9855,10.392,10.2663,10.4525
2006-11-08,10.4525,10.4,9.9851,10.417,10.275,10.4975
2006-11-09,10.4975,10.4525,9.9878,10.445,10.2857,10.52
2006-11-10,10.52,10.49,9.9901,10.4735,10.2944,10.545
2006-11-13,10.545,10.475,9.9926,10.483,10.3034,10.5675
2006-11-14,10.5675,10.545,9.9948,10.5165,10.3136,10.5
2006-11-15,10.5,10.53,9.9969,10.526,10.3252,10.4875
2006-11-16,10.4875,10.5025,9.999,10.524,10.3373,10.5
2006-11-17,10.5,10.425,10.002,10.52,10.3473,10.585
2006-11-20,10.585,10.6225,10.0052,10.528,10.3598,10.625
2006-11-21,10.625,10.5625,10.0097,10.5395,10.3694,10.64
2006-11-22,10.64,10.625,10.0134,10.5675,10.3789,10.5875
2006-11-24,10.5875,10.5575,10.0167,10.5875,10.3858,10.3975
2006-11-27,10.3975,10.555,10.0184,10.567,10.3886,10.3175
2006-11-28,10.3175,10.4,10.0211,10.5135,10.3894,10.525
2006-11-29,10.525,10.325,10.0232,10.4935,10.3973,10.69
2006-11-30,10.69,10.5475,10.0239,10.5035,10.4048,10.705
2006-12-01,10.705,10.625,10.0245,10.527,10.4153,10.82
2006-12-04,10.82,10.725,10.0266,10.6115,10.4297,10.8025
2006-12-05,10.8025,10.82,10.0277,10.7085,10.4433,10.78
2006-12-06,10.78,10.8025,10.0279,10.7595,10.452,10.79
2006-12-07,10.79,10.805,10.0272,10.7795,10.4631,10.895
2006-12-08,10.895,10.7325,10.0268,10.8175,10.477,10.805
2006-12-11,10.805,10.84,10.0275,10.8145,10.4908,10.755
2006-12-12,10.755,10.79,10.0281,10.805,10.505,10.8175
2006-12-13,10.8175,10.8375,10.029,10.8125,10.5193,10.87
2006-12-14,10.87,10.84,10.029,10.8285,10.5345,10.8775
2006-12-15,10.8775,10.92,10.0292,10.825,10.5447,10.7425
2006-12-18,10.7425,10.88,10.0289,10.8125,10.5525,10.7575
2006-12-19,10.7575,10.7275,10.0289,10.813,10.5615,10.7375
2006-12-20,10.7375,10.7375,10.0287,10.797,10.5687,10.65
2006-12-21,10.65,10.8,10.0279,10.753,10.5724,10.7375
2006-12-22,10.7375,10.6625,10.0274,10.725,10.5748,10.8525
2006-12-26,10.8525,10.74,10.0272,10.747,10.579,10.935
2006-12-27,10.935,10.8125,10.0271,10.7825,10.5835,10.935
2006-12-28,10.935,10.9475,10.0265,10.822,10.5925,10.9
2006-12-29,10.9,10.9125,10.0257,10.872,10.6014,11.03
2007-01-03,11.03,10.93,10.0254,10.9305,10.612,11.0275
2007-01-04,11.0275,11.025,10.0246,10.9655,10.6248,10.9775
2007-01-05,10.9775,11.0175,10.024,10.974,10.6364,11.02
2007-01-08,11.02,10.95,10.0233,10.991,10.6472,11.05
2007-01-09,11.05,11.0425,10.0231,11.021,10.6601,11.1575
2007-01-10,11.1575,11.025,10.0233,11.0465,10.6782,11.24
2007-01-11,11.24,11.195,10.0245,11.089,10.6967,11.3325
2007-01-12,11.3325,11.24,10.0265,11.16,10.7159,11.3175
2007-01-16,11.3175,11.33,10.0279,11.2195,10.7343,11.39
2007-01-17,11.39,11.275,10.0296,11.2875,10.7555,11.485
2007-01-18,11.485,11.425,10.0323,11.353,10.7781,11.5
2007-01-19,11.5,11.4575,10.0356,11.405,10.8005,11.345
2007-01-22,11.345,11.4875,10.0378,11.4075,10.8175,11.3575
2007-01-23,11.3575,11.345,10.0402,11.4155,10.8366,11.375
2007-01-24,11.375,11.345,10.0437,11.4125,10.8551,11.49
2007-01-25,11.49,11.6125,10.0481,11.4135,10.8749,11.5675
2007-01-26,11.5675,11.53,10.0535,11.427,10.8959,11.6075
2007-01-29,11.6075,11.5375,10.0592,11.4795,10.9171,11.4575
2007-01-30,11.4575,11.5975,10.0637,11.4995,10.9349,11.58
2007-01-31,11.58,11.4575,10.0691,11.5405,10.9565,11.64
2007-02-01,11.64,11.585,10.0745,11.5705,10.9796,11.68
