ticker,CAT US Equity,CAT US Equity,CAT US Equity,CAT US Equity,CAT US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2016-10-21,86.33,85.73,75.8662,87.094,84.4958,85.99
2016-10-24,85.99,86.12,75.9797,86.834,84.5556,84.48
2016-10-25,84.48,85.86,76.0948,86.286,84.5622,84.13
2016-10-26,84.13,83.81,76.2074,85.512,84.559,83.01
2016-10-27,83.01,84.28,76.318,84.788,84.531,83.88
2016-10-28,83.88,83.32,76.4261,84.298,84.541,83.46
2016-10-31,83.46,84.19,76.544,83.792,84.5334,82.24
2016-11-01,82.24,83.47,76.6601,83.344,84.5064,81.11
2016-11-02,81.11,82.15,76.7716,82.74,84.4484,81.27
2016-11-03,81.27,81.64,76.8795,82.392,84.4108,82.31
2016-11-04,82.31,81.34,76.9861,82.078,84.4002,83.75
2016-11-07,83.75,83.74,77.1153,82.136,84.422,84.68
2016-11-08,84.68,83.77,77.2429,82.624,84.4536,91.2
2016-11-09,91.2,89.78,77.4073,84.642,84.628,93.45
2016-11-10,93.45,92.04,77.5692,87.078,84.858,93.01
2016-11-11,93.01,93.39,77.723,89.218,85.0892,94.17
2016-11-14,94.17,93.25,77.8804,91.302,85.3388,94.44
2016-11-15,94.44,93.46,78.0492,93.254,85.586,93.35
2016-11-16,93.35,93.77,78.1996,93.684,85.7786,92.78
2016-11-17,92.78,93.5,78.3337,93.55,85.9634,92.34
2016-11-18,92.34,93.01,78.4648,93.416,86.1944,92.9
2016-11-21,92.9,93.13,78.6064,93.162,86.414,93.62
2016-11-22,93.62,93.4,78.7549,92.998,86.6818,96.18
2016-11-23,96.18,94.81,78.9251,93.564,86.985,95.81
2016-11-25,95.81,95.96,79.0971,94.17,87.2606,94.9
2016-11-28,94.9,95.51,79.2558,94.682,87.5176,94.04
2016-11-29,94.04,94.0,79.4,94.91,87.7608,95.56
2016-11-30,95.56,95.75,79.5415,95.298,88.038,96.24
2016-12-01,96.24,96.0,79.6921,95.31,88.2934,95.14
2016-12-02,95.14,95.36,79.8407,95.176,88.5262,94.45
2016-12-05,94.45,95.87,79.9764,95.086,88.7664,95.22
2016-12-06,95.22,94.1,80.1236,95.322,89.0234,97.33
2016-12-07,97.33,95.25,80.2808,95.676,89.3124,96.27
2016-12-08,96.27,97.26,80.4298,95.682,89.506,95.53
2016-12-09,95.53,96.23,80.5731,95.76,89.6672,95.08
2016-12-12,95.08,96.01,80.71,95.886,89.7934,96.02
2016-12-13,96.02,95.74,80.8447,96.046,89.9482,93.74
2016-12-14,93.74,95.77,80.9665,95.328,90.0728,94.53
2016-12-15,94.53,93.8,81.0804,94.98,90.175,92.58
2016-12-16,92.58,94.35,81.1791,94.39,90.2408,92.71
2016-12-19,92.71,91.93,81.2688,93.916,90.3256,94.34
2016-12-20,94.34,93.64,81.3818,93.58,90.448,93.82
2016-12-21,93.82,94.26,81.4916,93.596,90.575,94.12
2016-12-22,94.12,93.78,81.6054,93.514,90.7058,94.32
2016-12-23,94.32,93.79,81.713,93.862,90.8528,94.55
2016-12-27,94.55,94.34,81.8221,94.23,90.9904,93.15
2016-12-28,93.15,94.6,81.9256,93.992,91.1076,93.29
2016-12-29,93.29,93.28,82.0204,93.886,91.229,92.74
2016-12-30,92.74,93.04,82.1046,93.61,91.3238,93.99
2017-01-03,93.99,94.0,82.1972,93.544,91.471,93.57
2017-01-04,93.57,94.46,82.2856,93.348,91.6158,93.0
2017-01-05,93.0,93.18,82.3728,93.318,91.756,93.04
2017-01-06,93.04,93.45,82.4696,93.268,91.9272,92.37
2017-01-09,92.37,92.93,82.555,93.194,92.092,93.83
2017-01-10,93.83,92.98,82.6476,93.162,92.3084,94.65
2017-01-11,94.65,94.47,82.7408,93.378,92.5238,93.99
2017-01-12,93.99,94.37,82.8282,93.576,92.7344,94.48
2017-01-13,94.48,94.07,82.9179,93.864,92.9792,93.57
2017-01-17,93.57,94.24,83.0018,94.104,93.2284,93.33
2017-01-18,93.33,92.79,83.0898,94.004,93.4696,93.38
2017-01-19,93.38,93.58,83.1805,93.75,93.691,94.58
2017-01-20,94.58,94.01,83.2773,93.868,93.9076,94.46
2017-01-23,94.46,94.6,83.3788,93.864,94.1032,96.24
2017-01-24,96.24,95.02,83.4882,94.398,94.204,98.15
2017-01-25,98.15,97.82,83.6058,95.362,94.298,97.22
2017-01-26,97.22,98.45,83.7114,96.13,94.3822,98.99
2017-01-27,98.99,97.69,83.8107,97.012,94.4786,96.79
2017-01-30,96.79,98.4,83.8994,97.478,94.5256,95.66
2017-01-31,95.66,96.59,83.9819,97.362,94.5718,95.11
2017-02-01,95.11,95.81,84.0612,96.754,94.6184,93.77
2017-02-02,93.77,94.77,84.1281,96.064,94.647,93.28
2017-02-03,93.28,94.32,84.1958,94.922,94.6546,92.87
2017-02-06,92.87,92.81,84.2668,94.138,94.6396,93.31
2017-02-07,93.31,94.32,84.3418,93.668,94.5822,92.91
2017-02-08,92.91,93.0,84.4224,93.228,94.5242,93.96
2017-02-09,93.96,93.06,84.5039,93.266,94.5054,96.31
2017-02-10,96.31,94.87,84.5921,93.872,94.5508,98.5
2017-02-13,98.5,97.69,84.6958,94.998,94.6096,98.09
2017-02-14,98.09,98.29,84.7977,95.954,94.6466,99.02
2017-02-15,99.02,98.11,84.9036,97.176,94.7242,98.26
2017-02-16,98.26,99.05,85.0131,98.036,94.8004,98.85
2017-02-17,98.85,98.07,85.1361,98.544,94.873,98.1
2017-02-21,98.1,98.87,85.2627,98.464,94.8884,98.2
2017-02-22,98.2,98.04,85.3869,98.486,94.927,95.55
2017-02-23,95.55,98.44,85.5107,97.792,94.9274,95.48
2017-02-24,95.48,94.86,85.6256,97.236,94.9354,97.44
2017-02-27,97.44,95.48,85.7506,96.954,94.9638,96.66
2017-02-28,96.66,97.24,85.8754,96.666,95.0222,98.58
2017-03-01,98.58,98.2,86.018,96.742,95.1032,94.36
2017-03-02,94.36,98.49,86.1363,96.504,95.1388,95.12
2017-03-03,95.12,94.36,86.2566,96.432,95.187,95.66
2017-03-06,95.66,94.32,86.382,96.076,95.2134,95.93
2017-03-07,95.93,95.65,86.5145,95.93,95.2556,93.23
2017-03-08,93.23,94.1,86.6313,94.86,95.2378,91.39
2017-03-09,91.39,92.45,86.7362,94.266,95.1792,92.31
2017-03-10,92.31,91.89,86.8423,93.704,95.1344,92.64
2017-03-13,92.64,93.33,86.9427,93.1,95.1242,91.86
2017-03-14,91.86,91.22,87.0416,92.286,95.0956,93.36
2017-03-15,93.36,92.37,87.1486,92.312,95.108,92.85
2017-03-16,92.85,93.97,87.2503,92.604,95.0852,92.91
2017-03-17,92.91,92.99,87.3535,92.724,95.072,95.4
2017-03-20,95.4,93.13,87.4624,93.276,95.12,92.43
2017-03-21,92.43,95.38,87.5493,93.39,95.1078,92.43
2017-03-22,92.43,92.0,87.6294,93.204,95.109,92.23
2017-03-23,92.23,92.45,87.7065,93.08,95.077,92.15
2017-03-24,92.15,92.24,87.7767,92.928,95.027,91.51
2017-03-27,91.51,90.9,87.8484,92.15,94.9774,92.95
2017-03-28,92.95,91.56,87.933,92.254,94.9468,92.86
2017-03-29,92.86,92.76,88.0212,92.34,94.9326,93.22
2017-03-30,93.22,92.98,88.113,92.538,94.9304,92.76
2017-03-31,92.76,92.63,88.2014,92.66,94.918,92.27
2017-04-03,92.27,92.43,88.2878,92.812,94.8718,94.13
2017-04-04,94.13,93.89,88.3788,93.048,94.8652,94.24
2017-04-05,94.24,94.92,88.4679,93.324,94.8252,95.82
2017-04-06,95.82,94.42,88.5645,93.844,94.7786,95.52
2017-04-07,95.52,95.87,88.66,94.396,94.7446,97.14
2017-04-10,97.14,96.31,88.7546,95.37,94.7076,97.1
2017-04-11,97.1,97.3,88.8749,95.964,94.7138,94.86
2017-04-12,94.86,96.69,88.9923,96.088,94.6978,93.1
2017-04-13,93.1,94.6,89.0952,95.544,94.6576,94.14
2017-04-17,94.14,93.69,89.1948,95.268,94.665,94.39
2017-04-18,94.39,93.5,89.2877,94.718,94.6872,93.47
2017-04-19,93.47,94.86,89.3728,93.992,94.6992,94.66
2017-04-20,94.66,93.28,89.4742,93.952,94.7262,94.32
2017-04-21,94.32,95.19,89.5716,94.196,94.7544,96.81
2017-04-24,96.81,95.84,89.6804,94.73,94.8114,104.42
2017-04-25,104.42,102.88,89.8157,96.736,94.9736,104.66
2017-04-26,104.66,103.8,89.95,98.974,95.0968,102.68
2017-04-27,102.68,104.05,90.0644,100.578,95.1886,102.26
2017-04-28,102.26,102.83,90.1772,102.166,95.2534,102.0
2017-05-01,102.0,102.65,90.2869,103.204,95.3282,101.51
2017-05-02,101.51,102.27,90.391,102.622,95.3814,101.54
2017-05-03,101.54,101.04,90.4996,101.998,95.4502,99.39
2017-05-04,99.39,101.44,90.5978,101.34,95.474,99.64
2017-05-05,99.64,99.5,90.6976,100.816,95.5558,99.37
2017-05-08,99.37,99.48,90.7944,100.29,95.6336,99.29
2017-05-09,99.29,99.72,90.8939,99.846,95.6706,100.36
2017-05-10,100.36,99.72,91.0023,99.61,95.7446,100.99
2017-05-11,100.99,101.9,91.0935,99.93,95.7928,100.71
2017-05-12,100.71,100.59,91.1765,100.144,95.9198,102.42
2017-05-15,102.42,101.59,91.274,100.754,96.0658,102.34
2017-05-16,102.34,102.75,91.3719,101.364,96.1994,100.14
2017-05-17,100.14,101.0,91.4629,101.32,96.2836,100.22
2017-05-18,100.22,99.14,91.5578,101.166,96.4234,102.43
2017-05-19,102.43,101.57,91.6598,101.51,96.6442,102.29
2017-05-22,102.29,102.67,91.7624,101.484,96.8438,103.63
2017-05-23,103.63,102.3,91.8677,101.742,97.0636,103.95
2017-05-24,103.95,103.33,91.9703,102.504,97.3054,105.02
2017-05-25,105.02,104.45,92.0812,103.464,97.5386,105.66
2017-05-26,105.66,105.0,92.1963,104.11,97.7948,105.47
2017-05-30,105.47,105.26,92.3074,104.746,98.046,105.43
2017-05-31,105.43,105.25,92.4196,105.106,98.2466,105.65
2017-06-01,105.65,105.77,92.5271,105.446,98.511,105.95
2017-06-02,105.95,105.67,92.6354,105.632,98.7814,105.2
2017-06-05,105.2,105.58,92.7393,105.54,99.0408,104.55
2017-06-06,104.55,104.79,92.8452,105.356,99.2888,103.51
2017-06-07,103.51,104.3,92.9435,104.972,99.5288,105.01
2017-06-08,105.01,103.8,93.0506,104.844,99.77,105.92
2017-06-09,105.92,105.09,93.1602,104.838,100.0312,106.07
2017-06-12,106.07,105.65,93.2748,105.012,100.2882,105.75
2017-06-13,105.75,106.18,93.3893,105.252,100.548,104.71
2017-06-14,104.71,105.8,93.4996,105.492,100.7968,106.4
2017-06-15,106.4,103.8,93.6161,105.77,101.0422,107.6
2017-06-16,107.6,106.76,93.7417,106.106,101.3094,107.49
2017-06-19,107.49,107.95,93.8694,106.39,101.5428,107.04
2017-06-20,107.04,108.06,93.9973,106.648,101.7732,103.47
2017-06-21,103.47,106.63,94.1062,106.4,101.8998,103.84
2017-06-22,103.84,103.57,94.215,105.888,102.0346,104.11
2017-06-23,104.11,102.5,94.317,105.19,102.2196,104.25
2017-06-26,104.25,104.66,94.4205,104.542,102.4426,103.93
2017-06-27,103.93,104.5,94.5362,103.92,102.6384,106.45
2017-06-28,106.45,104.85,94.6589,104.516,102.8796,105.64
2017-06-29,105.64,106.45,94.7859,104.876,103.123,107.46
2017-06-30,107.46,106.1,94.9181,105.546,103.379,106.97
2017-07-03,106.97,106.51,95.0428,106.09,103.632,107.49
2017-07-05,107.49,107.0,95.17,106.802,103.8456,106.51
2017-07-06,106.51,107.23,95.2932,106.814,103.8874,106.92
2017-07-07,106.92,106.61,95.4193,107.07,103.9326,107.84
2017-07-10,107.84,106.73,95.5411,107.146,104.0358,108.24
2017-07-11,108.24,107.91,95.6648,107.4,104.1554,108.96
2017-07-12,108.96,108.92,95.7974,107.694,104.2946,108.47
2017-07-13,108.47,108.89,95.9279,108.086,104.4338,108.77
2017-07-14,108.77,108.55,96.0574,108.456,104.5784,108.84
2017-07-17,108.84,108.0,96.1686,108.656,104.7674,107.07
2017-07-18,107.07,108.22,96.2666,108.422,104.916,107.85
2017-07-19,107.85,107.3,96.362,108.2,105.0856,107.32
2017-07-20,107.32,107.88,96.4572,107.97,105.2462,106.59
2017-07-21,106.59,106.71,96.5526,107.534,105.3708,108.18
2017-07-24,108.18,107.86,96.6464,107.402,105.5146,114.54
2017-07-25,114.54,113.24,96.7727,108.896,105.7912,113.52
2017-07-26,113.52,114.25,96.8979,110.03,106.0132,114.37
2017-07-27,114.37,113.72,97.0287,111.44,106.2538,114.1
2017-07-28,114.1,114.45,97.1618,112.942,106.533,113.95
2017-07-31,113.95,114.5,97.2937,114.096,106.8076,113.1
2017-08-01,113.1,114.27,97.4243,113.808,107.021,113.09
2017-08-02,113.09,113.15,97.5514,113.722,107.237,113.56
2017-08-03,113.56,112.85,97.6828,113.56,107.4356,114.35
2017-08-04,114.35,113.88,97.8184,113.61,107.6436,114.71
2017-08-07,114.71,114.48,97.952,113.762,107.8374,114.41
2017-08-08,114.41,114.59,98.0908,114.024,108.0124,114.34
2017-08-09,114.34,114.39,98.2309,114.274,108.1898,113.15
2017-08-10,113.15,113.89,98.3667,114.192,108.3442,112.85
2017-08-11,112.85,113.07,98.5085,113.892,108.4882,113.71
2017-08-14,113.71,113.46,98.6564,113.692,108.6434,113.65
2017-08-15,113.65,114.0,98.8096,113.54,108.8124,114.12
2017-08-16,114.12,113.81,98.9608,113.496,109.0038,113.14
2017-08-17,113.14,114.0,99.1092,113.494,109.1964,113.92
2017-08-18,113.92,112.99,99.2676,113.708,109.3746,113.6
2017-08-21,113.6,113.75,99.4301,113.686,109.5282,115.82
2017-08-22,115.82,114.21,99.6028,114.12,109.7232,114.75
2017-08-23,114.75,115.0,99.765,114.246,109.9032,114.78
2017-08-24,114.78,115.0,99.9202,114.574,110.1046,115.35
2017-08-25,115.35,115.47,100.0735,114.86,110.2836,115.07
2017-08-28,115.07,115.76,100.1929,115.154,110.433,116.01
2017-08-29,116.01,114.38,100.3057,115.192,110.6034,117.55
2017-08-30,117.55,116.12,100.4284,115.752,110.8136,117.49
2017-08-31,117.49,117.95,100.545,116.294,111.094,118.28
2017-09-01,118.28,117.49,100.6642,116.88,111.3828,118.3
2017-09-05,118.3,118.14,100.7889,117.526,111.6666,116.98
2017-09-06,116.98,118.75,100.9099,117.72,111.9212,117.77
2017-09-07,117.77,117.38,101.0371,117.764,112.198,117.82
2017-09-08,117.82,117.23,101.1617,117.83,112.4254,118.87
2017-09-11,118.87,118.82,101.2879,117.948,112.69,120.94
2017-09-12,120.94,119.19,101.4117,118.476,112.9596,119.63
2017-09-13,119.63,120.5,101.5308,119.006,113.2128,120.48
2017-09-14,120.48,119.79,101.6587,119.548,113.4726,121.37
2017-09-15,121.37,121.01,101.7954,120.258,113.7698,123.83
2017-09-18,123.83,123.62,101.9367,121.25,114.108,124.74
2017-09-19,124.74,123.96,102.0792,122.01,114.446,124.85
2017-09-20,124.85,124.97,102.2278,123.054,114.7782,124.79
2017-09-21,124.79,124.52,102.3795,123.916,115.0948,124.43
2017-09-22,124.43,124.58,102.5255,124.528,115.414,124.32
2017-09-25,124.32,124.37,102.6605,124.626,115.725,124.51
2017-09-26,124.51,124.7,102.8017,124.58,116.0384,124.52
2017-09-27,124.52,125.21,102.9466,124.514,116.3874,125.23
2017-09-28,125.23,123.91,103.0974,124.602,116.735,124.71
2017-09-29,124.71,125.35,103.2408,124.658,117.0828,124.72
2017-10-02,124.72,124.4,103.3957,124.738,117.4454,125.51
2017-10-03,125.51,124.98,103.5506,124.938,117.792,126.74
2017-10-04,126.74,125.69,103.7214,125.382,118.036,126.4
2017-10-05,126.4,126.8,103.8899,125.616,118.2936,126.93
2017-10-06,126.93,126.12,104.0528,126.06,118.5448,126.88
2017-10-09,126.88,126.92,104.2181,126.492,118.8004,128.19
2017-10-10,128.19,127.52,104.3885,127.028,119.0852,128.6
2017-10-11,128.6,128.17,104.5599,127.4,119.3952,129.99
2017-10-12,129.99,128.4,104.7371,128.118,119.7332,130.71
2017-10-13,130.71,131.0,104.9249,128.874,120.0762,131.47
2017-10-16,131.47,131.25,105.1158,129.792,120.4186,130.54
2017-10-17,130.54,131.14,105.3048,130.262,120.7352,131.29
2017-10-18,131.29,130.5,105.4913,130.8,121.0728,131.55
2017-10-19,131.55,131.0,105.6812,131.112,121.417,131.36
2017-10-20,131.36,131.34,105.873,131.242,121.7812,131.68
2017-10-23,131.68,131.95,106.0662,131.284,122.1578,138.24
2017-10-24,138.24,140.06,106.2955,132.824,122.6484,136.84
2017-10-25,136.84,137.21,106.5106,133.934,123.1122,136.94
2017-10-26,136.94,136.88,106.722,135.012,123.5686,137.81
2017-10-27,137.81,136.92,106.9411,136.302,124.062,136.49
2017-10-30,136.49,137.3,107.1512,137.264,124.5134,135.8
2017-10-31,135.8,136.5,107.3623,136.776,124.9574,136.29
2017-11-01,136.29,135.67,107.5771,136.666,125.3668,136.47
2017-11-02,136.47,136.42,107.7926,136.572,125.8012,136.63
2017-11-03,136.63,136.48,108.0028,136.336,126.2382,137.71
2017-11-06,137.71,136.8,108.2191,136.58,126.6854,138.81
2017-11-07,138.81,137.8,108.4319,137.182,127.1602,137.29
2017-11-08,137.29,138.4,108.6276,137.382,127.5858,135.34
2017-11-09,135.34,136.44,108.8182,137.156,127.9416,136.48
2017-11-10,136.48,135.09,109.0057,137.126,128.3214,136.53
2017-11-13,136.53,135.53,109.2044,136.89,128.6864,137.54
2017-11-14,137.54,138.0,109.4138,136.636,129.0712,134.1
2017-11-15,134.1,136.48,109.6087,135.998,129.4136,136.36
2017-11-16,136.36,135.47,109.8217,136.202,129.7854,136.13
2017-11-17,136.13,135.8,110.0359,136.132,130.1516,136.91
2017-11-20,136.91,136.44,110.2561,136.208,130.5124,137.6
2017-11-21,137.6,137.77,110.4776,136.22,130.8456,138.01
2017-11-22,138.01,138.22,110.7031,137.002,131.2132,137.39
2017-11-24,137.39,138.1,110.9202,137.208,131.5514,137.19
2017-11-27,137.19,137.47,111.1246,137.42,131.8678,138.99
2017-11-28,138.99,137.51,111.3271,137.836,132.171,138.06
2017-11-29,138.06,139.0,111.5269,137.928,132.4374,141.15
2017-11-30,141.15,138.9,111.7376,138.556,132.7634,141.52
2017-12-01,141.52,141.6,111.9539,139.382,133.098,141.5
2017-12-04,141.5,144.25,112.1671,140.244,133.4394,140.14
2017-12-05,140.14,141.75,112.3773,140.474,133.7558,140.34
2017-12-06,140.34,140.15,112.588,140.93,134.0724,142.89
2017-12-07,142.89,139.775,112.8247,141.278,134.4398,143.86
2017-12-08,143.86,143.87,113.0666,141.746,134.8124,143.77
2017-12-11,143.77,144.63,113.2983,142.2,135.1936,143.42
2017-12-12,143.42,143.49,113.5321,142.856,135.5676,148.57
2017-12-13,148.57,144.18,113.782,144.502,136.0288,146.28
2017-12-14,146.28,148.85,114.0416,145.18,136.4196,146.69
2017-12-15,146.69,147.35,114.2995,145.746,136.8254,149.77
2017-12-18,149.77,147.75,114.57,146.946,137.2822,150.91
2017-12-19,150.91,149.9,114.8449,148.444,137.7628,152.52
2017-12-20,152.52,151.93,115.1414,149.234,138.2494,154.64
2017-12-21,154.64,152.69,115.4576,150.906,138.7702,155.75
2017-12-22,155.75,154.77,115.7748,152.718,139.2854,156.44
2017-12-26,156.44,156.04,116.0938,154.052,139.8,157.52
2017-12-27,157.52,156.94,116.4221,155.374,140.321,158.42
2017-12-28,158.42,157.94,116.7474,156.554,140.8786,157.58
2017-12-29,157.58,158.05,117.0711,157.142,141.4044,157.04
2018-01-02,157.04,158.3,117.3917,157.4,141.9142,157.28
2018-01-03,157.28,157.04,117.7011,157.568,142.4326,159.44
2018-01-04,159.44,157.89,118.0362,157.952,142.9878,161.96
2018-01-05,161.96,160.26,118.3838,158.66,143.4622,166.03
2018-01-08,166.03,164.11,118.7528,160.35,144.046,166.43
2018-01-09,166.43,166.33,119.1242,162.228,144.6358,165.87
2018-01-10,165.87,165.9,119.496,163.946,145.197,169.2
2018-01-11,169.2,166.9,119.8773,165.898,145.8512,170.3
2018-01-12,170.3,169.99,120.2645,167.566,146.5412,169.31
2018-01-16,169.31,172.9,120.6449,168.222,147.2016,168.5
2018-01-17,168.5,169.32,121.0236,168.636,147.8422,168.83
2018-01-18,168.83,169.33,121.4064,169.228,148.4862,170.41
2018-01-19,170.41,169.63,121.7878,169.47,149.1402,170.89
2018-01-22,170.89,170.32,122.1711,169.588,149.7818,169.43
2018-01-23,169.43,172.0,122.5391,169.612,150.4246,168.34
2018-01-24,168.34,171.4,122.9032,169.58,151.0846,169.37
2018-01-25,169.37,173.1,123.2644,169.688,151.7424,167.06
2018-01-26,167.06,168.81,123.6142,169.018,152.353,162.58
2018-01-29,162.58,165.58,123.9528,167.356,152.8538,163.76
2018-01-30,163.76,160.33,124.3061,166.222,153.447,162.78
2018-01-31,162.78,164.7,124.6493,165.11,153.9754,162.24
2018-02-01,162.24,161.24,124.9885,163.684,154.4976,157.49
2018-02-02,157.49,160.77,125.3086,161.77,154.9092,151.08
2018-02-05,151.08,154.93,125.5907,159.47,155.1788,156.41
2018-02-06,156.41,148.07,125.9012,158.0,155.5468,154.34
2018-02-07,154.34,155.36,126.1888,156.312,155.8858,145.99
2018-02-08,145.99,153.85,126.3967,153.062,156.0618,149.21
2018-02-09,149.21,148.71,126.6194,151.406,156.2662,152.29
2018-02-12,152.29,151.87,126.8675,151.648,156.5508,153.97
2018-02-13,153.97,151.25,127.126,151.16,156.8072,158.06
2018-02-14,158.06,152.39,127.4063,151.904,157.138,159.98
2018-02-15,159.98,159.8,127.6987,154.702,157.5076,156.29
2018-02-16,156.29,160.13,127.9724,156.118,157.8306,155.56
2018-02-20,155.56,155.17,128.2533,156.772,158.135,155.23
2018-02-21,155.23,155.7,128.5312,157.024,158.3818,158.86
2018-02-22,158.86,156.41,128.8287,157.184,158.6818,162.41
2018-02-23,162.41,159.4,129.1443,157.67,159.0546,163.69
2018-02-26,163.69,163.05,129.4609,159.15,159.46,161.26
2018-02-27,161.26,163.26,129.7623,160.29,159.7138,154.63
2018-02-28,154.63,161.5,130.0319,160.17,159.8808,150.23
2018-03-01,150.23,153.67,130.2709,158.444,159.9516,146.38
2018-03-02,146.38,149.13,130.4911,155.238,159.8838,151.12
2018-03-05,151.12,145.15,130.746,152.724,159.888,153.75
2018-03-06,153.75,152.64,131.0137,151.222,159.9126,151.51
2018-03-07,151.51,150.0,131.2591,150.598,159.85,153.59
2018-03-08,153.59,151.73,131.5156,151.27,159.8068,158.25
2018-03-09,158.25,155.12,131.7887,153.644,159.843,154.5
2018-03-12,154.5,158.24,132.0414,154.32,159.7826,153.69
2018-03-13,153.69,156.3,132.2848,154.308,159.688,152.54
2018-03-14,152.54,154.8,132.5192,154.514,159.5872,154.57
2018-03-15,154.57,153.18,132.7647,154.71,159.5378,156.46
2018-03-16,156.46,154.32,133.0198,154.352,159.5214,152.15
2018-03-19,152.15,154.24,133.2523,153.882,159.3756,154.06
2018-03-20,154.06,153.0,133.4929,153.956,159.2176,155.8
2018-03-21,155.8,154.16,133.7459,154.608,159.013,146.9
2018-03-22,146.9,152.87,133.9576,153.074,158.6224,144.29
2018-03-23,144.29,147.7,134.1615,150.64,158.1908,149.19
2018-03-26,149.19,147.82,134.3824,150.048,157.7906,146.99
2018-03-27,146.99,149.9,134.5878,148.634,157.3244,145.16
2018-03-28,145.16,146.99,134.7832,146.506,156.8414,147.38
2018-03-29,147.38,146.21,134.9914,146.602,156.419,143.89
2018-04-02,143.89,146.44,135.1873,146.522,155.9202,145.06
2018-04-03,145.06,144.8,135.3806,145.696,155.4132,145.18
2018-04-04,145.18,139.88,135.5685,145.334,154.899,148.13
2018-04-05,148.13,146.51,135.7717,145.928,154.473,142.99
2018-04-06,142.99,145.77,135.9514,145.05,153.966,143.08
2018-04-09,143.08,144.8,136.1495,144.888,153.4402,148.09
2018-04-10,148.09,146.75,136.3707,145.494,153.0608,146.79
2018-04-11,146.79,146.68,136.5841,145.816,152.745,150.14
2018-04-12,150.14,147.64,136.8136,146.218,152.4726,150.23
2018-04-13,150.23,151.75,137.0451,147.666,152.2216,152.14
2018-04-16,152.14,151.74,137.2735,149.478,152.0196,153.31
2018-04-17,153.31,153.34,137.5119,150.522,151.936,155.95
2018-04-18,155.95,155.19,137.7543,152.354,152.0334,155.7
2018-04-19,155.7,155.39,137.998,153.466,152.0192,153.25
2018-04-20,153.25,155.25,138.2268,154.07,151.9974,153.99
2018-04-23,153.99,154.65,138.4642,154.44,152.1574,144.44
2018-04-24,144.44,159.75,138.6518,152.666,152.062,145.19
2018-04-25,145.19,143.83,138.8385,150.514,151.92,146.31
2018-04-26,146.31,145.32,139.0289,148.636,151.7668,144.72
2018-04-27,144.72,145.67,139.2077,146.93,151.5,144.36
2018-04-30,144.36,145.21,139.3871,145.004,151.1876,144.42
2018-05-01,144.42,143.08,139.5654,145.0,150.9502,143.86
2018-05-02,143.86,143.99,139.7405,144.734,150.7162,143.78
2018-05-03,143.78,141.69,139.924,144.228,150.4872,146.37
2018-05-04,146.37,142.24,140.1166,144.558,150.2374,149.82
2018-05-07,149.82,148.18,140.3291,145.65,149.9856,149.93
2018-05-08,149.93,150.65,140.5458,146.752,149.7104,152.61
2018-05-09,152.61,150.75,140.768,148.502,149.5374,153.97
2018-05-10,153.97,153.2,140.9651,150.54,149.5242,154.86
2018-05-11,154.86,154.25,141.1718,152.238,149.6168,155.28
2018-05-14,155.28,155.61,141.3764,153.33,149.7948,152.59
2018-05-15,152.59,153.82,141.5688,153.862,149.8242,153.8
2018-05-16,153.8,152.55,141.7681,154.1,149.8252,153.69
2018-05-17,153.69,153.7,141.971,154.044,149.8688,155.71
2018-05-18,155.71,154.15,142.1841,154.214,149.9112,158.92
2018-05-21,158.92,159.26,142.4109,154.942,149.9246,156.2
2018-05-22,156.2,159.03,142.6202,155.664,149.9586,157.74
2018-05-23,157.74,154.65,142.8353,156.452,150.0396,157.7
2018-05-24,157.7,157.21,143.0518,157.254,150.1428,155.85
2018-05-25,155.85,156.92,143.2593,157.282,150.1684,153.62
2018-05-29,153.62,154.26,143.4617,156.222,150.1116,155.46
2018-05-30,155.46,154.6,143.6747,156.074,150.1778,151.91
2018-05-31,151.91,155.3,143.8657,154.908,150.1348,153.52
2018-06-01,153.52,153.3,144.0651,154.072,150.0892,152.5
2018-06-04,152.5,154.79,144.257,153.402,150.2012,153.01
2018-06-05,153.01,152.4,144.4563,153.28,150.3756,156.51
2018-06-06,156.51,153.65,144.6693,153.49,150.522,156.29
2018-06-07,156.29,157.11,144.8827,154.366,150.708,155.32
2018-06-08,155.32,156.19,145.0802,154.726,150.9112,156.3
2018-06-11,156.3,155.19,145.288,155.486,151.0896,157.49
2018-06-12,157.49,156.45,145.5015,156.382,151.3616,154.71
2018-06-13,154.71,157.18,145.6983,156.022,151.5546,153.14
2018-06-14,153.14,155.7,145.8887,155.392,151.7138,150.02
2018-06-15,150.02,150.85,146.0587,154.332,151.7516,148.68
2018-06-18,148.68,148.42,146.2144,152.808,151.8654,143.3
2018-06-19,143.3,146.0,146.3434,149.97,151.8698,143.13
2018-06-20,143.13,144.22,146.4677,147.654,151.7706,139.53
2018-06-21,139.53,142.25,146.5738,144.932,151.6254,139.94
2018-06-22,139.94,140.9,146.6886,142.916,151.4214,136.58
2018-06-25,136.58,138.86,146.7827,140.496,151.1484,135.54
2018-06-26,135.54,136.75,146.8713,138.944,150.8164,134.61
2018-06-27,134.61,136.77,146.95,137.24,150.4424,136.03
2018-06-28,136.03,134.18,147.0254,136.54,150.044,135.67
