ticker,ENPH US Equity,ENPH US Equity,ENPH US Equity,ENPH US Equity,ENPH US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2021-12-07,222.56,224.3953,224.892,209.388,171.8556,225.61
2021-12-08,225.61,224.95,222.642,210.886,172.0793,216.35
2021-12-09,216.35,225.61,218.912,212.245,172.3242,215.02
2021-12-10,215.02,220.59,218.496,213.546,172.519,213.52
2021-12-13,213.52,215.63,218.612,214.7092,172.6543,202.32
2021-12-14,202.32,205.1,214.564,215.855,172.8075,204.04
2021-12-15,204.04,203.31,210.25,216.9876,173.0221,190.85
2021-12-16,190.85,209.6,205.15,217.733,173.2269,189.11
2021-12-17,189.11,185.65,199.968,218.3706,173.4547,178.73
2021-12-20,178.73,179.68,193.01,218.858,173.6881,189.0
2021-12-21,189.0,181.825,190.346,219.4128,173.8896,189.33
2021-12-22,189.33,186.73,187.404,219.8026,174.0741,188.17
2021-12-23,188.17,190.49,186.868,220.1018,174.1882,188.69
2021-12-27,188.69,189.9044,186.784,220.4,174.3081,186.79
2021-12-28,186.79,190.47,188.396,220.6774,174.3713,185.47
2021-12-29,185.47,186.54,187.69,220.7874,174.4671,186.41
2021-12-30,186.41,185.75,187.106,220.7744,174.58,182.94
2021-12-31,182.94,186.9,186.06,220.8312,174.7523,184.45
2022-01-03,184.45,185.23,185.212,220.9242,174.8998,178.28
2022-01-04,178.28,187.59,183.51,220.9558,174.9857,157.2
2022-01-05,157.2,174.555,177.856,220.5112,174.9918,151.49
2022-01-06,151.49,156.01,170.872,220.0718,175.0094,145.13
2022-01-07,145.13,152.11,163.31,218.65,174.9926,147.13
2022-01-10,147.13,140.21,155.846,217.1034,174.9679,148.51
2022-01-11,148.51,145.92,149.892,215.441,174.9998,149.28
2022-01-12,149.28,150.52,148.308,213.636,174.9932,143.49
2022-01-13,143.49,156.64,146.708,211.7536,174.8998,142.84
2022-01-14,142.84,141.56,146.25,209.8788,174.8006,135.92
2022-01-18,135.92,139.77,144.008,207.7452,174.7331,134.58
2022-01-19,134.58,138.0,141.222,205.6788,174.6164,134.69
2022-01-20,134.69,137.97,138.304,203.5402,174.5398,126.02
2022-01-21,126.02,131.9,134.81,201.2728,174.4042,128.1
2022-01-24,128.1,119.7686,131.862,199.2052,174.288,122.65
2022-01-25,122.65,123.0,129.208,196.6484,174.1419,121.75
2022-01-26,121.75,126.67,126.642,194.051,173.9852,119.97
2022-01-27,119.97,125.2,123.698,191.5562,173.8255,123.86
2022-01-28,123.86,120.32,123.266,189.0016,173.7158,140.47
2022-01-31,140.47,125.0,125.74,186.7138,173.6681,142.67
2022-02-01,142.67,141.19,129.744,184.4776,173.6758,139.51
2022-02-02,139.51,144.9,133.296,181.913,173.6383,132.91
2022-02-03,132.91,134.0,135.884,179.3488,173.5275,141.23
2022-02-04,141.23,133.715,139.358,177.1634,173.4292,140.77
2022-02-07,140.77,140.52,139.418,174.8768,173.2982,144.5
2022-02-08,144.5,139.2,139.784,172.8184,173.1575,161.89
2022-02-09,161.89,178.52,144.26,170.922,173.1114,154.64
2022-02-10,154.64,156.19,148.606,169.0148,173.1501,145.69
2022-02-11,145.69,154.07,149.498,167.1914,173.1615,143.93
2022-02-14,143.93,145.83,150.13,165.37,173.1849,154.29
2022-02-15,154.29,147.61,152.088,164.1138,173.2743,154.03
2022-02-16,154.03,149.6,150.516,162.9356,173.4053,148.37
2022-02-17,148.37,151.23,149.262,161.4518,173.5128,140.35
2022-02-18,140.35,148.44,148.194,159.7466,173.6048,133.03
2022-02-22,133.03,137.19,146.014,158.0802,173.6552,126.56
2022-02-23,126.56,135.0,140.468,156.311,173.6974,147.35
2022-02-24,147.35,119.0,139.132,154.9876,173.827,153.73
2022-02-25,153.73,148.0,140.204,154.0158,174.0098,166.7
2022-02-28,166.7,157.4,145.474,153.269,174.2703,170.6
2022-03-01,170.6,167.54,152.988,152.864,174.5244,163.89
2022-03-02,163.89,169.875,160.454,152.3596,174.7517,159.03
2022-03-03,159.03,164.86,162.79,151.9656,174.9343,158.15
2022-03-04,158.15,159.82,163.674,151.3486,175.0717,158.81
2022-03-07,158.81,162.7,162.096,150.7382,175.1567,175.99
2022-03-08,175.99,160.0,163.174,150.4946,175.3252,179.87
2022-03-09,179.87,173.05,166.37,150.3182,175.5202,178.72
2022-03-10,178.72,178.935,170.308,150.1568,175.7212,171.07
2022-03-11,171.07,179.25,172.892,149.8688,175.8613,157.64
2022-03-14,157.64,169.0035,172.658,149.2934,175.938,164.64
2022-03-15,164.64,157.87,170.388,148.9274,176.0459,177.21
2022-03-16,177.21,166.23,169.856,148.7826,176.2348,180.85
2022-03-17,180.85,174.44,170.282,148.834,176.4432,184.52
2022-03-18,184.52,179.27,172.972,149.3804,176.6951,185.45
2022-03-21,185.45,184.62,178.534,150.0596,176.9489,189.25
2022-03-22,189.25,185.45,183.456,150.942,177.2078,190.19
2022-03-23,190.19,184.89,186.052,151.8032,177.463,197.84
2022-03-24,197.84,191.24,189.45,152.7898,177.7673,193.81
2022-03-25,193.81,197.63,191.308,153.6804,178.0188,195.52
2022-03-28,195.52,191.17,193.322,154.721,178.2608,202.36
2022-03-29,202.36,196.0,195.944,155.9114,178.5344,196.65
2022-03-30,196.65,201.73,197.236,157.126,178.793,201.78
2022-03-31,201.78,197.69,198.024,158.47,179.0418,205.89
2022-04-01,205.89,201.03,200.44,159.894,179.2613,216.38
2022-04-04,216.38,207.27,204.612,161.7012,179.514,211.23
2022-04-05,211.23,216.0,206.386,163.3638,179.7547,203.99
2022-04-06,203.99,206.595,207.854,164.9906,179.9381,206.95
2022-04-07,206.95,203.76,208.888,166.6946,180.1217,195.14
2022-04-08,195.14,204.0,206.738,168.198,180.2436,187.88
2022-04-11,187.88,191.0,201.038,169.4784,180.306,185.95
2022-04-12,185.95,192.0,195.982,170.388,180.2941,193.23
2022-04-13,193.23,187.47,193.83,171.3992,180.3317,190.51
2022-04-14,190.51,192.12,190.542,172.4192,180.3661,190.03
2022-04-18,190.03,190.0,189.52,173.5616,180.4007,195.6
2022-04-19,195.6,190.32,191.064,174.649,180.4466,178.53
2022-04-20,178.53,197.27,189.58,175.4042,180.3952,156.56
2022-04-21,156.56,181.97,182.246,175.6454,180.2689,153.63
2022-04-22,153.63,156.91,174.87,175.4802,180.1384,157.6
2022-04-25,157.6,151.0,168.384,175.5394,180.0074,153.83
2022-04-26,153.83,154.68,160.03,175.7022,179.848,165.71
2022-04-27,165.71,169.5,157.466,176.1378,179.7562,164.47
2022-04-28,164.47,170.39,159.048,176.3414,179.7246,161.4
2022-04-29,161.4,163.45,160.602,176.4888,179.7052,168.33
2022-05-02,168.33,159.37,162.748,176.888,179.7296,174.53
2022-05-03,174.53,168.12,166.888,177.5716,179.7758,191.94
2022-05-04,191.94,175.48,172.134,178.7498,179.8751,181.14
2022-05-05,181.14,188.39,175.468,179.8414,179.8818,165.89
2022-05-06,165.89,179.64,176.366,180.2122,179.8166,150.51
2022-05-09,150.51,160.4,172.802,180.1478,179.6782,151.65
2022-05-10,151.65,156.79,168.226,179.8468,179.5531,137.55
2022-05-11,137.55,149.28,157.348,179.1858,179.3765,140.94
2022-05-12,140.94,133.15,149.308,178.7268,179.1742,157.79
2022-05-13,157.79,146.62,147.688,178.702,179.0528,151.03
2022-05-16,151.03,154.2,147.792,178.5596,178.86,158.11
2022-05-17,158.11,156.99,149.084,178.5456,178.735,156.17
2022-05-18,156.17,155.01,152.808,178.1492,178.5527,165.54
2022-05-19,165.54,156.17,157.728,177.8626,178.4108,168.25
2022-05-20,168.25,169.0,159.82,177.6532,178.3348,169.55
2022-05-23,169.55,168.58,163.524,177.6228,178.2838,162.51
2022-05-24,162.51,167.22,164.404,177.7202,178.1686,169.28
2022-05-25,169.28,160.68,167.026,177.813,178.0945,178.78
2022-05-26,178.78,167.5,169.674,177.8444,178.077,188.95
2022-05-27,188.95,180.72,173.814,178.0064,178.1153,186.19
2022-05-31,186.19,188.97,177.142,178.0398,178.1712,182.49
2022-06-01,182.49,187.71,181.138,177.9806,178.246,198.93
2022-06-02,198.93,183.12,187.068,178.1742,178.4232,196.34
2022-06-03,196.34,192.86,190.58,178.2972,178.5926,206.97
2022-06-06,206.97,211.0,194.184,178.4798,178.813,209.63
2022-06-07,209.63,203.73,198.872,178.7962,179.0312,204.77
2022-06-08,204.77,209.34,203.328,178.9812,179.1938,200.51
2022-06-09,200.51,203.17,203.644,178.9442,179.3318,196.19
2022-06-10,196.19,197.19,203.614,178.935,179.4482,178.24
2022-06-13,178.24,182.58,197.868,178.4642,179.4772,179.52
2022-06-14,179.52,179.96,191.846,177.9368,179.4999,188.48
2022-06-15,188.48,180.24,188.588,177.3788,179.5534,169.595
2022-06-16,169.595,180.0,182.405,176.5461,179.5327,184.75
2022-06-17,184.75,170.5,180.117,176.1613,179.5743,193.29
2022-06-21,193.29,187.91,183.127,175.8881,179.6563,193.43
2022-06-22,193.43,187.0,185.909,175.8539,179.7537,200.67
2022-06-23,200.67,195.83,188.347,176.1097,179.9134,198.39
2022-06-24,198.39,203.69,194.106,176.3585,180.0885,206.17
2022-06-27,206.17,201.92,198.39,176.6173,180.3125,190.65
2022-06-28,190.65,206.17,197.862,176.6201,180.4747,184.64
2022-06-29,184.64,185.95,196.104,176.5123,180.5974,195.24
2022-06-30,195.24,185.7,195.018,176.5051,180.7839,195.72
2022-07-01,195.72,193.5,194.484,176.8489,180.9848,192.59
2022-07-05,192.59,190.07,191.768,177.5695,181.1638,194.93
2022-07-06,194.93,193.44,192.624,178.3955,181.334,206.84
2022-07-07,206.84,199.37,197.064,179.3803,181.606,216.45
2022-07-08,216.45,204.81,201.306,180.6327,181.9168,206.06
2022-07-11,206.06,214.61,203.374,181.4397,182.1561,189.47
2022-07-12,189.47,206.4,202.75,181.9397,182.3118,192.63
2022-07-13,192.63,185.01,202.29,182.5643,182.5067,196.92
2022-07-14,196.92,191.72,200.306,183.1361,182.716,194.91
2022-07-15,194.91,190.0,195.998,183.5437,182.937,206.43
2022-07-18,206.43,199.61,196.072,183.8335,183.2271,213.34
2022-07-19,213.34,208.64,200.846,184.4775,183.544,218.83
2022-07-20,218.83,212.84,206.086,185.5363,183.8613,219.78
2022-07-21,219.78,218.71,210.658,186.9217,184.2351,211.54
2022-07-22,211.54,220.45,213.984,188.1195,184.5557,218.55
2022-07-25,218.55,213.49,216.408,189.7395,184.8806,216.1
2022-07-26,216.1,216.08,216.96,191.2427,185.1749,254.77
2022-07-27,254.77,235.28,224.148,193.1823,185.677,274.18
2022-07-28,274.18,271.4,235.028,195.6453,186.2416,284.18
2022-07-29,284.18,268.0,249.556,198.1667,186.8133,280.89
2022-08-01,280.89,282.91,262.024,200.6611,187.3517,292.26
2022-08-02,292.26,278.27,277.256,203.1955,187.9441,290.25
2022-08-03,290.25,290.52,284.352,205.6355,188.5307,295.82
2022-08-04,295.82,289.39,288.68,208.1609,189.11,300.91
2022-08-05,300.91,296.2,292.026,210.9289,189.6792,287.74
2022-08-08,287.74,305.12,293.396,213.2981,190.2174,290.82
2022-08-09,290.82,282.9,293.108,215.5389,190.7725,303.25
2022-08-10,303.25,298.75,295.708,217.8249,191.4053,292.9
2022-08-11,292.9,305.48,295.124,219.9591,191.9726,299.26
2022-08-12,299.26,295.45,294.794,222.2945,192.6016,301.13
2022-08-15,301.13,295.75,297.472,224.3385,193.0262,292.94
2022-08-16,292.94,298.88,297.896,226.2705,193.3686,293.13
2022-08-17,293.13,289.41,295.872,227.9937,193.6761,294.0
2022-08-18,294.0,297.5,296.092,229.6811,193.9484,283.7
2022-08-19,283.7,287.575,292.98,231.2597,194.1789,280.76
2022-08-22,280.76,276.05,288.906,232.8647,194.3998,285.41
2022-08-23,285.41,282.24,287.4,234.6491,194.6138,293.09
2022-08-24,293.09,285.45,287.392,236.9461,194.8898,299.81
2022-08-25,299.81,296.0,288.554,239.3519,195.1807,288.59
2022-08-26,288.59,300.0,289.532,241.3541,195.4267,284.82
2022-08-29,284.82,284.245,290.344,243.6586,195.6934,285.77
2022-08-30,285.77,288.45,290.416,245.679,195.8698,286.44
2022-08-31,286.44,291.14,289.086,247.542,196.0439,281.86
2022-09-01,281.86,280.285,285.496,249.3106,196.2297,279.07
2022-09-02,279.07,284.5,283.592,250.8786,196.3671,292.82
2022-09-06,292.82,282.91,285.192,252.7672,196.5569,316.31
2022-09-07,316.31,291.22,291.3,254.97,196.866,317.41
2022-09-08,317.41,315.0,297.494,257.5052,197.1144,305.7
2022-09-09,305.7,312.0,302.262,259.9264,197.3373,308.93
2022-09-12,308.93,304.27,308.234,262.2002,197.6294,305.5
2022-09-13,305.5,297.29,310.77,264.3958,197.8814,320.62
2022-09-14,320.62,306.04,311.632,266.9564,198.2474,312.18
2022-09-15,312.18,316.31,310.586,269.3014,198.5248,318.01
2022-09-16,318.01,306.93,313.048,271.5248,198.8648,316.23
2022-09-19,316.23,313.0,314.508,273.5204,199.2617,304.71
2022-09-20,304.71,314.91,314.35,275.4934,199.6102,304.56
2022-09-21,304.56,306.75,311.138,277.7952,200.0475,283.63
2022-09-22,283.63,301.9,305.428,279.6152,200.401,279.49
2022-09-23,279.49,279.03,297.724,281.2666,200.6856,274.92
2022-09-26,274.92,277.86,289.462,282.8668,200.9322,284.81
2022-09-27,284.81,285.1,285.482,284.4344,201.2745,292.31
2022-09-28,292.31,282.0,283.032,286.0138,201.6609,277.84
2022-09-29,277.84,287.58,281.874,287.194,201.9825,277.47
2022-09-30,277.47,276.65,281.47,288.3478,202.3583,286.61
2022-10-03,286.61,279.54,283.808,289.8492,202.7711,288.25
2022-10-04,288.25,296.0,284.496,291.2432,203.2581,261.6
2022-10-05,261.6,284.74,278.354,292.1532,203.6206,257.45
2022-10-06,257.45,260.0,274.276,292.2068,204.0142,255.15
2022-10-07,255.15,253.902,269.812,291.8262,204.3449,258.18
2022-10-10,258.18,252.54,264.126,291.3062,204.6892,255.8
2022-10-11,255.8,254.02,257.636,290.8044,205.0273,248.13
2022-10-12,248.13,256.91,254.942,289.9218,205.3245,248.7
2022-10-13,248.7,237.11,253.192,289.0908,205.6341,237.87
2022-10-14,237.87,249.0,249.736,287.9318,205.8961,242.29
2022-10-17,242.29,244.9,246.558,286.7594,206.1755,251.42
2022-10-18,251.42,250.63,245.682,286.033,206.5179,243.19
2022-10-19,243.19,247.5,244.694,285.0804,206.8116,244.29
2022-10-20,244.29,242.49,243.812,283.9012,207.1416,252.0
2022-10-21,252.0,243.2,246.638,283.0832,207.6156,253.3
2022-10-24,253.3,253.1,248.84,282.164,208.1247,265.59
2022-10-25,265.59,256.57,251.674,281.4532,208.727,291.87
2022-10-26,291.87,290.92,261.41,281.4318,209.4507,306.08
2022-10-27,306.08,295.56,273.768,281.6908,210.2385,305.25
2022-10-28,305.25,308.82,284.418,281.9158,211.0184,307.0
2022-10-31,307.0,301.11,295.158,282.3818,211.8359,299.48
2022-11-01,299.48,314.55,301.936,282.7562,212.6191,289.5
2022-11-02,289.5,300.0,301.462,282.838,213.387,296.11
2022-11-03,296.11,287.08,299.468,282.8984,214.1947,282.44
2022-11-04,282.44,303.99,294.906,282.551,214.9334,268.83
2022-11-07,268.83,282.31,287.272,282.1558,215.6475,280.07
2022-11-08,280.07,274.6,283.39,282.0608,216.4073,284.75
2022-11-09,284.75,278.89,282.44,282.0404,217.2178,309.25
2022-11-10,309.25,295.68,285.068,282.4966,218.1553,292.01
2022-11-11,292.01,308.25,286.982,282.6996,219.0155,297.94
2022-11-14,297.94,299.07,292.804,283.077,219.8859,300.73
2022-11-15,300.73,309.525,296.936,283.2352,220.6872,305.18
2022-11-16,305.18,299.62,301.022,283.0126,221.4998,312.96
2022-11-17,312.96,299.0,301.764,282.9236,222.367,311.94
2022-11-18,311.94,315.37,305.75,283.0484,223.2622,308.1
2022-11-21,308.1,308.3,307.782,283.0318,224.0965,320.44
2022-11-22,320.44,309.02,311.724,283.3306,224.9949,315.78
2022-11-23,315.78,318.93,313.844,283.2338,225.8513,319.42
2022-11-25,319.42,315.05,315.136,283.3786,226.6389,312.21
2022-11-28,312.21,316.575,315.19,283.2626,227.4268,303.39
2022-11-29,303.39,312.71,314.248,283.0058,228.2153,320.59
2022-11-30,320.59,306.65,314.278,283.3234,229.0986,314.0
2022-12-01,314.0,322.11,313.922,283.5122,229.8971,336.0
2022-12-02,336.0,310.62,317.238,284.5596,230.807,335.82
2022-12-05,335.82,334.01,321.96,285.6862,231.7442,309.73
2022-12-06,309.73,332.99,323.228,286.3824,232.5911,317.05
2022-12-07,317.05,309.22,322.52,287.0272,233.5112,319.87
2022-12-08,319.87,319.75,323.694,287.5784,234.4778,319.55
2022-12-09,319.55,314.5,320.404,288.4126,235.3388,X
