ticker,OKE US Equity,OKE US Equity,OKE US Equity,OKE US Equity,OKE US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2012-10-10,42.0744,42.6347,37.7378,42.7765,40.2934,41.9781
2012-10-11,41.9781,42.3458,37.758,42.5734,40.3506,41.8468
2012-10-12,41.8468,42.1357,37.7792,42.295,40.4165,41.8818
2012-10-15,41.8818,41.8293,37.7988,42.0797,40.4711,42.267
2012-10-16,42.267,42.0219,37.8204,42.0096,40.5287,42.801
2012-10-17,42.801,42.4158,37.8431,42.155,40.5998,42.3808
2012-10-18,42.3808,42.766,37.8638,42.2355,40.6658,41.6892
2012-10-19,41.6892,42.3633,37.8809,42.204,40.7178,41.2778
2012-10-22,41.2778,41.4879,37.8964,42.0832,40.7598,40.9713
2012-10-23,40.9713,40.9713,37.9114,41.824,40.8012,41.3128
2012-10-24,41.3128,41.0589,37.925,41.5264,40.8505,41.3653
2012-10-25,41.3653,41.4791,37.9385,41.3233,40.901,41.269
2012-10-26,41.269,41.3215,37.953,41.2392,40.9467,41.4091
2012-10-31,41.4091,41.4791,37.9656,41.2655,40.9992,40.9451
2012-11-01,40.9451,41.3916,37.9777,41.2602,41.0407,39.9996
2012-11-02,39.9996,41.2077,37.9835,40.9976,41.0615,39.7019
2012-11-05,39.7019,39.9471,37.9884,40.6649,41.0766,40.0959
2012-11-06,40.0959,39.6844,37.9964,40.4303,41.1023,39.6056
2012-11-07,39.6056,39.807,38.002,40.0696,41.1137,39.0716
2012-11-08,39.0716,39.4918,38.0064,39.6949,41.113,39.3255
2012-11-09,39.3255,38.844,38.0112,39.5601,41.1209,38.6776
2012-11-12,38.6776,39.273,38.0119,39.3552,41.1109,38.9753
2012-11-13,38.9753,38.4763,38.0206,39.1311,41.1112,39.0453
2012-11-14,39.0453,39.0628,38.0327,39.0191,41.1125,39.0891
2012-11-15,39.0891,39.1066,38.0462,39.0226,41.1063,39.9733
2012-11-16,39.9733,39.1241,38.0671,39.1521,41.12,40.1834
2012-11-19,40.1834,40.236,38.091,39.4533,41.1256,40.306
2012-11-20,40.306,40.2097,38.1137,39.7194,41.1307,40.271
2012-11-21,40.271,40.4461,38.1362,39.9646,41.1324,40.2535
2012-11-23,40.2535,40.3323,38.1568,40.1974,41.1294,40.2097
2012-11-26,40.2097,40.1397,38.1785,40.2447,41.1228,39.9033
2012-11-27,39.9033,40.2184,38.1991,40.1887,41.0986,39.2905
2012-11-28,39.2905,39.6582,38.2183,39.9856,41.0599,38.844
2012-11-29,38.844,39.3167,38.234,39.7002,41.0142,39.2817
2012-11-30,39.2817,38.8702,38.2526,39.5058,40.9811,39.0804
2012-12-03,39.0804,39.3868,38.2719,39.28,40.9414,39.0016
2012-12-04,39.0016,38.9928,38.2866,39.0996,40.8989,38.879
2012-12-05,38.879,39.0278,38.3014,39.0173,40.8516,38.2312
2012-12-06,38.2312,38.9053,38.3103,38.8948,40.7791,37.6446
2012-12-07,37.6446,38.2487,38.3161,38.5673,40.7071,37.6008
2012-12-10,37.6008,37.7322,38.3199,38.2714,40.6222,38.2487
2012-12-11,38.2487,37.6446,38.3276,38.1209,40.5462,38.1611
2012-12-12,38.1611,38.3275,38.336,37.9773,40.4636,37.7934
2012-12-13,37.7934,38.1524,38.3453,37.8897,40.3776,37.5571
2012-12-14,37.5571,37.6183,38.3522,37.8722,40.2866,38.2749
2012-12-17,38.2749,37.6096,38.3628,38.007,40.1971,38.0998
2012-12-18,38.0998,38.3187,38.3721,37.9773,40.0992,38.0386
2012-12-19,38.0386,38.1961,38.3804,37.9528,39.9952,38.3887
2012-12-20,38.3887,38.0473,38.3917,38.0718,39.9038,38.0035
2012-12-21,38.0035,38.6689,38.4015,38.1611,39.8115,37.8547
2012-12-24,37.8547,37.9072,38.41,38.0771,39.7271,37.1193
2012-12-26,37.1193,37.881,38.4134,37.881,39.63,36.9092
2012-12-27,36.9092,37.0756,38.413,37.6551,39.5312,36.8304
2012-12-28,36.8304,36.6991,38.4111,37.3435,39.4302,37.4257
2012-12-31,37.4257,36.7166,38.4146,37.2279,39.3334,38.6164
2013-01-02,38.6164,37.9423,38.4248,37.3802,39.2497,38.5201
2013-01-03,38.5201,38.6339,38.4361,37.6604,39.1725,38.844
2013-01-04,38.844,38.6251,38.4485,38.0473,39.1155,38.7915
2013-01-07,38.7915,38.5989,38.4612,38.4395,39.0658,39.0716
2013-01-08,39.0716,38.7127,38.4765,38.7687,39.0278,38.809
2013-01-09,38.809,39.0716,38.4921,38.8072,38.9778,39.2642
2013-01-10,39.2642,38.9315,38.5086,38.956,38.9357,39.3167
2013-01-11,39.3167,39.2117,38.5244,39.0506,38.8967,39.4743
2013-01-14,39.4743,39.6669,38.5414,39.1872,38.858,39.7194
2013-01-15,39.7194,39.378,38.5609,39.3167,38.8335,39.7369
2013-01-16,39.7369,39.5531,38.5804,39.5023,38.8282,40.6036
2013-01-17,40.6036,39.8332,38.6047,39.7702,38.8463,41.0939
2013-01-18,41.0939,40.6474,38.6315,40.1257,38.8662,41.269
2013-01-22,41.269,41.0151,38.6586,40.4846,38.8995,41.4178
2013-01-23,41.4178,41.1552,38.6885,40.8243,38.9464,41.4528
2013-01-24,41.4528,41.4791,38.7183,41.1674,38.989,41.5141
2013-01-25,41.5141,41.4791,38.7493,41.3495,39.0457,41.4704
2013-01-28,41.4704,41.6104,38.7829,41.4248,39.0956,41.5404
2013-01-29,41.5404,41.2602,38.8144,41.4791,39.1455,41.0852
2013-01-30,41.0852,41.4966,38.8437,41.4126,39.1854,41.1552
2013-01-31,41.1552,40.9888,38.8739,41.353,39.209,41.4266
2013-02-01,41.4266,41.3828,38.9059,41.3355,39.2339,41.2077
2013-02-04,41.2077,41.269,38.9345,41.283,39.2519,41.3828
2013-02-05,41.3828,41.304,38.9643,41.2515,39.2742,41.6892
2013-02-06,41.6892,41.3215,38.9956,41.3723,39.3029,41.8643
2013-02-07,41.8643,41.8205,39.0236,41.5141,39.336,41.8643
2013-02-08,41.8643,41.803,39.0531,41.6017,39.3752,41.8468
2013-02-11,41.8468,41.7067,39.0813,41.7295,39.4263,42.1707
2013-02-12,42.1707,41.7768,39.1075,41.8871,39.4929,41.9781
2013-02-13,41.9781,42.1445,39.1315,41.9448,39.5468,41.6805
2013-02-14,41.6805,41.8906,39.1528,41.9081,39.5988,41.803
2013-02-15,41.803,41.5929,39.1738,41.8958,39.6548,41.9781
2013-02-19,41.9781,41.838,39.1938,41.9221,39.7168,41.4616
2013-02-20,41.4616,41.8818,39.2115,41.7803,39.7814,41.0239
2013-02-21,41.0239,41.3828,39.2272,41.5894,39.849,41.5054
2013-02-22,41.5054,41.1114,39.2451,41.5544,39.9271,40.4461
2013-02-25,40.4461,41.7067,39.2584,41.283,39.971,38.8177
2013-02-26,38.8177,40.271,39.2647,40.6509,39.9842,39.5181
2013-02-27,39.5181,38.6776,39.2757,40.2622,40.0187,39.3868
2013-02-28,39.3868,39.3693,39.2828,39.9348,40.0553,39.0716
2013-03-01,39.0716,39.2467,39.289,39.448,40.0712,39.5794
2013-03-04,39.5794,39.0278,39.3017,39.2747,40.1008,39.6844
2013-03-05,39.6844,39.7982,39.3155,39.448,40.1337,39.7107
2013-03-06,39.7107,39.6757,39.3296,39.4866,40.1601,39.6494
2013-03-07,39.6494,39.7632,39.348,39.5391,40.1931,39.6056
2013-03-08,39.6056,39.7807,39.3675,39.6459,40.2281,39.5268
2013-03-11,39.5268,39.5093,39.3823,39.6354,40.2762,39.5706
2013-03-12,39.5706,39.5443,39.3959,39.6126,40.3295,39.5443
2013-03-13,39.5443,39.5531,39.4124,39.5794,40.3837,39.5969
2013-03-14,39.5969,39.5794,39.4273,39.5689,40.4272,39.3693
2013-03-15,39.3693,39.4218,39.4412,39.5216,40.4422,39.1591
2013-03-18,39.1591,39.0191,39.4516,39.448,40.455,39.2817
2013-03-19,39.2817,39.2117,39.4659,39.3903,40.4638,40.271
2013-03-20,40.271,39.4743,39.4856,39.5356,40.4933,40.2972
2013-03-21,40.2972,40.0784,39.5124,39.6757,40.5179,40.4636
2013-03-22,40.4636,40.3673,39.5419,39.8945,40.5509,40.7437
2013-03-25,40.7437,40.6474,39.5698,40.2114,40.5805,40.7087
2013-03-26,40.7087,40.9626,39.5925,40.4968,40.6084,40.5686
2013-03-27,40.5686,40.4811,39.6145,40.5564,40.6303,41.733
2013-03-28,41.733,40.6912,39.6424,40.8435,40.6705,42.4246
2013-04-01,42.4246,41.7155,39.6743,41.2357,40.7243,42.4421
2013-04-02,42.4421,42.5209,39.7024,41.5754,40.7611,41.7067
2013-04-03,41.7067,42.6697,39.7269,41.775,40.7733,42.0131
2013-04-04,42.0131,41.6454,39.7516,42.0639,40.7882,41.7855
2013-04-05,41.7855,41.6717,39.7727,42.0744,40.7955,42.5734
2013-04-08,42.5734,41.7593,39.7954,42.1042,40.818,42.6435
2013-04-09,42.6435,42.6347,39.8161,42.1445,40.8405,42.766
2013-04-10,42.766,42.6872,39.8394,42.3563,40.8665,42.5472
2013-04-11,42.5472,42.766,39.867,42.4631,40.8866,43.2475
2013-04-12,43.2475,42.4246,39.8968,42.7555,40.9298,42.4859
2013-04-15,42.4859,43.4751,39.9273,42.738,40.9565,43.7728
2013-04-16,43.7728,42.7748,39.9657,42.9639,41.0034,43.195
2013-04-17,43.195,43.6327,39.9999,43.0497,41.0431,43.7028
2013-04-18,43.7028,43.3176,40.0365,43.2808,41.0895,44.9547
2013-04-19,44.9547,43.9041,40.0761,43.6222,41.1548,45.6375
2013-04-22,45.6375,45.0072,40.1172,44.2525,41.2303,45.3749
2013-04-23,45.3749,45.7426,40.1559,44.573,41.3005,45.0772
2013-04-24,45.0772,45.4624,40.1935,44.9494,41.3651,45.051
2013-04-25,45.051,45.2611,40.2314,45.2191,41.4227,44.4907
2013-04-26,44.4907,44.8058,40.2674,45.1263,41.473,44.8146
2013-04-29,44.8146,44.6483,40.3065,44.9617,41.5357,44.9634
2013-04-30,44.9634,44.8146,40.346,44.8794,41.5989,41.9081
2013-05-01,41.9081,42.4596,40.3677,44.2455,41.5975,41.2427
2013-05-02,41.2427,41.8731,40.3844,43.4839,41.5931,41.234
2013-05-03,41.234,41.5141,40.4005,42.8326,41.5973,41.3128
2013-05-06,41.3128,41.2252,40.4152,42.1322,41.5934,41.9081
2013-05-07,41.9081,41.4966,40.4321,41.5211,41.6227,42.0744
2013-05-08,42.0744,41.7855,40.4494,41.5544,41.6878,41.9869
2013-05-09,41.9869,42.0744,40.4665,41.7032,41.7372,41.9519
2013-05-10,41.9519,41.9956,40.4839,41.8468,41.7885,41.8205
2013-05-13,41.8205,41.7943,40.5032,41.9483,41.8435,42.5472
2013-05-14,42.5472,41.803,40.5272,42.0762,41.9028,42.9324
2013-05-15,42.9324,42.5647,40.551,42.2478,41.9678,42.4596
2013-05-16,42.4596,42.7748,40.5649,42.3423,42.0228,43.1162
2013-05-17,43.1162,42.4071,40.582,42.5752,42.0921,43.2563
2013-05-20,43.2563,43.0899,40.6034,42.8623,42.1651,43.195
2013-05-21,43.195,43.2563,40.6238,42.9919,42.2385,42.1882
2013-05-22,42.1882,43.0899,40.642,42.8431,42.2908,41.6367
2013-05-23,41.6367,42.0044,40.6544,42.6785,42.3327,41.2778
2013-05-24,41.2778,41.4791,40.6639,42.3108,42.3663,41.269
2013-05-28,41.269,41.5667,40.674,41.9133,42.4043,40.1397
2013-05-29,40.1397,40.9713,40.6793,41.3023,42.4239,39.912
2013-05-30,39.912,40.1134,40.6834,40.847,42.4365,39.5181
2013-05-31,39.5181,39.7807,40.6851,40.4233,42.4214,39.6056
2013-06-03,39.6056,39.5531,40.6886,40.0889,42.4076,38.6426
2013-06-04,38.6426,39.5006,40.6876,39.5636,42.3712,37.8285
2013-06-05,37.8285,38.5638,40.6825,39.1014,42.3129,38.5813
2013-06-06,38.5813,37.8285,40.6805,38.8352,42.2703,39.1504
2013-06-07,39.1504,38.7652,40.6824,38.7617,42.242,38.4325
2013-06-10,38.4325,39.1942,40.6802,38.5271,42.176,38.3712
2013-06-11,38.3712,37.4695,40.6772,38.4728,42.0949,37.9248
2013-06-12,37.9248,38.6164,40.6721,38.492,42.0046,39.0716
2013-06-13,39.0716,37.9248,40.6734,38.5901,41.9519,38.8177
2013-06-14,38.8177,39.0891,40.6723,38.5236,41.8879,38.8352
2013-06-17,38.8352,39.0804,40.671,38.6041,41.8289,39.0191
2013-06-18,39.0191,38.8702,40.6714,38.7337,41.7579,37.5658
2013-06-19,37.5658,38.9315,40.6634,38.6619,41.6563,36.0338
2013-06-20,36.0338,37.2769,40.6487,38.0543,41.5217,36.3052
2013-06-21,36.3052,36.3752,40.6353,37.5518,41.3968,36.0775
2013-06-24,36.0775,35.7536,40.6188,37.0003,41.2534,36.2439
2013-06-25,36.2439,36.489,40.6035,36.4452,41.1286,36.2439
2013-06-26,36.2439,36.5153,40.5852,36.1808,40.978,36.5766
2013-06-27,36.5766,36.4365,40.5678,36.2894,40.8456,36.1651
2013-06-28,36.1651,36.5065,40.5478,36.2614,40.6949,35.8587
2013-07-01,35.8587,36.4015,40.525,36.2176,40.513,35.3947
2013-07-02,35.3947,35.8587,40.4993,36.0478,40.3081,35.1846
2013-07-03,35.1846,35.4209,40.4697,35.8359,40.1043,35.0182
2013-07-05,35.0182,35.3597,40.4386,35.5243,39.9031,36.2614
2013-07-08,36.2614,35.1758,40.4143,35.5435,39.7273,37.3207
2013-07-09,37.3207,36.5678,40.3962,35.8359,39.5839,37.5133
2013-07-10,37.5133,37.3294,40.3784,36.2596,39.4379,37.6096
2013-07-11,37.6096,38.0123,40.3608,36.7446,39.2908,37.7934
2013-07-12,37.7934,37.6446,40.3436,37.2997,39.2085,38.4588
2013-07-15,38.4588,37.7146,40.3266,37.7392,39.1528,38.1961
2013-07-16,38.1961,38.4325,40.3114,37.9142,39.0921,38.0386
2013-07-17,38.0386,38.4063,40.2923,38.0193,39.0266,38.0211
2013-07-18,38.0211,38.0386,40.2722,38.1016,38.9489,38.1261
2013-07-19,38.1261,38.0211,40.2514,38.1681,38.8699,38.2749
2013-07-22,38.2749,38.1349,40.2323,38.1314,38.7957,38.3012
2013-07-23,38.3012,38.2924,40.2132,38.1524,38.7226,37.4958
2013-07-24,37.4958,38.3362,40.187,38.0438,38.6361,47.0733
2013-07-25,47.0733,42.1182,40.2074,39.8543,38.7267,45.6638
2013-07-26,45.6638,46.6005,40.2195,41.3618,38.7813,45.585
2013-07-29,45.585,45.6025,40.2326,42.8238,38.8438,45.3661
2013-07-30,45.3661,45.6988,40.2464,44.2368,38.8888,46.3554
2013-07-31,46.3554,46.4517,40.2678,46.0087,38.9508,46.4167
2013-08-01,46.4167,46.6005,40.29,45.8774,39.0152,46.0227
2013-08-02,46.0227,46.2766,40.3109,45.9492,39.0919,45.7776
2013-08-05,45.7776,45.7426,40.3303,45.9877,39.1747,46.0752
2013-08-06,46.0752,45.5675,40.3494,46.1295,39.2707,46.1628
2013-08-07,46.1628,46.049,40.3662,46.091,39.3686,46.2766
2013-08-08,46.2766,45.9527,40.3857,46.063,39.4913,45.9002
2013-08-09,45.9002,46.1103,40.4067,46.0385,39.6111,45.5237
2013-08-12,45.5237,45.6813,40.4279,45.9877,39.7312,45.1035
2013-08-13,45.1035,45.4624,40.4486,45.7934,39.8411,44.8671
2013-08-14,44.8671,45.1473,40.4664,45.5342,39.9656,43.9917
2013-08-15,43.9917,44.6658,40.4795,45.0772,40.0889,43.8954
2013-08-16,43.8954,43.8078,40.4926,44.6763,40.1952,44.0179
2013-08-19,44.0179,43.8166,40.5057,44.3751,40.2925,44.5957
2013-08-20,44.5957,43.9391,40.5239,44.2736,40.4158,44.5082
2013-08-21,44.5082,44.4294,40.5465,44.2018,40.5385,45.2523
2013-08-22,45.2523,44.5432,40.5742,44.4539,40.6851,45.4624
2013-08-23,45.4624,45.3311,40.6011,44.7673,40.8129,45.5062
2013-08-26,45.5062,45.4974,40.6306,45.065,40.9467,45.3399
2013-08-27,45.3399,45.0159,40.6619,45.2138,41.0767,45.4187
2013-08-28,45.4187,45.4011,40.6924,45.3959,41.2047,45.6025
2013-08-29,45.6025,45.2173,40.727,45.4659,41.3655,45.0335
2013-08-30,45.0335,45.5587,40.7573,45.3801,41.5455,44.7446
2013-09-03,44.7446,45.4187,40.7858,45.2278,41.7143,45.086
2013-09-04,45.086,44.2981,40.8158,45.177,41.8944,44.7971
2013-09-05,44.7971,44.9897,40.8399,45.0527,42.0655,44.8934
2013-09-06,44.8934,45.0072,40.8634,44.9109,42.2385,45.4537
2013-09-09,45.4537,44.9459,40.8892,44.9949,42.416,45.9352
2013-09-10,45.9352,45.4974,40.9175,45.2331,42.6114,45.0247
2013-09-11,45.0247,45.9089,40.9414,45.2208,42.7947,44.8846
2013-09-12,44.8846,44.9634,40.9647,45.2383,42.9845,44.7533
2013-09-13,44.7533,44.9547,40.989,45.2103,43.1759,45.086
2013-09-16,45.086,45.3924,41.018,45.1368,43.3773,45.6988
2013-09-17,45.6988,45.1473,41.0522,45.0895,43.566,47.3972
2013-09-18,47.3972,45.55,41.0928,45.564,43.7675,47.2133
2013-09-19,47.2133,47.3709,41.1335,46.0297,43.9615,46.5042
2013-09-20,46.5042,47.1783,41.171,46.3799,44.1394,46.8807
2013-09-23,46.8807,46.3992,41.211,46.7388,44.3212,46.6881
2013-09-24,46.6881,46.8194,41.2533,46.9367,44.4858,46.6793
2013-09-25,46.6793,46.6355,41.2985,46.7931,44.6554,46.8807
2013-09-26,46.8807,46.8369,41.3449,46.7266,44.8323,46.4342
2013-09-27,46.4342,46.6531,41.3858,46.7126,45.0005,46.6793
2013-09-30,46.6793,46.1365,41.4284,46.6723,45.1716,46.8982
2013-10-01,46.8982,46.6618,41.4739,46.7143,45.3441,46.8807
2013-10-02,46.8807,46.8369,41.5205,46.7546,45.5157,46.6618
2013-10-03,46.6618,46.6706,41.5624,46.7108,45.699,47.1696
2013-10-04,47.1696,46.6268,41.6078,46.8579,45.7009,46.5918
2013-10-07,46.5918,46.7756,41.6506,46.8404,45.7195,46.1628
2013-10-08,46.1628,46.5305,41.6894,46.6933,45.731,45.9965
2013-10-09,45.9965,46.2066,41.7294,46.5165,45.7436,47.581
2013-10-10,47.581,46.6968,41.778,46.7003,45.7681,48.0976
2013-10-11,48.0976,47.2046,41.8329,46.8859,45.8018,48.1939
2013-10-14,48.1939,47.6423,41.8893,47.2063,45.8452,47.4322
2013-10-15,47.4322,48.01,41.9424,47.4602,45.8783,47.4847
2013-10-16,47.4847,47.7561,41.9926,47.7579,45.9065,48.0363
2013-10-17,48.0363,47.3709,42.0397,47.8489,45.9439,48.1151
2013-10-18,48.1151,48.1676,42.0877,47.8524,45.9807,48.08
2013-10-21,48.08,48.045,42.1339,47.8297,46.0243,48.8242
2013-10-22,48.8242,48.1501,42.1841,48.1081,46.0903,49.0693
2013-10-23,49.0693,48.8767,42.2341,48.425,46.1696,49.3232
2013-10-24,49.3232,49.2532,42.2866,48.6824,46.2587,49.367
2013-10-25,49.367,49.3232,42.3371,48.9327,46.3663,49.7171
2013-10-28,49.7171,49.3845,42.3891,49.2602,46.4827,50.2337
2013-10-29,50.2337,49.6909,42.4429,49.5421,46.607,49.7522
2013-10-30,49.7522,50.2599,42.4931,49.6786,46.7101,49.4633
2013-10-31,49.4633,49.2181,42.5417,49.7066,46.8092,49.3757
2013-11-01,49.3757,49.4633,42.5856,49.7084,46.8917,49.9973
2013-11-04,49.9973,49.402,42.6301,49.7644,46.9824,49.0781
2013-11-05,49.0781,49.6996,42.6692,49.5333,47.0538,50.6189
2013-11-06,50.6189,48.9905,42.7152,49.7066,47.1594,49.9097
2013-11-07,49.9097,50.6276,42.7574,49.7959,47.2492,50.6889
2013-11-08,50.6889,49.7522,42.8033,50.0586,47.351,50.6189
2013-11-11,50.6189,50.7327,42.8491,50.1829,47.4627,49.936
2013-11-12,49.936,50.5926,42.891,50.3545,47.5665,50.1286
2013-11-13,50.1286,49.5858,42.9363,50.2564,47.6674,50.2074
2013-11-14,50.2074,50.3387,42.9815,50.316,47.7756,50.6014
2013-11-15,50.6014,50.1899,43.0274,50.2984,47.8897,50.4
2013-11-18,50.4,50.5926,43.0734,50.2547,47.9886,49.971
2013-11-19,49.971,50.47,43.1163,50.2617,48.0694,50.0236
2013-11-20,50.0236,50.0323,43.158,50.2407,48.1693,50.365
2013-11-21,50.365,50.1199,43.2005,50.2722,48.2789,51.6081
2013-11-22,51.6081,50.3825,43.2492,50.4735,48.416,51.8883
2013-11-25,51.8883,51.6169,43.2994,50.7712,48.5521,51.4681
2013-11-26,51.4681,52.0809,43.3459,51.0706,48.6675,51.2842
2013-11-27,51.2842,51.3893,43.3924,51.3227,48.7452,50.8377
2013-11-29,50.8377,51.4681,43.4382,51.4173,48.8177,50.1374
2013-12-02,50.1374,50.9165,43.4799,51.1231,48.8904,52.0984
2013-12-03,52.0984,50.7852,43.5305,51.1652,48.9947,52.6324
2013-12-04,52.6324,52.0896,43.5863,51.398,49.1136,51.9233
2013-12-05,51.9233,51.8883,43.6408,51.5258,49.2185,52.2472
2013-12-06,52.2472,52.2822,43.6945,51.8077,49.3258,51.6169
2013-12-09,51.6169,52.4223,43.7504,52.1036,49.4295,51.4068
2013-12-10,51.4068,51.4768,43.8133,51.9653,49.524,51.0478
2013-12-11,51.0478,51.328,43.871,51.6484,49.607,51.3367
2013-12-12,51.3367,51.1616,43.9307,51.5311,49.6961,51.3455
2013-12-13,51.3455,51.4155,43.9921,51.3507,49.7898,51.3805
2013-12-16,51.3805,51.6431,44.0511,51.3035,49.874,51.6431
2013-12-17,51.6431,51.293,44.1109,51.3507,49.9751,52.0721
2013-12-18,52.0721,51.792,44.1727,51.5556,50.0932,51.7394
2013-12-19,51.7394,51.8795,44.2332,51.6361,50.2081,52.3085
2013-12-20,52.3085,51.9058,44.2967,51.8287,50.3027,52.1947
2013-12-23,52.1947,52.5274,44.36,51.9916,50.3846,52.5361
2013-12-24,52.5361,52.3523,44.4248,52.1702,50.4714,52.6149
2013-12-26,52.6149,52.5274,44.4902,52.2787,50.5751,53.2978
2013-12-27,53.2978,52.5711,44.5587,52.5904,50.6914,53.6567
2013-12-30,53.6567,53.184,44.6301,52.86,50.8038,54.4359
2013-12-31,54.4359,53.7092,44.7065,53.3083,50.9302,53.5604
2014-01-02,53.5604,54.4096,44.7779,53.5131,51.0398,53.683
2014-01-03,53.683,53.5604,44.845,53.7267,51.137,54.1032
2014-01-06,54.1032,53.8843,44.914,53.8878,51.2376,54.6985
2014-01-07,54.6985,54.1032,44.9852,54.0962,51.3451,55.2063
2014-01-08,55.2063,54.5584,45.0575,54.2503,51.4619,55.4952
2014-01-09,55.4952,55.3813,45.1314,54.6372,51.5775,56.3443
2014-01-10,56.3443,55.5915,45.2103,55.1695,51.6997,55.4251
2014-01-13,55.4251,56.2305,45.2788,55.4339,51.8132,56.4494
2014-01-14,56.4494,55.5302,45.3489,55.7841,51.9529,56.7821
2014-01-15,56.7821,56.3619,45.4206,56.0992,52.101,58.2791
2014-01-16,58.2791,57.0535,45.5034,56.656,52.2666,58.7694
2014-01-17,58.7694,58.104,45.5872,57.141,52.4605,59.6361
2014-01-21,59.6361,58.9532,45.6765,57.9832,52.6408,59.5573
2014-01-22,59.5573,59.6098,45.7614,58.6048,52.8338,58.9445
2014-01-23,58.9445,59.7061,45.8429,59.0373,52.9989,57.2198
2014-01-24,57.2198,58.7343,45.9152,58.8254,53.1309,57.3161
2014-01-27,57.3161,57.1848,45.989,58.5347,53.2785,57.9202
2014-01-28,57.9202,57.4387,46.0624,58.1916,53.4343,58.4542
2014-01-29,58.4542,57.7101,46.1422,57.9709,53.5993,58.7694
2014-01-30,58.7694,58.7869,46.2172,57.9359,53.7626,59.96
2014-01-31,59.96,57.9639,46.301,58.484,53.9538,57.92
2014-02-03,57.92,60.71,46.3721,58.6047,54.1128,60.67
2014-02-04,60.67,58.13,46.4507,59.1547,54.3257,59.37
2014-02-05,59.37,59.61,46.5194,59.3379,54.5058,59.0
2014-02-06,59.0,59.08,46.5875,59.384,54.6537,59.08
2014-02-07,59.08,59.37,46.6575,59.208,54.7975,58.85
2014-02-10,58.85,59.02,46.7265,59.394,54.9451,59.29
2014-02-11,59.29,58.8,46.8005,59.118,55.1053,59.86
2014-02-12,59.86,59.38,46.8757,59.216,55.2857,60.05
2014-02-13,60.05,59.45,46.9511,59.426,55.484,59.96
2014-02-14,59.96,59.98,47.0414,59.602,55.6412,60.67
2014-02-18,60.67,60.2,47.1385,59.966,55.8019,60.85
2014-02-19,60.85,60.49,47.2366,60.278,55.9805,60.98
2014-02-20,60.98,60.84,47.335,60.502,56.1551,60.71
2014-02-21,60.71,61.14,47.429,60.634,56.337,61.23
2014-02-24,61.23,61.11,47.5247,60.888,56.5335,58.81
2014-02-25,58.81,59.2,47.6089,60.516,56.6887,59.04
2014-02-26,59.04,59.54,47.6943,60.154,56.8428,58.98
2014-02-27,58.98,59.11,47.7801,59.754,56.9955,59.14
2014-02-28,59.14,59.23,47.8631,59.44,57.1506,58.87
2014-03-03,58.87,58.59,47.9428,58.968,57.2952,59.68
2014-03-04,59.68,59.2,48.0289,59.142,57.4473,59.37
2014-03-05,59.37,59.63,48.1101,59.208,57.6,59.21
2014-03-06,59.21,59.4,48.1899,59.254,57.738,58.96
2014-03-07,58.96,59.0,48.2687,59.218,57.8733,58.78
2014-03-10,58.78,58.96,48.3517,59.2,57.9982,58.15
2014-03-11,58.15,58.71,48.4342,58.894,58.1089,58.68
2014-03-12,58.68,57.97,48.5213,58.756,58.2165,58.33
2014-03-13,58.33,58.76,48.6066,58.58,58.31,58.8
2014-03-14,58.8,58.42,48.6999,58.548,58.3973,59.59
2014-03-17,59.59,58.97,48.7982,58.71,58.5179,60.23
2014-03-18,60.23,59.62,48.9018,59.126,58.6488,59.5
2014-03-19,59.5,60.23,49.0013,59.29,58.7567,59.41
2014-03-20,59.41,59.24,49.1051,59.506,58.851,59.43
2014-03-21,59.43,59.88,49.2131,59.632,58.9354,58.54
2014-03-24,58.54,59.68,49.3129,59.422,58.9963,58.4
2014-03-25,58.4,58.83,49.4092,59.056,59.0374,57.78
2014-03-26,57.78,58.41,49.5059,58.712,59.0845,58.4
2014-03-27,58.4,57.86,49.606,58.51,59.1236,58.49
2014-03-28,58.49,58.55,49.7089,58.322,59.1577,59.25
2014-03-31,59.25,58.58,49.8098,58.464,59.1771,59.14
2014-04-01,59.14,59.43,49.9114,58.612,59.1845,59.87
2014-04-02,59.87,59.23,50.0166,59.03,59.1892,59.63
2014-04-03,59.63,60.07,50.1196,59.276,59.1907,59.77
2014-04-04,59.77,59.93,50.2306,59.532,59.2072,58.48
2014-04-07,58.48,59.66,50.3429,59.378,59.2324,58.75
2014-04-08,58.75,58.42,50.4551,59.3,59.2611,59.56
2014-04-09,59.56,59.22,50.5725,59.238,59.2939,58.61
2014-04-10,58.61,59.6,50.6843,59.034,59.297,58.51
2014-04-11,58.51,58.48,50.7957,58.782,59.2918,58.92
2014-04-14,58.92,58.79,50.9074,58.87,59.271,59.41
2014-04-15,59.41,58.92,51.0236,59.002,59.3008,60.82
2014-04-16,60.82,60.52,51.1484,59.254,59.3038,61.03
2014-04-17,61.03,60.8,51.2766,59.738,59.337,61.7
2014-04-21,61.7,61.34,51.4092,60.376,59.391,62.49
2014-04-22,62.49,61.76,51.5465,61.09,59.4592,62.21
2014-04-23,62.21,62.41,51.6763,61.65,59.5264,62.2
2014-04-24,62.2,62.39,51.8007,61.926,59.5846,62.69
2014-04-25,62.69,62.16,51.9265,62.258,59.6412,62.42
2014-04-28,62.42,62.22,52.0506,62.402,59.6886,62.8
