ticker,CME US Equity,CME US Equity,CME US Equity,CME US Equity,CME US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2008-04-03,102.78,101.158,98.8156,105.2066,116.8781,102.12
2008-04-04,102.12,102.394,100.0676,104.809,116.8424,101.8
2008-04-07,101.8,103.41,101.6636,104.3044,116.8075,102.14
2008-04-08,102.14,101.2,102.092,103.8312,116.769,99.822
2008-04-09,99.822,102.578,101.7324,103.3277,116.7281,99.922
2008-04-10,99.922,99.95,101.1608,102.8581,116.6943,97.78
2008-04-11,97.78,99.078,100.2928,102.4207,116.6523,95.4
2008-04-14,95.4,99.016,99.0128,101.8591,116.5872,96.898
2008-04-15,96.898,95.832,97.9644,101.3568,116.5312,99.38
2008-04-16,99.38,97.516,97.876,100.8684,116.4937,99.684
2008-04-17,99.684,98.894,97.8284,100.5069,116.4596,100.746
2008-04-18,100.746,101.0,98.4216,100.5808,116.424,104.7
2008-04-21,104.7,100.7,100.2816,100.5628,116.3918,96.7
2008-04-22,96.7,100.31,100.242,100.4288,116.3005,97.52
2008-04-23,97.52,97.0,99.87,100.2932,116.2175,97.0
2008-04-24,97.0,97.262,99.3332,100.1122,116.1417,96.18
2008-04-25,96.18,97.992,98.42,99.8958,116.0426,94.684
2008-04-28,94.684,96.394,96.4168,99.6656,115.9282,95.0
2008-04-29,95.0,94.006,96.0768,99.4578,115.8187,91.49
2008-04-30,91.49,95.206,94.8708,99.2076,115.6899,95.96
2008-05-01,95.96,92.858,94.6628,99.0408,115.5859,97.478
2008-05-02,97.478,96.72,94.9224,98.9246,115.4957,97.87
2008-05-05,97.87,97.08,95.5596,98.7816,115.413,96.998
2008-05-06,96.998,97.4,95.9592,98.5975,115.336,93.744
2008-05-07,93.744,96.998,96.41,98.3553,115.2451,93.064
2008-05-08,93.064,94.798,95.8308,98.1097,115.1614,92.33
2008-05-09,92.33,92.86,94.8012,97.8871,115.0756,93.02
2008-05-12,93.02,92.456,93.8312,97.6943,115.0032,91.53
2008-05-13,91.53,93.126,92.7376,97.4568,114.9043,95.0
2008-05-14,95.0,91.6,92.9888,97.3448,114.8078,94.85
2008-05-15,94.85,94.608,93.346,97.168,114.7295,95.6
2008-05-16,95.6,95.1,94.0,97.0582,114.6462,96.81
2008-05-19,96.81,96.392,94.758,97.0288,114.5742,96.9
2008-05-20,96.9,96.454,95.832,97.1218,114.5008,92.8
2008-05-21,92.8,96.8,95.392,96.9598,114.3906,92.84
2008-05-22,92.84,92.748,94.99,96.823,114.2758,91.34
2008-05-23,91.34,92.766,94.138,96.6224,114.1275,90.83
2008-05-27,90.83,91.006,92.942,96.4948,113.9879,87.44
2008-05-28,87.44,91.05,91.05,96.4468,113.8309,87.46
2008-05-29,87.46,86.696,89.982,96.304,113.6871,86.06
2008-05-30,86.06,88.006,88.626,96.2256,113.5551,82.42
2008-06-02,82.42,85.008,86.842,95.986,113.4273,80.06
2008-06-03,80.06,83.0,84.688,95.6352,113.2981,75.6
2008-06-04,75.6,79.6,82.32,95.1343,113.1322,80.508
2008-06-05,80.508,76.864,80.9296,94.7888,112.9972,77.52
2008-06-06,77.52,79.94,79.2216,94.3815,112.8308,77.874
2008-06-09,77.874,77.964,78.3124,94.0218,112.6735,78.05
2008-06-10,78.05,76.9,77.9104,93.7064,112.5087,77.2
2008-06-11,77.2,78.406,78.2304,93.2504,112.3344,79.32
2008-06-12,79.32,78.15,77.9928,92.8044,112.1724,82.98
2008-06-13,82.98,79.626,79.0848,92.4084,112.0331,83.882
2008-06-16,83.882,82.78,80.2864,92.0437,111.8924,88.364
2008-06-17,88.364,87.1,82.3492,91.775,111.7819,88.33
2008-06-18,88.33,87.596,84.5752,91.4988,111.6688,88.21
2008-06-19,88.21,88.8,86.3532,91.2665,111.545,85.852
2008-06-20,85.852,87.254,86.9276,90.9851,111.4098,87.39
2008-06-23,87.39,87.806,87.6292,90.7773,111.2897,86.75
2008-06-24,86.75,85.862,87.3064,90.6043,111.1788,85.512
2008-06-25,85.512,87.418,86.7428,90.3766,111.0667,81.39
2008-06-26,81.39,84.408,85.3788,90.0168,110.9255,77.9
2008-06-27,77.9,82.194,83.7884,89.5811,110.7718,76.638
2008-06-30,76.638,78.774,81.638,89.099,110.6043,71.878
2008-07-01,71.878,75.998,78.6636,88.4425,110.4151,70.216
2008-07-02,70.216,72.778,75.6044,87.9128,110.226,69.166
2008-07-03,69.166,71.062,73.1596,87.3458,110.0193,66.858
2008-07-07,66.858,69.446,70.9512,86.7429,109.8017,68.5
2008-07-08,68.5,67.2,69.3236,86.1893,109.602,64.154
2008-07-09,64.154,68.52,67.7788,85.5787,109.3785,61.94
2008-07-10,61.94,64.198,66.1236,84.9175,109.1481,61.3
2008-07-11,61.3,60.106,64.5504,84.3137,108.9022,59.168
2008-07-14,59.168,62.85,63.0124,83.5779,108.6169,61.71
2008-07-15,61.71,58.682,61.6544,82.8625,108.337,66.204
2008-07-16,66.204,60.336,62.0644,82.2292,108.0806,66.96
2008-07-17,66.96,67.0,63.0684,81.6284,107.8071,66.534
2008-07-18,66.534,67.054,64.1152,81.0842,107.5369,65.106
2008-07-21,65.106,65.8,65.3028,80.5251,107.2518,73.254
2008-07-22,73.254,65.798,67.6116,80.1436,107.0133,78.124
2008-07-23,78.124,72.704,69.9956,79.8456,106.7747,73.544
2008-07-24,73.544,77.06,71.3124,79.4859,106.5174,73.766
2008-07-25,73.766,74.628,72.7588,79.0612,106.2555,70.21
2008-07-28,70.21,74.234,73.7796,78.5684,105.9805,74.836
2008-07-29,74.836,71.158,74.096,78.1532,105.7322,74.658
2008-07-30,74.658,75.998,73.4028,77.7101,105.476,72.026
2008-07-31,72.026,73.794,73.0992,77.2126,105.2134,66.588
2008-08-01,66.588,72.5,71.6636,76.6884,104.9261,64.45
2008-08-04,64.45,65.934,70.5116,76.1206,104.627,67.7
2008-08-05,67.7,65.984,69.0844,75.6478,104.3426,68.546
2008-08-06,68.546,66.4,67.862,75.2021,104.0717,65.698
2008-08-07,65.698,67.36,66.5964,74.7673,103.7814,68.426
2008-08-08,68.426,65.752,66.964,74.3866,103.489,70.038
2008-08-11,70.038,68.566,68.0816,74.0662,103.1892,67.532
2008-08-12,67.532,69.41,68.048,73.7684,102.8547,67.696
2008-08-13,67.696,67.476,67.878,73.5211,102.5302,68.784
2008-08-14,68.784,67.354,68.4952,73.3848,102.2121,71.534
2008-08-15,71.534,69.454,69.1168,73.2053,101.9136,67.328
2008-08-18,67.328,71.318,68.5748,73.0015,101.584,67.31
2008-08-19,67.31,67.34,68.5304,72.7902,101.2716,68.398
2008-08-20,68.398,67.694,68.6708,72.5972,100.9638,68.422
2008-08-21,68.422,67.782,68.5984,72.4216,100.6532,71.436
2008-08-22,71.436,69.514,68.5788,72.2639,100.3413,68.126
2008-08-25,68.126,70.506,68.7384,71.9668,100.0219,64.488
2008-08-26,64.488,67.482,68.174,71.579,99.6821,66.1
2008-08-27,66.1,64.724,67.7144,71.1337,99.3659,68.898
2008-08-28,68.898,66.352,67.8096,70.745,99.0775,67.076
2008-08-29,67.076,68.392,66.9376,70.3224,98.7654,67.618
2008-09-02,67.618,68.65,66.836,69.9577,98.4521,69.568
2008-09-03,69.568,67.636,67.852,69.6012,98.1519,65.53
2008-09-04,65.53,69.1,67.738,69.1768,97.8268,65.786
2008-09-05,65.786,65.178,67.1156,68.7823,97.5047,70.168
2008-09-08,70.168,68.5,67.734,68.5579,97.2067,65.236
2008-09-09,65.236,69.048,67.2576,68.3046,96.9001,66.442
2008-09-10,66.442,66.896,66.6324,68.1007,96.5935,68.404
2008-09-11,68.404,64.646,67.2072,68.0312,96.3109,70.054
2008-09-12,70.054,67.8,68.0608,68.028,96.0381,67.364
2008-09-15,67.364,66.0,67.5,67.9919,95.7216,68.852
2008-09-16,68.852,65.002,68.2232,68.0318,95.4068,64.336
2008-09-17,64.336,66.858,67.802,67.9485,95.0699,72.0
2008-09-18,72.0,65.476,68.5212,68.1054,94.7691,81.0
2008-09-19,81.0,82.8,70.7104,68.4866,94.5038,79.2
2008-09-22,79.2,80.004,73.0776,68.8446,94.2026,74.13
2008-09-23,74.13,79.332,74.1332,69.1439,93.8734,73.354
2008-09-24,73.354,75.2,75.9368,69.3768,93.5332,75.772
2008-09-25,75.772,75.6,76.6912,69.5681,93.2096,79.8
2008-09-26,79.8,75.0,76.4512,69.8249,92.9274,64.0
2008-09-29,64.0,77.888,73.4112,69.7742,92.5593,74.302
2008-09-30,74.302,70.22,73.4456,69.9582,92.2298,79.55
2008-10-01,79.55,72.656,74.6848,70.0841,91.9285,74.734
2008-10-02,74.734,79.998,74.4772,70.0163,91.6106,72.46
2008-10-03,72.46,77.498,73.0092,69.9946,91.2809,80.77
2008-10-06,80.77,71.6,76.3632,70.1347,90.9913,79.2
2008-10-07,79.2,83.0,77.3428,70.3145,90.6863,81.128
2008-10-08,81.128,78.398,77.6584,70.4403,90.3812,71.08
2008-10-09,71.08,83.778,76.9276,70.3688,90.0426,78.624
2008-10-10,78.624,68.654,78.1604,70.5007,89.7457,82.288
2008-10-13,82.288,80.604,78.464,70.8147,89.4791,79.68
2008-10-14,79.68,83.04,78.56,71.1193,89.195,71.97
2008-10-15,71.97,77.602,76.7284,71.2047,88.8689,74.668
2008-10-16,74.668,72.934,77.446,71.3272,88.5682,73.04
2008-10-17,73.04,73.102,76.3292,71.474,88.2831,72.064
2008-10-20,72.064,72.954,74.2844,71.5468,88.0219,65.738
2008-10-21,65.738,70.2,71.496,71.4608,87.7365,60.834
2008-10-22,60.834,64.2,69.2688,71.3268,87.4427,55.532
2008-10-23,55.532,60.6,65.4416,71.0835,87.12,50.24
2008-10-24,50.24,50.092,60.8816,70.7126,86.7595,46.638
2008-10-27,46.638,50.592,55.7964,70.2147,86.375,52.728
2008-10-28,52.728,48.898,53.1944,69.9227,86.0153,53.0
2008-10-29,53.0,51.58,51.6276,69.6365,85.6836,55.134
2008-10-30,55.134,54.6,51.548,69.3712,85.3825,56.43
2008-10-31,56.43,53.6,52.786,69.1314,85.1199,60.236
2008-11-03,60.236,56.672,55.5056,68.9074,84.8627,63.874
2008-11-04,63.874,62.368,57.7348,68.8224,84.601,56.41
2008-11-05,56.41,62.496,58.4168,68.6608,84.2731,51.928
2008-11-06,51.928,56.2,57.7756,68.3774,83.8976,53.81
2008-11-07,53.81,53.338,57.2516,68.0756,83.5377,48.586
2008-11-10,48.586,55.042,54.9216,67.7058,83.1556,47.282
2008-11-11,47.282,47.044,51.6032,67.2991,82.775,44.928
2008-11-12,44.928,46.252,49.3068,66.8063,82.4014,45.04
2008-11-13,45.04,45.648,47.9292,66.3965,82.0092,41.806
2008-11-14,41.806,43.402,45.5284,65.9169,81.6082,37.982
2008-11-17,37.982,41.176,43.4076,65.2732,81.1791,37.382
2008-11-18,37.382,38.456,41.4276,64.7161,80.7772,34.176
2008-11-19,34.176,37.024,39.2772,64.0708,80.4628,31.31
2008-11-20,31.31,34.2,36.5312,63.3289,80.0913,35.156
2008-11-21,35.156,32.808,35.2012,62.6309,79.7501,40.142
2008-11-24,40.142,36.296,35.6332,62.0865,79.4293,39.988
2008-11-25,39.988,41.14,36.1544,61.5092,79.099,42.352
2008-11-26,42.352,38.626,37.7896,61.0695,78.7758,42.39
2008-11-28,42.39,41.0,40.0056,60.4773,78.4568,34.528
2008-12-01,34.528,39.402,39.88,59.5479,78.1024,34.52
2008-12-02,34.52,34.258,38.7556,58.6543,77.755,36.458
2008-12-03,36.458,33.2,38.0496,57.9008,77.4158,35.492
2008-12-04,35.492,35.504,36.6776,57.1436,77.0769,38.914
2008-12-05,38.914,34.802,35.9824,56.4064,76.7463,44.658
2008-12-08,44.658,41.2,38.0084,55.7036,76.4386,43.58
2008-12-09,43.58,43.702,39.8204,55.2952,76.1272,44.274
2008-12-10,44.274,44.768,41.3836,54.6946,75.8219,42.74
2008-12-11,42.74,43.622,42.8332,53.9584,75.5183,42.056
2008-12-12,42.056,41.478,43.4616,53.3049,75.2153,40.676
2008-12-15,40.676,42.6,42.6652,52.6692,74.9016,44.51
2008-12-16,44.51,41.252,42.8512,51.944,74.6212,44.596
2008-12-17,44.596,43.864,42.9156,51.2519,74.3257,44.53
2008-12-18,44.53,44.376,43.2736,50.52,74.0429,42.648
2008-12-19,42.648,45.032,43.392,49.9513,73.7647,38.76
2008-12-22,38.76,42.4,43.0088,49.154,73.4973,37.076
2008-12-23,37.076,39.778,41.522,48.2498,73.1782,37.486
2008-12-24,37.486,37.798,40.1,47.4059,72.8672,36.418
2008-12-26,36.418,37.616,38.4776,46.6949,72.5424,36.746
2008-12-29,36.746,36.434,37.2972,45.9364,72.2401,40.034
2008-12-30,40.034,37.0,37.552,45.2763,71.9911,41.622
2008-12-31,41.622,40.82,38.4612,44.6675,71.7262,42.516
2009-01-02,42.516,40.9,39.4672,44.203,71.4889,42.068
2009-01-05,42.068,42.078,40.5972,43.8277,71.2272,40.6
2009-01-06,40.6,42.264,41.368,43.5291,70.9422,39.738
2009-01-07,39.738,38.8,41.3088,43.319,70.6377,38.444
2009-01-08,38.444,39.2,40.6732,43.1552,70.341,37.646
2009-01-09,37.646,38.695,39.6992,42.8535,70.0398,37.836
2009-01-12,37.836,37.574,38.8528,42.5502,69.7497,37.004
2009-01-13,37.004,37.298,38.1336,42.1876,69.4656,35.16
2009-01-14,35.16,35.998,37.218,41.7622,69.1414,33.55
2009-01-15,33.55,34.54,36.2392,41.2285,68.8011,34.9
2009-01-16,34.9,34.522,35.69,40.649,68.4617,31.814
2009-01-20,31.814,34.428,34.4856,40.1571,68.1101,36.116
2009-01-21,36.116,32.588,34.308,39.8409,67.7817,33.674
2009-01-22,33.674,33.8,34.0108,39.4382,67.4394,33.748
2009-01-23,33.748,31.828,34.0504,39.1414,67.109,33.316
2009-01-26,33.316,34.216,33.7336,38.8621,66.776,33.728
2009-01-27,33.728,34.264,34.1164,38.6381,66.4557,37.024
2009-01-28,37.024,35.284,34.298,38.4778,66.1638,34.73
2009-01-29,34.73,35.85,34.5092,38.3362,65.853,34.782
2009-01-30,34.782,35.0,34.716,38.2722,65.53,33.652
2009-02-02,33.652,33.7,34.7832,38.1976,65.1999,34.304
2009-02-03,34.304,34.7,34.8984,38.2002,64.8676,34.514
2009-02-04,34.514,34.62,34.3964,38.2643,64.5167,35.61
2009-02-05,35.61,34.192,34.5724,38.2734,64.2113,37.8
2009-02-06,37.8,35.63,35.176,38.2265,63.9127,37.596
2009-02-09,37.596,37.2,35.9648,38.1787,63.6156,35.818
2009-02-10,35.818,37.18,36.2676,38.048,63.3138,37.056
2009-02-11,37.056,35.796,36.776,37.9413,63.0257,38.612
2009-02-12,38.612,36.254,37.3764,38.023,62.7438,38.126
2009-02-13,38.126,38.51,37.4416,38.0951,62.4769,35.696
2009-02-17,35.696,37.12,37.0616,38.0799,62.1756,35.522
2009-02-18,35.522,36.688,37.0024,38.0805,61.8658,35.75
2009-02-19,35.75,36.4,36.7412,38.0172,61.5552,36.366
2009-02-20,36.366,34.944,36.292,37.8514,61.2521,34.59
2009-02-23,34.59,36.944,35.5848,37.6716,60.9563,36.85
2009-02-24,36.85,34.404,35.8156,37.5231,60.6752,36.398
2009-02-25,36.398,35.506,35.9908,37.3962,60.3956,36.808
2009-02-26,36.808,37.106,36.2024,37.2913,60.1145,36.48
2009-02-27,36.48,35.648,36.2252,37.2074,59.8393,34.658
2009-03-02,34.658,35.5,36.2388,37.0103,59.5376,35.574
2009-03-03,35.574,35.13,35.9836,36.8299,59.2412,37.638
2009-03-04,37.638,36.48,36.2316,36.692,58.9514,36.486
2009-03-05,36.486,37.34,36.1672,36.5688,58.6497,36.49
2009-03-06,36.49,36.958,36.1692,36.5234,58.3477,36.772
2009-03-09,36.772,35.622,36.592,36.5173,58.0676,38.85
2009-03-10,38.85,37.372,37.2472,36.5446,57.7976,38.64
2009-03-11,38.64,39.498,37.4476,36.589,57.5341,40.19
2009-03-12,40.19,38.58,38.1884,36.6579,57.2809,39.63
2009-03-13,39.63,40.598,38.8164,36.6498,57.0419,38.954
2009-03-16,38.954,40.058,39.2528,36.5965,56.7993,44.782
2009-03-17,44.782,38.44,40.4392,36.6418,56.5929,47.602
2009-03-18,47.602,43.908,42.2316,36.7525,56.4188,45.586
2009-03-19,45.586,47.99,43.3108,36.8522,56.2465,45.724
2009-03-20,45.724,45.98,44.5296,36.9719,56.0971,52.886
2009-03-23,52.886,47.15,47.316,37.2608,55.959,47.46
2009-03-24,47.46,51.534,47.8516,37.457,55.8087,49.854
2009-03-25,49.854,48.198,48.302,37.6974,55.6686,51.352
2009-03-26,51.352,51.2,49.4552,37.9844,55.5351,48.898
2009-03-27,48.898,50.186,50.09,38.2591,55.3936,46.884
2009-03-30,46.884,46.1,48.8896,38.5258,55.2314,49.278
2009-03-31,49.278,47.84,49.2532,38.8134,55.0629,47.48
2009-04-01,47.48,48.16,48.7784,39.1267,54.8809,49.072
2009-04-02,49.072,48.8,48.3224,39.3858,54.6844,51.178
2009-04-03,51.178,48.454,48.7784,39.7359,54.4987,49.106
2009-04-06,49.106,50.0,49.2228,40.043,54.3031,48.07
2009-04-07,48.07,48.692,48.9812,40.3381,54.1142,48.71
2009-04-08,48.71,49.1,49.2272,40.6378,53.9208,51.58
2009-04-09,51.58,50.02,49.7288,40.9289,53.745,53.146
2009-04-13,53.146,50.664,50.1224,41.2972,53.5832,49.5
2009-04-14,49.5,52.394,50.2012,41.5916,53.4237,50.628
2009-04-15,50.628,49.43,50.7128,41.9311,53.2873,48.924
2009-04-16,48.924,49.9,50.7556,42.2235,53.1488,47.482
2009-04-17,47.482,48.406,49.936,42.4828,53.0268,44.514
2009-04-20,44.514,46.682,48.2096,42.6609,52.8983,45.794
2009-04-21,45.794,44.4,47.4684,42.8208,52.7814,43.712
2009-04-22,43.712,45.302,46.0852,42.9431,52.6657,48.294
2009-04-23,48.294,44.476,45.9592,43.1926,52.5647,47.96
2009-04-24,47.96,48.258,46.0548,43.4107,52.4837,46.156
2009-04-27,46.156,46.852,46.3832,43.5616,52.4048,45.358
2009-04-28,45.358,45.6,46.296,43.7062,52.3251,45.5
2009-04-29,45.5,45.898,46.6536,43.9023,52.2567,44.27
2009-04-30,44.27,46.104,45.8488,44.0773,52.1695,44.518
2009-05-01,44.518,44.006,45.1604,44.2526,52.0611,46.868
2009-05-04,46.868,45.232,45.3028,44.4627,51.9606,49.452
2009-05-05,49.452,46.66,46.1216,44.7599,51.8752,50.784
2009-05-06,50.784,50.06,47.1784,45.0386,51.8036,46.994
2009-05-07,46.994,51.2,47.7232,45.2505,51.6723,49.67
2009-05-08,49.67,47.8,48.7536,45.5078,51.53,48.306
2009-05-11,48.306,48.424,49.0412,45.7443,51.4039,51.696
2009-05-12,51.696,49.05,49.49,46.085,51.2935,54.82
2009-05-13,54.82,50.79,50.2972,46.47,51.2166,56.874
2009-05-14,56.874,56.36,52.2732,46.8547,51.1267,55.46
2009-05-15,55.46,57.192,53.4312,47.2342,51.0308,57.588
2009-05-18,57.588,56.36,55.2876,47.6561,50.9586,56.186
2009-05-19,56.186,57.2,56.1856,48.0444,50.9066,54.75
2009-05-20,54.75,57.266,56.1716,48.3624,50.8581,56.018
2009-05-21,56.018,55.332,56.0004,48.71,50.7996,58.652
2009-05-22,58.652,56.154,56.6388,49.0792,50.7502,60.906
2009-05-26,60.906,58.174,57.3024,49.5047,50.7262,59.652
2009-05-27,59.652,61.038,57.9956,49.9187,50.6823,63.866
2009-05-28,63.866,60.404,59.8188,50.3004,50.6515,64.328
2009-05-29,64.328,64.44,61.4808,50.6349,50.6355,65.936
2009-06-01,65.936,65.354,62.9376,51.0419,50.6267,67.068
2009-06-02,67.068,65.716,64.17,51.4688,50.6181,65.606
2009-06-03,65.606,66.792,65.3608,51.7232,50.5884,67.342
2009-06-04,67.342,65.314,66.056,52.1208,50.5885,66.984
2009-06-05,66.984,68.154,66.5872,52.4634,50.5869,66.274
2009-06-08,66.274,66.054,66.6548,52.7618,50.5763,66.598
2009-06-09,66.598,66.696,66.5608,53.1158,50.5671,65.548
2009-06-10,65.548,67.436,66.5492,53.4891,50.5377,68.418
2009-06-11,68.418,65.54,66.7644,53.8719,50.5392,68.186
2009-06-12,68.186,67.404,67.0048,54.286,50.5577,66.316
2009-06-15,66.316,67.17,67.0132,54.6309,50.5587,65.978
2009-06-16,65.978,66.85,66.8892,54.9269,50.5441,65.3
2009-06-17,65.3,65.83,66.8396,55.2508,50.5353,65.812
2009-06-18,65.812,65.592,66.3184,55.6056,50.5262,65.512
2009-06-19,65.512,66.39,65.7836,55.9417,50.5059,60.696
2009-06-22,60.696,64.918,64.6596,56.124,50.4818,60.71
2009-06-23,60.71,61.27,63.606,56.2753,50.4564,62.788
2009-06-24,62.788,61.162,63.1036,56.541,50.4195,63.112
2009-06-25,63.112,62.478,62.5636,56.7907,50.4089,63.49
2009-06-26,63.49,63.128,62.1592,57.082,50.3941,63.644
2009-06-29,63.644,63.6,62.7488,57.4053,50.3703,62.224
2009-06-30,62.224,63.64,63.0516,57.7595,50.3312,61.654
2009-07-01,61.654,62.588,62.8248,58.0767,50.3026,60.29
2009-07-02,60.29,61.2,62.2604,58.4082,50.2598,59.45
2009-07-06,59.45,59.5,61.4524,58.6314,50.2354,56.412
2009-07-07,56.412,59.668,60.006,58.8004,50.1574,52.78
2009-07-08,52.78,56.47,58.1172,58.9329,50.0163,53.47
2009-07-09,53.47,54.398,56.4804,59.0951,49.8877,52.636
2009-07-10,52.636,53.18,54.9496,59.2378,49.7802,54.492
2009-07-13,54.492,53.02,53.958,59.4423,49.6859,53.748
2009-07-14,53.748,54.4,53.4252,59.6269,49.5758,55.58
2009-07-15,55.58,54.6,53.9852,59.8011,49.4547,54.496
2009-07-16,54.496,55.916,54.1904,59.902,49.4072,54.91
2009-07-17,54.91,54.372,54.6452,59.9845,49.3102,55.846
2009-07-20,55.846,55.29,54.916,60.1616,49.1917,54.828
2009-07-21,54.828,56.438,55.132,60.2647,49.0922,54.54
2009-07-22,54.54,54.368,54.924,60.3894,49.0026,55.2
2009-07-23,55.2,55.975,55.0648,60.4595,48.8747,54.168
2009-07-24,54.168,55.2,54.9164,60.4464,48.7495,54.024
2009-07-27,54.024,54.082,54.552,60.3894,48.614,53.312
2009-07-28,53.312,53.2,54.2488,60.3465,48.5252,53.848
2009-07-29,53.848,53.2,54.1104,60.2717,48.4013,55.358
2009-07-30,55.358,54.792,54.142,60.2551,48.2667,55.766
2009-07-31,55.766,56.64,54.4616,60.2754,48.1471,56.55
2009-08-03,56.55,56.102,54.9668,60.2861,48.07,55.788
2009-08-04,55.788,55.846,55.462,60.2288,47.9756,55.808
2009-08-05,55.808,55.846,55.854,60.1268,47.8894,54.626
2009-08-06,54.626,56.26,55.7076,60.0263,47.8022,57.194
2009-08-07,57.194,55.204,55.9932,59.8929,47.7595,56.586
2009-08-10,56.586,56.308,56.0004,59.738,47.7383,55.2
2009-08-11,55.2,56.17,55.8828,59.5233,47.7366,56.404
2009-08-12,56.404,55.9,56.002,59.31,47.7674,57.02
2009-08-13,57.02,56.84,56.4808,59.1383,47.8193,56.204
2009-08-14,56.204,57.02,56.2828,58.9156,47.8367,53.926
2009-08-17,53.926,55.338,55.7508,58.6544,47.8414,53.794
2009-08-18,53.794,54.14,55.4696,58.4048,47.8347,53.704
2009-08-19,53.704,53.04,54.9296,58.1469,47.821,54.378
2009-08-20,54.378,53.472,54.4012,57.9235,47.7917,55.224
2009-08-21,55.224,55.2,54.2052,57.6596,47.7485,53.61
2009-08-24,53.61,55.586,54.142,57.3681,47.7345,53.71
2009-08-25,53.71,53.8,54.1252,57.116,47.7434,55.252
2009-08-26,55.252,53.6,54.4348,56.9015,47.7506,55.58
2009-08-27,55.58,55.19,54.6752,56.7071,47.7856,57.118
2009-08-28,57.118,55.602,55.054,56.5332,47.8348,58.208
2009-08-31,58.208,56.4,55.9736,56.3871,47.9012,55.834
2009-09-01,55.834,57.842,56.3984,56.2899,47.9551,55.554
2009-09-02,55.554,55.704,56.4588,56.1868,48.0239,54.294
2009-09-03,54.294,55.944,56.2016,56.0169,48.1054,54.1
2009-09-04,54.1,54.01,55.598,55.8366,48.189,54.526
2009-09-08,54.526,54.954,54.8616,55.6574,48.2908,54.814
2009-09-09,54.814,54.234,54.6576,55.4808,48.4083,55.13
2009-09-10,55.13,54.898,54.5728,55.3389,48.5082,54.958
2009-09-11,54.958,55.038,54.7056,55.205,48.5822,55.592
2009-09-14,55.592,54.76,55.004,55.111,48.6603,56.868
2009-09-15,56.868,55.894,55.4724,55.0594,48.7328,58.314
2009-09-16,58.314,57.0,56.1724,55.0974,48.8125,58.66
2009-09-17,58.66,58.508,56.8784,55.215,48.9331,60.8
2009-09-18,60.8,58.992,58.0468,55.3616,49.0645,60.92
2009-09-21,60.92,61.0,59.1124,55.5273,49.1868,62.254
2009-09-22,62.254,61.006,60.1896,55.6825,49.3206,61.22
2009-09-23,61.22,62.6,60.7708,55.832,49.4322,59.678
2009-09-24,59.678,61.102,60.9744,55.9139,49.5073,58.694
2009-09-25,58.694,59.396,60.5532,55.9979,49.5828,61.816
2009-09-28,61.816,58.85,60.7324,56.136,49.6705,61.136
2009-09-29,61.136,61.6,60.5088,56.2418,49.7625,61.638
2009-09-30,61.638,61.254,60.5924,56.378,49.8604,58.504
2009-10-01,58.504,60.58,60.3576,56.4573,49.9496,58.558
2009-10-02,58.558,57.8,60.3303,56.5244,50.0198,58.592
2009-10-05,58.592,59.008,59.6855,56.6129,50.0898,57.518
2009-10-06,57.518,58.816,58.9619,56.6828,50.1547,57.934
2009-10-07,57.934,57.258,58.2211,56.7752,50.2312,57.462
2009-10-08,57.462,58.548,58.0127,56.8475,50.3247,58.948
2009-10-09,58.948,57.2,58.0908,56.9193,50.434,59.558
2009-10-12,59.558,58.942,58.284,56.9952,50.5444,60.844
2009-10-13,60.844,59.364,58.9492,57.081,50.6665,61.458
2009-10-14,61.458,61.258,59.654,57.1944,50.7901,61.78
2009-10-15,61.78,61.736,60.5176,57.3139,50.8988,62.572
2009-10-16,62.572,61.54,61.2424,57.4728,51.0036,63.722
2009-10-19,63.722,62.922,62.0752,57.6034,51.1096,63.608
