ticker,PRU US Equity,PRU US Equity,PRU US Equity,PRU US Equity,PRU US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2017-09-27,106.78,107.32,105.572,106.019,106.8893,106.0
2017-09-28,106.0,106.81,105.816,105.913,106.8967,106.32
2017-09-29,106.32,106.0,106.08,105.8182,106.9041,107.28
2017-10-02,107.28,106.91,106.464,105.729,106.9206,107.84
2017-10-03,107.84,107.27,106.844,105.6432,106.9244,107.85
2017-10-04,107.85,107.87,107.058,105.5298,106.9348,109.26
2017-10-05,109.26,107.99,107.71,105.4712,106.9515,109.65
2017-10-06,109.65,109.68,108.376,105.4094,106.9643,109.06
2017-10-09,109.06,109.85,108.732,105.3266,106.9772,110.0
2017-10-10,110.0,109.21,109.164,105.262,106.999,110.01
2017-10-11,110.01,109.66,109.596,105.1742,107.018,109.35
2017-10-12,109.35,110.15,109.614,105.0566,107.0322,109.11
2017-10-13,109.11,109.38,109.506,105.0334,107.0529,109.37
2017-10-16,109.37,109.42,109.568,104.971,107.0802,108.79
2017-10-17,108.79,109.7,109.326,104.913,107.1038,108.89
2017-10-18,108.89,109.34,109.102,104.8612,107.124,109.6
2017-10-19,109.6,108.28,109.152,104.8544,107.1413,110.78
2017-10-20,110.78,110.65,109.486,104.9488,107.1724,110.79
2017-10-23,110.79,110.78,109.77,105.0508,107.2006,112.17
2017-10-24,112.17,111.5,110.446,105.1594,107.2378,111.25
2017-10-25,111.25,112.17,110.918,105.2594,107.2662,111.89
2017-10-26,111.89,111.59,111.376,105.393,107.2932,112.02
2017-10-27,112.02,111.45,111.624,105.5802,107.3322,111.6
2017-10-30,111.6,111.49,111.786,105.7732,107.364,110.46
2017-10-31,110.46,111.63,111.444,105.9608,107.3967,110.58
2017-11-01,110.58,110.98,111.31,106.1344,107.4217,112.94
2017-11-02,112.94,111.65,111.52,106.3712,107.4626,111.84
2017-11-03,111.84,112.71,111.484,106.5742,107.4938,112.39
2017-11-06,112.39,111.68,111.642,106.7656,107.5333,111.94
2017-11-07,111.94,112.72,111.938,106.9508,107.5646,112.44
2017-11-08,112.44,111.93,112.31,107.1732,107.59,111.95
2017-11-09,111.95,111.9,112.112,107.3694,107.613,110.72
2017-11-10,110.72,112.02,111.888,107.5422,107.6337,110.44
2017-11-13,110.44,109.9,111.498,107.688,107.658,109.56
2017-11-14,109.56,109.66,111.022,107.8644,107.6803,110.22
2017-11-15,110.22,108.29,110.578,108.0572,107.7036,110.37
2017-11-16,110.37,110.84,110.262,108.2916,107.7333,110.25
2017-11-17,110.25,109.81,110.168,108.5184,107.7529,110.02
2017-11-20,110.02,110.42,110.084,108.7002,107.7724,110.06
2017-11-21,110.06,110.46,110.184,108.8578,107.7898,109.7
2017-11-22,109.7,110.23,110.08,109.0046,107.8122,108.92
2017-11-24,108.92,109.49,109.79,109.1436,107.8148,109.51
2017-11-27,109.51,109.06,109.642,109.2782,107.8186,112.83
2017-11-28,112.83,109.93,110.204,109.4672,107.8338,115.87
2017-11-29,115.87,113.77,111.366,109.6984,107.8609,115.84
2017-11-30,115.84,116.89,112.594,109.9118,107.8811,115.4
2017-12-01,115.4,116.0,113.89,110.1242,107.8976,116.76
2017-12-04,116.76,117.14,115.34,110.3594,107.9258,115.51
2017-12-05,115.51,117.16,115.876,110.5624,107.9472,115.38
2017-12-06,115.38,115.35,115.778,110.7512,107.9717,116.33
2017-12-07,116.33,114.92,115.876,110.9422,107.999,117.15
2017-12-08,117.15,116.86,116.226,111.1652,108.035,116.26
2017-12-11,116.26,117.02,116.126,111.364,108.0615,116.39
2017-12-12,116.39,116.68,116.302,111.5462,108.0907,113.95
2017-12-13,113.95,116.08,116.016,111.6684,108.0914,114.47
2017-12-14,114.47,114.32,115.644,111.8008,108.1048,115.73
2017-12-15,115.73,115.41,115.36,111.9302,108.1206,116.12
2017-12-18,116.12,116.89,115.332,112.0596,108.1424,116.86
2017-12-19,116.86,117.0,115.426,112.2156,108.1704,117.11
2017-12-20,117.11,117.61,116.058,112.3578,108.2005,116.74
2017-12-21,116.74,117.72,116.512,112.4924,108.2293,116.16
2017-12-22,116.16,117.4,116.598,112.6286,108.2548,115.65
2017-12-26,115.65,116.34,116.504,112.7594,108.275,115.33
2017-12-27,115.33,115.69,116.198,112.8786,108.2963,115.2
2017-12-28,115.2,115.59,115.816,113.0068,108.3154,114.98
2017-12-29,114.98,115.62,115.464,113.1286,108.3322,115.45
2018-01-02,115.45,115.17,115.322,113.2456,108.3598,115.49
2018-01-03,115.49,115.26,115.29,113.3398,108.3917,116.51
2018-01-04,116.51,116.04,115.526,113.4542,108.445,117.68
2018-01-05,117.68,116.84,116.022,113.5644,108.5063,117.61
2018-01-08,117.61,117.78,116.548,113.6916,108.5669,119.0
2018-01-09,119.0,118.0,117.258,113.8338,108.6347,121.51
2018-01-10,121.51,119.2,118.462,114.0236,108.7197,123.72
2018-01-11,123.72,122.66,119.904,114.266,108.8093,124.12
2018-01-12,124.12,124.24,121.192,114.5392,108.9041,122.09
2018-01-16,122.09,122.68,122.088,114.7694,108.9781,123.44
2018-01-17,123.44,122.82,122.976,114.9794,109.0619,123.31
2018-01-18,123.31,123.83,123.336,115.2088,109.1462,124.13
2018-01-19,124.13,123.88,123.418,115.4436,109.2359,124.33
2018-01-22,124.33,124.27,123.46,115.6914,109.3302,124.2
2018-01-23,124.2,124.33,123.882,115.9266,109.4197,124.83
2018-01-24,124.83,124.98,124.16,116.1842,109.5146,124.4
2018-01-25,124.4,125.32,124.378,116.4578,109.6079,126.02
2018-01-26,126.02,124.75,124.756,116.7694,109.711,125.37
2018-01-29,125.37,125.85,124.964,117.0856,109.8187,121.39
2018-01-30,121.39,123.59,124.402,117.309,109.911,118.82
2018-01-31,118.82,121.64,123.2,117.478,109.9836,120.52
2018-02-01,120.52,118.58,122.424,117.6834,110.0684,117.33
2018-02-02,117.33,119.68,120.686,117.8296,110.1342,110.79
2018-02-05,110.79,115.94,117.77,117.8442,110.1589,110.99
2018-02-06,110.99,107.72,115.69,117.87,110.1856,111.17
2018-02-07,111.17,110.22,114.16,117.915,110.2021,103.38
2018-02-08,103.38,111.25,110.732,117.7924,110.1796,106.04
2018-02-09,106.04,104.72,108.474,117.6566,110.1738,107.86
2018-02-12,107.86,108.38,107.888,117.4964,110.1777,106.89
2018-02-13,106.89,106.84,107.068,117.3174,110.177,111.27
2018-02-14,111.27,106.48,107.088,117.2348,110.196,109.73
2018-02-15,109.73,112.07,108.358,117.0942,110.2069,109.43
2018-02-16,109.43,109.33,109.036,116.9726,110.2116,108.48
2018-02-20,108.48,109.0,109.16,116.8346,110.2084,108.63
2018-02-21,108.63,108.5,109.508,116.6806,110.2079,107.79
2018-02-22,107.79,109.16,108.812,116.4934,110.2055,108.98
2018-02-23,108.98,108.29,108.662,116.3478,110.211,110.12
2018-02-26,110.12,109.63,108.8,116.2224,110.2193,108.69
2018-02-27,108.69,110.0,108.842,116.1172,110.2238,106.32
2018-02-28,106.32,109.49,108.38,115.9542,110.2244,103.93
2018-03-01,103.93,106.45,107.608,115.7182,110.2068,105.6
2018-03-02,105.6,103.83,106.932,115.5078,110.1958,106.22
2018-03-05,106.22,104.5,106.152,115.295,110.2098,107.54
2018-03-06,107.54,106.91,105.922,115.1036,110.2303,107.31
2018-03-07,107.31,106.03,106.12,114.915,110.2469,107.49
2018-03-08,107.49,107.67,106.832,114.7416,110.263,110.3
2018-03-09,110.3,108.59,107.772,114.6346,110.2887,109.89
2018-03-12,109.89,110.36,108.506,114.5258,110.3134,109.6
2018-03-13,109.6,110.61,108.918,114.4138,110.3313,108.05
2018-03-14,108.05,110.27,109.066,114.2752,110.3462,108.49
2018-03-15,108.49,108.55,109.266,114.136,110.3643,108.65
2018-03-16,108.65,108.79,108.936,113.9992,110.3833,107.72
2018-03-19,107.72,108.55,108.502,113.8234,110.3884,108.9
2018-03-20,108.9,108.36,108.362,113.6478,110.4008,108.88
2018-03-21,108.88,109.18,108.528,113.4732,110.4174,105.06
2018-03-22,105.06,107.22,107.842,113.1944,110.4267,100.64
2018-03-23,100.64,105.5,106.24,112.777,110.4121,104.17
2018-03-26,104.17,102.65,105.53,112.386,110.4059,102.56
2018-03-27,102.56,104.44,104.262,111.9548,110.38,102.9
2018-03-28,102.9,103.02,103.066,111.571,110.3527,103.55
2018-03-29,103.55,103.51,102.764,111.1732,110.3302,100.95
2018-04-02,100.95,103.41,102.826,110.726,110.2944,102.83
2018-04-03,102.83,101.87,102.558,110.3,110.2672,104.42
2018-04-04,104.42,100.92,102.93,109.9018,110.2507,104.91
2018-04-05,104.91,105.33,103.332,109.516,110.2329,102.33
2018-04-06,102.33,103.65,103.088,109.066,110.2074,101.95
2018-04-09,101.95,103.04,103.288,108.617,110.1927,104.7
2018-04-10,104.7,103.59,103.662,108.1906,110.1996,102.96
2018-04-11,102.96,103.5,103.37,107.7424,110.1976,105.03
2018-04-12,105.03,103.73,103.394,107.4152,110.2044,104.28
2018-04-13,104.28,105.91,103.784,107.1244,110.2028,105.08
2018-04-16,105.08,105.31,104.41,106.8156,110.1919,104.9
2018-04-17,104.9,105.83,104.45,106.567,110.1745,105.84
2018-04-18,105.84,105.37,105.026,106.468,110.163,107.07
2018-04-19,107.07,105.76,105.434,106.3896,110.1475,107.03
2018-04-20,107.03,107.54,105.984,106.3068,110.1315,107.38
2018-04-23,107.38,107.39,106.444,106.3868,110.1144,107.14
2018-04-24,107.14,108.0,106.892,106.4088,110.0933,106.77
2018-04-25,106.77,106.74,107.078,106.387,110.0705,107.19
2018-04-26,107.19,106.77,107.102,106.393,110.0532,107.62
2018-04-27,107.62,106.73,107.22,106.32,110.0352,106.32
2018-04-30,106.32,108.13,107.008,106.2518,110.0072,106.11
2018-05-01,106.11,106.0,106.802,106.1854,109.9807,101.23
2018-05-02,101.23,105.55,105.694,106.0404,109.9304,97.6
2018-05-03,97.6,101.19,103.776,105.8198,109.8654,100.66
2018-05-04,100.66,96.98,102.384,105.6772,109.8122,100.5
2018-05-07,100.5,100.71,101.22,105.5076,109.7594,100.1
2018-05-08,100.1,100.37,100.018,105.3072,109.7012,100.13
2018-05-09,100.13,100.56,99.798,105.136,109.6412,100.84
2018-05-10,100.84,100.21,100.446,105.0264,109.5778,99.88
2018-05-11,99.88,100.95,100.29,104.9454,109.5163,99.87
2018-05-14,99.87,100.31,100.164,104.8308,109.4519,100.54
2018-05-15,100.54,99.8,100.252,104.7172,109.3886,101.17
2018-05-16,101.17,100.31,100.46,104.5898,109.3283,102.61
2018-05-17,102.61,101.05,100.814,104.4958,109.2694,102.43
2018-05-18,102.43,102.61,101.324,104.3946,109.2054,101.61
2018-05-21,101.61,101.89,101.672,104.2208,109.1621,101.96
2018-05-22,101.96,101.77,101.956,104.0622,109.1094,100.9
2018-05-23,100.9,101.17,101.902,103.8882,109.0555,100.38
2018-05-24,100.38,100.51,101.456,103.7348,109.0,100.02
2018-05-25,100.02,100.0,100.974,103.5654,108.9504,94.97
2018-05-29,94.97,98.48,99.646,103.2918,108.8949,97.85
2018-05-30,97.85,96.39,98.824,103.0944,108.8557,96.84
2018-05-31,96.84,97.44,98.012,102.8532,108.8062,98.84
2018-06-01,98.84,98.55,97.704,102.6524,108.7692,99.17
2018-06-04,99.17,99.9,97.534,102.5346,108.739,98.56
2018-06-05,98.56,98.77,98.252,102.493,108.7185,99.65
2018-06-06,99.65,99.13,98.612,102.4026,108.707,99.74
2018-06-07,99.74,100.23,99.192,102.3462,108.7003,100.55
2018-06-08,100.55,99.79,99.534,102.2992,108.6935,100.84
2018-06-11,100.84,101.23,99.868,102.245,108.6922,99.76
2018-06-12,99.76,101.05,100.108,102.2212,108.6826,99.3
2018-06-13,99.3,99.9,100.038,102.1506,108.665,98.75
2018-06-14,98.75,99.42,99.84,102.0372,108.6453,98.56
2018-06-15,98.56,97.81,99.442,101.9102,108.6315,97.95
2018-06-18,97.95,97.75,98.864,101.8226,108.6106,97.6
2018-06-19,97.6,96.7,98.432,101.7356,108.5882,96.84
2018-06-20,96.84,97.86,97.94,101.5784,108.5566,96.42
2018-06-21,96.42,96.82,97.474,101.4476,108.535,96.5
2018-06-22,96.5,97.33,97.062,101.277,108.5146,95.98
2018-06-25,95.98,96.0,96.668,101.111,108.5013,95.31
2018-06-26,95.31,96.15,96.21,100.9156,108.4833,93.22
2018-06-27,93.22,95.16,95.486,100.682,108.4447,93.59
2018-06-28,93.59,93.26,94.92,100.437,108.4018,93.51
2018-06-29,93.51,94.35,94.322,100.1658,108.3575,94.33
2018-07-02,94.33,92.86,93.992,99.9118,108.3193,93.99
2018-07-03,93.99,94.7,93.728,99.644,108.2754,94.34
2018-07-05,94.34,94.86,93.952,99.388,108.2302,94.85
2018-07-06,94.85,93.84,94.204,99.1496,108.1829,97.67
2018-07-09,97.67,95.33,95.036,98.9592,108.1454,97.01
2018-07-10,97.01,97.84,95.572,98.747,108.1065,95.4
2018-07-11,95.4,96.46,95.854,98.5286,108.0585,95.3
2018-07-12,95.3,96.2,96.046,98.3124,108.0082,95.07
2018-07-13,95.07,94.86,96.09,98.1892,107.9539,96.3
2018-07-16,96.3,95.24,95.816,98.1632,107.9015,96.02
2018-07-17,96.02,96.25,95.618,98.0704,107.8516,97.49
2018-07-18,97.49,96.05,96.036,98.0102,107.8074,95.7
2018-07-19,95.7,97.08,96.116,97.9222,107.7495,95.25
2018-07-20,95.25,95.2,96.152,97.8246,107.6866,96.92
2018-07-23,96.92,95.25,96.276,97.7462,107.6319,98.15
2018-07-24,98.15,97.35,96.702,97.7116,107.5764,96.97
2018-07-25,96.97,97.76,96.598,97.6536,107.513,98.1
2018-07-26,98.1,97.5,97.078,97.6048,107.4582,98.89
2018-07-27,98.89,98.56,97.806,97.5592,107.4026,100.14
2018-07-30,100.14,99.3,98.45,97.5098,107.3533,100.91
2018-07-31,100.91,100.81,99.002,97.4794,107.3111,100.51
2018-08-01,100.51,101.39,99.71,97.4574,107.2681,99.88
2018-08-02,99.88,99.01,100.066,97.4158,107.2206,99.42
2018-08-03,99.42,99.4,100.172,97.3862,107.1738,99.67
2018-08-06,99.67,99.46,100.078,97.372,107.1277,100.33
2018-08-07,100.33,100.11,99.962,97.3782,107.0813,101.52
2018-08-08,101.52,100.28,100.164,97.5092,107.035,99.94
2018-08-09,99.94,101.5,100.176,97.551,106.9808,96.97
2018-08-10,96.97,98.44,99.686,97.5536,106.9048,96.46
2018-08-13,96.46,96.86,99.044,97.506,106.8308,97.39
2018-08-14,97.39,96.55,98.456,97.4704,106.7583,96.32
2018-08-15,96.32,96.51,97.416,97.4256,106.6798,98.1
2018-08-16,98.1,97.27,97.048,97.3946,106.6123,98.8
2018-08-17,98.8,97.81,97.414,97.3758,106.554,98.16
2018-08-20,98.16,98.1,97.754,97.328,106.4919,99.67
2018-08-21,99.67,98.2,98.21,97.3046,106.4256,98.72
2018-08-22,98.72,99.46,98.69,97.2838,106.36,97.88
2018-08-23,97.88,98.58,98.646,97.2554,106.2874,98.54
2018-08-24,98.54,98.59,98.594,97.2512,106.2204,100.37
2018-08-27,100.37,99.18,99.036,97.2874,106.1601,100.39
2018-08-28,100.39,100.69,99.18,97.3362,106.1023,99.68
2018-08-29,99.68,100.11,99.372,97.3778,106.0471,98.43
2018-08-30,98.43,99.19,99.482,97.4096,105.987,98.25
2018-08-31,98.25,98.14,99.424,97.4462,105.9305,98.75
2018-09-04,98.75,97.76,99.1,97.4912,105.8731,99.72
2018-09-05,99.72,98.79,98.966,97.566,105.8199,98.73
2018-09-06,98.73,99.93,98.776,97.6344,105.7623,98.29
2018-09-07,98.29,99.07,98.748,97.7358,105.7036,98.7
2018-09-10,98.7,99.37,98.838,97.838,105.6468,97.66
2018-09-11,97.66,98.1,98.62,97.921,105.5866,96.78
2018-09-12,96.78,97.4,98.032,97.97,105.5259,97.08
2018-09-13,97.08,97.23,97.702,98.0318,105.4638,99.86
2018-09-14,99.86,97.48,98.016,98.1422,105.3989,98.99
2018-09-17,98.99,99.69,98.074,98.225,105.3145,100.21
2018-09-18,100.21,99.28,98.584,98.2758,105.2364,102.84
2018-09-19,102.84,100.31,99.796,98.3924,105.1736,104.23
2018-09-20,104.23,103.67,101.226,98.569,105.1109,104.68
2018-09-21,104.68,104.63,102.19,98.7566,105.0568,103.3
2018-09-24,103.3,104.75,103.052,98.9212,104.9964,102.55
2018-09-25,102.55,103.87,103.52,99.0462,104.9275,101.1
2018-09-26,101.1,102.69,103.172,99.1478,104.8472,101.06
2018-09-27,101.06,101.24,102.538,99.2192,104.7712,101.32
2018-09-28,101.32,100.06,101.866,99.3316,104.6959,101.57
2018-10-01,101.57,101.69,101.52,99.458,104.634,101.47
2018-10-02,101.47,101.37,101.304,99.549,104.569,102.44
2018-10-03,102.44,102.51,101.572,99.6348,104.5025,104.8
2018-10-04,104.8,102.71,102.32,99.7914,104.4459,104.46
2018-10-05,104.46,105.0,102.948,99.9186,104.3839,105.99
2018-10-08,105.99,104.19,103.832,100.0606,104.3283,105.95
2018-10-09,105.95,106.05,104.728,100.1768,104.2744,102.79
2018-10-10,102.79,106.15,104.798,100.2144,104.2075,97.7
2018-10-11,97.7,102.33,103.378,100.1582,104.1178,97.76
2018-10-12,97.76,99.14,102.038,100.1158,104.0299,97.4
2018-10-15,97.4,97.27,100.32,100.0754,103.9409,97.83
2018-10-16,97.83,97.86,98.696,100.0386,103.8552,99.7
2018-10-17,99.7,97.83,98.078,100.026,103.7764,97.53
2018-10-18,97.53,99.48,98.044,99.9462,103.6866,97.6
2018-10-19,97.6,96.5,98.012,99.8994,103.5921,95.71
2018-10-22,95.71,97.9,97.674,99.8742,103.4822,95.08
2018-10-23,95.08,94.01,97.124,99.8466,103.3696,90.82
2018-10-24,90.82,94.7,95.348,99.7152,103.2287,92.36
2018-10-25,92.36,92.06,94.314,99.636,103.0829,90.16
2018-10-26,90.16,91.28,92.826,99.4772,102.9151,90.75
2018-10-29,90.75,91.37,91.834,99.3162,102.7483,92.44
2018-10-30,92.44,91.36,91.306,99.2018,102.6,93.78
2018-10-31,93.78,93.77,91.898,99.084,102.4517,94.88
2018-11-01,94.88,94.56,92.402,99.0072,102.3096,95.91
2018-11-02,95.91,96.28,93.552,98.9678,102.1685,97.82
2018-11-05,97.82,96.1,94.966,98.9534,102.0359,98.38
2018-11-06,98.38,97.68,96.154,98.9136,101.9068,100.69
2018-11-07,100.69,99.25,97.536,98.9196,101.7861,96.97
2018-11-08,96.97,96.5,97.954,98.8654,101.649,95.85
2018-11-09,95.85,96.35,97.942,98.8138,101.4981,93.67
2018-11-12,93.67,95.57,97.112,98.7222,101.3396,94.62
2018-11-13,94.62,94.02,96.36,98.6396,101.2058,92.85
2018-11-14,92.85,95.65,94.792,98.5022,101.0759,92.61
2018-11-15,92.61,91.85,93.92,98.3798,100.9364,91.56
2018-11-16,91.56,92.19,93.062,98.2452,100.8075,91.65
2018-11-19,91.65,91.79,92.658,98.1042,100.7118,89.87
2018-11-20,89.87,90.76,91.708,97.9484,100.6062,91.04
2018-11-21,91.04,90.15,91.346,97.8336,100.5056,89.67
2018-11-23,89.67,89.12,90.758,97.6854,100.437,91.83
2018-11-26,91.83,90.96,90.812,97.5248,100.366,91.89
2018-11-27,91.89,91.71,90.86,97.3828,100.2861,94.28
2018-11-28,94.28,91.9,91.742,97.2642,100.2231,92.91
2018-11-29,92.91,93.57,92.116,97.0656,100.1313,93.76
2018-11-30,93.76,92.56,92.934,96.8562,100.0514,94.26
2018-12-03,94.26,95.37,93.42,96.6478,99.9756,89.18
2018-12-04,89.18,93.89,92.878,96.3654,99.8791,87.34
2018-12-06,87.34,88.41,91.49,96.0612,99.7726,85.87
2018-12-07,85.87,87.39,90.082,95.7566,99.663,83.3
2018-12-10,83.3,85.8,87.99,95.4014,99.5346,82.14
2018-12-11,82.14,84.84,85.566,95.0178,99.3947,82.85
2018-12-12,82.85,83.64,84.3,94.6434,99.2655,82.74
2018-12-13,82.74,83.23,83.38,94.2688,99.1476,82.37
2018-12-14,82.37,81.69,82.68,93.8674,99.0398,81.63
2018-12-17,81.63,81.82,82.346,93.404,98.92,81.88
2018-12-18,81.88,81.88,82.294,92.9524,98.7983,80.6
2018-12-19,80.6,81.83,81.844,92.4446,98.6636,80.4
2018-12-20,80.4,79.89,81.376,91.9336,98.529,78.45
2018-12-21,78.45,79.79,80.592,91.4468,98.3838,76.83
2018-12-24,76.83,77.63,79.632,91.0294,98.2165,80.57
2018-12-26,80.57,77.05,79.37,90.6856,98.0699,81.4
2018-12-27,81.4,79.26,79.53,90.3656,97.9289,80.78
2018-12-28,80.78,81.64,79.606,90.0246,97.7925,81.55
2018-12-31,81.55,81.41,80.226,89.6616,97.6578,82.67
2019-01-02,82.67,79.94,81.394,89.3644,97.5279,81.27
2019-01-03,81.27,82.1,81.534,89.0378,97.3957,85.04
2019-01-04,85.04,83.16,82.262,88.8244,97.2764,85.0
2019-01-07,85.0,84.48,83.106,88.6228,97.157,85.5
2019-01-08,85.5,85.97,83.896,88.5164,97.0592,86.88
2019-01-09,86.88,85.89,84.738,88.4068,96.9904,87.31
2019-01-10,87.31,86.72,85.946,88.3498,96.9061,87.74
2019-01-11,87.74,86.53,86.486,88.2896,96.832,88.53
2019-01-14,88.53,86.85,87.192,88.2114,96.7601,88.98
2019-01-15,88.98,88.38,87.888,88.1154,96.6873,90.48
2019-01-16,90.48,89.71,88.608,88.0274,96.6349,91.17
2019-01-17,91.17,89.97,89.38,87.9326,96.5766,92.26
2019-01-18,92.26,92.07,90.284,87.8214,96.5158,90.77
2019-01-22,90.77,91.54,90.732,87.6692,96.4451,90.64
2019-01-23,90.64,91.54,91.064,87.4682,96.3867,91.38
2019-01-24,91.38,90.1,91.244,87.3564,96.3338,92.91
2019-01-25,92.91,92.25,91.592,87.2976,96.2749,92.59
2019-01-28,92.59,91.91,91.658,87.276,96.223,91.08
2019-01-29,91.08,92.26,91.72,87.2052,96.1533,91.32
2019-01-30,91.32,91.02,91.856,87.1746,96.0885,92.14
2019-01-31,92.14,90.38,92.008,87.1652,96.0238,92.96
2019-02-01,92.96,92.53,92.018,87.1932,95.9641,93.19
2019-02-04,93.19,93.01,92.138,87.224,95.9008,92.99
2019-02-05,92.99,93.24,92.52,87.2864,95.8304,93.41
2019-02-06,93.41,92.85,92.938,87.3338,95.7623,91.28
2019-02-07,91.28,90.2,92.766,87.366,95.6818,90.99
2019-02-08,90.99,90.46,92.372,87.3492,95.6011,91.5
2019-02-11,91.5,91.59,92.034,87.3414,95.5247,93.36
2019-02-12,93.36,92.49,92.108,87.323,95.4556,93.87
2019-02-13,93.87,94.0,92.2,87.3422,95.3868,91.68
2019-02-14,91.68,92.84,92.28,87.3006,95.3136,94.15
2019-02-15,94.15,92.54,92.912,87.2984,95.2538,93.95
2019-02-19,93.95,92.82,93.402,87.3938,95.2174,95.02
2019-02-20,95.02,94.05,93.734,87.5474,95.2045,94.49
2019-02-21,94.49,95.11,93.858,87.7198,95.1737,95.01
2019-02-22,95.01,94.69,94.524,87.954,95.1462,95.56
2019-02-25,95.56,95.94,94.806,88.2224,95.1235,95.57
2019-02-26,95.57,95.11,95.13,88.4768,95.1007,96.07
2019-02-27,96.07,95.59,95.34,88.7434,95.0769,95.85
2019-02-28,95.85,96.15,95.612,89.013,95.0567,96.6
2019-03-01,96.6,96.89,95.93,89.3124,95.0404,96.73
2019-03-04,96.73,96.82,96.164,89.6094,95.0213,96.86
2019-03-05,96.86,96.83,96.422,89.9346,94.9998,95.5
2019-03-06,95.5,96.69,96.308,90.2366,94.9642,94.11
2019-03-07,94.11,95.0,95.96,90.5498,94.9226,93.3
2019-03-08,93.3,92.89,95.3,90.8792,94.8811,94.56
2019-03-11,94.56,93.83,94.866,91.159,94.8441,94.74
2019-03-12,94.74,94.86,94.442,91.4258,94.8133,95.13
2019-03-13,95.13,95.07,94.368,91.7128,94.787,95.27
2019-03-14,95.27,95.09,94.6,91.9872,94.7633,95.98
2019-03-15,95.98,95.25,95.136,92.2534,94.7683,97.25
2019-03-18,97.25,96.49,95.674,92.573,94.7653,96.8
2019-03-19,96.8,97.8,96.086,92.8082,94.7651,93.91
2019-03-20,93.91,96.45,95.842,92.9864,94.7405,94.24
2019-03-21,94.24,93.34,95.636,93.1612,94.7158,89.96
2019-03-22,89.96,93.11,94.432,93.2228,94.6728,89.95
2019-03-25,89.95,90.08,92.972,93.2756,94.6243,91.46
2019-03-26,91.46,90.8,91.904,93.35,94.5829,91.53
2019-03-27,91.53,91.34,91.428,93.41,94.5378,91.69
2019-03-28,91.69,91.72,90.918,93.4642,94.4921,91.88
2019-03-29,91.88,92.76,91.302,93.4922,94.4527,95.87
2019-04-01,95.87,92.7,92.486,93.5862,94.4355,95.09
2019-04-02,95.09,95.84,93.212,93.6428,94.4172,96.46
2019-04-03,96.46,96.24,94.198,93.7566,94.4067,97.1
2019-04-04,97.1,96.51,95.28,93.8858,94.4025,98.47
2019-04-05,98.47,97.44,96.598,94.0276,94.4068,98.89
2019-04-08,98.89,98.0,97.202,94.1472,94.4171,97.26
2019-04-09,97.26,98.15,97.636,94.2406,94.4213,98.39
2019-04-10,98.39,97.3,98.022,94.3868,94.4307,99.56
2019-04-11,99.56,99.11,98.514,94.5516,94.4486,101.46
2019-04-12,101.46,101.09,99.112,94.738,94.4794,101.34
2019-04-15,101.34,101.66,99.602,94.9056,94.52,104.03
2019-04-16,104.03,101.84,100.956,95.1224,94.5722,104.16
2019-04-17,104.16,104.49,102.11,95.3458,94.6254,103.83
2019-04-18,103.83,103.94,102.964,95.5542,94.6729,103.46
2019-04-22,103.46,103.39,103.364,95.7978,94.7202,103.66
2019-04-23,103.66,103.05,103.828,96.0512,94.7668,102.76
2019-04-24,102.76,103.31,103.574,96.2764,94.8064,102.74
2019-04-25,102.74,102.13,103.29,96.464,94.8318,103.89
2019-04-26,103.89,103.11,103.302,96.6644,94.8662,105.3
2019-04-29,105.3,104.14,103.67,96.9368,94.9157,105.71
2019-04-30,105.71,105.34,104.08,97.168,94.9677,104.6
2019-05-01,104.6,105.65,104.448,97.381,95.0154,101.84
2019-05-02,101.84,100.11,104.268,97.5174,95.0431,103.13
2019-05-03,103.13,102.48,104.116,97.6902,95.0786,102.03
2019-05-06,102.03,101.01,103.462,97.8306,95.1013,100.87
2019-05-07,100.87,100.89,102.494,97.9368,95.1271,100.8
2019-05-08,100.8,100.53,101.734,98.0414,95.1549,100.83
2019-05-09,100.83,99.5,101.532,98.1366,95.1744,101.27
2019-05-10,101.27,100.63,101.16,98.245,95.19,96.14
2019-05-13,96.14,98.59,99.982,98.2358,95.1859,98.58
2019-05-14,98.58,96.76,99.524,98.2728,95.1883,98.23
2019-05-15,98.23,97.37,99.01,98.3002,95.185,99.41
2019-05-16,99.41,98.75,98.726,98.3784,95.1814,98.81
2019-05-17,98.81,98.2,98.234,98.4724,95.1709,99.31
2019-05-20,99.31,98.45,98.868,98.5926,95.1649,100.44
2019-05-21,100.44,99.92,99.24,98.7102,95.1677,99.65
2019-05-22,99.65,99.78,99.524,98.8084,95.1688,97.11
2019-05-23,97.11,98.29,99.064,98.848,95.156,97.75
2019-05-24,97.75,96.94,98.852,98.8976,95.1431,96.34
2019-05-28,96.34,97.43,98.258,98.9048,95.1172,96.28
2019-05-29,96.28,95.53,97.426,98.8854,95.0989,95.76
2019-05-30,95.76,96.92,96.648,98.8646,95.0929,92.38
2019-05-31,92.38,94.22,95.702,98.834,95.0725,94.22
2019-06-03,94.22,92.36,94.996,98.8336,95.0566,97.82
2019-06-04,97.82,95.8,95.292,98.9908,95.0641,98.8
2019-06-05,98.8,97.95,95.796,99.1678,95.0676,99.86
