ticker,APH US Equity,APH US Equity,APH US Equity,APH US Equity,APH US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2001-06-22,2.3219,2.3219,2.9759,2.3121,2.8456,2.3594
2001-06-25,2.3594,2.3375,2.9674,2.3015,2.8447,2.3188
2001-06-26,2.3188,2.3281,2.9592,2.309,2.845,2.3375
2001-06-27,2.3375,2.3281,2.9506,2.3319,2.8454,2.4469
2001-06-28,2.4469,2.3625,2.943,2.3569,2.8442,2.5031
2001-06-29,2.5031,2.4531,2.9362,2.3931,2.8392,2.5
2001-07-02,2.5,2.5094,2.9293,2.4213,2.8366,2.5031
2001-07-03,2.5031,2.4938,2.9231,2.4581,2.836,2.4813
2001-07-05,2.4813,2.4875,2.9174,2.4869,2.8364,2.4063
2001-07-06,2.4063,2.45,2.911,2.4788,2.8339,2.4719
2001-07-09,2.4719,2.4069,2.9054,2.4725,2.8306,2.5231
2001-07-10,2.5231,2.5031,2.9001,2.4771,2.8275,2.5125
2001-07-11,2.5125,2.5,2.8953,2.479,2.8251,2.5381
2001-07-12,2.5381,2.5469,2.8908,2.4904,2.8221,2.5388
2001-07-13,2.5388,2.5531,2.8864,2.5169,2.816,2.5569
2001-07-16,2.5569,2.55,2.8825,2.5339,2.8099,2.5844
2001-07-17,2.5844,2.5569,2.8782,2.5461,2.8028,2.5888
2001-07-18,2.5888,2.5625,2.8733,2.5614,2.7963,2.6644
2001-07-19,2.6644,2.6063,2.8689,2.5866,2.7908,2.6225
2001-07-20,2.6225,2.6375,2.8646,2.6034,2.7837,2.6638
2001-07-23,2.6638,2.6331,2.8601,2.6248,2.7777,2.6556
2001-07-24,2.6556,2.6644,2.8556,2.639,2.772,2.625
2001-07-25,2.625,2.6531,2.8512,2.6463,2.7655,2.5856
2001-07-26,2.5856,2.625,2.8468,2.6305,2.7585,2.5563
2001-07-27,2.5563,2.5906,2.843,2.6173,2.7507,2.6156
2001-07-30,2.6156,2.5569,2.8385,2.6076,2.7383,2.5925
2001-07-31,2.5925,2.6125,2.8352,2.595,2.7241,2.6263
2001-08-01,2.6263,2.5938,2.8302,2.5953,2.706,2.8363
2001-08-02,2.8363,2.7188,2.8259,2.6454,2.6922,2.8406
2001-08-03,2.8406,2.8469,2.8219,2.7023,2.6814,2.8106
2001-08-06,2.8106,2.8406,2.818,2.7413,2.6713,2.7731
2001-08-07,2.7731,2.8,2.8116,2.7774,2.6609,2.7375
2001-08-08,2.7375,2.7469,2.8049,2.7996,2.6523,2.7419
2001-08-09,2.7419,2.7344,2.7975,2.7808,2.6464,2.7756
2001-08-10,2.7756,2.7425,2.7907,2.7678,2.6386,2.7219
2001-08-13,2.7219,2.7756,2.7847,2.75,2.63,2.6906
2001-08-14,2.6906,2.7094,2.7784,2.7335,2.6226,2.6244
2001-08-15,2.6244,2.6913,2.7719,2.7109,2.6116,2.6
2001-08-16,2.6,2.5063,2.7651,2.6825,2.5996,2.5688
2001-08-17,2.5688,2.5688,2.7579,2.6411,2.5871,2.5781
2001-08-20,2.5781,2.5656,2.7506,2.6124,2.5788,2.4625
2001-08-21,2.4625,2.5813,2.7426,2.5668,2.5701,2.4719
2001-08-22,2.4719,2.4781,2.7346,2.5363,2.5631,2.4325
2001-08-23,2.4325,2.4875,2.7268,2.5028,2.5557,2.5963
2001-08-24,2.5963,2.4594,2.7199,2.5083,2.5544,2.5731
2001-08-27,2.5731,2.5813,2.7127,2.5073,2.5555,2.5313
2001-08-28,2.5313,2.5738,2.7059,2.521,2.5579,2.5481
2001-08-29,2.5481,2.5469,2.6997,2.5363,2.5632,2.4513
2001-08-30,2.4513,2.5125,2.6933,2.54,2.5678,2.5269
2001-08-31,2.5269,2.45,2.6866,2.5261,2.5719,2.4138
2001-09-04,2.4138,2.5269,2.6784,2.4943,2.5737,2.2194
2001-09-05,2.2194,2.3688,2.6697,2.4319,2.5709,2.2094
2001-09-06,2.2094,2.1875,2.661,2.3641,2.5687,2.2406
2001-09-07,2.2406,2.2031,2.6538,2.322,2.5668,2.22
2001-09-10,2.22,2.2656,2.6462,2.2606,2.5622,2.1469
2001-09-17,2.1469,2.1813,2.6383,2.2073,2.5551,2.1063
2001-09-18,2.1063,2.1781,2.6324,2.1846,2.5472,2.1275
2001-09-19,2.1275,2.1063,2.6242,2.1683,2.5397,2.15
2001-09-20,2.15,2.1125,2.6174,2.1501,2.5331,2.1875
2001-09-21,2.1875,2.1281,2.6104,2.1436,2.5287,2.3156
2001-09-24,2.3156,2.2656,2.6053,2.1774,2.5256,2.2875
2001-09-25,2.2875,2.3219,2.5998,2.2136,2.5209,2.2131
2001-09-26,2.2131,2.2813,2.5944,2.2308,2.5149,2.1563
2001-09-27,2.1563,2.2131,2.5883,2.232,2.5073,2.1719
2001-09-28,2.1719,2.1588,2.5822,2.2289,2.4999,2.1394
2001-10-01,2.1394,2.1713,2.5758,2.1936,2.4916,2.0725
2001-10-02,2.0725,2.125,2.5684,2.1506,2.4813,2.1906
2001-10-03,2.1906,2.0313,2.561,2.1461,2.4734,2.27
2001-10-04,2.27,2.2188,2.5547,2.1689,2.4655,2.2531
2001-10-05,2.2531,2.27,2.5489,2.1851,2.4581,2.3781
2001-10-08,2.3781,2.25,2.5442,2.2329,2.4524,2.3594
2001-10-09,2.3594,2.3781,2.5421,2.2903,2.4465,2.4506
2001-10-10,2.4506,2.3594,2.541,2.3423,2.443,2.5375
2001-10-11,2.5375,2.5063,2.5413,2.3958,2.442,2.5606
2001-10-12,2.5606,2.5063,2.5434,2.4573,2.4421,2.5181
2001-10-15,2.5181,2.5219,2.5456,2.4853,2.4402,2.5813
2001-10-16,2.5813,2.5181,2.5478,2.5296,2.4399,2.6031
2001-10-17,2.6031,2.625,2.5502,2.5601,2.4395,2.5819
2001-10-18,2.5819,2.5875,2.5524,2.569,2.4344,2.6381
2001-10-19,2.6381,2.5813,2.5544,2.5845,2.4303,2.6288
2001-10-22,2.6288,2.6313,2.5553,2.6066,2.4267,2.6313
2001-10-23,2.6313,2.6444,2.5565,2.6166,2.4239,2.6237
2001-10-24,2.6237,2.6375,2.5574,2.6208,2.4216,2.6625
2001-10-25,2.6625,2.6081,2.5579,2.6369,2.42,2.7706
2001-10-26,2.7706,2.6656,2.56,2.6634,2.4199,2.6906
2001-10-29,2.6906,2.8125,2.5612,2.6758,2.4193,2.6719
2001-10-30,2.6719,2.6563,2.5625,2.6839,2.4189,2.7844
2001-10-31,2.7844,2.6875,2.5636,2.716,2.4221,2.9069
2001-11-01,2.9069,2.7844,2.5644,2.7649,2.4282,2.9594
2001-11-02,2.9594,2.9069,2.565,2.8026,2.436,2.9694
2001-11-05,2.9694,2.9719,2.5653,2.8584,2.4439,2.9375
2001-11-06,2.9375,2.9694,2.5651,2.9115,2.4534,3.0
2001-11-07,3.0,2.9313,2.5649,2.9546,2.4639,3.0081
2001-11-08,3.0081,3.015,2.5644,2.9749,2.4754,2.955
2001-11-09,2.955,3.0088,2.5641,2.974,2.4826,3.0
2001-11-12,3.0,3.0,2.5644,2.9801,2.4912,3.0325
2001-11-13,3.0325,3.0688,2.5645,2.9991,2.5012,3.0338
2001-11-14,3.0338,3.0625,2.565,3.0059,2.5109,3.0438
2001-11-15,3.0438,3.0338,2.5655,3.013,2.5227,3.0156
2001-11-16,3.0156,3.0188,2.5658,3.0251,2.5325,2.9856
2001-11-19,2.9856,3.0375,2.5656,3.0223,2.544,2.9031
2001-11-20,2.9031,2.9781,2.565,2.9964,2.5576,2.8737
2001-11-21,2.8737,2.9031,2.564,2.9644,2.5709,2.925
2001-11-23,2.925,2.8688,2.5641,2.9406,2.5846,2.9525
2001-11-26,2.9525,2.9344,2.565,2.928,2.5993,2.9613
2001-11-27,2.9613,2.95,2.5655,2.9231,2.6155,2.9381
2001-11-28,2.9381,2.9531,2.5665,2.9301,2.6322,2.965
2001-11-29,2.965,2.9381,2.5683,2.9484,2.6489,2.9625
2001-11-30,2.9625,2.965,2.5704,2.9559,2.6652,2.9375
2001-12-03,2.9375,2.9531,2.5725,2.9529,2.6802,3.0144
2001-12-04,3.0144,2.9688,2.5749,2.9635,2.6942,3.1719
2001-12-05,3.1719,3.0156,2.5782,3.0103,2.7118,3.2313
2001-12-06,3.2313,3.1719,2.5809,3.0635,2.7322,3.1975
2001-12-07,3.1975,3.2188,2.584,3.1105,2.753,3.1444
2001-12-10,3.1444,3.1906,2.5876,3.1519,2.7725,3.1881
2001-12-11,3.1881,3.1444,2.5914,3.1866,2.7935,3.1825
2001-12-12,3.1825,3.2,2.5953,3.1888,2.8157,3.025
2001-12-13,3.025,3.15,2.5985,3.1475,2.8323,3.0656
2001-12-14,3.0656,3.025,2.6009,3.1211,2.8483,3.1213
2001-12-17,3.1213,3.0563,2.6049,3.1165,2.8656,3.1288
2001-12-18,3.1288,3.125,2.6094,3.1046,2.8806,3.085
2001-12-19,3.085,3.1188,2.6137,3.0851,2.8951,2.9931
2001-12-20,2.9931,3.0719,2.6172,3.0788,2.906,2.9969
2001-12-21,2.9969,2.9931,2.6208,3.065,2.9152,2.9688
2001-12-24,2.9688,2.9844,2.6235,3.0345,2.9233,2.98
2001-12-26,2.98,2.9806,2.6261,3.0048,2.9326,3.0
2001-12-27,3.0,2.9938,2.629,2.9878,2.941,3.0269
2001-12-28,3.0269,3.0,2.6325,2.9945,2.9494,3.0031
2001-12-31,3.0031,3.0344,2.6368,2.9958,2.9579,3.0
2002-01-02,3.0,3.0125,2.6411,3.002,2.9651,3.1313
2002-01-03,3.1313,3.0,2.6463,3.0323,2.9751,3.1438
2002-01-04,3.1438,3.1344,2.6516,3.061,2.9854,3.1094
2002-01-07,3.1094,3.1563,2.6577,3.0775,2.9951,3.1563
2002-01-08,3.1563,3.1094,2.6635,3.1081,3.005,3.1856
2002-01-09,3.1856,3.1875,2.6696,3.1453,3.0133,3.0475
2002-01-10,3.0475,3.1856,2.675,3.1285,3.0204,3.0594
2002-01-11,3.0594,3.05,2.6806,3.1116,3.0282,2.9938
2002-01-14,2.9938,3.0594,2.6849,3.0885,3.0324,2.8125
2002-01-15,2.8125,2.9375,2.6886,3.0198,3.0305,2.7906
2002-01-16,2.7906,2.7938,2.6921,2.9408,3.0271,2.8188
2002-01-17,2.8188,2.8188,2.6965,2.895,3.0241,2.8188
2002-01-18,2.8188,2.8094,2.7012,2.8469,3.0217,2.8281
2002-01-22,2.8281,2.8344,2.7055,2.8138,3.0183,2.8438
2002-01-23,2.8438,2.8438,2.71,2.82,3.015,2.8188
2002-01-24,2.8188,2.8469,2.7148,2.8256,3.0123,2.8406
2002-01-25,2.8406,2.8063,2.7196,2.83,3.0091,2.8575
2002-01-28,2.8575,2.8438,2.7239,2.8378,3.0056,2.8125
2002-01-29,2.8125,2.8594,2.7284,2.8346,3.0011,2.8094
2002-01-30,2.8094,2.8125,2.7324,2.8278,2.9964,2.875
2002-01-31,2.875,2.825,2.7358,2.839,2.9936,2.8494
2002-02-01,2.8494,2.8688,2.7385,2.8408,2.9909,2.7938
2002-02-04,2.7938,2.8438,2.7405,2.828,2.9887,2.72
2002-02-05,2.72,2.7863,2.7426,2.8095,2.9856,2.6525
2002-02-06,2.6525,2.7206,2.7442,2.7781,2.9802,2.6206
2002-02-07,2.6206,2.6125,2.7448,2.7273,2.9736,2.675
2002-02-08,2.675,2.6206,2.7444,2.6924,2.9678,2.7219
2002-02-11,2.7219,2.675,2.7449,2.678,2.9635,2.6938
2002-02-12,2.6938,2.7156,2.7457,2.6728,2.9581,2.6794
2002-02-13,2.6794,2.6813,2.7468,2.6781,2.9524,2.6875
2002-02-14,2.6875,2.7,2.7476,2.6915,2.9474,2.6638
2002-02-15,2.6638,2.6813,2.7477,2.6893,2.9404,2.6388
2002-02-19,2.6388,2.6625,2.7475,2.6726,2.9297,2.5981
2002-02-20,2.5981,2.6438,2.7473,2.6535,2.9171,2.5531
2002-02-21,2.5531,2.5938,2.7466,2.6283,2.9042,2.5375
2002-02-22,2.5375,2.5438,2.7451,2.5983,2.8921,2.5719
2002-02-25,2.5719,2.5406,2.7437,2.5799,2.8797,2.6394
2002-02-26,2.6394,2.5844,2.7422,2.58,2.8689,2.6588
2002-02-27,2.6588,2.6531,2.7409,2.5921,2.8615,2.6363
2002-02-28,2.6363,2.6656,2.7394,2.6088,2.853,2.7281
2002-03-01,2.7281,2.6363,2.7381,2.6469,2.8451,2.8681
2002-03-04,2.8681,2.7563,2.7377,2.7061,2.8399,2.9531
2002-03-05,2.9531,2.8656,2.7377,2.7689,2.8372,2.9738
2002-03-06,2.9738,2.9406,2.7378,2.8319,2.8369,2.9656
2002-03-07,2.9656,2.9794,2.738,2.8978,2.8362,3.0313
2002-03-08,3.0313,2.9781,2.7384,2.9584,2.8375,2.9925
2002-03-11,2.9925,3.0438,2.7372,2.9833,2.8377,3.0044
2002-03-12,3.0044,2.9531,2.7357,2.9935,2.8378,2.9588
2002-03-13,2.9588,2.9969,2.7328,2.9905,2.8365,2.8975
2002-03-14,2.8975,2.9531,2.7297,2.9769,2.8343,2.9306
2002-03-15,2.9306,2.8975,2.7274,2.9568,2.833,2.9188
2002-03-18,2.9188,2.9338,2.7255,2.942,2.8287,2.9375
2002-03-19,2.9375,2.9194,2.7237,2.9286,2.8246,2.9313
2002-03-20,2.9313,2.9125,2.7225,2.9231,2.821,2.9375
2002-03-21,2.9375,2.9188,2.722,2.9311,2.8166,2.9344
2002-03-22,2.9344,2.9375,2.7208,2.9319,2.8116,2.9063
2002-03-25,2.9063,2.935,2.7196,2.9294,2.8088,2.9044
2002-03-26,2.9044,2.9069,2.7188,2.9228,2.8057,2.875
2002-03-27,2.875,2.9044,2.7174,2.9115,2.8033,2.925
2002-03-28,2.925,2.8756,2.716,2.909,2.8056,2.9094
2002-04-01,2.9094,2.925,2.7145,2.904,2.8079,2.8813
2002-04-02,2.8813,2.91,2.714,2.899,2.8092,2.8375
2002-04-03,2.8375,2.8813,2.7137,2.8856,2.8096,2.8369
2002-04-04,2.8369,2.8375,2.7137,2.878,2.8097,2.8125
2002-04-05,2.8125,2.8344,2.7138,2.8555,2.8091,2.8438
2002-04-08,2.8438,2.7563,2.7147,2.8424,2.8096,2.8013
2002-04-09,2.8013,2.8438,2.7161,2.8264,2.8088,2.8281
2002-04-10,2.8281,2.8063,2.7182,2.8245,2.8082,2.725
2002-04-11,2.725,2.8094,2.7204,2.8021,2.8065,2.6906
2002-04-12,2.6906,2.7344,2.7228,2.7778,2.8041,2.6875
2002-04-15,2.6875,2.6906,2.7246,2.7465,2.8004,2.7825
2002-04-16,2.7825,2.7344,2.7269,2.7428,2.799,2.9181
2002-04-17,2.9181,2.8063,2.7297,2.7608,2.8015,2.9531
2002-04-18,2.9531,2.9181,2.7329,2.8064,2.8062,2.9338
2002-04-19,2.9338,2.9563,2.7358,2.855,2.8118,2.8531
2002-04-22,2.8531,2.9338,2.7379,2.8881,2.8165,2.8638
2002-04-23,2.8638,2.8563,2.7397,2.9044,2.8202,2.85
2002-04-24,2.85,2.8594,2.7414,2.8908,2.8228,2.8294
2002-04-25,2.8294,2.8469,2.7431,2.866,2.8255,2.8125
2002-04-26,2.8125,2.8313,2.7447,2.8418,2.8282,2.7231
2002-04-29,2.7231,2.8219,2.7463,2.8158,2.8289,2.7406
2002-04-30,2.7406,2.75,2.7476,2.7911,2.8304,2.7438
2002-05-01,2.7438,2.75,2.7488,2.7699,2.8325,2.7381
2002-05-02,2.7381,2.75,2.7499,2.7516,2.8353,2.7256
2002-05-03,2.7256,2.7438,2.7508,2.7343,2.8388,2.6906
2002-05-06,2.6906,2.725,2.7516,2.7278,2.8418,2.66
2002-05-07,2.66,2.7,2.7521,2.7116,2.8436,2.8156
2002-05-08,2.8156,2.6969,2.7532,2.726,2.8471,2.8125
2002-05-09,2.8125,2.8156,2.7544,2.7409,2.8502,2.7188
2002-05-10,2.7188,2.8125,2.7546,2.7395,2.8519,2.8513
2002-05-13,2.8513,2.7281,2.7558,2.7716,2.8543,2.9819
2002-05-14,2.9819,2.9375,2.7574,2.836,2.8566,3.02
2002-05-15,3.02,2.9825,2.7592,2.8769,2.8579,3.0056
2002-05-16,3.0056,3.0125,2.7611,2.9155,2.8586,3.0094
2002-05-17,3.0094,3.0156,2.7632,2.9736,2.8594,2.9344
2002-05-20,2.9344,3.0,2.7651,2.9903,2.8575,2.8844
2002-05-21,2.8844,2.9188,2.7665,2.9708,2.8553,2.8625
2002-05-22,2.8625,2.8844,2.7678,2.9393,2.8525,2.8688
2002-05-23,2.8688,2.8844,2.769,2.9119,2.8507,2.8381
2002-05-24,2.8381,2.8625,2.769,2.8776,2.8495,2.85
2002-05-28,2.85,2.8444,2.7691,2.8608,2.8479,2.8125
2002-05-29,2.8125,2.8469,2.7691,2.8464,2.8458,2.8156
2002-05-30,2.8156,2.8094,2.7693,2.837,2.8433,2.8094
2002-05-31,2.8094,2.825,2.7697,2.8251,2.8409,2.7375
2002-06-03,2.7375,2.8094,2.7696,2.805,2.8369,2.725
2002-06-04,2.725,2.7375,2.7694,2.78,2.8327,2.7831
2002-06-05,2.7831,2.7406,2.7697,2.7741,2.8303,2.7506
2002-06-06,2.7506,2.7781,2.77,2.7611,2.8272,2.7744
2002-06-07,2.7744,2.7094,2.7707,2.7541,2.8252,2.7613
2002-06-10,2.7613,2.775,2.7715,2.7589,2.8219,2.6688
2002-06-11,2.6688,2.7688,2.772,2.7476,2.8171,2.6256
2002-06-12,2.6256,2.6656,2.7723,2.7161,2.812,2.5719
2002-06-13,2.5719,2.6375,2.7728,2.6804,2.8067,2.5256
2002-06-14,2.5256,2.5313,2.7731,2.6306,2.8004,2.625
2002-06-17,2.625,2.5313,2.7741,2.6034,2.7967,2.6594
2002-06-18,2.6594,2.6281,2.7744,2.6015,2.793,2.6175
2002-06-19,2.6175,2.6406,2.7746,2.5999,2.7893,2.575
2002-06-20,2.575,2.6125,2.7748,2.6005,2.7843,2.5075
2002-06-21,2.5075,2.575,2.7746,2.5969,2.7799,2.4969
2002-06-24,2.4969,2.4906,2.7748,2.5713,2.776,2.2813
2002-06-25,2.2813,2.5156,2.7736,2.4956,2.7679,2.2681
2002-06-26,2.2681,2.2344,2.7729,2.4258,2.7576,2.3475
2002-06-27,2.3475,2.2844,2.7735,2.3803,2.7462,2.25
2002-06-28,2.25,2.3456,2.7737,2.3288,2.7321,2.1719
2002-07-01,2.1719,2.2631,2.7734,2.2638,2.7169,2.0969
2002-07-02,2.0969,2.1725,2.7728,2.2269,2.7018,2.1069
2002-07-03,2.1069,2.0844,2.7726,2.1946,2.6866,2.1969
2002-07-05,2.1969,2.1256,2.773,2.1645,2.6736,2.1688
2002-07-08,2.1688,2.2031,2.7732,2.1483,2.6604,2.1281
2002-07-09,2.1281,2.1688,2.7731,2.1395,2.6467,2.06
2002-07-10,2.06,2.1438,2.7725,2.1321,2.6334,2.0438
2002-07-11,2.0438,2.0625,2.7711,2.1195,2.6195,2.1438
2002-07-12,2.1438,2.0531,2.7704,2.1089,2.6075,2.125
2002-07-15,2.125,2.1438,2.77,2.1001,2.5952,2.1563
2002-07-16,2.1563,2.1188,2.77,2.1058,2.5838,2.375
2002-07-17,2.375,2.1938,2.771,2.1688,2.5775,2.3594
2002-07-18,2.3594,2.3781,2.7721,2.2319,2.5715,2.4125
2002-07-19,2.4125,2.3594,2.7738,2.2856,2.5634,2.3188
2002-07-22,2.3188,2.4125,2.7744,2.3244,2.5536,2.2825
2002-07-23,2.2825,2.3156,2.7745,2.3496,2.5448,2.2663
2002-07-24,2.2663,2.25,2.7745,2.3279,2.5331,2.2813
2002-07-25,2.2813,2.2675,2.7741,2.3123,2.5191,2.2375
2002-07-26,2.2375,2.2969,2.7734,2.2773,2.5035,2.405
2002-07-29,2.405,2.2688,2.7732,2.2945,2.4915,2.4844
2002-07-30,2.4844,2.405,2.773,2.3349,2.481,2.3531
2002-07-31,2.3531,2.475,2.7719,2.3523,2.4693,2.3719
2002-08-01,2.3719,2.3537,2.7712,2.3704,2.4591,2.2919
2002-08-02,2.2919,2.3719,2.7697,2.3813,2.4477,2.2106
2002-08-05,2.2106,2.2969,2.7678,2.3424,2.4345,2.3469
2002-08-06,2.3469,2.25,2.7666,2.3149,2.4247,2.3563
2002-08-07,2.3563,2.4063,2.7652,2.3155,2.4148,2.4438
2002-08-08,2.4438,2.35,2.7643,2.3299,2.4074,2.4806
2002-08-09,2.4806,2.4375,2.7635,2.3676,2.4007,2.475
2002-08-12,2.475,2.4806,2.7628,2.4205,2.3941,2.4038
2002-08-13,2.4038,2.475,2.7615,2.4319,2.3874,2.4075
2002-08-14,2.4075,2.4,2.7597,2.4421,2.381,2.5094
2002-08-15,2.5094,2.4094,2.7588,2.4553,2.3756,2.6094
2002-08-16,2.6094,2.4906,2.7584,2.481,2.3727,2.5813
2002-08-19,2.5813,2.6056,2.7574,2.5023,2.3689,2.4706
2002-08-20,2.4706,2.5719,2.7552,2.5156,2.3631,2.6138
2002-08-21,2.6138,2.5,2.7535,2.5569,2.362,2.6413
2002-08-22,2.6413,2.6125,2.7519,2.5833,2.3623,2.5719
2002-08-23,2.5719,2.6413,2.75,2.5758,2.3623,2.51
2002-08-26,2.51,2.5781,2.7476,2.5615,2.362,2.4406
2002-08-27,2.4406,2.5156,2.7448,2.5555,2.3583,2.4
2002-08-28,2.4,2.425,2.742,2.5128,2.3531,2.3831
2002-08-29,2.3831,2.3969,2.7389,2.4611,2.3484,2.4263
2002-08-30,2.4263,2.3781,2.7359,2.432,2.3454,2.3063
2002-09-03,2.3063,2.4106,2.7322,2.3913,2.3414,2.3344
2002-09-04,2.3344,2.3063,2.7287,2.37,2.3381,2.325
2002-09-05,2.325,2.3094,2.7252,2.355,2.339,2.3969
2002-09-06,2.3969,2.3688,2.7223,2.3578,2.3416,2.4531
2002-09-09,2.4531,2.3875,2.72,2.3631,2.3437,2.4925
2002-09-10,2.4925,2.4563,2.7181,2.4004,2.3486,2.525
2002-09-11,2.525,2.5125,2.7161,2.4385,2.3556,2.4225
2002-09-12,2.4225,2.4938,2.7135,2.458,2.3621,2.35
2002-09-13,2.35,2.4,2.7104,2.4486,2.367,2.3188
2002-09-16,2.3188,2.3506,2.7073,2.4218,2.3694,2.2594
2002-09-17,2.2594,2.35,2.7038,2.3751,2.3712,2.1994
2002-09-18,2.1994,2.2469,2.7,2.31,2.3727,2.1375
2002-09-19,2.1375,2.175,2.696,2.253,2.3742,2.0619
2002-09-20,2.0619,2.1688,2.6912,2.1954,2.3746,1.9906
2002-09-23,1.9906,2.0469,2.6853,2.1298,2.3715,1.9375
2002-09-24,1.9375,1.9719,2.6788,2.0654,2.3678,1.9969
2002-09-25,1.9969,1.9531,2.6728,2.0249,2.3646,1.9944
2002-09-26,1.9944,2.0031,2.6671,1.9963,2.357,1.9525
2002-09-27,1.9525,1.9938,2.6609,1.9744,2.3488,1.9375
2002-09-30,1.9375,1.9531,2.6547,1.9638,2.3393,1.9875
2002-10-01,1.9875,1.9469,2.6495,1.9738,2.3327,1.9594
2002-10-02,1.9594,1.975,2.644,1.9663,2.3262,1.8969
2002-10-03,1.8969,1.9406,2.6379,1.9468,2.3189,1.8156
2002-10-04,1.8156,1.8988,2.6313,1.9194,2.3095,1.8063
2002-10-07,1.8063,1.8125,2.6249,1.8931,2.3009,1.7781
2002-10-08,1.7781,1.8125,2.6188,1.8513,2.2884,1.7281
2002-10-09,1.7281,1.7594,2.6125,1.805,2.2733,1.7844
2002-10-10,1.7844,1.7219,2.6066,1.7825,2.2619,1.8531
2002-10-11,1.8531,1.8125,2.6009,1.79,2.2515,1.8706
2002-10-14,1.8706,1.85,2.5953,1.8029,2.2431,1.9025
2002-10-15,1.9025,1.8913,2.5896,1.8278,2.2369,2.0469
2002-10-16,2.0469,1.8125,2.5849,1.8915,2.2309,2.1906
2002-10-17,2.1906,2.1094,2.5808,1.9728,2.2276,2.2313
2002-10-18,2.2313,2.1856,2.5763,2.0484,2.2234,2.3438
2002-10-21,2.3438,2.2219,2.5723,2.143,2.2206,2.2
2002-10-22,2.2,2.3125,2.5678,2.2025,2.2151,2.2975
2002-10-23,2.2975,2.1875,2.5635,2.2526,2.213,2.3625
2002-10-24,2.3625,2.3125,2.5594,2.287,2.2121,2.2594
2002-10-25,2.2594,2.3563,2.5554,2.2926,2.2071,2.3488
2002-10-28,2.3488,2.2844,2.5519,2.2936,2.2019,2.2969
2002-10-29,2.2969,2.3406,2.5484,2.313,2.1962,2.38
2002-10-30,2.38,2.3031,2.5462,2.3295,2.1944,2.4063
2002-10-31,2.4063,2.38,2.5443,2.3383,2.1902,2.4675
2002-11-01,2.4675,2.3906,2.5425,2.3799,2.1868,2.5656
2002-11-04,2.5656,2.4844,2.5413,2.4233,2.1866,2.5263
2002-11-05,2.5263,2.5581,2.5398,2.4691,2.187,2.5781
2002-11-06,2.5781,2.5269,2.5384,2.5088,2.1897,2.5475
2002-11-07,2.5475,2.5625,2.5371,2.537,2.1927,2.5406
2002-11-08,2.5406,2.5475,2.5356,2.5516,2.1958,2.425
2002-11-11,2.425,2.5313,2.5334,2.5235,2.1958,2.5188
2002-11-12,2.5188,2.425,2.532,2.522,2.2,2.5244
2002-11-13,2.5244,2.5031,2.5305,2.5113,2.2038,2.6088
2002-11-14,2.6088,2.5469,2.5292,2.5235,2.2095,2.6606
2002-11-15,2.6606,2.6088,2.5283,2.5475,2.2148,2.6856
2002-11-18,2.6856,2.6669,2.5277,2.5996,2.2194,2.625
2002-11-19,2.625,2.6794,2.5272,2.6209,2.2221,2.615
2002-11-20,2.615,2.6237,2.5271,2.639,2.2239,2.7563
2002-11-21,2.7563,2.625,2.5277,2.6685,2.2306,2.7906
2002-11-22,2.7906,2.7563,2.5283,2.6945,2.2394,2.8444
2002-11-25,2.8444,2.7781,2.5289,2.7263,2.2499,2.7063
2002-11-26,2.7063,2.8444,2.529,2.7425,2.2588,2.7313
2002-11-27,2.7313,2.7063,2.5292,2.7658,2.2695,2.7719
2002-11-29,2.7719,2.7381,2.5297,2.7689,2.2821,2.7819
2002-12-02,2.7819,2.8,2.5303,2.7671,2.2965,2.7381
2002-12-03,2.7381,2.7813,2.5308,2.7459,2.3115,2.6662
2002-12-04,2.6662,2.73,2.5311,2.7379,2.3261,2.6719
2002-12-05,2.6719,2.675,2.5317,2.726,2.3396,2.7125
2002-12-06,2.7125,2.6719,2.5326,2.7141,2.3539,2.6
2002-12-09,2.6,2.7106,2.5327,2.6778,2.3669,2.5719
2002-12-10,2.5719,2.6,2.5324,2.6445,2.3796,2.5575
2002-12-11,2.5575,2.5688,2.5319,2.6228,2.391,2.575
2002-12-12,2.575,2.5688,2.5316,2.6034,2.4033,2.5069
2002-12-13,2.5069,2.5594,2.5304,2.5623,2.4155,2.5175
2002-12-16,2.5175,2.5069,2.5287,2.5458,2.4295,2.4575
2002-12-17,2.4575,2.4875,2.5262,2.5229,2.4425,2.4875
2002-12-18,2.4875,2.4544,2.5238,2.5089,2.4567,2.4969
2002-12-19,2.4969,2.4875,2.5214,2.4933,2.4721,2.5
2002-12-20,2.5,2.4938,2.5188,2.4919,2.4864,2.475
2002-12-23,2.475,2.5,2.5162,2.4834,2.4989,2.4506
2002-12-24,2.4506,2.475,2.5134,2.482,2.5105,2.435
2002-12-26,2.435,2.4563,2.5108,2.4715,2.5211,2.3969
2002-12-27,2.3969,2.435,2.5083,2.4515,2.5281,2.34
2002-12-30,2.34,2.4,2.5054,2.4195,2.5311,2.375
2002-12-31,2.375,2.3531,2.5026,2.3995,2.534,2.5169
2003-01-02,2.5169,2.375,2.5005,2.4128,2.5374,2.4875
2003-01-03,2.4875,2.5013,2.4983,2.4233,2.5432,2.525
