ticker,WST US Equity,WST US Equity,WST US Equity,WST US Equity,WST US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2006-02-01,15.45,15.235,13.5533,15.315,13.2559,15.145
2006-02-02,15.145,15.395,13.5698,15.294,13.2999,15.1
2006-02-03,15.1,15.095,13.5875,15.222,13.3441,14.95
2006-02-06,14.95,15.14,13.5958,15.182,13.3911,14.73
2006-02-07,14.73,14.925,13.6029,15.075,13.4349,14.605
2006-02-08,14.605,14.805,13.6103,14.906,13.4742,14.475
2006-02-09,14.475,14.605,13.6181,14.772,13.5147,14.54
2006-02-10,14.54,14.475,13.6242,14.66,13.5588,14.555
2006-02-13,14.555,14.565,13.6318,14.581,13.6002,14.735
2006-02-14,14.735,14.5,13.6397,14.582,13.6439,15.345
2006-02-15,15.345,14.665,13.6488,14.73,13.6941,15.83
2006-02-16,15.83,15.35,13.6589,15.001,13.756,15.72
2006-02-17,15.72,15.85,13.6685,15.237,13.8212,15.865
2006-02-21,15.865,15.72,13.678,15.499,13.8924,16.115
2006-02-22,16.115,15.875,13.6892,15.775,13.9696,16.385
2006-02-23,16.385,16.06,13.6994,15.983,14.0506,16.39
2006-02-24,16.39,16.315,13.7102,16.095,14.1325,16.26
2006-02-27,16.26,16.37,13.7203,16.203,14.2123,16.145
2006-02-28,16.145,16.25,13.7312,16.259,14.291,16.4
2006-03-01,16.4,16.13,13.7448,16.316,14.3752,16.36
2006-03-02,16.36,16.345,13.7571,16.311,14.4574,16.35
2006-03-03,16.35,16.35,13.7688,16.303,14.5402,16.02
2006-03-06,16.02,15.875,13.7779,16.255,14.6164,15.89
2006-03-07,15.89,15.97,13.7864,16.204,14.6834,15.685
2006-03-08,15.685,15.84,13.7946,16.061,14.7453,15.63
2006-03-09,15.63,15.705,13.8024,15.915,14.8056,15.6
2006-03-10,15.6,15.615,13.8104,15.765,14.8704,15.585
2006-03-13,15.585,15.625,13.8192,15.678,14.933,15.495
2006-03-14,15.495,15.5,13.8261,15.599,14.9928,15.595
2006-03-15,15.595,15.495,13.8343,15.581,15.0544,15.775
2006-03-16,15.775,15.595,13.8436,15.61,15.1113,15.9
2006-03-17,15.9,15.815,13.8535,15.67,15.1763,15.965
2006-03-20,15.965,15.95,13.8642,15.746,15.2417,16.14
2006-03-21,16.14,16.0,13.8763,15.875,15.3108,16.315
2006-03-22,16.315,16.15,13.8893,16.019,15.3812,16.5
2006-03-23,16.5,16.345,13.903,16.164,15.4527,16.645
2006-03-24,16.645,16.525,13.9171,16.313,15.5096,16.65
2006-03-27,16.65,16.525,13.9302,16.45,15.5532,16.505
2006-03-28,16.505,16.615,13.9431,16.523,15.6011,17.045
2006-03-29,17.045,16.445,13.9576,16.669,15.6485,17.085
2006-03-30,17.085,17.03,13.9716,16.786,15.6913,17.36
2006-03-31,17.36,17.155,13.9861,16.929,15.7341,17.15
2006-04-03,17.15,17.29,14.0005,17.029,15.7744,17.405
2006-04-04,17.405,17.075,14.0164,17.209,15.8205,17.515
2006-04-05,17.515,17.4,14.0329,17.303,15.8641,17.53
2006-04-06,17.53,17.51,14.0497,17.392,15.9112,17.515
2006-04-07,17.515,17.52,14.0659,17.423,15.9565,17.17
2006-04-10,17.17,17.5,14.0805,17.427,15.9907,16.925
2006-04-11,16.925,17.19,14.0952,17.331,16.0262,16.91
2006-04-12,16.91,16.875,14.1097,17.21,16.0591,16.905
2006-04-13,16.905,16.86,14.123,17.085,16.0882,16.735
2006-04-17,16.735,16.815,14.1359,16.929,16.12,17.0
2006-04-18,17.0,16.735,14.1508,16.895,16.158,17.025
2006-04-19,17.025,16.995,14.1657,16.915,16.1995,17.0
2006-04-20,17.0,17.0,14.1792,16.933,16.2449,16.675
2006-04-21,16.675,17.075,14.1915,16.887,16.2863,16.815
2006-04-24,16.815,16.64,14.2043,16.903,16.3331,16.83
2006-04-25,16.83,16.815,14.216,16.869,16.3789,16.9
2006-04-26,16.9,16.825,14.228,16.844,16.4258,17.52
2006-04-27,17.52,17.225,14.2431,16.948,16.4815,17.81
2006-04-28,17.81,17.645,14.2619,17.175,16.5308,18.0
2006-05-01,18.0,18.35,14.283,17.412,16.5742,18.18
2006-05-02,18.18,18.13,14.3043,17.682,16.6234,18.245
2006-05-03,18.245,18.2,14.3267,17.951,16.671,18.25
2006-05-04,18.25,18.25,14.3491,18.097,16.7137,18.725
2006-05-05,18.725,18.275,14.3732,18.28,16.7605,18.47
2006-05-08,18.47,18.75,14.3995,18.374,16.8021,18.625
2006-05-09,18.625,18.37,14.4244,18.463,16.8494,18.9
2006-05-10,18.9,18.625,14.4504,18.594,16.9045,18.245
2006-05-11,18.245,18.905,14.4741,18.593,16.9414,18.01
2006-05-12,18.01,18.0,14.4964,18.45,16.9744,18.0
2006-05-15,18.0,17.9,14.5186,18.356,17.0074,18.07
2006-05-16,18.07,18.05,14.5402,18.245,17.0484,17.97
2006-05-17,17.97,17.97,14.562,18.059,17.09,17.675
2006-05-18,17.675,17.99,14.5808,17.945,17.1298,17.83
2006-05-19,17.83,17.585,14.6012,17.909,17.1738,17.67
2006-05-22,17.67,17.515,14.6218,17.843,17.2152,17.42
2006-05-23,17.42,17.795,14.6413,17.713,17.2519,17.4
2006-05-24,17.4,17.37,14.6614,17.599,17.29,17.52
2006-05-25,17.52,17.525,14.6818,17.568,17.3285,17.395
2006-05-26,17.395,17.605,14.7025,17.481,17.3609,16.815
2006-05-30,16.815,17.31,14.719,17.31,17.3792,17.01
2006-05-31,17.01,16.85,14.7375,17.228,17.4001,17.64
2006-06-01,17.64,17.01,14.7581,17.276,17.4301,17.575
2006-06-02,17.575,17.725,14.7803,17.287,17.4553,17.0
2006-06-05,17.0,17.535,14.7995,17.208,17.4653,17.095
2006-06-06,17.095,17.04,14.8199,17.264,17.4743,16.99
2006-06-07,16.99,17.12,14.8398,17.26,17.4811,17.325
2006-06-08,17.325,16.94,14.8601,17.197,17.4975,17.2
2006-06-09,17.2,17.33,14.879,17.122,17.5006,16.95
2006-06-12,16.95,17.185,14.8965,17.112,17.4979,17.28
2006-06-13,17.28,16.93,14.9152,17.149,17.4963,18.52
2006-06-14,18.52,17.29,14.9408,17.455,17.5237,18.025
2006-06-15,18.025,18.525,14.9629,17.595,17.5361,17.36
2006-06-16,17.36,17.9,14.9803,17.627,17.533,17.075
2006-06-19,17.075,17.36,14.9948,17.652,17.5239,17.115
2006-06-20,17.115,17.055,15.0101,17.619,17.5159,17.24
2006-06-21,17.24,17.095,15.0253,17.363,17.5173,16.915
2006-06-22,16.915,17.15,15.0372,17.141,17.5171,16.55
2006-06-23,16.55,16.955,15.048,16.979,17.5099,17.29
2006-06-26,17.29,16.64,15.0622,17.022,17.5176,17.23
2006-06-27,17.23,17.25,15.0757,17.045,17.5275,17.585
2006-06-28,17.585,17.375,15.0911,17.114,17.5392,18.175
2006-06-29,18.175,17.735,15.1109,17.366,17.5622,18.14
2006-06-30,18.14,18.3,15.1306,17.684,17.585,17.995
2006-07-03,17.995,18.025,15.1493,17.825,17.6114,18.05
2006-07-05,18.05,17.92,15.1665,17.989,17.6361,17.95
2006-07-06,17.95,17.98,15.1843,18.062,17.6585,17.515
2006-07-07,17.515,17.875,15.1995,17.93,17.6708,17.22
2006-07-10,17.22,17.515,15.2149,17.746,17.6648,17.25
2006-07-11,17.25,17.175,15.2287,17.597,17.6536,16.895
2006-07-12,16.895,17.185,15.2405,17.366,17.6315,16.25
2006-07-13,16.25,16.805,15.2483,17.026,17.5929,16.015
2006-07-14,16.015,16.235,15.2546,16.726,17.5483,16.065
2006-07-17,16.065,15.965,15.2608,16.495,17.5046,16.44
2006-07-18,16.44,16.07,15.2684,16.333,17.4589,17.53
2006-07-19,17.53,16.47,15.2819,16.46,17.4401,18.31
2006-07-20,18.31,18.375,15.2997,16.872,17.4338,18.75
2006-07-21,18.75,18.18,15.32,17.419,17.4308,19.625
2006-07-24,19.625,18.75,15.347,18.131,17.4584,19.155
2006-07-25,19.155,19.6,15.3722,18.674,17.4813,19.08
2006-07-26,19.08,19.005,15.3967,18.984,17.5029,18.59
2006-07-27,18.59,19.09,15.42,19.04,17.5133,19.16
2006-07-28,19.16,18.625,15.4471,19.122,17.5371,19.4
2006-07-31,19.4,18.985,15.4758,19.077,17.5716,19.245
2006-08-01,19.245,19.42,15.5034,19.095,17.5999,18.825
2006-08-02,18.825,19.37,15.528,19.044,17.623,19.3
2006-08-03,19.3,18.7,15.5561,19.186,17.6606,18.76
2006-08-04,18.76,19.55,15.5824,19.106,17.6878,18.635
2006-08-07,18.635,18.625,15.6071,18.953,17.7101,17.96
2006-08-08,17.96,18.48,15.6383,18.696,17.7214,18.19
2006-08-09,18.19,18.15,15.6699,18.569,17.7489,18.55
2006-08-10,18.55,18.045,15.7043,18.419,17.7797,18.635
2006-08-11,18.635,18.615,15.7397,18.394,17.7996,18.3
2006-08-14,18.3,18.755,15.7733,18.327,17.8141,18.885
2006-08-15,18.885,18.675,15.8094,18.512,17.8518,19.2
2006-08-16,19.2,19.05,15.8457,18.714,17.8939,19.08
2006-08-17,19.08,19.125,15.8812,18.82,17.9357,19.125
2006-08-18,19.125,19.175,15.918,18.918,17.9717,19.21
2006-08-21,19.21,19.115,15.9537,19.1,18.0119,19.2
2006-08-22,19.2,19.125,15.9901,19.163,18.0569,19.185
2006-08-23,19.185,19.225,16.0266,19.16,18.095,19.34
2006-08-24,19.34,19.225,16.0609,19.212,18.1114,19.1
2006-08-25,19.1,19.365,16.0934,19.207,18.1329,19.375
2006-08-28,19.375,19.115,16.1284,19.24,18.1732,19.635
2006-08-29,19.635,19.45,16.1643,19.327,18.2244,19.555
2006-08-30,19.555,19.735,16.1992,19.401,18.2732,19.955
2006-08-31,19.955,19.61,16.2355,19.524,18.3275,20.505
2006-09-01,20.505,20.1,16.2747,19.805,18.3993,20.695
2006-09-05,20.695,20.875,16.315,20.069,18.4822,20.385
2006-09-06,20.385,20.5,16.3515,20.219,18.5441,19.87
2006-09-07,19.87,20.215,16.3861,20.282,18.5969,19.98
2006-09-08,19.98,19.925,16.4215,20.287,18.6448,20.435
2006-09-11,20.435,19.925,16.4607,20.273,18.69,20.945
2006-09-12,20.945,20.435,16.5027,20.323,18.7461,20.985
2006-09-13,20.985,21.0,16.5445,20.443,18.8059,21.15
2006-09-14,21.15,20.995,16.588,20.699,18.8679,20.925
2006-09-15,20.925,21.15,16.6309,20.888,18.9274,20.685
2006-09-18,20.685,21.125,16.6719,20.938,18.9908,19.615
2006-09-19,19.615,20.625,16.7072,20.672,19.0387,19.84
2006-09-20,19.84,19.775,16.7423,20.443,19.0905,19.525
2006-09-21,19.525,19.95,16.7762,20.118,19.1431,19.19
2006-09-22,19.19,19.5,16.8099,19.771,19.2019,19.475
2006-09-25,19.475,19.125,16.8457,19.529,19.2711,19.925
2006-09-26,19.925,19.45,16.8841,19.591,19.3483,19.98
2006-09-27,19.98,19.925,16.9223,19.619,19.4191,19.95
2006-09-28,19.95,20.115,16.9606,19.704,19.4675,19.635
2006-09-29,19.635,19.9,16.9974,19.793,19.494,19.26
2006-10-02,19.26,19.575,17.0326,19.75,19.5042,19.15
2006-10-03,19.15,19.16,17.0674,19.595,19.4947,19.4
2006-10-04,19.4,19.05,17.1032,19.479,19.4996,19.945
2006-10-05,19.945,19.45,17.1419,19.478,19.5169,20.1
2006-10-06,20.1,19.94,17.1813,19.571,19.5471,20.125
2006-10-09,20.125,20.125,17.2192,19.744,19.5664,20.4
2006-10-10,20.4,20.19,17.2583,19.994,19.5864,19.99
2006-10-11,19.99,20.4,17.2952,20.112,19.6013,20.68
2006-10-12,20.68,20.1,17.3368,20.259,19.6384,20.735
2006-10-13,20.735,20.75,17.3782,20.386,19.6671,21.08
2006-10-16,21.08,20.695,17.421,20.577,19.7135,21.125
2006-10-17,21.125,20.955,17.4641,20.722,19.7633,20.95
2006-10-18,20.95,21.225,17.5042,20.914,19.8231,21.065
2006-10-19,21.065,20.96,17.5463,20.991,19.8806,20.93
2006-10-20,20.93,21.175,17.5874,21.03,19.9282,20.925
2006-10-23,20.925,21.1,17.6286,20.999,19.974,20.97
2006-10-24,20.97,20.875,17.6695,20.968,20.0274,21.435
2006-10-25,21.435,20.9,17.7121,21.065,20.0784,21.47
2006-10-26,21.47,21.56,17.7504,21.146,20.1238,21.2
2006-10-27,21.2,21.465,17.7841,21.2,20.1662,21.39
2006-10-30,21.39,21.19,17.8205,21.293,20.2115,21.02
2006-10-31,21.02,21.44,17.8522,21.303,20.2477,20.38
2006-11-01,20.38,20.95,17.8794,21.092,20.2713,22.32
2006-11-02,22.32,20.875,17.9149,21.262,20.334,22.415
2006-11-03,22.415,22.4,17.9513,21.505,20.3955,23.125
2006-11-06,23.125,23.05,17.9914,21.852,20.476,23.525
2006-11-07,23.525,23.325,18.0323,22.353,20.559,24.63
2006-11-08,24.63,23.5,18.0796,23.203,20.6589,24.3
2006-11-09,24.3,24.75,18.1249,23.599,20.7538,24.52
2006-11-10,24.52,24.225,18.1702,24.02,20.8451,24.32
2006-11-13,24.32,24.52,18.216,24.259,20.9214,24.96
2006-11-14,24.96,24.265,18.2645,24.546,21.0067,25.24
2006-11-15,25.24,24.925,18.3134,24.668,21.1038,25.425
2006-11-16,25.425,25.35,18.3648,24.893,21.2149,25.055
2006-11-17,25.055,25.42,18.4146,25.0,21.3164,25.45
2006-11-20,25.45,25.15,18.4671,25.226,21.4167,24.795
2006-11-21,24.795,25.37,18.5174,25.193,21.4937,24.4
2006-11-22,24.4,24.895,18.5664,25.025,21.562,24.965
2006-11-24,24.965,24.15,18.6189,24.933,21.6383,24.02
2006-11-27,24.02,24.84,18.6663,24.726,21.7002,23.9
2006-11-28,23.9,24.05,18.713,24.416,21.7645,24.22
2006-11-29,24.22,24.115,18.7604,24.301,21.8566,24.55
2006-11-30,24.55,24.22,18.8064,24.331,21.9508,24.19
2006-12-01,24.19,24.55,18.8482,24.176,22.0441,24.6
2006-12-04,24.6,24.25,18.8926,24.292,22.1523,24.925
2006-12-05,24.925,24.625,18.9379,24.497,22.2613,24.835
2006-12-06,24.835,24.825,18.9815,24.62,22.3595,24.575
2006-12-07,24.575,24.9,19.0225,24.625,22.4514,25.05
2006-12-08,25.05,24.45,19.0658,24.797,22.5534,25.0
2006-12-11,25.0,25.05,19.1095,24.877,22.6607,24.685
2006-12-12,24.685,25.09,19.1522,24.829,22.7692,25.05
2006-12-13,25.05,24.81,19.1954,24.872,22.8872,25.365
2006-12-14,25.365,25.125,19.2405,25.03,23.0065,25.545
2006-12-15,25.545,25.425,19.2864,25.129,23.1185,25.0
2006-12-18,25.0,25.655,19.3313,25.129,23.2165,25.4
2006-12-19,25.4,24.9,19.3789,25.272,23.322,25.16
2006-12-20,25.16,25.48,19.4263,25.294,23.4172,25.205
2006-12-21,25.205,25.285,19.4741,25.262,23.5215,25.38
2006-12-22,25.38,25.33,19.523,25.229,23.6155,25.735
2006-12-26,25.735,25.38,19.5738,25.376,23.7155,26.065
2006-12-27,26.065,25.81,19.6266,25.509,23.8152,25.935
2006-12-28,25.935,26.1,19.6783,25.664,23.9114,25.615
2006-12-29,25.615,25.975,19.7275,25.746,24.0047,25.525
2007-01-03,25.525,25.61,19.7757,25.775,24.0939,26.07
2007-01-04,26.07,25.975,19.8262,25.842,24.1967,25.285
2007-01-05,25.285,25.62,19.8719,25.686,24.2839,25.665
2007-01-08,25.665,25.345,19.9187,25.632,24.3778,23.65
2007-01-09,23.65,24.25,19.9544,25.239,24.4221,23.365
2007-01-10,23.365,23.425,19.988,24.807,24.46,23.705
2007-01-11,23.705,23.5,20.0233,24.334,24.5101,24.095
2007-01-12,24.095,23.69,20.0612,24.096,24.5642,24.03
2007-01-16,24.03,24.22,20.0962,23.769,24.6244,24.03
2007-01-17,24.03,23.98,20.1309,23.845,24.6974,23.65
2007-01-18,23.65,23.915,20.1623,23.902,24.724,23.825
2007-01-19,23.825,23.65,20.1957,23.926,24.7522,23.585
2007-01-22,23.585,23.835,20.2266,23.824,24.7614,23.625
2007-01-23,23.625,23.375,20.2572,23.743,24.7634,23.75
2007-01-24,23.75,23.675,20.2883,23.687,24.7458,23.355
2007-01-25,23.355,23.68,20.3175,23.628,24.7269,23.3
2007-01-26,23.3,23.355,20.3481,23.523,24.7025,23.7
2007-01-29,23.7,23.275,20.382,23.546,24.6901,23.825
2007-01-30,23.825,23.725,20.4166,23.586,24.6674,24.265
2007-01-31,24.265,23.8,20.4534,23.689,24.6479,24.345
2007-02-01,24.345,24.285,20.4914,23.887,24.6263,24.635
2007-02-02,24.635,24.375,20.5296,24.154,24.6179,24.525
2007-02-05,24.525,24.6,20.5671,24.319,24.5994,24.405
2007-02-06,24.405,24.62,20.6041,24.435,24.5916,24.37
2007-02-07,24.37,24.45,20.6426,24.456,24.591,24.37
2007-02-08,24.37,24.3,20.6804,24.461,24.5791,24.11
2007-02-09,24.11,24.35,20.7168,24.356,24.5809,24.34
2007-02-12,24.34,24.15,20.754,24.319,24.5897,24.15
2007-02-13,24.15,24.345,20.7871,24.268,24.5883,23.945
2007-02-14,23.945,24.125,20.8178,24.183,24.5762,23.635
2007-02-15,23.635,23.82,20.846,24.036,24.5651,23.215
2007-02-16,23.215,23.63,20.8711,23.857,24.5374,23.795
2007-02-20,23.795,23.215,20.8989,23.748,24.5148,23.96
2007-02-21,23.96,23.6,20.9274,23.71,24.4973,23.985
2007-02-22,23.985,23.9,20.9537,23.718,24.4855,23.645
2007-02-23,23.645,23.94,20.9796,23.72,24.4574,23.65
2007-02-26,23.65,23.66,21.0047,23.807,24.4304,22.9
2007-02-27,22.9,22.7,21.0247,23.628,24.3947,22.63
2007-02-28,22.63,22.825,21.0467,23.362,24.3463,22.755
2007-03-01,22.755,22.1,21.0704,23.116,24.2941,22.53
2007-03-02,22.53,22.65,21.093,22.893,24.2338,22.15
2007-03-05,22.15,22.035,21.1134,22.593,24.1768,23.02
2007-03-06,23.02,22.35,21.1387,22.617,24.1292,23.05
2007-03-07,23.05,23.0,21.1656,22.701,24.087,21.16
2007-03-08,21.16,22.95,21.1822,22.382,24.0061,21.145
2007-03-09,21.145,21.225,21.1996,22.105,23.9214,21.5
2007-03-12,21.5,21.175,21.22,21.975,23.8367,20.82
2007-03-13,20.82,21.375,21.2371,21.535,23.7318,21.25
2007-03-14,21.25,20.7,21.2557,21.175,23.6381,21.665
2007-03-15,21.665,21.275,21.2771,21.276,23.5591,21.465
2007-03-16,21.465,21.66,21.3003,21.34,23.4779,22.255
2007-03-19,22.255,21.7,21.3266,21.491,23.4016,22.3
2007-03-20,22.3,22.235,21.3499,21.787,23.3419,22.655
2007-03-21,22.655,22.29,21.3753,22.068,23.2817,23.195
2007-03-22,23.195,22.75,21.4062,22.374,23.2726,22.875
2007-03-23,22.875,23.25,21.4351,22.656,23.2628,23.09
2007-03-26,23.09,22.95,21.4656,22.823,23.2505,23.19
2007-03-27,23.19,22.98,21.495,23.001,23.2324,23.03
2007-03-28,23.03,23.08,21.5241,23.076,23.2124,22.99
2007-03-29,22.99,23.155,21.5543,23.035,23.1916,23.215
2007-03-30,23.215,23.05,21.584,23.103,23.1829,23.15
2007-04-02,23.15,23.25,21.6071,23.115,23.1694,23.175
2007-04-03,23.175,23.2,21.6329,23.112,23.1612,23.49
2007-04-04,23.49,23.12,21.6635,23.204,23.1585,23.29
2007-04-05,23.29,23.445,21.6946,23.264,23.1493,23.39
2007-04-09,23.39,23.25,21.726,23.299,23.15,23.425
2007-04-10,23.425,23.36,21.7569,23.354,23.1525,23.08
2007-04-11,23.08,23.355,21.7877,23.335,23.1401,23.37
2007-04-12,23.37,23.05,21.8218,23.311,23.131,23.25
2007-04-13,23.25,23.35,21.8516,23.303,23.1107,23.64
2007-04-16,23.64,23.4,21.8837,23.353,23.0966,23.56
2007-04-17,23.56,23.7,21.9136,23.38,23.0751,22.895
2007-04-18,22.895,23.56,21.9372,23.343,23.0425,22.995
2007-04-19,22.995,22.7,21.9614,23.268,23.0143,23.56
2007-04-20,23.56,23.5,21.9893,23.33,22.9981,23.055
2007-04-23,23.055,23.46,22.0143,23.213,22.9718,23.065
2007-04-24,23.065,23.13,22.0399,23.114,22.9509,23.13
2007-04-25,23.13,23.14,22.0679,23.161,22.9267,25.975
2007-04-26,25.975,23.725,22.1117,23.757,22.9632,24.805
2007-04-27,24.805,25.94,22.1495,24.006,22.9804,24.885
2007-04-30,24.885,24.79,22.1894,24.372,23.0054,25.0
2007-05-01,25.0,24.885,22.2332,24.759,23.0411,25.235
2007-05-02,25.235,25.075,22.2793,25.18,23.0699,25.75
2007-05-03,25.75,25.185,22.3277,25.135,23.1057,25.89
2007-05-04,25.89,25.675,22.375,25.352,23.1438,25.96
2007-05-07,25.96,25.84,22.4171,25.567,23.1901,25.925
2007-05-08,25.925,25.8,22.4552,25.752,23.2356,25.965
2007-05-09,25.965,25.8,22.4913,25.898,23.2969,25.055
2007-05-10,25.055,25.69,22.5184,25.759,23.3454,25.455
2007-05-11,25.455,25.18,22.5499,25.672,23.3994,24.81
2007-05-14,24.81,25.33,22.5786,25.442,23.445,24.61
2007-05-15,24.61,24.725,22.6087,25.179,23.4942,24.675
2007-05-16,24.675,24.64,22.6362,24.921,23.5273,24.185
2007-05-17,24.185,24.575,22.6602,24.747,23.55,24.325
2007-05-18,24.325,24.18,22.6856,24.521,23.6133,24.59
2007-05-21,24.59,24.325,22.7144,24.477,23.6822,25.155
2007-05-22,25.155,24.7,22.7437,24.586,23.7553,25.09
2007-05-23,25.09,25.175,22.7753,24.669,23.8407,24.985
2007-05-24,24.985,25.05,22.8071,24.829,23.9154,24.775
2007-05-25,24.775,25.11,22.8411,24.919,23.9776,24.505
2007-05-29,24.505,24.815,22.8727,24.902,24.0384,24.885
2007-05-30,24.885,24.55,22.9044,24.848,24.091,25.43
2007-05-31,25.43,24.885,22.9384,24.916,24.1536,25.675
2007-06-01,25.675,25.5,22.9752,25.054,24.214,25.975
2007-06-04,25.975,25.575,23.0107,25.294,24.2696,25.55
2007-06-05,25.55,25.775,23.0424,25.503,24.3231,24.9
2007-06-06,24.9,25.35,23.0715,25.506,24.3593,24.36
2007-06-07,24.36,24.9,23.0977,25.292,24.3827,25.385
2007-06-08,25.385,24.335,23.1286,25.234,24.4298,25.285
2007-06-11,25.285,24.8,23.159,25.096,24.4757,24.43
2007-06-12,24.43,25.05,23.1852,24.872,24.5,24.335
2007-06-13,24.335,24.625,23.2102,24.759,24.5237,24.045
2007-06-14,24.045,24.395,23.2349,24.696,24.5411,24.165
2007-06-15,24.165,24.9,23.2589,24.452,24.5546,24.27
2007-06-18,24.27,24.18,23.2821,24.249,24.5742,24.24
2007-06-19,24.24,24.075,23.3055,24.211,24.5912,24.045
2007-06-20,24.045,24.315,23.3259,24.153,24.6036,24.585
2007-06-21,24.585,24.005,23.3463,24.261,24.6337,24.485
2007-06-22,24.485,24.585,23.3653,24.325,24.656,24.195
2007-06-25,24.195,24.425,23.3843,24.31,24.6749,23.875
2007-06-26,23.875,24.255,23.4044,24.237,24.6796,24.095
2007-06-27,24.095,23.61,23.4249,24.247,24.6903,23.9
2007-06-28,23.9,24.54,23.4423,24.11,24.7104,23.575
2007-06-29,23.575,24.0,23.4554,23.928,24.722,24.64
2007-07-02,24.64,23.735,23.4737,24.017,24.7436,24.91
2007-07-03,24.91,24.745,23.4925,24.224,24.7807,24.96
2007-07-05,24.96,24.855,23.5127,24.397,24.8186,25.11
2007-07-06,25.11,25.075,23.5348,24.639,24.8582,25.51
2007-07-09,25.51,25.16,23.5643,25.026,24.8489,25.465
2007-07-10,25.465,25.245,23.5924,25.191,24.8621,25.55
2007-07-11,25.55,25.85,23.6225,25.319,24.8754,25.885
2007-07-12,25.885,25.765,23.656,25.504,24.8931,25.915
2007-07-13,25.915,25.78,23.6882,25.665,24.9067,25.69
2007-07-16,25.69,25.79,23.717,25.701,24.9055,25.865
2007-07-17,25.865,25.745,23.7464,25.781,24.905,25.51
2007-07-18,25.51,25.625,23.7742,25.773,24.896,25.29
2007-07-19,25.29,25.725,23.8025,25.654,24.8833,24.74
2007-07-20,24.74,25.235,23.8299,25.419,24.8588,24.575
2007-07-23,24.575,24.74,23.857,25.196,24.8492,23.575
2007-07-24,23.575,24.23,23.8779,24.738,24.8116,24.195
2007-07-25,24.195,23.715,23.8992,24.475,24.7993,24.09
2007-07-26,24.09,23.65,23.9191,24.235,24.7889,23.615
2007-07-27,23.615,24.05,23.9366,24.01,24.7677,23.7
2007-07-30,23.7,23.62,23.9531,23.835,24.758,23.14
2007-07-31,23.14,23.96,23.9688,23.748,24.7343,23.25
2007-08-01,23.25,23.015,23.9817,23.559,24.7075,21.3
2007-08-02,21.3,21.525,23.9845,23.001,24.6304,20.09
2007-08-03,20.09,21.15,23.9795,22.296,24.5304,20.475
2007-08-06,20.475,20.0,23.9763,21.651,24.4402,19.9
2007-08-07,19.9,20.34,23.971,21.003,24.3427,19.49
2007-08-08,19.49,20.065,23.9632,20.251,24.2424,20.075
2007-08-09,20.075,19.26,23.9589,20.006,24.1462,20.96
2007-08-10,20.96,19.59,23.9591,20.18,24.0568,21.495
2007-08-13,21.495,21.245,23.9617,20.384,23.9732,21.27
2007-08-14,21.27,21.745,23.9609,20.658,23.8791,21.25
2007-08-15,21.25,21.16,23.9598,21.01,23.7931,21.105
2007-08-16,21.105,21.225,23.9593,21.216,23.7172,21.485
2007-08-17,21.485,21.875,23.9598,21.321,23.6597,21.265
2007-08-20,21.265,21.615,23.961,21.275,23.5773,21.165
2007-08-21,21.165,21.105,23.9649,21.254,23.4949,21.04
2007-08-22,21.04,21.36,23.9585,21.212,23.4271,20.48
2007-08-23,20.48,21.055,23.9488,21.087,23.35,20.36
2007-08-24,20.36,20.465,23.935,20.862,23.2763,20.26
2007-08-27,20.26,20.33,23.9187,20.661,23.1982,19.915
2007-08-28,19.915,20.09,23.8951,20.411,23.1111,20.19
2007-08-29,20.19,20.06,23.8746,20.241,23.0301,19.935
2007-08-30,19.935,19.95,23.8516,20.132,22.9479,20.025
2007-08-31,20.025,20.185,23.8302,20.065,22.8567,20.115
2007-09-04,20.115,19.82,23.8059,20.036,22.7693,20.25
2007-09-05,20.25,20.0,23.781,20.103,22.6904,20.19
2007-09-06,20.19,20.23,23.7548,20.103,22.6167,20.05
2007-09-07,20.05,19.945,23.7298,20.126,22.5358,19.75
2007-09-10,19.75,20.095,23.7013,20.071,22.4528,19.455
2007-09-11,19.455,19.815,23.6746,19.939,22.3704,19.2
2007-09-12,19.2,19.35,23.6486,19.729,22.2616,19.24
2007-09-13,19.24,19.255,23.62,19.539,22.1482,19.235
2007-09-14,19.235,19.005,23.596,19.376,22.0337,19.09
2007-09-17,19.09,19.16,23.572,19.244,21.9133,19.555
2007-09-18,19.555,19.115,23.5487,19.264,21.7942,20.07
2007-09-19,20.07,19.75,23.5263,19.438,21.6863,20.095
2007-09-20,20.095,20.015,23.5058,19.609,21.5772,20.54
2007-09-21,20.54,20.255,23.4855,19.87,21.4703,20.78
2007-09-24,20.78,20.575,23.4648,20.208,21.3676,21.095
2007-09-25,21.095,20.69,23.4461,20.516,21.2757,21.63
2007-09-26,21.63,21.25,23.4313,20.828,21.191,21.65
2007-09-27,21.65,21.71,23.4143,21.139,21.1138,20.83
2007-09-28,20.83,21.5,23.3935,21.197,21.0246,20.7
2007-10-01,20.7,20.865,23.3736,21.181,20.9438,20.385
2007-10-02,20.385,20.75,23.3502,21.039,20.86,20.005
2007-10-03,20.005,20.26,23.3234,20.714,20.7886,19.97
2007-10-04,19.97,20.065,23.2956,20.378,20.7041,20.105
2007-10-05,20.105,20.0,23.2711,20.233,20.6244,19.905
