ticker,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,Close Tomorrow
2006-08-30,29.16,29.24,26.966,29.086,26.2369,29.18
2006-08-31,29.18,29.105,26.982,29.184,26.3201,28.92
2006-09-01,28.92,29.115,26.9972,29.202,26.4021,28.67
2006-09-05,28.67,28.8,27.012,29.057,26.4875,28.005
2006-09-06,28.005,28.375,27.0207,28.787,26.5623,27.93
2006-09-07,27.93,27.88,27.0298,28.541,26.641,28.16
2006-09-08,28.16,27.955,27.0397,28.337,26.7262,28.465
2006-09-11,28.465,28.135,27.0503,28.246,26.8115,29.285
2006-09-12,29.285,28.35,27.0655,28.369,26.9002,29.32
2006-09-13,29.32,29.3,27.0803,28.632,26.9868,29.05
2006-09-14,29.05,29.26,27.0955,28.856,27.0659,28.575
2006-09-15,28.575,29.175,27.1044,28.939,27.1355,28.325
2006-09-18,28.325,28.415,27.1148,28.911,27.2085,28.73
2006-09-19,28.73,28.31,27.1253,28.8,27.2941,28.945
2006-09-20,28.945,28.745,27.1366,28.725,27.3887,28.55
2006-09-21,28.55,28.925,27.1473,28.625,27.4735,28.49
2006-09-22,28.49,28.385,27.1568,28.608,27.5601,28.74
2006-09-25,28.74,28.68,27.167,28.691,27.6467,29.19
2006-09-26,29.19,28.74,27.1805,28.783,27.7352,28.845
2006-09-27,28.845,29.195,27.1933,28.763,27.8201,28.835
2006-09-28,28.835,28.85,27.2062,28.82,27.8882,28.935
2006-09-29,28.935,28.87,27.2213,28.909,27.9571,28.725
2006-10-02,28.725,28.485,27.236,28.906,28.0216,28.565
2006-10-03,28.565,28.915,27.2511,28.781,28.0748,29.21
2006-10-04,29.21,28.6,27.2685,28.854,28.1332,29.68
2006-10-05,29.68,29.135,27.2899,29.023,28.2114,29.245
2006-10-06,29.245,29.68,27.3097,29.085,28.2954,28.71
2006-10-09,28.71,29.25,27.3263,29.082,28.3679,28.18
2006-10-10,28.18,28.65,27.34,29.005,28.4313,28.19
2006-10-11,28.19,28.18,27.3536,28.801,28.505,28.22
2006-10-12,28.22,28.01,27.3686,28.509,28.5262,28.195
2006-10-13,28.195,28.205,27.3832,28.299,28.5401,28.44
2006-10-16,28.44,28.2,27.3982,28.245,28.55,28.1
2006-10-17,28.1,28.34,27.4121,28.229,28.5566,28.15
2006-10-18,28.15,28.2,27.424,28.221,28.5618,28.325
2006-10-19,28.325,28.205,27.4361,28.242,28.5743,28.605
2006-10-20,28.605,28.185,27.4435,28.324,28.5801,28.825
2006-10-23,28.825,28.405,27.4491,28.401,28.5961,28.86
2006-10-24,28.86,28.825,27.4568,28.553,28.6152,28.25
2006-10-25,28.25,28.86,27.463,28.573,28.6278,28.325
2006-10-26,28.325,28.35,27.4693,28.573,28.6356,28.23
2006-10-27,28.23,28.095,27.4751,28.498,28.6443,28.4
2006-10-30,28.4,28.205,27.4815,28.413,28.6563,27.815
2006-10-31,27.815,28.385,27.4868,28.204,28.6516,27.665
2006-11-01,27.665,28.3,27.4896,28.087,28.6376,27.53
2006-11-02,27.53,27.65,27.4903,27.928,28.6203,27.075
2006-11-03,27.075,27.565,27.4885,27.697,28.588,27.2
2006-11-06,27.2,27.075,27.4878,27.457,28.5554,26.95
2006-11-07,26.95,27.2,27.4824,27.284,28.5065,26.48
2006-11-08,26.48,26.95,27.4775,27.047,28.449,26.3
2006-11-09,26.3,26.495,27.471,26.801,28.3918,26.275
2006-11-10,26.275,26.36,27.4652,26.641,28.3337,27.125
2006-11-13,27.125,26.35,27.4632,26.626,28.2978,27.35
2006-11-14,27.35,27.25,27.4631,26.706,28.2714,27.895
2006-11-15,27.895,27.55,27.4671,26.989,28.2692,26.545
2006-11-16,26.545,27.345,27.4654,27.038,28.2415,26.62
2006-11-17,26.62,25.915,27.4642,27.107,28.2107,26.48
2006-11-20,26.48,26.5,27.4536,26.978,28.171,26.375
2006-11-21,26.375,26.4,27.4474,26.783,28.1128,26.54
2006-11-22,26.54,26.445,27.4421,26.512,28.0572,26.6
2006-11-24,26.6,26.5,27.436,26.523,28.0082,26.35
2006-11-27,26.35,26.725,27.4295,26.469,27.9637,25.945
2006-11-28,25.945,26.325,27.4206,26.362,27.9161,26.13
2006-11-29,26.13,25.895,27.4129,26.313,27.8641,26.605
2006-11-30,26.605,26.13,27.3979,26.326,27.8173,27.075
2006-12-01,27.075,27.325,27.3854,26.421,27.7878,27.23
2006-12-04,27.23,27.2,27.3747,26.597,27.7626,26.885
2006-12-05,26.885,27.13,27.3616,26.785,27.7255,27.735
2006-12-06,27.735,26.85,27.3531,27.106,27.6964,27.8
2006-12-07,27.8,27.95,27.345,27.345,27.6755,27.97
2006-12-08,27.97,28.0,27.3371,27.524,27.6582,27.975
2006-12-11,27.975,28.105,27.3293,27.673,27.639,27.875
2006-12-12,27.875,27.88,27.3227,27.871,27.622,27.725
2006-12-13,27.725,28.0,27.3159,27.869,27.6052,27.71
2006-12-14,27.71,27.7,27.3085,27.851,27.5752,27.36
2006-12-15,27.36,27.785,27.299,27.729,27.5288,27.77
2006-12-18,27.77,27.315,27.2925,27.688,27.4993,27.56
2006-12-19,27.56,27.645,27.2846,27.625,27.4763,27.785
2006-12-20,27.785,27.48,27.2774,27.637,27.4684,28.1
2006-12-21,28.1,27.775,27.2732,27.715,27.4666,28.175
2006-12-22,28.175,28.05,27.2687,27.878,27.4657,28.3
2006-12-26,28.3,28.11,27.2639,27.984,27.4678,28.365
2006-12-27,28.365,28.495,27.258,28.145,27.4663,28.355
2006-12-28,28.355,28.34,27.2495,28.259,27.4714,28.44
2006-12-29,28.44,28.25,27.241,28.327,27.4772,27.715
2007-01-03,27.715,28.35,27.2295,28.235,27.465,27.745
2007-01-04,27.745,27.715,27.2188,28.124,27.4478,27.425
2007-01-05,27.425,27.505,27.2064,27.936,27.4198,27.24
2007-01-08,27.24,27.4,27.1944,27.713,27.3874,26.545
2007-01-09,26.545,27.06,27.1806,27.334,27.3533,26.165
2007-01-10,26.165,26.45,27.1637,27.024,27.3101,26.395
2007-01-11,26.395,26.25,27.147,26.754,27.2734,26.925
2007-01-12,26.925,26.395,27.1316,26.654,27.2439,26.75
2007-01-16,26.75,26.85,27.1151,26.556,27.2226,26.505
2007-01-17,26.505,26.75,27.0978,26.548,27.1994,26.525
2007-01-18,26.525,26.525,27.0799,26.62,27.1793,26.87
2007-01-19,26.87,26.515,27.0673,26.715,27.1752,26.645
2007-01-22,26.645,26.825,27.0553,26.659,27.1641,26.275
2007-01-23,26.275,26.625,27.0409,26.564,27.1506,26.13
2007-01-24,26.13,26.255,27.027,26.489,27.1436,26.0
2007-01-25,26.0,26.21,27.0166,26.384,27.1376,25.9
2007-01-26,25.9,26.0,27.0075,26.19,27.1301,26.185
2007-01-29,26.185,25.9,27.0008,26.098,27.1113,26.78
2007-01-30,26.78,26.19,26.9957,26.199,27.0999,27.3
2007-01-31,27.3,26.655,26.9944,26.433,27.088,27.445
2007-02-01,27.445,27.385,26.9938,26.722,27.106,27.005
2007-02-02,27.005,27.495,26.9923,26.943,27.1137,27.515
2007-02-05,27.515,27.05,26.9923,27.209,27.1344,27.5
2007-02-06,27.5,27.625,26.9878,27.353,27.1569,27.54
2007-02-07,27.54,27.595,26.9815,27.401,27.1769,27.45
2007-02-08,27.45,27.5,26.9758,27.402,27.1939,27.52
2007-02-09,27.52,27.43,26.9721,27.505,27.2173,28.05
2007-02-12,28.05,27.645,26.9703,27.612,27.2594,28.28
2007-02-13,28.28,28.125,26.9702,27.768,27.3024,28.725
2007-02-14,28.725,29.0,26.9732,28.005,27.3448,29.27
2007-02-15,29.27,28.625,26.9797,28.369,27.3887,29.045
2007-02-16,29.045,29.25,26.9878,28.674,27.425,29.035
2007-02-20,29.035,28.925,26.9974,28.871,27.468,28.78
2007-02-21,28.78,28.95,27.0139,28.971,27.4889,28.54
2007-02-22,28.54,28.4,27.0233,28.934,27.5037,28.395
2007-02-23,28.395,28.54,27.0313,28.759,27.5122,28.375
2007-02-26,28.375,28.46,27.0403,28.625,27.5202,27.475
2007-02-27,27.475,28.34,27.0451,28.313,27.5122,27.25
2007-02-28,27.25,27.3,27.0506,28.007,27.5027,27.22
2007-03-01,27.22,27.25,27.0562,27.743,27.4929,26.605
2007-03-02,26.605,27.245,27.0594,27.385,27.4778,26.48
2007-03-05,26.48,26.57,27.0605,27.006,27.452,26.86
2007-03-06,26.86,26.66,27.0641,26.883,27.438,26.75
2007-03-07,26.75,26.8,27.0666,26.783,27.4173,26.765
2007-03-08,26.765,26.795,27.0713,26.692,27.3906,26.5
2007-03-09,26.5,26.825,27.0756,26.671,27.3571,25.77
2007-03-12,25.77,26.025,27.0764,26.529,27.3065,26.045
2007-03-13,26.045,26.25,27.0805,26.366,27.2601,26.06
2007-03-14,26.06,25.955,27.0827,26.228,27.2142,26.195
2007-03-15,26.195,26.085,27.0854,26.114,27.1693,26.38
2007-03-16,26.38,26.3,27.089,26.09,27.1426,26.48
2007-03-19,26.48,26.415,27.089,26.232,27.1173,26.375
2007-03-20,26.375,26.53,27.0891,26.298,27.0963,26.68
2007-03-21,26.68,26.375,27.0907,26.422,27.0851,26.69
2007-03-22,26.69,26.235,27.0962,26.521,27.088,26.65
2007-03-23,26.65,26.645,27.1037,26.575,27.0977,26.62
2007-03-26,26.62,26.72,27.1114,26.603,27.1022,26.705
2007-03-27,26.705,26.625,27.1226,26.669,27.0978,26.47
2007-03-28,26.47,26.61,27.1325,26.627,27.0922,26.34
2007-03-29,26.34,26.555,27.1452,26.557,27.0889,26.66
2007-03-30,26.66,26.39,27.1595,26.559,27.0916,26.315
2007-04-02,26.315,26.445,27.1705,26.498,27.0805,26.735
2007-04-03,26.735,26.355,27.1815,26.504,27.0823,27.09
2007-04-04,27.09,26.745,27.1947,26.628,27.0986,27.985
2007-04-05,27.985,27.09,27.2148,26.957,27.1357,27.985
2007-04-09,27.985,27.835,27.2354,27.222,27.1754,28.04
2007-04-10,28.04,27.925,27.2505,27.567,27.2182,28.24
2007-04-11,28.24,28.115,27.2676,27.868,27.2593,28.47
2007-04-12,28.47,28.005,27.288,28.144,27.2931,28.74
2007-04-13,28.74,28.5,27.3103,28.295,27.3219,28.455
2007-04-16,28.455,28.845,27.3326,28.389,27.3421,28.08
2007-04-17,28.08,28.5,27.3535,28.397,27.3636,27.635
2007-04-18,27.635,28.075,27.3707,28.276,27.366,27.5
2007-04-19,27.5,27.54,27.384,28.082,27.366,27.48
2007-04-20,27.48,27.5,27.3964,27.83,27.3648,27.44
2007-04-23,27.44,27.535,27.4081,27.627,27.3646,27.455
2007-04-24,27.455,27.495,27.4199,27.502,27.3633,27.305
2007-04-25,27.305,27.5,27.4331,27.436,27.3484,27.57
2007-04-26,27.57,27.28,27.4487,27.45,27.3342,27.235
2007-04-27,27.235,27.47,27.4638,27.401,27.3044,27.305
2007-04-30,27.305,28.75,27.4788,27.374,27.2651,27.34
2007-05-01,27.34,26.9,27.4947,27.351,27.231,27.645
2007-05-02,27.645,27.33,27.5108,27.419,27.2032,27.445
2007-05-03,27.445,27.81,27.5242,27.394,27.1765,27.625
2007-05-04,27.625,27.525,27.5394,27.472,27.1582,27.815
2007-05-07,27.815,27.665,27.5513,27.574,27.1466,27.56
2007-05-08,27.56,27.71,27.5616,27.618,27.1303,27.815
2007-05-09,27.815,27.65,27.5732,27.652,27.1371,27.205
2007-05-10,27.205,27.765,27.5797,27.604,27.1362,26.95
2007-05-11,26.95,27.15,27.583,27.469,27.1308,26.76
2007-05-14,26.76,27.05,27.588,27.258,27.1339,26.45
2007-05-15,26.45,26.505,27.595,27.036,27.1333,26.49
2007-05-16,26.49,26.55,27.602,26.771,27.1259,26.665
2007-05-17,26.665,26.49,27.6103,26.663,27.1242,26.505
2007-05-18,26.505,26.685,27.6203,26.574,27.119,26.565
2007-05-21,26.565,26.5,27.6173,26.535,27.1203,26.92
2007-05-22,26.92,26.515,27.6144,26.629,27.1433,27.055
2007-05-23,27.055,27.0,27.61,26.742,27.1635,27.015
2007-05-24,27.015,26.975,27.6062,26.812,27.1826,27.1
2007-05-25,27.1,27.075,27.6022,26.931,27.2007,27.525
2007-05-29,27.525,27.135,27.6014,27.123,27.2236,27.67
2007-05-30,27.67,27.45,27.5981,27.273,27.2474,27.615
2007-05-31,27.615,27.605,27.5961,27.385,27.2722,27.975
2007-06-01,27.975,27.65,27.5964,27.577,27.2981,27.965
2007-06-04,27.965,27.9,27.5982,27.75,27.3236,27.775
2007-06-05,27.775,27.885,27.5974,27.8,27.3461,27.455
2007-06-06,27.455,27.775,27.5957,27.757,27.3628,27.305
2007-06-07,27.305,27.39,27.5932,27.695,27.3748,27.21
2007-06-08,27.21,27.31,27.589,27.542,27.3896,27.555
2007-06-11,27.555,27.21,27.5849,27.46,27.4139,27.31
2007-06-12,27.31,27.54,27.5795,27.367,27.4269,27.395
2007-06-13,27.395,27.3,27.573,27.355,27.4485,27.285
2007-06-14,27.285,27.355,27.5653,27.351,27.4595,27.22
2007-06-15,27.22,27.445,27.5544,27.353,27.4621,26.83
2007-06-18,26.83,27.22,27.5418,27.208,27.439,26.81
2007-06-19,26.81,26.83,27.5301,27.108,27.4155,26.545
2007-06-20,26.545,26.795,27.5169,26.938,27.3856,26.6
2007-06-21,26.6,26.37,27.5053,26.801,27.3528,26.865
2007-06-22,26.865,26.605,27.4963,26.73,27.3207,26.345
2007-06-25,26.345,26.695,27.488,26.633,27.2728,26.325
2007-06-26,26.325,26.4,27.4799,26.536,27.2302,26.28
2007-06-27,26.28,26.225,27.4705,26.483,27.1942,26.585
2007-06-28,26.585,26.28,27.4611,26.48,27.1732,26.94
2007-06-29,26.94,26.65,27.4494,26.495,27.162,27.265
2007-07-02,27.265,27.055,27.4391,26.679,27.1577,27.455
2007-07-03,27.455,27.225,27.4312,26.905,27.158,27.755
2007-07-05,27.755,27.57,27.4271,27.2,27.164,27.875
2007-07-06,27.875,27.87,27.4248,27.458,27.1754,27.41
2007-07-09,27.41,27.92,27.4182,27.552,27.1722,26.975
2007-07-10,26.975,27.325,27.4084,27.494,27.167,26.97
2007-07-11,26.97,26.87,27.4005,27.397,27.1603,26.9
2007-07-12,26.9,27.05,27.3925,27.226,27.1515,27.595
2007-07-13,27.595,26.81,27.3868,27.17,27.1505,27.33
2007-07-16,27.33,27.55,27.3775,27.154,27.1482,27.165
2007-07-17,27.165,27.255,27.3691,27.192,27.139,26.795
2007-07-18,26.795,26.215,27.3589,27.157,27.1186,26.525
2007-07-19,26.525,26.825,27.3468,27.082,27.0979,26.95
2007-07-20,26.95,26.425,27.338,26.953,27.0806,26.72
2007-07-23,26.72,26.945,27.3287,26.831,27.0709,26.425
2007-07-24,26.425,26.71,27.3148,26.683,27.0604,26.755
2007-07-25,26.755,26.425,27.3002,26.675,27.0603,26.46
2007-07-26,26.46,26.74,27.2863,26.662,27.0605,26.54
2007-07-27,26.54,26.55,27.2754,26.58,27.0615,27.065
2007-07-30,27.065,26.64,27.2698,26.649,27.0695,26.47
2007-07-31,26.47,27.01,27.2612,26.658,27.0688,26.39
2007-08-01,26.39,26.31,27.2521,26.585,27.0653,26.585
2007-08-02,26.585,26.445,27.244,26.61,27.0586,27.975
2007-08-03,27.975,27.925,27.2417,26.897,27.077,28.81
2007-08-06,28.81,28.41,27.2453,27.246,27.1129,28.82
2007-08-07,28.82,28.5,27.2486,27.716,27.1473,28.37
2007-08-08,28.37,29.02,27.2488,28.112,27.1642,28.475
2007-08-09,28.475,28.22,27.2482,28.49,27.1803,28.165
2007-08-10,28.165,28.485,27.2449,28.528,27.1913,27.92
2007-08-13,27.92,28.415,27.2402,28.35,27.1902,27.75
2007-08-14,27.75,27.95,27.2377,28.136,27.1859,27.115
2007-08-15,27.115,27.725,27.2316,27.885,27.1727,26.89
2007-08-16,26.89,26.845,27.225,27.568,27.1614,27.115
2007-08-17,27.115,27.17,27.2185,27.358,27.1576,27.265
2007-08-20,27.265,27.25,27.2158,27.227,27.1587,27.475
2007-08-21,27.475,27.275,27.2148,27.172,27.1571,27.635
2007-08-22,27.635,27.535,27.2154,27.276,27.1636,27.745
2007-08-23,27.745,27.775,27.2187,27.447,27.1706,28.03
2007-08-24,28.03,27.715,27.2229,27.63,27.1855,27.96
2007-08-27,27.96,28.0,27.2279,27.769,27.2003,28.115
2007-08-28,28.115,28.0,27.2361,27.897,27.226,28.175
2007-08-29,28.175,28.1,27.2455,28.005,27.2533,28.615
2007-08-30,28.615,28.105,27.2572,28.179,27.2947,28.76
2007-08-31,28.76,28.835,27.2653,28.325,27.3379,29.465
2007-09-04,29.465,29.4,27.2759,28.626,27.3899,29.495
2007-09-05,29.495,29.235,27.2839,28.902,27.4529,29.43
2007-09-06,29.43,29.405,27.2983,29.153,27.515,29.23
2007-09-07,29.23,29.385,27.3114,29.276,27.574,28.835
2007-09-10,28.835,29.185,27.3232,29.291,27.619,30.075
2007-09-11,30.075,29.15,27.3417,29.413,27.6817,31.075
2007-09-12,31.075,30.17,27.3643,29.729,27.7579,31.0
2007-09-13,31.0,31.1,27.3863,30.043,27.8288,31.03
2007-09-14,31.03,30.875,27.4097,30.403,27.8943,30.885
2007-09-17,30.885,30.85,27.4344,30.813,27.9545,30.775
2007-09-18,30.775,31.03,27.4577,30.953,28.0218,30.335
2007-09-19,30.335,30.925,27.4763,30.805,28.089,30.265
2007-09-20,30.265,30.435,27.4923,30.658,28.1549,30.805
2007-09-21,30.805,30.325,27.5101,30.613,28.233,30.365
2007-09-24,30.365,30.675,27.5275,30.509,28.2884,30.76
2007-09-25,30.76,30.3,27.5427,30.506,28.357,30.81
2007-09-26,30.81,30.84,27.5577,30.601,28.4299,30.75
2007-09-27,30.75,30.815,27.5716,30.698,28.509,31.59
2007-09-28,31.59,30.75,27.5897,30.855,28.6103,31.72
2007-10-01,31.72,31.47,27.6089,31.126,28.7057,31.93
2007-10-02,31.93,31.8,27.6299,31.36,28.8099,31.97
2007-10-03,31.97,32.245,27.6512,31.592,28.9208,31.69
2007-10-04,31.69,31.855,27.6729,31.78,29.0195,32.13
2007-10-05,32.13,31.855,27.6947,31.888,29.1329,32.365
2007-10-08,32.365,32.245,27.7187,32.017,29.2494,32.45
2007-10-09,32.45,32.475,27.742,32.121,29.3571,32.78
2007-10-10,32.78,32.55,27.7654,32.283,29.4833,32.24
2007-10-11,32.24,32.78,27.7858,32.393,29.6003,32.01
2007-10-12,32.01,32.11,27.8043,32.369,29.7088,32.495
2007-10-15,32.495,32.025,27.825,32.395,29.7992,32.58
2007-10-16,32.58,32.5,27.8461,32.421,29.8746,33.12
2007-10-17,33.12,32.95,27.8695,32.489,29.9606,33.265
2007-10-18,33.265,33.18,27.8972,32.694,30.0585,32.905
2007-10-19,32.905,32.99,27.923,32.873,30.1471,32.625
2007-10-22,32.625,32.675,27.949,32.899,30.2363,32.975
2007-10-23,32.975,32.5,27.9777,32.978,30.3374,32.77
2007-10-24,32.77,32.96,28.0088,32.908,30.4378,33.055
2007-10-25,33.055,32.65,28.0433,32.866,30.5566,32.085
2007-10-26,32.085,33.095,28.0717,32.702,30.6605,32.105
2007-10-29,32.105,32.155,28.0976,32.598,30.7603,31.9
2007-10-30,31.9,32.065,28.1234,32.383,30.853,32.595
2007-10-31,32.595,32.045,28.1538,32.348,30.9554,32.725
2007-11-01,32.725,32.59,28.1848,32.282,31.0572,29.75
2007-11-02,29.75,30.005,28.1992,31.815,31.0973,29.125
2007-11-05,29.125,29.205,28.2116,31.219,31.1192,29.965
2007-11-06,29.965,29.005,28.2301,30.832,31.1593,29.555
2007-11-07,29.555,29.395,28.2472,30.224,31.1881,30.05
2007-11-08,30.05,29.425,28.2675,29.689,31.2256,29.925
2007-11-09,29.925,30.16,28.2876,29.724,31.2518,29.545
2007-11-12,29.545,29.78,28.3044,29.808,31.2675,29.52
2007-11-13,29.52,30.04,28.3181,29.719,31.2686,29.66
2007-11-14,29.66,29.94,28.3299,29.74,31.2719,29.16
2007-11-15,29.16,29.635,28.3385,29.562,31.2665,29.77
2007-11-16,29.77,29.435,28.3523,29.531,31.2773,29.0
2007-11-19,29.0,29.955,28.3597,29.422,31.2806,29.005
2007-11-20,29.005,28.555,28.3672,29.319,31.2592,28.875
2007-11-21,28.875,28.685,28.3739,29.162,31.2152,29.155
2007-11-23,29.155,28.955,28.3824,29.161,31.1783,29.855
2007-11-26,29.855,29.04,28.3941,29.178,31.1548,29.7
2007-11-27,29.7,29.855,28.4024,29.318,31.1311,30.285
2007-11-28,30.285,29.675,28.4124,29.574,31.1213,31.0
2007-11-29,31.0,30.275,28.4238,29.999,31.1346,30.98
2007-11-30,30.98,31.43,28.4323,30.364,31.1489,30.975
2007-12-03,30.975,31.18,28.442,30.588,31.1523,30.235
2007-12-04,30.235,30.625,28.448,30.695,31.1497,29.925
2007-12-05,29.925,30.435,28.4537,30.623,31.133,30.565
2007-12-06,30.565,30.135,28.4638,30.536,31.1281,30.555
2007-12-07,30.555,30.515,28.4746,30.451,31.1242,29.75
2007-12-10,29.75,30.615,28.4815,30.206,31.0874,28.77
2007-12-11,28.77,29.625,28.488,29.913,31.0284,28.46
2007-12-12,28.46,28.885,28.494,29.62,30.959,28.6
2007-12-13,28.6,28.335,28.5009,29.227,30.8916,27.815
2007-12-14,27.815,28.45,28.507,28.679,30.8141,27.86
2007-12-17,27.86,27.815,28.5139,28.301,30.7287,28.495
2007-12-18,28.495,28.31,28.522,28.246,30.6513,28.57
2007-12-19,28.57,28.62,28.5311,28.268,30.5737,28.205
2007-12-20,28.205,28.69,28.5383,28.189,30.4822,28.395
2007-12-21,28.395,28.32,28.5478,28.305,30.4053,28.495
2007-12-24,28.495,28.36,28.5614,28.432,30.335,28.865
2007-12-26,28.865,28.23,28.5755,28.506,30.2624,28.13
2007-12-27,28.13,28.82,28.5859,28.418,30.1734,28.005
2007-12-28,28.005,28.35,28.5949,28.378,30.0711,28.175
2007-12-31,28.175,27.945,28.6039,28.334,29.9693,27.745
2008-01-02,27.745,27.97,28.6102,28.184,29.8661,27.805
2008-01-03,27.805,27.54,28.6174,27.972,29.7697,27.465
2008-01-04,27.465,27.77,28.6213,27.839,29.6595,28.3
2008-01-07,28.3,27.385,28.6294,27.898,29.5701,29.315
2008-01-08,29.315,28.97,28.6427,28.126,29.4953,29.395
2008-01-09,29.395,29.56,28.6566,28.456,29.4415,29.615
2008-01-10,29.615,29.04,28.6711,28.818,29.3917,29.54
2008-01-11,29.54,29.625,28.6865,29.233,29.3445,29.345
2008-01-14,29.345,29.54,28.7015,29.442,29.2795,28.865
2008-01-15,28.865,29.06,28.7125,29.352,29.2023,28.715
2008-01-16,28.715,28.645,28.7245,29.216,29.1816,28.045
2008-01-17,28.045,28.62,28.7311,28.902,29.16,27.76
2008-01-18,27.76,28.11,28.7344,28.546,29.1159,27.225
2008-01-22,27.225,26.875,28.7306,28.122,29.0693,26.855
2008-01-23,26.855,27.05,28.725,27.72,29.0054,26.375
2008-01-24,26.375,26.79,28.7166,27.252,28.9344,26.085
2008-01-25,26.085,26.38,28.7059,26.86,28.8652,26.635
2008-01-28,26.635,26.25,28.6967,26.635,28.8075,26.815
2008-01-29,26.815,26.78,28.6871,26.553,28.7506,26.59
2008-01-30,26.59,26.62,28.6777,26.5,28.6992,26.715
2008-01-31,26.715,26.365,28.6709,26.568,28.6381,27.135
2008-02-01,27.135,26.78,28.6684,26.778,28.6008,27.105
2008-02-04,27.105,26.94,28.6664,26.872,28.5628,26.315
2008-02-05,26.315,26.975,28.6606,26.772,28.5116,26.5
2008-02-06,26.5,26.455,28.6559,26.754,28.4585,26.3
2008-02-07,26.3,26.37,28.6501,26.671,28.3874,26.3
2008-02-08,26.3,26.2,28.6451,26.504,28.3194,26.3
2008-02-11,26.3,26.14,28.6388,26.343,28.2397,27.0
2008-02-12,27.0,26.315,28.6376,26.48,28.1597,27.095
2008-02-13,27.095,26.895,28.6365,26.599,28.082,25.25
2008-02-14,25.25,24.495,28.6261,26.389,27.9675,25.495
2008-02-15,25.495,24.955,28.6153,26.228,27.8727,25.41
2008-02-19,25.41,25.56,28.6052,26.05,27.7824,25.21
2008-02-20,25.21,25.25,28.5931,25.692,27.6753,25.42
2008-02-21,25.42,25.175,28.5811,25.357,27.5726,25.505
2008-02-22,25.505,25.39,28.5708,25.408,27.4877,25.47
2008-02-25,25.47,25.45,28.5591,25.403,27.4217,25.555
2008-02-26,25.555,25.5,28.5509,25.432,27.3636,25.065
2008-02-27,25.065,25.505,28.5414,25.403,27.2929,25.185
2008-02-28,25.185,24.84,28.5336,25.356,27.2403,24.815
2008-02-29,24.815,25.01,28.5254,25.218,27.1794,24.235
2008-03-03,24.235,24.47,28.5141,24.971,27.0942,24.425
2008-03-04,24.425,23.95,28.5029,24.745,27.0113,23.775
2008-03-05,23.775,24.345,28.4893,24.487,26.9227,23.65
2008-03-06,23.65,23.75,28.4747,24.18,26.8278,23.015
2008-03-07,23.015,23.53,28.4552,23.82,26.7182,22.815
2008-03-10,22.815,22.915,28.434,23.536,26.5972,21.85
2008-03-11,21.85,22.99,28.4081,23.021,26.4716,22.875
2008-03-12,22.875,22.195,28.387,22.841,26.369,22.515
2008-03-13,22.515,22.51,28.362,22.614,26.2558,21.935
2008-03-14,21.935,22.67,28.3333,22.398,26.1396,21.24
2008-03-17,21.24,21.655,28.3014,22.083,26.0083,22.0
2008-03-18,22.0,21.525,28.2715,22.113,25.899,21.6
2008-03-19,21.6,22.0,28.2397,21.858,25.765,22.63
2008-03-20,22.63,21.78,28.214,21.881,25.6313,22.095
2008-03-24,22.095,22.58,28.1872,21.913,25.4853,23.175
2008-03-25,23.175,22.1,28.1665,22.3,25.3565,23.58
2008-03-26,23.58,23.135,28.1484,22.616,25.2373,23.785
2008-03-27,23.785,23.505,28.1295,23.053,25.1261,23.99
2008-03-28,23.99,24.25,28.1129,23.325,25.0286,23.88
2008-03-31,23.88,23.95,28.0954,23.682,24.9319,24.28
2008-04-01,24.28,23.825,28.0803,23.903,24.8566,23.905
2008-04-02,23.905,24.355,28.0638,23.968,24.7795,23.895
2008-04-03,23.895,23.765,28.0491,23.99,24.7129,24.05
2008-04-04,24.05,23.945,28.0353,24.002,24.6568,24.075
2008-04-07,24.075,24.0,28.0229,24.041,24.6108,24.21
2008-04-08,24.21,23.825,28.011,24.027,24.5733,24.43
2008-04-09,24.43,24.08,27.9988,24.132,24.5292,24.715
2008-04-10,24.715,24.5,27.9907,24.296,24.4872,24.825
2008-04-11,24.825,24.5,27.9832,24.451,24.4519,24.555
2008-04-14,24.555,24.89,27.9745,24.547,24.4087,24.78
2008-04-15,24.78,24.585,27.9655,24.661,24.3616,25.215
2008-04-16,25.215,24.935,27.9569,24.818,24.3238,24.99
2008-04-17,24.99,25.14,27.9455,24.873,24.2973,25.465
2008-04-18,25.465,25.205,27.9356,25.001,24.2766,25.0
2008-04-21,25.0,25.215,27.9218,25.09,24.2506,24.865
2008-04-22,24.865,25.0,27.9067,25.107,24.2219,24.795
2008-04-23,24.795,24.9,27.8937,25.023,24.1918,25.045
2008-04-24,25.045,24.88,27.884,25.034,24.1527,24.95
2008-04-25,24.95,25.12,27.8739,24.931,24.1098,25.13
2008-04-28,25.13,25.125,27.8651,24.957,24.1074,25.38
2008-04-29,25.38,25.265,27.854,25.06,24.1051,26.205
2008-04-30,26.205,25.13,27.8484,25.342,24.121,26.225
2008-05-01,26.225,26.21,27.8437,25.578,24.1413,26.115
2008-05-02,26.115,26.485,27.8403,25.811,24.1552,26.625
2008-05-05,26.625,25.95,27.8408,26.11,24.1776,26.11
2008-05-06,26.11,26.625,27.8366,26.256,24.1904,25.79
2008-05-07,25.79,25.885,27.8319,26.173,24.1951,25.905
2008-05-08,25.905,25.785,27.8293,26.109,24.2119,25.935
