ticker,UNP US Equity,UNP US Equity,UNP US Equity,UNP US Equity,UNP US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2015-10-28,90.1,90.75,102.641,93.888,89.4236,90.52
2015-10-29,90.52,90.03,102.5368,92.59,89.3908,89.35
2015-10-30,89.35,90.87,102.4296,91.076,89.3914,89.1
2015-11-02,89.1,89.36,102.3156,89.862,89.4444,88.7
2015-11-03,88.7,88.96,102.1893,89.554,89.5652,88.19
2015-11-04,88.19,89.2,102.0583,89.172,89.7178,87.21
2015-11-05,87.21,88.29,101.8952,88.51,89.78,85.98
2015-11-06,85.98,87.0,101.7246,87.836,89.774,86.17
2015-11-09,86.17,85.73,101.5488,87.25,89.7596,84.84
2015-11-10,84.84,85.67,101.3687,86.478,89.7416,84.37
2015-11-11,84.37,85.48,101.1948,85.714,89.7614,83.95
2015-11-12,83.95,83.83,101.0141,85.062,89.7382,83.78
2015-11-13,83.78,83.55,100.847,84.622,89.6998,84.35
2015-11-16,84.35,83.59,100.6737,84.258,89.6912,85.1
2015-11-17,85.1,84.37,100.4902,84.31,89.636,87.11
2015-11-18,87.11,85.74,100.3236,84.858,89.6392,87.04
2015-11-19,87.04,87.08,100.1445,85.476,89.638,86.74
2015-11-20,86.74,87.52,99.9692,86.068,89.6504,85.11
2015-11-23,85.11,86.86,99.7975,86.22,89.638,84.8
2015-11-24,84.8,84.93,99.6171,86.16,89.5744,84.63
2015-11-25,84.63,84.43,99.4296,85.664,89.4712,84.5
2015-11-27,84.5,84.65,99.2329,85.156,89.3668,83.95
2015-11-30,83.95,84.84,99.0397,84.598,89.2902,84.4
2015-12-01,84.4,83.95,98.849,84.456,89.2132,82.08
2015-12-02,82.08,84.19,98.6426,83.912,89.1214,79.2
2015-12-03,79.2,82.14,98.4288,82.826,88.9918,78.31
2015-12-04,78.31,77.37,98.2021,81.588,88.8614,77.29
2015-12-07,77.29,78.15,97.9698,80.256,88.6754,75.6
2015-12-08,75.6,76.34,97.7343,78.496,88.488,77.54
2015-12-09,77.54,75.03,97.5099,77.588,88.3078,77.45
2015-12-10,77.45,77.54,97.2934,77.238,88.0886,77.28
2015-12-11,77.28,77.03,97.0785,77.032,87.8262,76.88
2015-12-14,76.88,77.5,96.8591,76.95,87.5258,76.41
2015-12-15,76.41,77.57,96.6489,77.112,87.1798,78.91
2015-12-16,78.91,77.1,96.4524,77.386,86.8902,77.33
2015-12-17,77.33,78.72,96.2474,77.362,86.5346,75.43
2015-12-18,75.43,76.82,96.0423,76.992,86.1022,75.49
2015-12-21,75.49,75.99,95.8339,76.714,85.6712,77.06
2015-12-22,77.06,76.06,95.6454,76.844,85.3072,78.77
2015-12-23,78.77,77.84,95.4678,76.816,85.0066,78.8
2015-12-24,78.8,78.79,95.2862,77.11,84.7244,78.34
2015-12-28,78.34,78.49,95.1053,77.692,84.406,78.97
2015-12-29,78.97,78.6,94.9165,78.388,84.1266,78.51
2015-12-30,78.51,78.66,94.727,78.678,83.8426,78.2
2015-12-31,78.2,77.73,94.5291,78.564,83.5318,78.97
2016-01-04,78.97,76.87,94.3362,78.598,83.243,78.21
2016-01-05,78.21,79.01,94.14,78.572,82.867,74.83
2016-01-06,74.83,76.75,93.9502,77.744,82.4252,73.08
2016-01-07,73.08,73.39,93.7531,76.658,81.9834,73.86
2016-01-08,73.86,73.56,93.5683,75.79,81.6558,74.81
2016-01-11,74.81,74.36,93.4015,74.958,81.35,76.27
2016-01-12,76.27,75.51,93.2407,74.57,81.065,73.85
2016-01-13,73.85,76.2,93.0595,74.374,80.755,75.42
2016-01-14,75.42,73.86,92.895,74.842,80.4814,74.11
2016-01-15,74.11,72.84,92.7288,74.892,80.1896,74.1
2016-01-19,74.1,74.99,92.5637,74.75,79.9078,73.61
2016-01-20,73.61,72.68,92.3998,74.218,79.6358,71.0
2016-01-21,71.0,69.5,92.2156,73.648,79.3362,69.99
2016-01-22,69.99,71.34,92.0249,72.562,79.0126,68.79
2016-01-25,68.79,69.66,91.8199,71.498,78.6916,70.04
2016-01-26,70.04,69.34,91.613,70.686,78.405,69.06
2016-01-27,69.06,70.0,91.416,69.776,78.1072,70.16
2016-01-28,70.16,69.85,91.226,69.608,77.8348,72.0
2016-01-29,72.0,70.5,91.0489,70.01,77.5878,73.09
2016-02-01,73.09,70.9,90.8726,70.87,77.3476,71.71
2016-02-02,71.71,73.26,90.6891,71.204,77.0396,72.26
2016-02-03,72.26,71.99,90.4982,71.844,76.744,75.52
2016-02-04,75.52,72.02,90.3283,72.916,76.5196,75.03
2016-02-05,75.03,75.21,90.1498,73.522,76.318,76.03
2016-02-08,76.03,74.48,89.9894,74.11,76.1426,77.12
2016-02-09,77.12,75.1,89.8374,75.192,75.9924,76.94
2016-02-10,76.94,78.02,89.6846,76.128,75.8412,75.54
2016-02-11,75.54,75.73,89.5228,76.132,75.673,77.2
2016-02-12,77.2,77.33,89.3742,76.566,75.529,79.37
2016-02-16,79.37,78.0,89.2399,77.234,75.4748,79.96
2016-02-17,79.96,78.72,89.1012,77.802,75.49,78.66
2016-02-18,78.66,79.76,88.9545,78.146,75.497,79.9
2016-02-19,79.9,78.52,88.8243,79.018,75.5492,81.61
2016-02-22,81.61,81.78,88.6977,79.9,75.6694,78.95
2016-02-23,78.95,80.5,88.5559,79.816,75.6976,80.09
2016-02-24,80.09,78.02,88.4192,79.842,75.7504,79.32
2016-02-25,79.32,79.5,88.282,79.974,75.7912,80.0
2016-02-26,80.0,80.09,88.1532,79.994,75.8536,78.86
2016-02-29,78.86,79.81,88.0355,79.444,75.9026,80.12
2016-03-01,80.12,79.7,87.9257,79.678,75.9268,79.5
2016-03-02,79.5,80.24,87.804,79.56,75.9702,80.01
2016-03-03,80.01,79.86,87.6843,79.698,76.0618,80.5
2016-03-04,80.5,80.22,87.5667,79.798,76.162,81.45
2016-03-07,81.45,80.03,87.4576,80.316,76.2498,78.25
2016-03-08,78.25,80.64,87.324,79.942,76.2394,80.14
2016-03-09,80.14,78.9,87.2037,80.07,76.2662,79.38
2016-03-10,79.38,80.59,87.0861,79.944,76.287,81.26
2016-03-11,81.26,80.18,86.9793,80.096,76.3328,80.35
2016-03-14,80.35,80.7,86.8742,79.876,76.3696,80.15
2016-03-15,80.15,79.62,86.7705,80.256,76.4086,80.31
2016-03-16,80.31,80.14,86.6624,80.29,76.4354,83.08
2016-03-17,83.08,80.71,86.5698,81.03,76.5328,84.42
2016-03-18,84.42,83.45,86.4819,81.662,76.7246,83.98
2016-03-21,83.98,84.39,86.3931,82.388,76.9426,82.06
2016-03-22,82.06,83.05,86.292,82.77,77.1066,81.52
2016-03-23,81.52,82.13,86.1961,83.012,77.2408,80.92
2016-03-24,80.92,80.78,86.1022,82.58,77.3338,78.81
2016-03-28,78.81,80.75,85.9979,81.458,77.433,79.8
2016-03-29,79.8,78.41,85.8923,80.622,77.5206,80.56
2016-03-30,80.56,80.4,85.7926,80.322,77.6496,79.55
2016-03-31,79.55,80.29,85.6877,79.928,77.7586,78.92
2016-04-01,78.92,78.82,85.5797,79.528,77.8648,78.34
2016-04-04,78.34,78.72,85.4655,79.434,78.0116,78.62
2016-04-05,78.62,77.55,85.3471,79.198,78.1842,78.35
2016-04-06,78.35,78.35,85.233,78.756,78.3754,78.0
2016-04-07,78.0,77.96,85.1158,78.446,78.5346,79.17
2016-04-08,79.17,78.66,85.0059,78.496,78.7368,78.69
2016-04-11,78.69,79.14,84.9081,78.566,78.9074,79.64
2016-04-12,79.64,78.33,84.8214,78.77,79.0602,81.72
2016-04-13,81.72,80.67,84.7462,79.444,79.2328,82.32
2016-04-14,82.32,82.18,84.6801,80.308,79.445,81.21
2016-04-15,81.21,82.19,84.6093,80.716,79.624,80.88
2016-04-18,80.88,79.98,84.5329,81.154,79.7312,82.24
2016-04-19,82.24,81.98,84.4608,81.674,79.8754,83.85
2016-04-20,83.85,82.73,84.3989,82.1,80.0318,87.32
2016-04-21,87.32,86.6,84.3468,83.1,80.2358,89.63
2016-04-22,89.63,88.0,84.3157,84.784,80.4896,87.61
2016-04-25,87.61,89.09,84.2725,86.13,80.731,88.76
2016-04-26,88.76,87.26,84.2272,87.434,80.9622,89.17
2016-04-27,89.17,88.79,84.1876,88.498,81.1582,88.51
2016-04-28,88.51,88.56,84.1462,88.736,81.3292,87.23
2016-04-29,87.23,87.86,84.0975,88.256,81.5006,88.12
